sample,real,imag,amplitude,amplitude_norm,excess_path_m,reflector_off_m
696,159,-105,190.54,0.21901,-15.16414,NaN
697,325,159,361.81,0.41587,-14.86386,NaN
698,178,254,310.16,0.35651,-14.56358,NaN
699,-265,52,270.05,0.31041,-14.2633,NaN
700,-302,-1,302,0.34713,-13.96302,NaN
701,-39,415,416.83,0.47911,-13.66274,NaN
702,-134,487,505.1,0.58057,-13.36246,NaN
703,-110,191,220.41,0.25335,-13.06218,NaN
704,114,-16,115.12,0.13232,-12.7619,NaN
705,311,327,451.28,0.51871,-12.46162,NaN
706,296,740,797,0.9161,-12.16134,NaN
707,39,412,413.84,0.47568,-11.86106,NaN
708,-325,-155,360.07,0.41387,-11.56078,NaN
709,-319,-321,452.55,0.52017,-11.2605,NaN
710,-80,111,136.82,0.15727,-10.96022,NaN
711,78,225,238.14,0.27372,-10.65994,NaN
712,41,173,177.79,0.20436,-10.35966,NaN
713,-29,100,104.12,0.11968,-10.05938,NaN
714,48,-41,63.13,0.07256,-9.7591,NaN
715,-150,160,219.32,0.25209,-9.45882,NaN
716,-385,230,448.47,0.51548,-9.15854,NaN
717,-374,290,473.26,0.54398,-8.85826,NaN
718,-153,307,343.01,0.39427,-8.55798,NaN
719,71,264,273.38,0.31423,-8.2577,NaN
720,433,-108,446.27,0.51295,-7.95742,NaN
721,398,-224,456.71,0.52495,-7.65714,NaN
722,140,160,212.6,0.24437,-7.35686,NaN
723,-85,199,216.39,0.24873,-7.05658,NaN
724,85,192,209.97,0.24135,-6.7563,NaN
725,243,-94,260.55,0.29948,-6.45602,NaN
726,179,1,179,0.20575,-6.15574,NaN
727,68,133,149.38,0.1717,-5.85546,NaN
728,-56,96,111.14,0.12775,-5.55518,NaN
729,-120,44,127.81,0.14691,-5.2549,NaN
730,-108,5,108.12,0.12427,-4.95462,NaN
731,52,261,266.13,0.3059,-4.65434,NaN
732,194,266,329.23,0.37842,-4.35406,NaN
733,216,63,225,0.25862,-4.05378,NaN
734,255,70,264.43,0.30395,-3.7535,NaN
735,90,115,146.03,0.16785,-3.45322,NaN
736,35,107,112.58,0.1294,-3.15294,NaN
737,25,-65,69.64,0.08005,-2.85266,NaN
738,94,-215,234.65,0.26971,-2.55238,NaN
739,38,-63,73.57,0.08457,-2.2521,NaN
740,133,129,185.28,0.21297,-1.95182,NaN
741,120,219,249.72,0.28704,-1.65154,NaN
742,99,162,189.86,0.21822,-1.35126,NaN
743,137,150,203.15,0.2335,-1.05098,NaN
744,94,111,145.45,0.16719,-0.7507,NaN
745,66,-28,71.69,0.08241,-0.45042,NaN
746,413,-3201,3227.53,3.70981,-0.15014,NaN
747,441,-13706,13713.09,15.76218,0.15014,0.114640764564792
748,-2406,-16418,16593.36,19.07283,0.45042,0.270629902449822
749,-6708,-15288,16694.92,19.18956,0.7507,0.422401020950471
750,-11127,-12278,16569.83,19.04579,1.05098,0.573313823398669
751,-11825,-1128,11878.68,13.65365,1.35126,0.723905309346464
752,6089,12405,13818.83,15.88371,1.65154,0.874341519602037
753,10766,9086,14087.66,16.19271,1.95182,1.0246908451333
