sample,real,imag,amplitude,amplitude_norm,excess_path_m,reflector_off_m
700,189,-164,250.23,0.28697,-15.2579775,NaN
701,51,-105,116.73,0.13387,-14.9576975,NaN
702,76,-479,484.99,0.55618,-14.6574175,NaN
703,296,-355,462.21,0.53006,-14.3571375,NaN
704,285,221,360.65,0.41359,-14.0568575,NaN
705,231,538,585.5,0.67144,-13.7565775,NaN
706,346,203,401.15,0.46004,-13.4562975,NaN
707,294,5,294.04,0.3372,-13.1560175,NaN
708,-54,125,136.17,0.15615,-12.8557375,NaN
709,-146,120,188.99,0.21673,-12.5554575,NaN
710,34,-84,90.62,0.10392,-12.2551775,NaN
711,240,-200,312.41,0.35827,-11.9548975,NaN
712,206,-106,231.67,0.26568,-11.6546175,NaN
713,118,96,152.12,0.17445,-11.3543375,NaN
714,13,202,202.42,0.23213,-11.0540575,NaN
715,-32,144,147.51,0.16917,-10.7537775,NaN
716,-10,50,50.99,0.05847,-10.4534975,NaN
717,83,-2,83.02,0.09521,-10.1532175,NaN
718,230,-24,231.25,0.26519,-9.8529375,NaN
719,335,151,367.46,0.4214,-9.5526575,NaN
720,422,334,538.18,0.61718,-9.2523775,NaN
721,469,238,525.93,0.60313,-8.9520975,NaN
722,529,87,536.11,0.6148,-8.6518175,NaN
723,528,-182,558.49,0.64047,-8.3515375,NaN
724,298,-259,394.82,0.45278,-8.0512575,NaN
725,-31,-12,33.24,0.03812,-7.7509775,NaN
726,-151,256,297.22,0.34084,-7.4506975,NaN
727,-42,204,208.28,0.23885,-7.1504175,NaN
728,337,-142,365.7,0.41938,-6.8501375,NaN
729,89,-192,211.62,0.24269,-6.5498575,NaN
730,-2,66,66.03,0.07572,-6.2495775,NaN
731,89,66,110.8,0.12707,-5.9492975,NaN
732,79,61,99.81,0.11446,-5.6490175,NaN
733,113,53,124.81,0.14313,-5.3487375,NaN
734,40,195,199.06,0.22828,-5.0484575,NaN
735,84,63,105,0.12041,-4.7481775,NaN
736,153,-219,267.15,0.30637,-4.4478975,NaN
737,162,-287,329.56,0.37794,-4.1476175,NaN
738,79,-78,111.02,0.12731,-3.8473375,NaN
739,68,93,115.21,0.13212,-3.5470575,NaN
740,114,103,153.64,0.17619,-3.2467775,NaN
741,102,122,159.02,0.18236,-2.9464975,NaN
742,26,165,167.04,0.19155,-2.6462175,NaN
743,-66,92,113.23,0.12985,-2.3459375,NaN
744,-24,27,36.12,0.04143,-2.0456575,NaN
745,76,5,76.16,0.08734,-1.7453775,NaN
746,123,-67,140.06,0.16062,-1.4450975,NaN
747,119,41,125.87,0.14434,-1.1448175,NaN
748,98,85,129.73,0.14877,-0.8445375,NaN
749,42,111,118.68,0.1361,-0.5442575,NaN
750,-836,828,1176.64,1.34936,-0.2439775,NaN
751,-7414,6196,9662.18,11.08049,0.0563025,0.0600634487568147
752,-11489,11493,16250.73,18.63616,0.3565825,0.22274850128915
753,-9184,14034,16771.97,19.23391,0.6568625,0.375113597429582
754,-3508,16417,16787.61,19.25185,0.9571425,0.5262010702446
755,6127,15194,16382.85,18.78767,1.2574225,0.676867018605991
756,14592,6873,16129.62,18.49727,1.5577025,0.827341764101488
757,7032,-4595,8400.18,9.63324,1.8579825,0.977713591792894
758,-10874,-3712,11490.12,13.17674,2.1582625,1.12802366097816
759,-5077,2702,5751.24,6.59546,2.4585425,1.27829375773981
760,8021,1599,8178.83,9.37939,2.7588225,1.42853649642792
761,8652,-8154,11888.85,13.63401,3.0591025,1.57875968765882
762,1040,-13184,13224.96,15.16623,3.3593825,1.72896842664248
763,-497,-8679,8693.22,9.96929,3.6596625,1.87916617904765
764,360,-2018,2049.86,2.35076,3.9599425,2.02935538430965
765,-1778,-893,1989.66,2.28172,4.2602225,2.17953780934779
766,-7494,-2864,8022.63,9.20026,4.5605025,2.32971476540081
767,-4526,-4354,6280.29,7.20216,4.8607825,2.47988724604095
768,4802,-3051,5689.27,6.52439,5.1610625,2.63005601788756
769,8993,-1659,9144.74,10.48709,5.4613425,2.78022168191253
770,4894,-3098,5792.14,6.64236,5.7616225,2.93038471589083
771,1664,-3018,3446.33,3.95222,6.0619025,3.08054550443206
772,472,349,587.01,0.67318,6.3621825,3.23070436063509
773,-762,1255,1468.22,1.68374,6.6624625,3.38086154197071
774,-1725,-819,1909.55,2.18985,6.9627425,3.5310172621111
775,-1059,-3189,3360.24,3.85348,7.2630225,3.68117169986359
776,760,-2549,2659.89,3.05033,7.5633025,3.83132500600335
777,1118,-567,1253.56,1.43757,7.8635825,3.9814773085598
778,366,760,843.54,0.96736,8.1638625,4.13162871695008
779,-481,1247,1336.55,1.53274,8.4641425,4.28177932524278
780,-309,490,579.29,0.66433,8.7644225,4.43192921475812
781,535,-1042,1171.32,1.34326,9.0647025,4.58207845615683
782,1213,-2717,2975.48,3.41224,9.3649825,4.73222711113135
783,1225,-2991,3232.14,3.70658,9.6652625,4.88237523378494
784,502,-1368,1457.2,1.6711,9.9655425,5.03252287176388
785,553,-868,1029.19,1.18026,10.2658225,5.18267006719283
786,665,-640,922.94,1.05842,10.5661025,5.33281685745222
787,772,-588,970.43,1.11287,10.8663825,5.48296327582782
788,421,-491,646.78,0.74172,11.1666625,5.63310935205651
789,-174,-261,313.68,0.35973,11.4669425,5.78325511278696
790,-612,-81,617.34,0.70796,11.7672225,5.93340058197039
791,-416,-925,1014.24,1.16312,12.0675025,6.08354578119345
792,765,-2304,2427.68,2.78404,12.3677825,6.23369072996299
793,1657,-1826,2465.75,2.8277,12.6680625,6.3838354459507
794,1986,-1066,2254.01,2.58487,12.9683425,6.53397994520388
795,1156,-1315,1750.87,2.00788,13.2686225,6.68412424232798
796,353,-915,980.73,1.12469,13.5689025,6.8342683506449
797,29,-655,655.64,0.75188,13.8691825,6.98441228233103
798,249,-1031,1060.64,1.21633,14.1694625,7.13455604853775
799,350,-2053,2082.62,2.38833,14.4697425,7.28469965949706
800,385,-2916,2941.31,3.37306,14.7700225,7.43484312461444
801,185,-2724,2730.27,3.13105,15.0703025,7.58498645255063
802,430,-1801,1851.62,2.12342,15.3705825,7.73512965129393
803,641,-1201,1361.35,1.56118,15.6708625,7.88527272822422
804,876,-604,1064.05,1.22024,15.9711425,8.03541569016977
805,849,-315,905.55,1.03848,16.2714225,8.1855585434579
806,258,-229,344.97,0.39561,16.5717025,8.33570129396001
807,-146,-857,869.35,0.99696,16.8719825,8.48584394713199
808,-4,-1178,1178.01,1.35093,17.1722625,8.63598650805029
809,72,-948,950.73,1.09029,17.4725425,8.78612898144436
810,12,-883,883.08,1.01271,17.7728225,8.93627137172583
811,4,-759,759.01,0.87042,18.0731025,9.08641368301469
812,-51,-487,489.66,0.56154,18.3733825,9.23655591916308
813,122,-657,668.23,0.76632,18.6736625,9.38669808377667
814,388,-1023,1094.11,1.25471,18.9739425,9.53684018023405
815,25,-1417,1417.22,1.62525,19.2742225,9.68698221170435
816,-715,-1048,1268.67,1.4549,19.5745025,9.83712418116324
817,-819,-722,1091.81,1.25207,19.8747825,9.98726609140743
818,-816,-347,886.72,1.01688,20.1750625,10.1374079450679
819,-571,209,608.05,0.6973,20.4753425,10.2875497446222
820,17,379,379.38,0.43507,20.7756225,10.4376914924051
821,459,-745,875.05,1.00349,21.0759025,10.5878331906192
822,179,-1479,1489.79,1.70848,21.3761825,10.7379748413435
823,69,-826,828.88,0.95055,21.6764625,10.8881164465428
824,276,-135,307.25,0.35235,21.9767425,11.0382580080748
825,554,-22,554.44,0.63582,22.2770225,11.1883995276973
826,912,-407,998.7,1.14529,22.5773025,11.3385410070752
827,833,-1002,1303.03,1.4943,22.8775825,11.4886824477865
828,430,-834,938.33,1.07606,23.1778625,11.6388238513274
829,111,-608,618.05,0.70877,23.4781425,11.7889652191181
830,34,-1247,1247.46,1.43058,23.7784225,11.9391065525075
831,252,-1289,1313.4,1.5062,24.0787025,12.0892478527771
832,642,-800,1025.75,1.17632,24.3789825,12.239389121146
833,799,-488,936.24,1.07367,24.6792625,12.3895303587738
834,885,-853,1229.16,1.40959,24.9795425,12.5396715667647
835,517,-914,1050.09,1.20423,25.2798225,12.6898127461707
836,74,-535,540.09,0.61937,25.5801025,12.8399538979946
837,76,-545,550.27,0.63105,25.8803825,12.9900950231927
838,257,-560,616.16,0.7066,26.1806625,13.1402361226778
839,388,-984,1057.73,1.213,26.4809425,13.2903771973212
840,433,-954,1047.67,1.20145,26.7812225,13.4405182479556
841,307,-515,599.56,0.68757,27.0815025,13.5906592753765
842,93,-405,415.54,0.47654,27.3817825,13.7408002803449
843,67,-519,523.31,0.60012,27.6820625,13.8909412635889
844,84,-436,444.02,0.50919,27.9823425,14.0410822258053
845,236,-568,615.08,0.70536,28.2826225,14.1912231676616
846,469,-932,1043.35,1.19651,28.5829025,14.3413640897973
847,94,-1282,1285.44,1.47413,28.8831825,14.4915049928252
848,-678,-1105,1296.42,1.48672,29.1834625,14.6416458773331
849,-804,-827,1153.41,1.32271,29.4837425,14.7917867438852
