sample,real,imag,amplitude,amplitude_norm,excess_path_m,reflector_off_m
701,157,-381,412.08,0.48253,-15.159455632,NaN
702,533,-525,748.14,0.87604,-14.859175632,NaN
703,594,-160,615.17,0.72034,-14.558895632,NaN
704,337,237,411.99,0.48243,-14.258615632,NaN
705,197,493,530.9,0.62167,-13.958335632,NaN
706,334,391,514.23,0.60215,-13.658055632,NaN
707,498,123,512.96,0.60066,-13.357775632,NaN
708,121,-180,216.89,0.25397,-13.057495632,NaN
709,-222,74,234.01,0.27401,-12.757215632,NaN
710,135,-207,247.13,0.28938,-12.456935632,NaN
711,618,54,620.35,0.72641,-12.156655632,NaN
712,504,416,653.51,0.76523,-11.856375632,NaN
713,282,290,404.5,0.47366,-11.556095632,NaN
714,171,143,222.91,0.26102,-11.255815632,NaN
715,68,125,142.3,0.16663,-10.955535632,NaN
716,72,-27,76.9,0.09004,-10.655255632,NaN
717,122,-74,142.69,0.16708,-10.354975632,NaN
718,190,-214,286.17,0.3351,-10.054695632,NaN
719,83,-145,167.07,0.19564,-9.75441563200001,NaN
720,273,-9,273.15,0.31985,-9.45413563200001,NaN
721,548,130,563.21,0.65949,-9.15385563200002,NaN
722,604,90,610.67,0.71507,-8.85357563200001,NaN
723,623,-25,623.5,0.7301,-8.55329563200002,NaN
724,461,-84,468.59,0.5487,-8.25301563200001,NaN
725,34,-12,36.06,0.04222,-7.95273563200001,NaN
726,-156,35,159.88,0.18721,-7.65245563200001,NaN
727,41,-16,44.01,0.05154,-7.35217563200001,NaN
728,318,15,318.35,0.37278,-7.05189563200002,NaN
729,387,-201,436.08,0.51064,-6.75161563200002,NaN
730,-2,-122,122.02,0.14288,-6.45133563200002,NaN
731,-63,160,171.96,0.20135,-6.15105563200002,NaN
732,12,257,257.28,0.30126,-5.85077563200001,NaN
733,16,231,231.55,0.27114,-5.55049563200001,NaN
734,-92,217,235.7,0.27599,-5.25021563200001,NaN
735,-97,134,165.42,0.1937,-4.94993563200001,NaN
736,66,26,70.94,0.08306,-4.64965563200002,NaN
737,-3,-169,169.03,0.19792,-4.34937563200002,NaN
738,-170,-148,225.4,0.26393,-4.04909563200002,NaN
739,-226,-11,226.27,0.26495,-3.74881563200001,NaN
740,99,75,124.2,0.14543,-3.44853563200002,NaN
741,168,27,170.16,0.19925,-3.14825563200002,NaN
742,47,117,126.09,0.14764,-2.84797563200001,NaN
743,-215,68,225.5,0.26405,-2.54769563200002,NaN
744,-162,-42,167.36,0.19597,-2.24741563200002,NaN
745,-80,26,84.12,0.0985,-1.94713563200002,NaN
746,-35,-44,56.22,0.06583,-1.64685563200002,NaN
747,98,-66,118.15,0.13835,-1.34657563200002,NaN
748,78,-18,80.05,0.09374,-1.04629563200002,NaN
749,66,5,66.19,0.0775,-0.746015632000015,NaN
750,-7,50,50.49,0.05912,-0.445735632000015,NaN
751,-2515,1911,3158.66,3.69867,-0.145455632000015,NaN
752,-10237,8912,13572.76,15.89317,0.154824367999985,0.117191572357606
753,-10113,12908,16397.84,19.20122,0.455104367999985,0.273011382259359
754,-6934,15096,16612.33,19.45238,0.755384367999985,0.424759466350879
755,-3002,16415,16687.25,19.5401,1.05566436799998,0.575664861587192
756,3312,15619,15966.29,18.69589,1.35594436799998,0.726253055537613
757,6654,-960,6722.9,7.87224,1.65622436799998,0.876687519980316
758,-3014,-10688,11104.84,13.00333,1.95650436799998,1.02703580945396
759,-2146,-1226,2471.52,2.89405,2.25678436799998,1.17733093873909
760,2175,1560,2676.61,3.1342,2.55706436799998,1.32759096257989
761,5858,-4085,7141.67,8.36261,2.85734436799998,1.47782658919621
762,5635,-11499,12805.48,14.9947,3.15762436799998,1.62804457271502
763,3310,-7642,8328.04,9.7518,3.45790436799998,1.77824938435483
764,726,-1488,1655.66,1.93872,3.75818436799998,1.92844410195625
765,-1951,-2899,3494.37,4.09176,4.05846436799999,2.07863091360188
766,-5937,-9318,11048.67,12.93755,4.35874436799998,2.22881141750326
767,-2740,-10133,10496.92,12.29147,4.65902436799998,2.37898680824514
768,5155,-4977,7165.51,8.39053,4.95930436799998,2.52915799664946
769,9480,-2599,9829.81,11.51032,5.25958436799998,2.67932568931577
770,5928,-6068,8483.03,9.93329,5.55986436799998,2.82949044282517
771,1128,-8368,8443.68,9.88722,5.86014436799998,2.97965270154937
772,-847,-2719,2847.87,3.33474,6.16042436799999,3.12981282457306
773,-1430,636,1565.05,1.83262,6.46070436799998,3.2799711052193
774,-163,-2779,2783.78,3.25969,6.76098436799998,3.43012778544547
775,2243,-9223,9491.83,11.11455,7.06126436799998,3.5802830666159
776,5318,-8520,10043.48,11.76052,7.36154436799998,3.73043711767241
777,5229,-3135,6096.77,7.13908,7.66182436799998,3.88059008140767
778,2589,-104,2591.09,3.03406,7.96210436799998,4.03074207933615
779,511,139,529.57,0.6201,8.26238436799999,4.18089321551539
780,-73,-277,286.46,0.33543,8.56266436799998,4.33104357957227
781,4,-646,646.01,0.75645,8.86294436799998,4.48119324912078
782,-9,-1364,1364.03,1.59722,9.16322436799998,4.63134229170952
783,-343,-2189,2215.71,2.59451,9.46350436799998,4.78149076640212
784,-337,-1842,1872.57,2.19271,9.76378436799999,4.931638725069
785,383,-1142,1204.51,1.41044,10.064064368,5.08178621345012
786,691,-1003,1217.99,1.42621,10.364344368,5.23193327203465
787,723,-504,881.33,1.032,10.664624368,5.38207993679347
788,763,-350,839.45,0.98296,10.964904368,5.53222623979229
789,630,-776,999.54,1.17042,11.265184368,5.68237220970765
790,221,-414,469.29,0.54952,11.565464368,5.83251787226317
791,328,-288,436.5,0.51112,11.865744368,5.98266325060009
792,1113,-588,1258.77,1.47397,12.166024368,6.1328083655934
793,2429,-1591,2903.67,3.40009,12.466304368,6.28295323612263
794,1891,-1062,2168.81,2.53959,12.766584368,6.43309787930476
795,1212,-734,1416.93,1.65917,13.066864368,6.58324231069516
796,448,-253,514.5,0.60246,13.367144368,6.73338654446174
797,334,-262,424.5,0.49707,13.667424368,6.88353059353628
798,646,-660,923.53,1.08142,13.967704368,7.03367446974634
799,977,-1220,1562.99,1.8302,14.267984368,7.18381818393067
800,1373,-1994,2420.98,2.83488,14.568264368,7.33396174604044
801,862,-2171,2335.87,2.73521,14.868544368,7.48410516522824
802,511,-2172,2231.3,2.61276,15.168824368,7.63424844992665
803,403,-2017,2056.87,2.40851,15.469104368,7.78439160791767
804,966,-1444,1737.32,2.03434,15.769384368,7.93453464639424
805,1293,-817,1529.49,1.79097,16.069664368,8.08467757201498
806,712,-615,940.83,1.10168,16.369944368,8.2348203909529
807,301,-871,921.54,1.07909,16.670224368,8.38496310893883
808,380,-1194,1253.01,1.46723,16.970504368,8.53510573130039
809,904,-1373,1643.88,1.92492,17.270784368,8.68524826299675
810,497,-1017,1131.94,1.32546,17.571064368,8.83539070865005
811,196,-722,748.13,0.87603,17.871344368,8.98553307257345
812,170,-744,763.17,0.89365,18.171624368,9.13567535879656
813,278,-784,831.83,0.97404,18.471904368,9.28581757108841
814,379,-914,989.46,1.15862,18.772184368,9.4359597129781
815,482,-1188,1282.06,1.50124,19.072464368,9.58610178777366
816,-220,-1270,1288.91,1.50927,19.372744368,9.73624379857904
817,-507,-902,1034.72,1.21162,19.673024368,9.88638574830966
818,-554,-779,955.91,1.11933,19.973304368,10.0365276397065
819,-669,-383,770.88,0.90267,20.273584368,10.1866694753488
820,-493,61,496.76,0.58169,20.573864368,10.3368112576662
821,731,-453,859.98,1.00701,20.874144368,10.486952988949
822,1073,-1264,1658.02,1.94147,21.174424368,10.6370946713582
823,255,-695,740.3,0.86687,21.474704368,10.7872363069347
824,280,-350,448.22,0.52485,21.774984368,10.9373778976069
825,778,-391,870.73,1.01959,22.075264368,11.0875194451993
826,1123,-307,1164.21,1.36324,22.375544368,11.2376609514384
827,1163,-998,1532.51,1.7945,22.675824368,11.38780241796
828,597,-896,1076.67,1.26074,22.976104368,11.5379438463145
829,415,-982,1066.09,1.24835,23.276384368,11.6880852379728
830,1039,-1567,1880.16,2.2016,23.576664368,11.8382265943312
831,1160,-1406,1822.76,2.13437,23.876944368,11.9883679167158
832,1106,-1237,1659.34,1.94302,24.177224368,12.1385092063875
833,1174,-746,1390.97,1.62877,24.477504368,12.2886504645451
834,1560,-943,1822.87,2.13451,24.777784368,12.4387916923299
835,1528,-1253,1976.05,2.31388,25.078064368,12.5889328908287
836,920,-1290,1584.46,1.85533,25.378344368,12.7390740610768
837,485,-677,832.8,0.97517,25.678624368,12.8892152040615
838,686,-904,1134.82,1.32883,25.978904368,13.0393563207247
839,1325,-981,1648.63,1.93048,26.279184368,13.1894974119651
840,1406,-821,1628.15,1.9065,26.579464368,13.3396384786412
841,1474,-1051,1810.33,2.11982,26.879744368,13.4897795215732
842,893,-678,1121.22,1.3129,27.180024368,13.6399205415453
843,395,-467,611.65,0.71622,27.480304368,13.7900615393072
844,345,-565,662,0.77518,27.780584368,13.9402025155767
845,344,-599,690.75,0.80884,28.080864368,14.0903434710408
846,441,-782,897.78,1.05126,28.381144368,14.2404844063576
847,669,-1194,1368.65,1.60263,28.681424368,14.3906253221577
848,-162,-1285,1295.17,1.51659,28.981704368,14.5407662190456
849,-582,-958,1120.93,1.31257,29.281984368,14.6909070976012
850,-665,-703,967.7,1.13313,29.582264368,14.8410479583808
