sample,real,imag,amplitude,amplitude_norm,excess_path_m,reflector_off_m
695,226,464,516.11,0.60648,-15.225126868,NaN
696,142,670,684.88,0.8048,-14.924846868,NaN
697,203,557,592.84,0.69664,-14.624566868,NaN
698,87,-40,95.75,0.11252,-14.324286868,NaN
699,161,-615,635.72,0.74703,-14.024006868,NaN
700,-30,-257,258.75,0.30405,-13.723726868,NaN
701,10,334,334.15,0.39266,-13.423446868,NaN
702,346,93,358.28,0.42101,-13.123166868,NaN
703,397,-158,427.29,0.5021,-12.822886868,NaN
704,97,135,166.23,0.19534,-12.522606868,NaN
705,-168,442,472.85,0.55564,-12.222326868,NaN
706,-230,369,434.81,0.51094,-11.922046868,NaN
707,-137,203,244.9,0.28778,-11.621766868,NaN
708,32,34,46.69,0.05487,-11.321486868,NaN
709,188,39,192,0.22562,-11.021206868,NaN
710,287,51,291.5,0.34253,-10.720926868,NaN
711,59,95,111.83,0.13141,-10.420646868,NaN
712,-126,308,332.78,0.39104,-10.120366868,NaN
713,-8,320,320.1,0.37615,-9.82008686799998,NaN
714,-86,159,180.77,0.21242,-9.51980686799998,NaN
715,-496,118,509.84,0.59911,-9.21952686799998,NaN
716,-568,58,570.95,0.67092,-8.91924686799998,NaN
717,-502,164,528.11,0.62058,-8.61896686799999,NaN
718,-330,271,427.01,0.50178,-8.31868686799998,NaN
719,250,113,274.35,0.32239,-8.01840686799999,NaN
720,359,96,371.61,0.43668,-7.71812686799998,NaN
721,72,153,169.09,0.1987,-7.41784686799998,NaN
722,-169,206,266.45,0.31311,-7.11756686799998,NaN
723,-208,425,473.17,0.55602,-6.81728686799998,NaN
724,50,194,200.34,0.23542,-6.51700686799998,NaN
725,126,104,163.38,0.19198,-6.21672686799998,NaN
726,21,29,35.81,0.04207,-5.91644686799998,NaN
727,12,45,46.57,0.05473,-5.61616686799998,NaN
728,32,-61,68.88,0.08094,-5.31588686799998,NaN
729,-1,-39,39.01,0.04584,-5.01560686799998,NaN
730,1,269,269,0.3161,-4.71532686799998,NaN
731,73,503,508.27,0.59726,-4.41504686799999,NaN
732,186,377,420.39,0.49399,-4.11476686799998,NaN
733,8,143,143.22,0.1683,-3.81448686799998,NaN
734,-110,124,165.76,0.19478,-3.51420686799998,NaN
735,-129,165,209.44,0.24611,-3.21392686799998,NaN
736,-60,102,118.34,0.13906,-2.91364686799998,NaN
737,79,2,79.03,0.09286,-2.61336686799998,NaN
738,117,27,120.07,0.1411,-2.31308686799998,NaN
739,98,123,157.27,0.1848,-2.01280686799998,NaN
740,18,180,180.9,0.21257,-1.71252686799998,NaN
741,-35,220,222.77,0.26177,-1.41224686799998,NaN
742,-47,170,176.38,0.20726,-1.11196686799998,NaN
743,-30,96,100.58,0.11819,-0.811686867999985,NaN
744,105,-15,106.07,0.12464,-0.511406867999985,NaN
745,1739,-1469,2276.42,2.67499,-0.211126867999985,NaN
746,8157,-8946,12106.51,14.22622,0.0891531320000152,0.0802790560255525
747,8712,-13661,16202.53,19.0394,0.389433132000015,0.239554164386337
748,5572,-15501,16472.04,19.3561,0.689713132000015,0.391678066418479
749,2059,-16416,16544.62,19.44139,0.989993132000015,0.542698126910164
750,-2358,-15983,16156,18.98473,1.29027313200002,0.693336026317891
751,-4851,-1275,5015.76,5.89396,1.59055313200002,0.843796464219165
752,4331,12805,13517.6,15.88438,1.89083313200002,0.994160017234272
753,3346,3147,4593.4,5.39765,2.19111313200002,1.14446487316376
754,-4418,-3600,5699.01,6.69684,2.49139313200002,1.29473147453216
755,-6009,709,6050.68,7.11009,2.79167313200002,1.44497175598096
756,-1229,10900,10969.07,12.88962,3.09195313200002,1.59519315420459
757,2457,11429,11690.12,13.73692,3.39223313200001,1.74540054487778
758,2358,5051,5574.29,6.55029,3.69251313200002,1.89559725788421
759,3757,2187,4347.19,5.10833,3.99279313200002,2.04578564501187
760,8385,3229,8985.25,10.55846,4.29307313200002,2.19596741455221
761,6488,2548,6970.4,8.19083,4.59335313200001,2.34614383732404
762,-3572,665,3633.37,4.26954,4.89363313200001,2.49631587829987
763,-10965,218,10967.17,12.88739,5.19391313200001,2.64648428340139
764,-6800,2104,7118.06,8.36435,5.49419313200002,2.79664963832244
765,-106,2357,2359.38,2.77248,5.79447313200002,2.9468124093616
766,1588,-84,1590.22,1.86865,6.09475313200002,3.09697297237254
767,703,-1156,1352.98,1.58987,6.39503313200002,3.24713163367987
768,221,1122,1143.56,1.34378,6.69531313200001,3.39728864544698
769,508,4484,4512.68,5.3028,6.99559313200001,3.5474442171402
770,-471,4417,4442.04,5.21979,7.29587313200001,3.69759852419918
771,-1873,1932,2690.86,3.162,7.59615313200001,3.84775171467682
772,-1523,567,1625.12,1.90966,7.89643313200002,3.99790391438275
773,520,87,527.23,0.61954,8.19671313200002,4.14805523090946
774,1708,-145,1714.14,2.01427,8.49699313200001,4.29820575681456
775,196,470,509.23,0.59839,8.79727313200002,4.44835557215836
776,-1171,1950,2274.59,2.67284,9.09755313200002,4.59850474654434
777,-339,3137,3155.26,3.70771,9.39783313200001,4.74865334077244
778,1043,2665,2861.83,3.3629,9.69811313200002,4.89880140818831
779,361,1403,1448.7,1.70235,9.99839313200001,5.04894899579172
780,-465,1176,1264.6,1.48601,10.298673132,5.199096145153
781,-727,915,1168.65,1.37327,10.598953132,5.349242893175
782,-646,628,900.94,1.05869,10.899233132,5.49938927273036
783,-191,1016,1033.8,1.2148,11.199513132,5.64953531319702
784,76,671,675.29,0.79353,11.499793132,5.79968104091067
785,-209,843,868.52,1.02059,11.800073132,5.94982647954856
786,-794,1602,1787.97,2.10102,12.100353132,6.09997165045672
787,-1524,2815,3201.06,3.76153,12.400633132,6.25011657292999
788,-1516,2945,3312.29,3.89224,12.700913132,6.40026126445262
789,-1083,1873,2163.57,2.54238,13.001193132,6.55040574090576
790,-650,1270,1426.67,1.67647,13.301473132,6.7005500167471
791,-590,674,895.75,1.05259,13.601753132,6.85069410516687
792,-717,874,1130.47,1.3284,13.902033132,7.00083801822371
793,-1092,1373,1754.31,2.06147,14.202313132,7.15098176696354
794,-930,2191,2380.21,2.79695,14.502593132,7.30112536152363
795,-329,3304,3320.34,3.90169,14.802873132,7.45126881122416
796,-222,3048,3056.07,3.59116,15.103153132,7.60141212464898
797,-477,2245,2295.12,2.69696,15.403433132,7.75155530971681
798,-1166,1861,2196.1,2.58062,15.703713132,7.90169837374456
799,-1252,1650,2071.23,2.43388,16.003993132,8.05184132350333
800,-756,1034,1280.9,1.50516,16.304273132,8.20198416526845
801,-430,1337,1404.45,1.65035,16.604553132,8.35212690486399
802,-233,1840,1854.69,2.17943,16.904833132,8.50226954770262
803,-437,1707,1762.05,2.07056,17.205113132,8.65241209882134
804,-340,1628,1663.12,1.95432,17.505393132,8.80255456291345
805,-408,1542,1595.06,1.87434,17.805673132,8.95269694435743
806,-668,1329,1487.44,1.74787,18.105953132,9.10283924724288
807,-430,1032,1118,1.31375,18.406233132,9.25298147539396
808,-395,1261,1321.42,1.55278,18.706513132,9.40312363239058
809,-401,1758,1803.15,2.11887,19.006793132,9.55326572158761
810,173,1812,1820.24,2.13894,19.307073132,9.70340774613224
811,654,1024,1215.03,1.42776,19.607353132,9.85354970897989
812,788,807,1127.92,1.3254,19.907633132,10.0036916129085
813,709,539,890.62,1.04656,20.207913132,10.1538334605318
814,392,318,504.77,0.59314,20.508193132,10.303975254311
815,-859,1137,1425.01,1.67451,20.808473132,10.4541169965661
816,-1262,1510,1967.93,2.31249,21.108753132,10.6042586894856
817,-242,1217,1240.83,1.45808,21.409033132,10.7544003351358
818,-147,548,567.37,0.66671,21.709313132,10.9045419354692
819,-648,978,1173.2,1.37861,22.009593132,11.0546834923324
820,-946,1273,1586.02,1.86371,22.309873132,11.2048250074726
821,-948,1606,1864.92,2.19145,22.610153132,11.3549664825451
822,-406,1810,1854.98,2.17976,22.910433132,11.5051079191184
823,-403,1251,1314.31,1.54443,23.210713132,11.6552493186804
824,-502,1688,1761.06,2.06941,23.510993132,11.8053906826432
825,-428,1717,1769.54,2.07937,23.811273132,11.9555320123479
826,-715,1196,1393.43,1.6374,24.111553132,12.1056733090694
827,-713,986,1216.78,1.42983,24.411833132,12.2558145740197
828,-1279,1462,1942.49,2.2826,24.712113132,12.4059558083524
829,-801,1789,1960.13,2.30333,25.012393132,12.5560970131658
830,-433,1453,1516.15,1.7816,25.312673132,12.7062381895063
831,-285,1083,1119.87,1.31595,25.612953132,12.8563793383716
832,-362,1072,1131.47,1.32958,25.913233132,13.006520460713
833,-689,1719,1851.94,2.17619,26.213513132,13.1566615574387
834,-876,1788,1991.06,2.33967,26.513793132,13.3068026294156
835,-995,1342,1670.63,1.96313,26.814073132,13.4569436774723
836,-700,998,1219.02,1.43245,27.114353132,13.6070847024004
837,-334,1005,1059.05,1.24447,27.414633132,13.7572257049573
838,-445,1163,1245.23,1.46325,27.714913132,13.9073666858675
839,-493,1010,1123.9,1.32068,28.015193132,14.0575076458245
840,-723,1263,1455.3,1.71011,28.315473132,14.2076485854927
841,-649,1697,1816.87,2.13498,28.615753132,14.3577895055086
842,243,1703,1720.25,2.02144,28.916033132,14.5079304064822
843,813,1005,1292.67,1.519,29.216313132,14.6580712889987
844,852,777,1153.1,1.35499,29.516593132,14.8082121536196
