sample,real,imag,amplitude,amplitude_norm,excess_path_m,reflector_off_m
699,127,-73,146.49,0.16349,-15.253293132,NaN
700,619,233,661.4,0.73817,-14.953013132,NaN
701,797,270,841.49,0.93917,-14.652733132,NaN
702,278,15,278.4,0.31072,-14.352453132,NaN
703,-124,-74,144.4,0.16116,-14.052173132,NaN
704,-35,17,38.91,0.04343,-13.751893132,NaN
705,185,248,309.4,0.34531,-13.451613132,NaN
706,49,283,287.21,0.32055,-13.151333132,NaN
707,-63,-27,68.54,0.0765,-12.851053132,NaN
708,131,-80,153.5,0.17131,-12.550773132,NaN
709,376,341,507.6,0.56652,-12.250493132,NaN
710,162,653,672.79,0.75089,-11.950213132,NaN
711,-60,400,404.47,0.45142,-11.649933132,NaN
712,-12,94,94.76,0.10576,-11.349653132,NaN
713,78,11,78.77,0.08791,-11.049373132,NaN
714,343,129,366.46,0.40899,-10.749093132,NaN
715,350,255,433.04,0.48331,-10.448813132,NaN
716,268,248,365.14,0.40752,-10.148533132,NaN
717,138,112,177.73,0.19836,-9.84825313200001,NaN
718,-13,42,43.97,0.04907,-9.54797313200002,NaN
719,-225,324,394.46,0.44025,-9.24769313200001,NaN
720,-266,450,522.74,0.58341,-8.94741313200002,NaN
721,-44,498,499.94,0.55797,-8.64713313200001,NaN
722,176,425,460,0.51339,-8.34685313200002,NaN
723,440,86,448.33,0.50036,-8.04657313200001,NaN
724,137,-239,275.48,0.30746,-7.74629313200002,NaN
725,-91,-13,91.92,0.10259,-7.44601313200002,NaN
726,-138,231,269.08,0.30031,-7.14573313200002,NaN
727,257,354,437.45,0.48823,-6.84545313200002,NaN
728,237,55,243.3,0.27154,-6.54517313200001,NaN
729,71,78,105.48,0.11772,-6.24489313200001,NaN
730,41,165,170.02,0.18975,-5.94461313200001,NaN
731,22,90,92.65,0.1034,-5.64433313200001,NaN
732,-151,2,151.01,0.16854,-5.34405313200002,NaN
733,-205,-28,206.9,0.23092,-5.04377313200002,NaN
734,59,99,115.25,0.12862,-4.74349313200002,NaN
735,273,137,305.45,0.3409,-4.44321313200002,NaN
736,152,155,217.09,0.24229,-4.14293313200001,NaN
737,142,112,180.85,0.20185,-3.84265313200002,NaN
738,42,97,105.7,0.11797,-3.54237313200001,NaN
739,5,94,94.13,0.10506,-3.24209313200002,NaN
740,40,98,105.85,0.11813,-2.94181313200002,NaN
741,68,39,78.39,0.08749,-2.64153313200002,NaN
742,76,-15,77.47,0.08646,-2.34125313200001,NaN
743,106,21,108.06,0.1206,-2.04097313200002,NaN
744,148,77,166.83,0.1862,-1.74069313200002,NaN
745,110,146,182.8,0.20402,-1.44041313200002,NaN
746,102,11,102.59,0.1145,-1.14013313200002,NaN
747,54,64,83.74,0.09346,-0.839853132000015,NaN
748,6,49,49.37,0.0551,-0.539573132000015,NaN
749,-112,-978,984.39,1.09865,-0.239293132000015,NaN
750,-2823,-9589,9995.91,11.15615,0.0609868679999848,0.0630808442961184
751,-8255,-14379,16580.13,18.50461,0.361266867999985,0.225148353044451
752,-13068,-10916,17027.38,19.00377,0.661546867999985,0.377476367525368
753,-16404,-4874,17112.78,19.09908,0.961826867999985,0.528553757343247
754,-15293,5271,16175.89,18.05345,1.26210686799998,0.679215562220995
