sample,real,imag,amplitude,amplitude_norm,excess_path_m,reflector_off_m
697,-320,-255,409.18,0.48309,-15.23921,NaN
698,-369,-115,386.5,0.45632,-14.93893,NaN
699,-76,-39,85.42,0.10085,-14.63865,NaN
700,384,180,424.09,0.5007,-14.33837,NaN
701,240,449,509.12,0.60108,-14.03809,NaN
702,206,313,374.71,0.44239,-13.73781,NaN
703,269,301,403.69,0.47661,-13.43753,NaN
704,90,453,461.85,0.54528,-13.13725,NaN
705,-38,476,477.51,0.56377,-12.83697,NaN
706,-133,147,198.24,0.23405,-12.53669,NaN
707,-83,-260,272.93,0.32223,-12.23641,NaN
708,239,-278,366.61,0.43284,-11.93613,NaN
709,471,148,493.71,0.58289,-11.63585,NaN
710,281,360,456.68,0.53918,-11.33557,NaN
711,255,225,340.07,0.4015,-11.03529,NaN
712,168,73,183.17,0.21626,-10.73501,NaN
713,263,79,274.61,0.32421,-10.43473,NaN
714,370,132,392.84,0.4638,-10.13445,NaN
715,406,123,424.22,0.50085,-9.83417,NaN
716,296,286,411.6,0.48595,-9.53389,NaN
717,481,431,645.85,0.76251,-9.23361,NaN
718,437,454,630.15,0.74397,-8.93333,NaN
719,304,455,547.21,0.64606,-8.63305,NaN
720,154,465,489.84,0.57832,-8.33277,NaN
721,-215,25,216.45,0.25555,-8.03249,NaN
722,342,-231,412.7,0.48725,-7.73221,NaN
723,376,8,376.09,0.44402,-7.43193,NaN
724,309,180,357.6,0.4222,-7.13165,NaN
725,468,137,487.64,0.57573,-6.83137,NaN
726,542,145,561.06,0.66241,-6.53109,NaN
727,245,237,340.87,0.40245,-6.23081,NaN
728,161,194,252.11,0.29764,-5.93053,NaN
729,197,246,315.16,0.37209,-5.63025,NaN
730,238,138,275.11,0.32481,-5.32997,NaN
731,236,69,245.88,0.2903,-5.02969,NaN
732,78,-12,78.92,0.09317,-4.72941,NaN
733,-15,-169,169.66,0.20031,-4.42913,NaN
734,-63,-125,139.98,0.16526,-4.12885,NaN
735,-105,-72,127.31,0.15031,-3.82857,NaN
736,93,-135,163.93,0.19355,-3.52829,NaN
737,246,-98,264.8,0.31263,-3.22801,NaN
738,260,70,269.26,0.3179,-2.92773,NaN
739,156,266,308.37,0.36407,-2.62745,NaN
740,71,190,202.83,0.23947,-2.32717,NaN
741,-33,29,43.93,0.05187,-2.02689,NaN
742,-9,-149,149.27,0.17624,-1.72661,NaN
743,-50,-97,109.13,0.12884,-1.42633,NaN
744,69,34,76.92,0.09082,-1.12605,NaN
745,21,47,51.48,0.06078,-0.82577,NaN
746,-40,62,73.78,0.08711,-0.52549,NaN
747,-1317,912,1601.95,1.89132,-0.22521,NaN
748,-9469,5551,10976.14,12.95884,0.07507,0.0718496779742262
749,-14728,6457,16081.26,18.98614,0.37535,0.232356204188741
750,-15961,3903,16431.28,19.39939,0.67563,0.384578307013019
751,-16419,1045,16452.22,19.42411,0.97591,0.535626345529232
752,-15576,-3019,15865.88,18.73185,1.27619,0.686275986047159
753,1303,-6717,6842.21,8.07818,1.57647,0.836742442586128
754,15252,1777,15355.17,18.12889,1.87675,0.987109487658284
755,7613,6675,10124.89,11.95382,2.17703,1.1374165486861
756,-1952,5635,5963.52,7.04075,2.47731,1.28768463104325
757,-709,2117,2232.57,2.63586,2.77759,1.4379259549869
758,6589,-871,6646.32,7.84689,3.07787,1.58814811469995
759,6263,-1413,6420.42,7.58018,3.37815,1.73835607849054
760,-1125,-1014,1514.54,1.78812,3.67843,1.88855323362224
761,-3542,-404,3564.97,4.20893,3.97871,2.0387419689664
762,-2253,167,2259.18,2.66727,4.27899,2.18892401764543
763,24,-871,871.33,1.02873,4.57927,2.33910066761245
764,4400,-3557,5657.94,6.67997,4.87955,2.48927289597284
765,8991,-3135,9521.89,11.2419,5.17983,2.6394414574347
766,7680,-963,7740.14,9.1383,5.48011,2.78960694418138
767,6103,-713,6144.51,7.25444,5.78039,2.9397698273887
768,7921,951,7977.88,9.41899,6.08067,3.08993048663315
769,6040,4313,7421.83,8.76249,6.38095,3.2400892311208
770,-876,2413,2567.09,3.0308,6.68123,3.39024631527342
771,-4310,-1736,4646.48,5.48581,6.98151,3.54040195034759
772,-962,-3660,3784.32,4.46791,7.28179,3.69055631321688
773,4484,-2110,4955.64,5.85081,7.58207,3.84070955309367
774,6931,213,6934.27,8.18686,7.88235,3.99086179673326
775,3797,1109,3955.64,4.67018,8.18263,4.14101315250568
776,1297,542,1405.69,1.65961,8.48291,4.29116371361254
777,2053,-7,2053.01,2.42386,8.78319,4.44131356065129
778,3176,-482,3212.37,3.79264,9.08347,4.59146276367619
779,2601,-708,2695.64,3.18257,9.38375,4.74161138386783
780,1863,-294,1886.06,2.22675,9.68403,4.891759474895
781,1188,265,1217.2,1.43707,9.98431,5.04190708403328
782,821,234,853.7,1.00791,10.28459,5.19205425308952
783,382,265,464.92,0.5489,10.58487,5.34220101917038
784,176,431,465.55,0.54965,10.88515,5.4923474153248
785,384,337,510.91,0.60319,11.18543,5.64249347108395
786,799,-127,809.03,0.95517,11.48571,5.79263921291711
787,1756,-285,1778.98,2.10033,11.78599,5.94278466461852
788,2318,-1187,2604.25,3.07467,12.08627,6.09292984763693
789,2561,-1537,2986.82,3.52635,12.38655,6.24307478135774
790,3683,-724,3753.49,4.43151,12.68683,6.39321948334523
791,3728,715,3795.95,4.48164,12.98711,6.54336396955152
792,2728,1435,3082.4,3.6392,13.28739,6.69350825449741
793,2320,867,2476.71,2.9241,13.58767,6.84365235142939
794,1819,74,1820.5,2.14936,13.88795,6.9937962724564
795,1294,-313,1331.32,1.5718,14.18823,7.1439400286694
