sample,real,imag,amplitude,amplitude_norm,excess_path_m,reflector_off_m
699,443,-184,479.69,0.56039,-15.117206236,NaN
700,624,346,713.51,0.83354,-14.816926236,NaN
701,536,376,654.73,0.76487,-14.516646236,NaN
702,95,305,319.45,0.37319,-14.216366236,NaN
703,-301,244,387.48,0.45266,-13.916086236,NaN
704,-141,365,391.29,0.45711,-13.615806236,NaN
705,156,-30,158.86,0.18558,-13.315526236,NaN
706,358,-359,507,0.59229,-13.015246236,NaN
707,253,-237,346.67,0.40498,-12.714966236,NaN
708,117,304,325.74,0.38053,-12.414686236,NaN
709,-143,573,590.57,0.68992,-12.114406236,NaN
710,-217,412,465.65,0.54399,-11.814126236,NaN
711,-139,256,291.3,0.34031,-11.513846236,NaN
712,-78,91,119.85,0.14002,-11.213566236,NaN
713,86,48,98.49,0.11506,-10.913286236,NaN
714,104,-9,104.39,0.12195,-10.613006236,NaN
715,58,52,77.9,0.091,-10.312726236,NaN
716,65,287,294.27,0.34377,-10.012446236,NaN
717,-40,235,238.38,0.27848,-9.712166236,NaN
718,-199,182,269.68,0.31504,-9.411886236,NaN
719,-333,330,468.82,0.54768,-9.111606236,NaN
720,-420,377,564.38,0.65933,-8.811326236,NaN
721,-381,331,504.7,0.5896,-8.511046236,NaN
722,-96,-100,138.62,0.16194,-8.210766236,NaN
723,355,-24,355.81,0.41567,-7.910486236,NaN
724,272,84,284.68,0.33256,-7.610206236,NaN
725,-134,437,457.08,0.53398,-7.309926236,NaN
726,-91,434,443.44,0.51803,-7.009646236,NaN
727,210,114,238.95,0.27914,-6.709366236,NaN
728,293,56,298.3,0.34849,-6.409086236,NaN
729,119,5,119.1,0.13914,-6.108806236,NaN
730,-67,180,192.07,0.22438,-5.808526236,NaN
731,-135,120,180.62,0.21101,-5.508246236,NaN
732,-179,-19,180.01,0.21029,-5.207966236,NaN
733,-58,51,77.23,0.09023,-4.907686236,NaN
734,78,316,325.48,0.38024,-4.607406236,NaN
735,209,230,310.77,0.36305,-4.307126236,NaN
736,96,152,179.78,0.21002,-4.006846236,NaN
737,-46,228,232.59,0.27172,-3.706566236,NaN
738,-109,261,282.85,0.33043,-3.406286236,NaN
739,-42,269,272.26,0.31806,-3.106006236,NaN
740,-33,31,45.28,0.05289,-2.805726236,NaN
741,135,-157,207.06,0.24189,-2.505446236,NaN
742,191,-21,192.15,0.22448,-2.205166236,NaN
743,154,105,186.39,0.21774,-1.904886236,NaN
744,129,130,183.14,0.21395,-1.604606236,NaN
745,14,178,178.55,0.20859,-1.304326236,NaN
746,-5,193,193.06,0.22554,-1.004046236,NaN
747,0,163,163,0.19042,-0.703766236000004,NaN
748,32,-130,133.88,0.1564,-0.403486236000004,NaN
749,306,-4669,4679.02,5.46614,-0.103206236000004,NaN
750,-290,-14592,14594.88,17.05009,0.197073763999996,0.139868528677045
751,-2263,-16402,16557.38,19.34273,0.497353763999996,0.294462017654639
752,-3660,-16224,16631.71,19.42957,0.797633763999996,0.446023086362354
753,-2705,-15973,16200.42,18.92573,1.097913764,0.596866271869302
754,6790,-5509,8743.75,10.21466,1.398193764,0.747426343275456
755,8915,12579,15417.8,18.01145,1.698473764,0.897845738392224
756,-1203,6559,6668.41,7.7902,1.998753764,1.04818502206244
757,-11749,-5421,12939.33,15.11604,2.299033764,1.19847434273872
758,-5661,-1233,5793.72,6.76837,2.599313764,1.34873040268615
759,5438,10976,12249.26,14.30989,2.899593764,1.49896320410373
760,5987,12050,13455.36,15.71888,3.199873764,1.64917910324618
761,803,4297,4371.39,5.10676,3.500153764,1.79938233322183
762,-558,146,576.78,0.67381,3.800433764,1.94957582228489
763,1271,-2705,2988.72,3.4915,4.100713764,2.09976166070456
764,4814,-7446,8866.65,10.35824,4.400993764,2.24994138054566
765,5116,-5887,7799.37,9.11142,4.701273764,2.40011613036092
766,1790,2262,2884.57,3.36982,5.001553764,2.5502867881369
767,650,7543,7570.95,8.84457,5.301833764,2.70045403654137
768,1165,5083,5214.8,6.09205,5.602113764,2.85061841437951
769,226,-481,531.45,0.62085,5.902393764,3.00078035259606
770,-1592,-3563,3902.49,4.55898,6.202673764,3.15094019998055
771,-769,-1712,1876.78,2.1925,6.502953764,3.30109824185534
772,2269,2017,3035.89,3.5466,6.803233764,3.45125471388412
773,4795,6412,8006.61,9.35351,7.103513764,3.60140981242545
774,1597,5979,6188.61,7.22968,7.403793764,3.75156370239948
775,-1405,2957,3273.82,3.82455,7.704073764,3.90171652333794
