sample,real,imag,amplitude,amplitude_norm,excess_path_m,reflector_off_m
702,241,364,436.55,0.474,-15.196990632,NaN
703,40,594,595.35,0.64641,-14.896710632,NaN
704,320,408,518.52,0.563,-14.596430632,NaN
705,311,-241,393.45,0.4272,-14.296150632,NaN
706,657,-525,841,0.91313,-13.995870632,NaN
707,197,-235,306.65,0.33295,-13.695590632,NaN
708,-225,239,328.25,0.3564,-13.395310632,NaN
709,233,116,260.28,0.2826,-13.095030632,NaN
710,277,-67,284.99,0.30943,-12.794750632,NaN
711,-11,-93,93.65,0.10168,-12.494470632,NaN
712,-311,180,359.33,0.39016,-12.194190632,NaN
713,-403,171,437.78,0.47533,-11.893910632,NaN
714,-383,98,395.34,0.42925,-11.593630632,NaN
715,-326,85,336.9,0.3658,-11.293350632,NaN
716,-217,133,254.52,0.27635,-10.993070632,NaN
717,-41,188,192.42,0.20892,-10.692790632,NaN
718,-181,98,205.83,0.22348,-10.392510632,NaN
719,-346,46,349.04,0.37898,-10.092230632,NaN
720,-235,135,271.02,0.29426,-9.79195063200001,NaN
721,-156,100,185.3,0.20119,-9.49167063200001,NaN
722,-480,-230,532.26,0.57791,-9.19139063200002,NaN
723,-497,-432,658.51,0.71499,-8.89111063200001,NaN
724,-411,-361,547.03,0.59395,-8.59083063200002,NaN
725,-340,-290,446.88,0.48521,-8.29055063200001,NaN
726,88,189,208.48,0.22637,-7.99027063200001,NaN
727,-88,497,504.73,0.54802,-7.68999063200001,NaN
728,-140,168,218.69,0.23745,-7.38971063200001,NaN
729,-25,-209,210.49,0.22854,-7.08943063200002,NaN
730,-167,-19,168.08,0.18249,-6.78915063200002,NaN
731,17,193,193.75,0.21037,-6.48887063200002,NaN
732,17,126,127.14,0.13805,-6.18859063200001,NaN
733,-62,-120,135.07,0.14666,-5.88831063200001,NaN
734,-108,-54,120.75,0.1311,-5.58803063200001,NaN
735,-7,-97,97.25,0.10559,-5.28775063200001,NaN
736,-107,-22,109.24,0.11861,-4.98747063200002,NaN
737,-250,130,281.78,0.30595,-4.68719063200002,NaN
738,-319,327,456.83,0.49601,-4.38691063200002,NaN
739,36,293,295.2,0.32052,-4.08663063200002,NaN
740,62,33,70.24,0.07626,-3.78635063200002,NaN
741,-227,9,227.18,0.24666,-3.48607063200002,NaN
742,-267,-20,267.75,0.29071,-3.18579063200001,NaN
743,-124,-37,129.4,0.1405,-2.88551063200002,NaN
744,68,-58,89.38,0.09704,-2.58523063200002,NaN
745,248,-23,249.06,0.27043,-2.28495063200002,NaN
746,133,114,175.17,0.1902,-1.98467063200002,NaN
747,73,123,143.03,0.1553,-1.68439063200002,NaN
748,7,69,69.35,0.0753,-1.38411063200002,NaN
749,-61,-14,62.59,0.06795,-1.08383063200002,NaN
750,8,15,17,0.01846,-0.783550632000015,NaN
751,197,7,197.12,0.21403,-0.483270632000015,NaN
752,2432,-602,2505.4,2.7203,-0.182990632000015,NaN
753,12606,-4116,13260.95,14.39842,0.117289367999985,0.0964555201191627
754,16412,-6828,17775.7,19.30043,0.417569367999985,0.253908473023206
755,16208,-7765,17972.05,19.51362,0.717849367999985,0.405856375069425
756,16055,-8043,17956.97,19.49726,1.01812936799998,0.556824317802313
757,15275,-7345,16949.18,18.40302,1.31840936799998,0.707439950672514
758,-3242,1896,3755.71,4.07786,1.61868936799998,0.857888854059223
759,-13867,6652,15379.95,16.69918,1.91896936799998,1.00824566809412
760,-1605,38,1605.45,1.74316,2.21924936799998,1.1585462475629
761,5945,-3583,6941.25,7.53664,2.51952936799998,1.30880996613473
762,-2109,2755,3469.57,3.76718,2.81980936799998,1.45904821248824
763,-11329,9258,14630.68,15.88565,3.12008936799998,1.60926812075447
764,-8318,8285,11740.12,12.74714,3.42036936799998,1.75947438793185
765,-574,3300,3349.55,3.63686,3.72064936799998,1.90967023286736
766,2852,3694,4666.86,5.06716,4.02092936799998,2.05985793539535
767,5908,5963,8394.15,9.11417,4.32120936799998,2.210039155518
768,4011,3248,5161.17,5.60387,4.62148936799998,2.36021513066801
769,-3993,-3422,5258.72,5.70979,4.92176936799998,2.51038680213742
770,-10686,-6861,12698.97,13.78825,5.22204936799998,2.66055489867382
771,-8407,-1372,8518.22,9.24888,5.52232936799998,2.81071999327019
772,-1991,2697,3352.3,3.63984,5.82260936799999,2.9608825426687
773,849,727,1117.73,1.21361,6.12288936799998,3.1110429154211
774,-60,-1704,1705.06,1.85131,6.42316936799998,3.2612014121951
775,-1554,-1015,1856.11,2.01532,6.72344936799998,3.41135828071677
776,-2139,1949,2893.77,3.14199,7.02372936799998,3.56151372693218
