sample,real,imag,amplitude,amplitude_norm,excess_path_m,reflector_off_m
700,127,-352,374.21,0.43973,-15.262661868,NaN
701,469,-449,649.28,0.76296,-14.962381868,NaN
702,373,-377,530.34,0.62319,-14.662101868,NaN
703,-178,68,190.55,0.22391,-14.361821868,NaN
704,-471,-66,475.6,0.55887,-14.061541868,NaN
705,-90,77,118.44,0.13918,-13.761261868,NaN
706,146,22,147.65,0.1735,-13.460981868,NaN
707,-62,98,115.97,0.13627,-13.160701868,NaN
708,-316,-29,317.33,0.37289,-12.860421868,NaN
709,-3,185,185.02,0.21742,-12.560141868,NaN
710,329,281,432.67,0.50842,-12.259861868,NaN
711,397,321,510.54,0.59993,-11.959581868,NaN
712,-4,294,294.03,0.34551,-11.659301868,NaN
713,-389,46,391.71,0.46029,-11.359021868,NaN
714,-267,166,314.4,0.36944,-11.058741868,NaN
715,-38,268,270.68,0.31807,-10.758461868,NaN
716,-47,168,174.45,0.20499,-10.458181868,NaN
717,-78,226,239.08,0.28094,-10.157901868,NaN
718,59,286,292.02,0.34315,-9.85762186799998,NaN
719,35,332,333.84,0.39229,-9.55734186799998,NaN
720,-144,481,502.09,0.59,-9.25706186799998,NaN
721,-401,376,549.71,0.64595,-8.95678186799998,NaN
722,-374,247,448.2,0.52668,-8.65650186799999,NaN
723,-364,34,365.58,0.42959,-8.35622186799998,NaN
724,-179,-311,358.83,0.42166,-8.05594186799999,NaN
725,240,110,264.01,0.31023,-7.75566186799998,NaN
726,154,253,296.18,0.34804,-7.45538186799998,NaN
727,15,270,270.42,0.31776,-7.15510186799998,NaN
728,4,347,347.02,0.40778,-6.85482186799999,NaN
729,28,324,325.21,0.38215,-6.55454186799998,NaN
730,8,155,155.21,0.18238,-6.25426186799998,NaN
731,28,189,191.06,0.22452,-5.95398186799998,NaN
732,-22,268,268.9,0.31598,-5.65370186799998,NaN
733,-253,237,346.67,0.40736,-5.35342186799998,NaN
734,-137,170,218.33,0.25656,-5.05314186799998,NaN
735,161,297,337.83,0.39698,-4.75286186799999,NaN
736,342,295,451.65,0.53073,-4.45258186799999,NaN
737,150,118,190.85,0.22427,-4.15230186799998,NaN
738,41,107,114.59,0.13465,-3.85202186799998,NaN
739,99,198,221.37,0.26013,-3.55174186799998,NaN
740,254,260,363.48,0.42712,-3.25146186799998,NaN
741,52,124,134.46,0.158,-2.95118186799998,NaN
742,-117,47,126.09,0.14816,-2.65090186799998,NaN
743,-16,-10,18.87,0.02217,-2.35062186799998,NaN
744,85,29,89.81,0.10554,-2.05034186799998,NaN
745,303,36,305.13,0.35856,-1.75006186799998,NaN
746,209,-7,209.12,0.24573,-1.44978186799998,NaN
747,55,-32,63.63,0.07477,-1.14950186799998,NaN
748,36,102,108.17,0.12711,-0.849221867999985,NaN
749,25,130,132.38,0.15556,-0.548941867999985,NaN
750,-950,-1008,1385.12,1.62764,-0.248661867999985,NaN
751,-6597,-7818,10229.44,12.0205,0.0516181320000152,0.0569825805645331
752,-8752,-13226,15859.53,18.63634,0.351898132000015,0.2203474084855
753,-5311,-15434,16322.23,19.18006,0.652178132000015,0.37275056749086
754,-436,-16409,16414.79,19.28883,0.952458132000015,0.523848289014329
755,4648,-15545,16225.01,19.06582,1.25273813200002,0.674518430765033
756,7382,-5023,8928.85,10.49219,1.55301813200002,0.824995294641251
757,-3839,11266,11902.13,13.98605,1.85329813200002,0.975368339715149
758,-6511,4742,8054.79,9.46509,2.15357813200001,1.12567917243643
759,-3187,-1550,3543.93,4.16443,2.45385813200002,1.27594977941753
760,-2072,-1430,2517.56,2.95835,2.75413813200002,1.4261928758531
761,-1223,4395,4561.99,5.36074,3.05441813200001,1.57641632758374
762,-151,4219,4221.7,4.96087,3.35469813200001,1.72662526212583
763,242,412,477.82,0.56148,3.65497813200002,1.87682316507165
764,-1531,-1395,2071.23,2.43388,3.95525813200002,2.02701248868577
765,-5612,-4642,7283.04,8.55822,4.25553813200001,2.1771950084516
766,-4966,-3476,6061.66,7.12299,4.55581813200001,2.32737204150197
767,-1658,4441,4740.41,5.57039,4.85609813200001,2.47754458557329
768,-1912,10186,10363.9,12.17849,5.15637813200001,2.62771341029458
769,-1496,4752,4981.92,5.85419,5.45665813200002,2.77787911885677
770,112,219,245.98,0.28905,5.75693813200002,2.92804219069995
771,-733,3965,4032.18,4.73817,6.05721813200002,3.078203011703
772,-3001,8253,8781.69,10.31925,6.35749813200002,3.22836189594598
773,-388,3031,3055.73,3.59076,6.65777813200001,3.37851910166783
774,4219,-1484,4472.38,5.25545,6.95805813200001,3.52867484314904
775,5031,-879,5107.21,6.00142,7.25833813200001,3.67882929968371
776,1474,4351,4593.9,5.39823,7.55861813200001,3.82898262244031
777,-296,9648,9652.54,11.34259,7.85889813200002,3.97913493976874
778,122,7730,7730.96,9.08456,8.15917813200002,4.12928636134948
779,130,3264,3266.59,3.83853,8.45945813200001,4.27943698146909
780,-461,2786,2823.88,3.31831,8.75973813200001,4.42958688162946
781,197,3706,3711.23,4.36102,9.06001813200002,4.5797361326437
782,1411,2372,2759.95,3.24318,9.36029813200001,4.72988479633286
783,1779,819,1958.47,2.30137,9.66057813200002,4.88003292690933
784,786,503,933.17,1.09656,9.96085813200001,5.03018057211247
785,281,859,903.79,1.06204,10.261138132,5.18032777414675
786,-111,745,753.22,0.8851,10.561418132,5.33047457046131
787,-598,320,678.24,0.79699,10.861698132,5.48062099440138
788,-858,170,874.68,1.02783,11.161978132,5.63076707575545
789,-273,518,585.54,0.68806,11.462258132,5.78091284121722
790,231,526,574.49,0.67507,11.762538132,5.93105831477727
791,1253,1181,1721.85,2.02333,12.062818132,6.08120351805686
792,1692,2186,2764.32,3.24832,12.363098132,6.23134847059331
793,704,2792,2879.39,3.38354,12.663378132,6.38149319008522
794,-218,2242,2252.57,2.64697,12.963658132,6.53163769260379
795,-242,1124,1149.76,1.35107,13.263938132,6.68178199277566
796,104,1556,1559.47,1.83252,13.564218132,6.83192610394166
797,124,1997,2000.85,2.35117,13.864498132,6.98207003829509
798,328,1645,1677.38,1.97107,14.164778132,7.13221380700246
799,1125,1983,2279.89,2.67908,14.465058132,7.28235742030937
800,1887,2415,3064.8,3.60141,14.765338132,7.43250088763354
801,1027,1930,2186.24,2.56902,15.065618132,7.58264421764676
802,354,965,1027.88,1.20785,15.365898132,7.73278741834731
803,537,1331,1435.25,1.68654,15.666178132,7.88293049712408
804,678,1936,2051.29,2.41044,15.966458132,8.03307346081357
805,233,1488,1506.13,1.76984,16.266738132,8.18321631575054
806,-72,923,925.8,1.0879,16.567018132,8.33335906781319
807,316,773,835.1,0.98131,16.867298132,8.4835017224636
808,1038,1202,1588.16,1.86623,17.167578132,8.63364428478388
809,1381,1384,1955.15,2.29748,17.467858132,8.78378675950867
810,1072,1345,1719.94,2.02109,17.768138132,8.93392915105433
811,553,1186,1308.59,1.53771,18.068418132,9.08407146354523
812,520,1419,1511.28,1.77588,18.368698132,9.23421370083751
813,853,1807,1998.21,2.34808,18.668978132,9.38435586654053
814,1161,1662,2027.35,2.38232,18.969258132,9.53449796403629
815,1278,1036,1645.17,1.93322,19.269538132,9.68463999649707
816,879,25,879.36,1.03332,19.569818132,9.83478196690141
817,1076,51,1077.21,1.26581,19.870098132,9.98492387804873
818,1251,309,1288.6,1.51421,20.170378132,10.1350657325725
819,1407,671,1558.81,1.83174,20.470658132,10.2852075329526
820,1330,1745,2194.07,2.57822,20.770938132,10.4353492815259
821,282,1160,1193.79,1.4028,21.071218132,10.5854909804969
822,240,633,676.97,0.7955,21.371498132,10.7356326319468
823,855,601,1045.1,1.22808,21.671778132,10.8857742378417
824,737,966,1215.04,1.42778,21.972058132,11.0359158000411
825,305,1331,1365.5,1.60458,22.272338132,11.1860573203044
826,284,1172,1205.92,1.41706,22.572618132,11.3361988002978
827,290,608,673.62,0.79156,22.872898132,11.4863402416006
828,659,664,935.51,1.09931,23.173178132,11.6364816457102
829,1211,865,1488.2,1.74877,23.473458132,11.7866230140481
830,993,730,1232.46,1.44825,23.773738132,11.9367643479641
831,229,1098,1121.63,1.31801,24.074018132,12.086905648741
832,-61,1262,1263.47,1.48469,24.374298132,12.2370469175984
833,78,1655,1656.84,1.94693,24.674578132,12.3871881556971
834,286,1127,1162.72,1.3663,24.974858132,12.5373293641422
835,96,1216,1219.78,1.43335,25.275138132,12.6874705439863
836,-164,1289,1299.39,1.5269,25.575418132,12.837611696233
837,115,1266,1271.21,1.49379,25.875698132,12.9877528218394
838,337,1199,1245.46,1.46352,26.175978132,13.1378939217188
839,506,1304,1398.73,1.64363,26.476258132,13.2880349967433
840,395,1602,1649.98,1.93887,26.776538132,13.4381760477459
841,48,1688,1688.68,1.98435,27.076818132,13.588317075523
842,174,1672,1681.03,1.97536,27.377098132,13.7384580808361
843,242,1391,1411.89,1.6591,27.677378132,13.8885990644135
844,124,1266,1272.06,1.49478,27.977658132,14.0387400269528
845,242,1406,1426.67,1.67647,28.277938132,14.1888809691217
846,571,1280,1401.59,1.64699,28.578218132,14.3390218915602
847,851,529,1002.02,1.17746,28.878498132,14.4891627948816
848,917,-242,948.39,1.11445,29.178778132,14.6393036796741
849,1166,-93,1169.7,1.3745,29.479058132,14.789444546502
