sample,real,imag,amplitude,amplitude_norm,excess_path_m,reflector_off_m
703,357,-43,359.58,0.37185,-15.187591868,NaN
704,580,61,583.2,0.6031,-14.887311868,NaN
705,411,-204,458.84,0.4745,-14.587031868,NaN
706,-245,-218,327.95,0.33914,-14.286751868,NaN
707,-630,-453,775.96,0.80244,-13.986471868,NaN
708,-322,135,349.15,0.36107,-13.686191868,NaN
709,233,363,431.34,0.44606,-13.385911868,NaN
710,102,-232,253.43,0.26208,-13.085631868,NaN
711,-142,-224,265.22,0.27427,-12.785351868,NaN
712,-5,332,332.04,0.34337,-12.485071868,NaN
713,102,611,619.46,0.6406,-12.184791868,NaN
714,122,651,662.33,0.68494,-11.884511868,NaN
715,213,576,614.12,0.63508,-11.584231868,NaN
716,161,380,412.7,0.42678,-11.283951868,NaN
717,217,204,297.83,0.308,-10.983671868,NaN
718,250,112,273.94,0.28329,-10.683391868,NaN
719,137,384,407.71,0.42162,-10.383111868,NaN
720,45,516,517.96,0.53563,-10.082831868,NaN
721,197,378,426.25,0.4408,-9.78255186799998,NaN
722,100,305,320.98,0.33193,-9.48227186799998,NaN
723,-181,615,641.08,0.66296,-9.18199186799998,NaN
724,-388,662,767.33,0.79351,-8.88171186799998,NaN
725,-349,624,714.97,0.73937,-8.58143186799999,NaN
726,-198,528,563.9,0.58315,-8.28115186799998,NaN
727,245,141,282.68,0.29232,-7.98087186799998,NaN
728,491,74,496.55,0.51349,-7.68059186799998,NaN
729,116,207,237.29,0.24538,-7.38031186799998,NaN
730,-197,265,330.2,0.34147,-7.08003186799998,NaN
731,46,473,475.23,0.49145,-6.77975186799998,NaN
732,175,170,243.98,0.2523,-6.47947186799998,NaN
733,133,-2,133.02,0.13755,-6.17919186799998,NaN
734,-140,173,222.55,0.23015,-5.87891186799998,NaN
735,-22,232,233.04,0.24099,-5.57863186799998,NaN
736,-2,97,97.02,0.10033,-5.27835186799998,NaN
737,39,343,345.21,0.35699,-4.97807186799998,NaN
738,279,417,501.73,0.51885,-4.67779186799998,NaN
739,384,401,555.21,0.57416,-4.37751186799998,NaN
740,285,95,300.42,0.31067,-4.07723186799999,NaN
741,67,201,211.87,0.2191,-3.77695186799998,NaN
742,61,516,519.59,0.53732,-3.47667186799998,NaN
743,81,433,440.51,0.45554,-3.17639186799998,NaN
744,-57,211,218.56,0.22602,-2.87611186799998,NaN
745,-88,3,88.05,0.09106,-2.57583186799998,NaN
746,77,-118,140.9,0.14571,-2.27555186799998,NaN
747,80,-8,80.4,0.08314,-1.97527186799998,NaN
748,82,84,117.39,0.12139,-1.67499186799998,NaN
749,81,233,246.68,0.2551,-1.37471186799998,NaN
750,78,233,245.71,0.25409,-1.07443186799998,NaN
751,33,150,153.59,0.15883,-0.774151867999985,NaN
752,49,-63,79.81,0.08254,-0.473871867999985,NaN
753,-899,-2506,2662.37,2.75323,-0.173591867999985,NaN
754,-5350,-12921,13984.8,14.46205,0.126688132000015,0.101719601343173
755,-8440,-16398,18442.56,19.07193,0.426968132000015,0.258696449600485
756,-9865,-15854,18672.64,19.30987,0.727248132000015,0.41059087663315
757,-10988,-15000,18593.98,19.22852,1.02752813200002,0.561542449074743
758,-11874,-12778,17443.31,18.03859,1.32780813200002,0.712150977989459
759,665,5638,5677.08,5.87082,1.62808813200002,0.862596167386469
760,10569,12431,16316.66,16.87349,1.92836813200002,1.01295079827616
761,2188,508,2246.2,2.32285,2.22864813200002,1.16324998631712
762,-4673,-5675,7351.36,7.60224,2.52892813200001,1.3135127638532
763,1992,2938,3549.64,3.67077,2.82920813200002,1.46375034419936
764,10898,10851,15378.9,15.90372,3.12948813200002,1.61396976386865
765,10439,7037,12589.36,13.01899,3.42976813200002,1.76417566200782
766,4109,74,4109.67,4.24991,3.73004813200001,1.91437122140906
767,3708,-3336,4987.8,5.15802,4.03032813200002,2.06455869848684
768,5589,-6535,8599.02,8.89247,4.33060813200002,2.21473973749427
769,2756,-3750,4653.82,4.81264,4.63088813200002,2.36491556495674
770,-3186,5429,6294.81,6.50963,4.93116813200001,2.51508711441833
771,-5145,12299,13331.78,13.78675,5.23144813200001,2.66525510900019
772,716,8675,8704.5,9.00155,5.53172813200001,2.81542011752955
773,2935,1713,3398.32,3.51429,5.83200813200002,2.96558259361101
774,-37,-1091,1091.63,1.12888,6.13228813200002,3.11574290339673
775,-1805,244,1821.42,1.88358,6.43256813200002,3.26590134569395
776,50,2174,2174.57,2.24878,6.73284813200002,3.41605816676825
777,3788,3506,5161.49,5.33763,7.03312813200001,3.5662135714063
778,5286,3823,6523.58,6.74621,7.33340813200001,3.71636773129638
779,2396,2999,3838.6,3.96959,7.63368813200001,3.86652079145573
780,861,2042,2216.1,2.29172,7.93396813200001,4.01667287521625
781,1150,642,1317.07,1.36201,8.23424813200002,4.16682408813192
782,1341,-166,1351.24,1.39735,8.53452813200001,4.31697452107085
783,1063,1499,1837.65,1.90037,8.83480813200002,4.46712425268353
