sample,real,imag,amplitude,amplitude_norm,excess_path_m,reflector_off_m
702,24,455,455.63,0.53794,-15.135973736,NaN
703,44,484,486,0.57379,-14.835693736,NaN
704,60,190,199.25,0.23524,-14.535413736,NaN
705,292,-301,419.36,0.49512,-14.235133736,NaN
706,591,-149,609.49,0.71959,-13.934853736,NaN
707,204,-195,282.21,0.33318,-13.634573736,NaN
708,-53,-294,298.74,0.3527,-13.334293736,NaN
709,160,-200,256.12,0.30239,-13.034013736,NaN
710,203,-32,205.51,0.24263,-12.733733736,NaN
711,-182,237,298.82,0.3528,-12.433453736,NaN
712,-430,-37,431.59,0.50955,-12.133173736,NaN
713,-122,-164,204.4,0.24132,-11.832893736,NaN
714,545,-121,558.27,0.65912,-11.532613736,NaN
715,624,78,628.86,0.74245,-11.232333736,NaN
716,195,7,195.13,0.23037,-10.932053736,NaN
717,29,134,137.1,0.16187,-10.631773736,NaN
718,99,-62,116.81,0.13791,-10.331493736,NaN
719,196,-227,299.91,0.35408,-10.031213736,NaN
720,309,-75,317.97,0.37541,-9.730933736,NaN
721,237,-134,272.26,0.32144,-9.430653736,NaN
722,229,-269,353.27,0.41709,-9.130373736,NaN
723,354,-243,429.38,0.50694,-8.830093736,NaN
724,410,-156,438.68,0.51792,-8.529813736,NaN
725,415,88,424.23,0.50086,-8.229533736,NaN
726,136,484,502.74,0.59356,-7.929253736,NaN
727,-170,44,175.6,0.20732,-7.628973736,NaN
728,81,26,85.07,0.10044,-7.328693736,NaN
729,59,-148,159.33,0.18811,-7.028413736,NaN
730,-55,-193,200.68,0.23693,-6.728133736,NaN
731,-69,-60,91.44,0.10796,-6.427853736,NaN
732,123,92,153.6,0.18135,-6.127573736,NaN
733,112,-55,124.78,0.14731,-5.827293736,NaN
734,95,-170,194.74,0.22992,-5.527013736,NaN
735,59,-161,171.47,0.20244,-5.226733736,NaN
736,80,-118,142.56,0.16831,-4.926453736,NaN
737,-112,55,124.78,0.14731,-4.626173736,NaN
738,-143,175,226,0.26682,-4.325893736,NaN
739,-14,198,198.49,0.23435,-4.025613736,NaN
740,162,130,207.71,0.24523,-3.725333736,NaN
