sample,real,imag,amplitude,amplitude_norm,excess_path_m,reflector_off_m
702,-185,214,282.88,0.33636,-15.037451868,NaN
703,-695,122,705.63,0.83903,-14.737171868,NaN
704,-561,42,562.57,0.66893,-14.436891868,NaN
705,-90,-118,148.4,0.17646,-14.136611868,NaN
706,-88,-174,194.99,0.23185,-13.836331868,NaN
707,-322,-117,342.6,0.40737,-13.536051868,NaN
708,-250,48,254.57,0.30269,-13.235771868,NaN
709,109,190,219.05,0.26046,-12.935491868,NaN
710,77,212,225.55,0.26819,-12.635211868,NaN
711,-355,29,356.18,0.42352,-12.334931868,NaN
712,-401,-417,578.52,0.6879,-12.034651868,NaN
713,-137,-324,351.77,0.41828,-11.734371868,NaN
714,56,-10,56.89,0.06764,-11.434091868,NaN
715,175,164,239.84,0.28518,-11.133811868,NaN
716,-2,207,207.01,0.24615,-10.833531868,NaN
717,-210,31,212.28,0.25241,-10.533251868,NaN
718,-218,-260,339.3,0.40345,-10.232971868,NaN
719,-164,-253,301.5,0.35851,-9.93269186799998,NaN
720,88,11,88.68,0.10545,-9.63241186799998,NaN
721,49,-278,282.29,0.33565,-9.33213186799999,NaN
722,42,-409,411.15,0.48888,-9.03185186799998,NaN
723,-29,-365,366.15,0.43537,-8.73157186799999,NaN
724,-118,-304,326.1,0.38775,-8.43129186799998,NaN
725,-156,17,156.92,0.18659,-8.13101186799998,NaN
726,-130,287,315.07,0.37464,-7.83073186799998,NaN
727,180,252,309.68,0.36823,-7.53045186799999,NaN
728,426,94,436.25,0.51872,-7.23017186799998,NaN
729,-98,-120,154.93,0.18422,-6.92989186799998,NaN
730,-115,99,151.74,0.18043,-6.62961186799998,NaN
731,92,109,142.64,0.1696,-6.32933186799998,NaN
732,123,-78,145.65,0.17318,-6.02905186799998,NaN
733,42,-68,79.92,0.09504,-5.72877186799998,NaN
734,195,26,196.73,0.23392,-5.42849186799998,NaN
735,334,110,351.65,0.41813,-5.12821186799999,NaN
736,138,185,230.8,0.27444,-4.82793186799998,NaN
737,-16,184,184.69,0.21961,-4.52765186799998,NaN
738,-109,139,176.64,0.21004,-4.22737186799998,NaN
739,-33,100,105.3,0.12521,-3.92709186799998,NaN
740,101,85,132.01,0.15697,-3.62681186799998,NaN
741,43,-46,62.97,0.07487,-3.32653186799998,NaN
