sample,real,imag,amplitude,amplitude_norm,excess_path_m,reflector_off_m
700,-77,-625,629.73,0.70676,-15.08907,NaN
701,-127,-445,462.77,0.51938,-14.78879,NaN
702,-1,450,450,0.50505,-14.48851,NaN
703,39,939,939.81,1.05478,-14.18823,NaN
704,65,730,732.89,0.82255,-13.88795,NaN
705,177,181,253.16,0.28413,-13.58767,NaN
706,117,125,171.21,0.19216,-13.28739,NaN
707,2,249,249.01,0.27947,-12.98711,NaN
708,-152,-112,188.81,0.2119,-12.68683,NaN
709,62,-528,531.63,0.59666,-12.38655,NaN
710,290,-461,544.63,0.61126,-12.08627,NaN
711,306,-50,310.06,0.34799,-11.78599,NaN
712,416,322,526.06,0.59042,-11.48571,NaN
713,230,295,374.07,0.41983,-11.18543,NaN
714,-3,27,27.17,0.03049,-10.88515,NaN
715,-15,12,19.21,0.02156,-10.58487,NaN
716,132,70,149.41,0.16769,-10.28459,NaN
717,181,110,211.8,0.23772,-9.98431,NaN
718,103,352,366.76,0.41163,-9.68403,NaN
719,221,446,497.75,0.55864,-9.38375,NaN
720,135,441,461.2,0.51762,-9.08347,NaN
721,-63,418,422.72,0.47443,-8.78319,NaN
722,-262,301,399.06,0.44787,-8.48291,NaN
723,-359,247,435.76,0.48907,-8.18263,NaN
724,2,155,155.01,0.17398,-7.88235,NaN
725,270,60,276.59,0.31042,-7.58207,NaN
726,111,55,123.88,0.13903,-7.28179,NaN
727,-20,16,25.61,0.02875,-6.98151,NaN
728,157,207,259.8,0.29159,-6.68123,NaN
729,197,374,422.71,0.47442,-6.38095,NaN
730,25,349,349.89,0.3927,-6.08067,NaN
731,15,263,263.43,0.29565,-5.78039,NaN
732,164,396,428.62,0.48105,-5.48011,NaN
733,197,381,428.92,0.48139,-5.17983,NaN
734,170,100,197.23,0.22136,-4.87955,NaN
735,159,-274,316.79,0.35555,-4.57927,NaN
736,97,-220,240.44,0.26985,-4.27899,NaN
737,-43,-21,47.85,0.05371,-3.97871,NaN
738,62,86,106.02,0.11899,-3.67843,NaN
739,122,95,154.63,0.17354,-3.37815,NaN
740,150,162,220.78,0.24779,-3.07787,NaN
741,79,296,306.36,0.34384,-2.77759,NaN
742,-93,251,267.68,0.30042,-2.47731,NaN
743,-33,104,109.11,0.12246,-2.17703,NaN
744,-75,-13,76.12,0.08543,-1.87675,NaN
745,61,-22,64.85,0.07278,-1.57647,NaN
746,103,-16,104.24,0.11699,-1.27619,NaN
747,64,70,94.85,0.10645,-0.97591,NaN
748,48,86,98.49,0.11054,-0.67563,NaN
749,-276,320,422.58,0.47428,-0.37535,NaN
750,-4760,3561,5944.6,6.67183,-0.07507,NaN
