sample,real,imag,amplitude,amplitude_norm,excess_path_m,reflector_off_m
702,804,-41,805.04,0.84298,-15.093754368,NaN
703,334,33,335.63,0.35144,-14.793474368,NaN
704,-115,69,134.11,0.14043,-14.493194368,NaN
705,32,-292,293.75,0.30759,-14.192914368,NaN
706,130,-257,288.01,0.30158,-13.892634368,NaN
707,-120,129,176.18,0.18449,-13.592354368,NaN
708,-194,189,270.84,0.28361,-13.292074368,NaN
709,-88,-18,89.82,0.09405,-12.991794368,NaN
710,63,98,116.5,0.12199,-12.691514368,NaN
711,-115,535,547.22,0.57301,-12.391234368,NaN
712,-439,565,715.5,0.74922,-12.090954368,NaN
713,-319,315,448.31,0.46944,-11.790674368,NaN
714,-72,-179,192.94,0.20203,-11.490394368,NaN
715,45,-365,367.76,0.38509,-11.190114368,NaN
716,-72,-142,159.21,0.16671,-10.889834368,NaN
717,-34,-26,42.8,0.04482,-10.589554368,NaN
718,-9,14,16.64,0.01743,-10.289274368,NaN
719,-116,71,136,0.14241,-9.98899436799998,NaN
720,-63,7,63.39,0.06637,-9.68871436799999,NaN
721,-368,-140,393.73,0.41228,-9.38843436799998,NaN
722,-510,-159,534.21,0.55938,-9.08815436799999,NaN
723,-539,-244,591.66,0.61954,-8.78787436799998,NaN
724,-482,-143,502.77,0.52646,-8.48759436799998,NaN
725,-351,44,353.75,0.37042,-8.18731436799998,NaN
726,-117,382,399.52,0.41834,-7.88703436799999,NaN
727,-72,556,560.64,0.58706,-7.58675436799998,NaN
728,-107,143,178.6,0.18702,-7.28647436799998,NaN
729,-253,103,273.16,0.28603,-6.98619436799998,NaN
730,-274,332,430.46,0.45075,-6.68591436799998,NaN
731,56,360,364.33,0.3815,-6.38563436799998,NaN
732,-27,38,46.62,0.04881,-6.08535436799998,NaN
733,-195,20,196.02,0.20526,-5.78507436799998,NaN
734,-157,5,157.08,0.16448,-5.48479436799999,NaN
735,-129,129,182.43,0.19103,-5.18451436799998,NaN
736,136,41,142.05,0.14874,-4.88423436799998,NaN
737,57,193,201.24,0.21072,-4.58395436799998,NaN
738,53,192,199.18,0.20857,-4.28367436799998,NaN
739,133,81,155.72,0.16306,-3.98339436799998,NaN
740,72,72,101.82,0.10662,-3.68311436799998,NaN
741,-9,177,177.23,0.18558,-3.38283436799998,NaN
742,-90,66,111.61,0.11687,-3.08255436799998,NaN
743,42,-123,129.97,0.1361,-2.78227436799998,NaN
744,267,-156,309.23,0.3238,-2.48199436799998,NaN
745,138,-39,143.41,0.15016,-2.18171436799998,NaN
746,78,174,190.68,0.19967,-1.88143436799998,NaN
747,115,233,259.83,0.27208,-1.58115436799998,NaN
748,151,212,260.28,0.27254,-1.28087436799998,NaN
749,15,79,80.41,0.0842,-0.980594367999985,NaN
750,13,57,58.46,0.06122,-0.680314367999985,NaN
751,382,-167,416.91,0.43655,-0.380034367999985,NaN
752,5420,-2957,6174.16,6.46509,-0.0797543679999848,NaN
753,14800,-7577,16626.81,17.41028,0.220525632000015,0.152263489360556
754,16418,-8486,18481.42,19.35227,0.520805632000015,0.306349323780443
755,16038,-9314,18546.38,19.42029,0.821085632000015,0.457820582072515
756,14611,-11298,18469.6,19.3399,1.12136563200002,0.608632484967488
757,6750,-14750,16221.13,16.98547,1.42164563200002,0.759178080127569
758,-13420,-4619,14192.66,14.86142,1.72192563200002,0.909589606435047
759,-13639,3568,14097.98,14.76228,2.02220563200002,1.05992414168333
760,-1805,589,1898.67,1.98814,2.32248563200001,1.21021037812094
761,880,-632,1083.43,1.13448,2.62276563200002,1.36046432209746
762,-3611,3712,5178.64,5.42265,2.92304563200002,1.51069560907835
763,-7146,8449,11065.75,11.58718,3.22332563200001,1.66091038713023
764,-1095,2618,2837.77,2.97149,3.52360563200001,1.81111276403916
765,1942,-1221,2293.95,2.40204,3.82388563200002,1.96130558895192
766,1454,-2199,2636.23,2.76045,4.12416563200001,2.11149090020358
767,-42,-336,338.61,0.35457,4.42444563200002,2.26167019461968
768,-3074,2177,3766.8,3.9443,4.72472563200002,2.41184459615861
769,-8120,2890,8618.96,9.02509,5.02500563200002,2.56201496521936
770,-7623,1024,7691.47,8.05389,5.32528563200002,2.71218197162293
