sample,real,imag,amplitude,amplitude_norm,excess_path_m,reflector_off_m
702,-169,285,331.34,0.34371,-15.173508736,NaN
703,-447,157,473.77,0.49146,-14.873228736,NaN
704,-470,40,471.7,0.48931,-14.572948736,NaN
705,-208,-303,367.52,0.38125,-14.272668736,NaN
706,236,-279,365.43,0.37907,-13.972388736,NaN
707,406,-249,476.27,0.49406,-13.672108736,NaN
708,351,-263,438.6,0.45498,-13.371828736,NaN
709,156,-171,231.47,0.24011,-13.071548736,NaN
710,197,186,270.93,0.28105,-12.771268736,NaN
711,-60,71,92.96,0.09643,-12.470988736,NaN
712,-93,-503,511.53,0.53063,-12.170708736,NaN
713,357,-536,644.01,0.66806,-11.870428736,NaN
714,318,-201,376.2,0.39025,-11.570148736,NaN
715,166,-26,168.02,0.1743,-11.269868736,NaN
716,61,170,180.61,0.18736,-10.969588736,NaN
717,-66,63,91.24,0.09465,-10.669308736,NaN
718,-15,-215,215.52,0.22357,-10.369028736,NaN
719,36,-326,327.98,0.34023,-10.068748736,NaN
720,-9,-312,312.13,0.32379,-9.768468736,NaN
721,162,-289,331.31,0.34368,-9.468188736,NaN
722,260,-525,585.85,0.60773,-9.167908736,NaN
723,332,-542,635.6,0.65934,-8.867628736,NaN
724,247,-499,556.79,0.57758,-8.567348736,NaN
725,164,-368,402.89,0.41794,-8.267068736,NaN
726,6,44,44.41,0.04607,-7.966788736,NaN
727,-247,89,262.55,0.27235,-7.666508736,NaN
728,23,-187,188.41,0.19545,-7.366228736,NaN
729,187,-198,272.35,0.28252,-7.065948736,NaN
730,-13,-192,192.44,0.19963,-6.765668736,NaN
731,-177,-15,177.63,0.18427,-6.465388736,NaN
732,39,10,40.26,0.04177,-6.165108736,NaN
733,293,-54,297.93,0.30906,-5.864828736,NaN
734,213,-149,259.94,0.26965,-5.564548736,NaN
735,189,54,196.56,0.2039,-5.264268736,NaN
736,47,124,132.61,0.13756,-4.963988736,NaN
737,3,-20,20.22,0.02098,-4.663708736,NaN
738,-68,-19,70.6,0.07324,-4.363428736,NaN
739,-56,4,56.14,0.05824,-4.063148736,NaN
740,5,97,97.13,0.10076,-3.762868736,NaN
741,42,-11,43.42,0.04504,-3.462588736,NaN
742,0,-97,97,0.10062,-3.162308736,NaN
743,113,-17,114.27,0.11854,-2.862028736,NaN
744,108,298,316.97,0.3288,-2.561748736,NaN
745,-133,293,321.77,0.33379,-2.261468736,NaN
746,-95,149,176.71,0.18331,-1.961188736,NaN
747,2,-22,22.09,0.02292,-1.660908736,NaN
748,2,-105,105.02,0.10894,-1.360628736,NaN
749,112,1,112,0.11619,-1.060348736,NaN
750,117,136,179.4,0.1861,-0.760068736000004,NaN
751,57,195,203.16,0.21075,-0.459788736000004,NaN
752,1745,2592,3124.66,3.24135,-0.159508736000004,NaN
753,8380,11885,14542.27,15.08534,0.140771263999996,0.109511188433141
754,11776,14461,18649.25,19.3457,0.441051263999996,0.265864848313948
755,12941,13706,18850.04,19.55398,0.741331263999996,0.417683581130451
756,14309,12213,18812.36,19.5149,1.041611264,0.568611527778779
757,16416,7992,18258.07,18.93991,1.341891264,0.719209708151855
758,4039,-7247,8296.54,8.60637,1.642171264,0.869649457124442
759,-10425,-10162,14558.39,15.10207,1.942451264,1.02000087816325
760,-2040,291,2060.65,2.1376,2.242731264,1.17029801496489
761,2341,3193,3959.23,4.10709,2.543011264,1.32055940245326
762,-3784,-3888,5425.42,5.62803,2.843291264,1.47079599747371
763,-11346,-9431,14753.83,15.3048,3.143571264,1.6210146933824
764,-8883,-6343,10915.19,11.32281,3.443851264,1.7712200443024
765,-2576,-670,2661.71,2.76111,3.744131264,1.92141517994304
766,-2152,2502,3300.17,3.42341,4.044411264,2.07160232218747
767,-4330,6489,7801.03,8.09235,4.344691264,2.2217830920388
768,-4778,5912,7601.38,7.88525,4.644971264,2.37195869990319
769,-3414,-1233,3629.83,3.76539,4.945251264,2.52213006786394
770,-3305,-6122,6957.15,7.21696,5.245531264,2.67229791071287
771,-5481,-6245,8309.11,8.61941,5.545811264,2.8224627911059
772,-6431,-4717,7975.45,8.27329,5.846091264,2.97262515799659
773,-1424,-2148,2577.15,2.67339,6.146371264,3.12278537397805
774,919,-189,938.23,0.97327,6.446651264,3.27294373509662
775,-1536,269,1559.38,1.61761,6.746931264,3.42310048544958
776,-8428,-1511,8562.38,8.88213,7.047211264,3.57325582810161
777,-9809,-5700,11344.89,11.76856,7.347491264,3.72340993335935
778,-3489,-6325,7223.49,7.49324,7.647771264,3.8735629451212
779,368,-2072,2104.43,2.18301,7.948051264,4.02371498580516
780,427,802,908.59,0.94252,8.248331264,4.17386616021285
781,-737,235,773.56,0.80245,8.548611264,4.32401655858843
782,-1403,-2323,2713.81,2.81515,8.848891264,4.47416625906144
783,-1543,-3512,3836.01,3.97927,9.149171264,4.62431532961376
784,-1684,-2376,2912.26,3.02101,9.449451264,4.77446382967531
785,-1416,-981,1722.62,1.78695,9.749731264,4.92461181142785
786,-668,-694,963.25,0.99923,10.050011264,5.07475932087737
787,-495,-940,1062.37,1.10204,10.350291264,5.22490639874138
788,-150,-865,877.91,0.91069,10.650571264,5.37505308118772
789,273,-930,969.24,1.00544,10.950851264,5.52519940045267
790,-135,-854,864.6,0.89689,11.251131264,5.6753453853611
791,-885,-647,1096.28,1.13722,11.551411264,5.82549106176608
792,-1216,-1449,1891.63,1.96227,11.851691264,5.97563645292227
793,-1784,-2772,3296.46,3.41956,12.151971264,6.12578157980436
794,-1862,-2839,3395.14,3.52193,12.452251264,6.27592646137982
795,-1040,-2129,2369.44,2.45792,12.752531264,6.42607111484337
796,-660,-2184,2281.55,2.36675,13.052811264,6.57621555581942
797,4,-1463,1463.01,1.51764,13.353091264,6.72635979853726
798,401,-1195,1260.49,1.30756,13.653371264,6.87650385598345
799,-167,-1429,1438.73,1.49245,13.953651264,7.02664774003452
800,-1279,-1461,1941.74,2.01426,14.253931264,7.17679146157314
801,-2419,-1605,2903.03,3.01144,14.554211264,7.32693503058995
802,-2832,-2192,3581.21,3.71495,14.854491264,7.47707845627308
803,-2529,-2378,3471.42,3.60105,15.154771264,7.62722174708721
804,-1834,-2161,2834.34,2.94019,15.455051264,7.77736491084332
805,-852,-1643,1850.77,1.91989,15.755331264,7.92750795476068
806,-434,-1205,1280.77,1.3286,16.055611264,8.07765088552179
807,-247,-949,980.62,1.01724,16.355891264,8.22779370932134
808,-702,-1046,1259.73,1.30677,16.656171264,8.37793643191
809,-1065,-1122,1546.97,1.60474,16.956451264,8.52807905863341
810,-1373,-1530,2055.73,2.1325,17.256731264,8.67822159446731
811,-1005,-1072,1469.42,1.5243,17.557011264,8.82836404404891
812,-898,-982,1330.69,1.38038,17.857291264,8.97850641170527
813,-605,-886,1072.86,1.11292,18.157571264,9.12864870147875
814,-698,-1123,1322.25,1.37162,18.457851264,9.27879091715007
