sample,real,imag,amplitude,amplitude_norm,excess_path_m,reflector_off_m
700,-175,272,323.43,0.38231,-15.281429368,NaN
701,-517,290,592.78,0.70069,-14.981149368,NaN
702,-495,255,556.82,0.65818,-14.680869368,NaN
703,93,123,154.2,0.18227,-14.380589368,NaN
704,534,-116,546.45,0.64593,-14.080309368,NaN
705,311,-137,339.84,0.4017,-13.780029368,NaN
706,-120,86,147.63,0.17451,-13.479749368,NaN
707,54,314,318.61,0.37661,-13.179469368,NaN
708,198,311,368.68,0.43579,-12.879189368,NaN
709,42,113,120.55,0.1425,-12.578909368,NaN
710,-315,-7,315.08,0.37243,-12.278629368,NaN
711,-310,-145,342.24,0.40453,-11.978349368,NaN
712,-144,-141,201.54,0.23822,-11.678069368,NaN
713,105,-134,170.24,0.20123,-11.377789368,NaN
714,171,16,171.75,0.20301,-11.077509368,NaN
715,142,210,253.5,0.29965,-10.777229368,NaN
716,-7,96,96.25,0.11378,-10.476949368,NaN
717,-134,-43,140.73,0.16635,-10.176669368,NaN
718,-219,-48,224.2,0.26501,-9.87638936799998,NaN
719,-38,53,65.22,0.07709,-9.57610936799998,NaN
720,-48,-284,288.03,0.34046,-9.27582936799998,NaN
721,-63,-446,450.43,0.53242,-8.97554936799999,NaN
722,-201,-416,462.01,0.54612,-8.67526936799998,NaN
723,-243,-278,369.23,0.43645,-8.37498936799999,NaN
724,-118,79,142,0.16785,-8.07470936799998,NaN
725,141,447,468.71,0.55403,-7.77442936799998,NaN
726,230,122,260.35,0.30775,-7.47414936799998,NaN
727,100,-285,302.03,0.35702,-7.17386936799998,NaN
728,-117,-132,176.39,0.2085,-6.87358936799998,NaN
729,-23,223,224.18,0.26499,-6.57330936799998,NaN
730,107,216,241.05,0.28493,-6.27302936799998,NaN
731,250,34,252.3,0.29823,-5.97274936799998,NaN
732,185,-78,200.77,0.23732,-5.67246936799998,NaN
733,258,-64,265.82,0.31421,-5.37218936799998,NaN
734,193,-22,194.25,0.22961,-5.07190936799998,NaN
735,-106,34,111.32,0.13158,-4.77162936799999,NaN
736,-313,74,321.63,0.38018,-4.47134936799998,NaN
737,-163,102,192.28,0.22729,-4.17106936799998,NaN
738,-13,4,13.6,0.01608,-3.87078936799998,NaN
739,-53,-32,61.91,0.07318,-3.57050936799998,NaN
740,-71,-46,84.6,0.1,-3.27022936799998,NaN
741,-14,-57,58.69,0.06938,-2.96994936799998,NaN
742,182,35,185.33,0.21907,-2.66966936799998,NaN
743,274,187,331.73,0.39212,-2.36938936799998,NaN
744,133,147,198.24,0.23432,-2.06910936799998,NaN
745,-45,148,154.69,0.18285,-1.76882936799998,NaN
746,-111,20,112.79,0.13332,-1.46854936799998,NaN
747,-62,3,62.07,0.07337,-1.16826936799998,NaN
748,8,-6,10,0.01182,-0.867989367999985,NaN
749,121,77,143.42,0.16953,-0.567709367999985,NaN
750,1041,623,1213.18,1.43402,-0.267429367999985,NaN
751,8402,4509,9535.44,11.27121,0.0328506320000152,0.0437301109728853
752,15099,5260,15988.98,18.8995,0.333130632000015,0.210714347148416
753,16404,1230,16450.05,19.4445,0.633410632000015,0.363280592356191
754,16024,-3691,16443.6,19.43688,0.933690632000015,0.514421112194229
755,13032,-9364,16047.35,18.9685,1.23397063200002,0.665108571407428
756,-2051,-9608,9824.47,11.61285,1.53425063200002,0.815594128257501
757,-12460,5651,13681.57,16.17207,1.83453063200002,0.965972148426959
758,317,5121,5130.8,6.06478,2.13481063200002,1.11628609246245
759,8846,-4926,10125.08,11.96818,2.43509063200002,1.26655877404626
760,-1270,-3820,4025.58,4.75837,2.73537063200002,1.41680332269586
761,-11713,3739,12295.3,14.53346,3.03565063200001,1.56702783047734
762,-10425,6026,12041.32,14.23323,3.33593063200002,1.717237556944
763,-3566,3073,4707.41,5.56431,3.63621063200002,1.86743606896394
764,-581,3344,3394.1,4.01194,3.93649063200002,2.01762587105637
765,-546,9090,9106.38,10.76405,4.23677063200001,2.16780877354172
766,-526,9077,9092.23,10.74731,4.53705063200001,2.3179861175022
