sample,real,imag,amplitude,amplitude_norm,excess_path_m,reflector_off_m
696,423,186,462.09,0.40784,-15.2204425,NaN
697,436,639,773.57,0.68277,-14.9201625,NaN
698,78,848,851.58,0.75161,-14.6198825,NaN
699,-281,232,364.4,0.32162,-14.3196025,NaN
700,-220,-429,482.12,0.42553,-14.0193225,NaN
701,-153,-46,159.77,0.14101,-13.7190425,NaN
702,-167,443,473.43,0.41786,-13.4187625,NaN
703,-138,255,289.95,0.25591,-13.1184825,NaN
704,80,-75,109.66,0.09679,-12.8182025,NaN
705,324,250,409.24,0.3612,-12.5179225,NaN
706,-95,697,703.44,0.62087,-12.2176425,NaN
707,-442,285,525.92,0.46418,-11.9173625,NaN
708,-358,-760,840.1,0.74148,-11.6170825,NaN
709,-114,-817,824.92,0.72808,-11.3168025,NaN
710,-12,-6,13.42,0.01184,-11.0165225,NaN
711,161,427,456.34,0.40278,-10.7162425,NaN
712,71,264,273.38,0.24129,-10.4159625,NaN
713,-140,48,148,0.13063,-10.1156825,NaN
714,-11,-78,78.77,0.06952,-9.8154025,NaN
715,-36,-131,135.86,0.11991,-9.5151225,NaN
716,-365,-141,391.29,0.34536,-9.2148425,NaN
717,-423,-355,552.23,0.4874,-8.9145625,NaN
718,-248,-358,435.51,0.38439,-8.6142825,NaN
719,552,-305,630.66,0.55663,-8.3140025,NaN
720,792,84,796.44,0.70295,-8.0137225,NaN
721,570,203,605.07,0.53404,-7.7134425,NaN
722,290,54,294.98,0.26036,-7.4131625,NaN
723,-57,306,311.26,0.27473,-7.1128825,NaN
724,-115,354,372.21,0.32852,-6.8126025,NaN
725,18,116,117.39,0.10361,-6.5123225,NaN
726,36,19,40.71,0.03593,-6.2120425,NaN
727,-5,83,83.15,0.07339,-5.9117625,NaN
728,-29,-62,68.45,0.06041,-5.6114825,NaN
729,3,-221,221.02,0.19508,-5.3112025,NaN
730,149,-165,222.32,0.19622,-5.0109225,NaN
731,219,182,284.75,0.25133,-4.7106425,NaN
732,74,336,344.05,0.30366,-4.4103625,NaN
733,119,184,219.13,0.1934,-4.1100825,NaN
734,203,70,214.73,0.18952,-3.8098025,NaN
735,99,37,105.69,0.09328,-3.5095225,NaN
736,37,93,100.09,0.08834,-3.2092425,NaN
737,18,34,38.47,0.03395,-2.9089625,NaN
738,176,-135,221.81,0.19577,-2.6086825,NaN
739,301,81,311.71,0.27512,-2.3084025,NaN
740,216,438,488.36,0.43104,-2.0081225,NaN
741,4,494,494.02,0.43602,-1.7078425,NaN
742,-9,243,243.17,0.21462,-1.4075625,NaN
743,88,-4,88.09,0.07775,-1.1072825,NaN
744,124,79,147.03,0.12977,-0.8070025,NaN
745,85,69,109.48,0.09663,-0.5067225,NaN
746,1920,-1347,2345.38,2.07006,-0.2064425,NaN
747,11186,-9741,14832.86,13.09167,0.0938375,0.0830255629403529
748,15713,-14564,21424.48,18.90952,0.3941175,0.241946328658987
749,15993,-14811,21797.75,19.23897,0.6943975,0.394039143996586
750,16408,-12648,20717.01,18.28509,0.9946775,0.545050187828206
751,9296,300,9300.84,8.20904,1.2949575,0.695684272282738
752,2101,10101,10317.19,9.10608,1.5952375,0.846142745257301
753,7048,3603,7915.55,6.98636,1.8955175,0.996505154628697
754,2252,-696,2357.1,2.08041,2.1957975,1.14680928678293
755,-9902,394,9909.84,8.74655,2.4960775,1.29707540123987
756,-11631,3204,12064.24,10.64805,2.7963575,1.44731533949985
757,-1943,3129,3683.19,3.25083,3.0966375,1.59753648678256
758,1927,1916,2717.42,2.39843,3.3969175,1.74774368843133
759,655,-194,683.13,0.60294,3.6971975,1.89794025551427
760,1056,-2991,3171.94,2.7996,3.9974775,2.04812852764458
761,8112,-3732,8929.3,7.88111,4.2977575,2.19831020495324
762,11083,1124,11139.85,9.83217,4.5980375,2.34848655262311
763,-593,4511,4549.81,4.01572,4.8983175,2.49865853163284
764,-9947,2913,10364.77,9.14807,5.1985975,2.64882688500996
765,-4333,1951,4751.98,4.19415,5.4988775,2.79899219630951
766,2388,4877,5430.26,4.79281,5.7991575,2.9491549302218
767,604,3825,3872.39,3.41782,6.0994375,3.09931546137233
768,-1467,-969,1758.14,1.55175,6.3997175,3.24947409513471
769,3057,-1539,3422.54,3.02078,6.6999975,3.39963108292673
770,8346,4093,9295.61,8.20442,7.0002775,3.54978663362343
771,194,9236,9238.04,8.15361,7.3005575,3.69994092219073
772,-13783,7755,15814.9,13.95843,7.6008375,3.85009409629837
773,-15189,3283,15539.75,13.71558,7.9011175,4.00024628144338
774,-3640,337,3655.57,3.22645,8.2013975,4.15039758496118
775,3818,-362,3835.12,3.38493,8.5016775,4.30054809919638
776,1869,971,2106.18,1.85894,8.8019575,4.45069790403163
777,-2225,1810,2868.23,2.53153,9.1022375,4.60084706892128
778,-2323,370,2352.28,2.07615,9.4025175,4.75099565453933
779,-207,-759,786.72,0.69437,9.7027975,4.90114371412444
780,418,221,472.83,0.41732,10.0030775,5.05129129458513
781,-117,580,591.68,0.52223,10.3033575,5.2014384374134
782,-1048,-175,1062.51,0.93779,10.6036375,5.35158517944464
783,-532,-1285,1390.77,1.22751,10.9039175,5.5017315534931
784,1474,-1372,2013.72,1.77733,11.2041975,5.65187758888598
785,1713,-995,1981.01,1.74846,11.5044775,5.8020233119147
786,106,-724,731.72,0.64582,11.8047575,5.95216874621777
787,-2205,799,2345.3,2.06999,12.1050375,6.10231391310719
788,-2858,2020,3499.79,3.08896,12.4053175,6.2524588318478
789,-1402,1036,1743.24,1.53861,12.7055975,6.40260351989732
790,-294,-414,507.77,0.44817,13.0058775,6.55274799311339
791,-436,-631,766.98,0.67695,13.3061575,6.70289226593279
792,-1185,-145,1193.84,1.0537,13.6064375,6.85303635152708
793,-2252,454,2297.31,2.02763,13.9067175,7.00318026193825
794,-2139,866,2307.66,2.03677,14.2069975,7.15332400819728
795,-2024,2267,3039.06,2.68231,14.5072775,7.303467600428
796,-2017,2983,3600.91,3.17821,14.8075575,7.45361104793855
797,-1207,1907,2256.88,1.99195,15.1078375,7.60375435930183
798,-672,987,1194.05,1.05388,15.4081175,7.75389754242675
799,-1127,924,1457.36,1.28629,15.7083975,7.90404060462126
800,-1829,632,1935.11,1.70796,16.0086775,8.05418355264837
801,-1891,77,1892.57,1.6704,16.3089575,8.20432639277604
802,-1342,-377,1393.95,1.23032,16.6092375,8.35446913082163
803,-1115,483,1215.12,1.07248,16.9095175,8.5046117721917
804,-1332,1564,2054.34,1.81319,17.2097975,8.65475432191761
805,-1362,2107,2508.88,2.21437,17.5100775,8.80489678468757
806,-1145,1602,1969.12,1.73797,17.8103575,8.95503916487536
807,-785,1120,1367.71,1.20716,18.1106375,9.10518146656625
808,-790,1028,1296.49,1.1443,18.4109175,9.25532369358045
809,-1217,1348,1816.09,1.60291,18.7111975,9.4054658494942
810,-1394,1388,1967.18,1.73625,19.0114775,9.55560793765899
811,-482,1097,1198.22,1.05756,19.3117575,9.70574996121895
812,473,597,761.67,0.67226,19.6120375,9.85589192312657
813,725,706,1011.96,0.89317,19.9123175,10.0060338261572
814,508,962,1087.89,0.96019,20.2125975,10.1561756729219
815,-1227,1482,1924.02,1.69816,20.5128775,10.3063174658799
816,-1980,1088,2259.24,1.99403,20.8131575,10.4564592073489
817,-1175,763,1401,1.23654,21.1134375,10.6066008995154
818,-870,570,1040.1,0.918,21.4137175,10.756742544444
819,-1165,172,1177.63,1.03939,21.7139975,10.9068841440854
820,-1222,224,1242.36,1.09652,22.0142775,11.0570257002845
821,-858,743,1134.99,1.00176,22.3145575,11.2071672147872
822,-614,448,760.07,0.67084,22.6148375,11.3573086892473
823,-669,238,710.07,0.62672,22.9151175,11.507450125232
824,-811,583,998.8,0.88156,23.2153975,11.657591524228
825,-1029,1423,1756.07,1.54993,23.5156775,11.8077328876462
826,-1212,1414,1862.35,1.64373,23.8159575,11.9578742168268
827,-1663,661,1789.55,1.57948,24.1162375,12.1080155130435
828,-1952,142,1957.16,1.72741,24.4165175,12.2581567775074
829,-1734,591,1831.95,1.6169,24.7167975,12.4082980113713
830,-1459,938,1734.51,1.5309,25.0170775,12.5584392157326
831,-1227,748,1437.02,1.26833,25.3173575,12.708580391637
832,-915,333,973.71,0.85941,25.6176375,12.8587215400813
833,-792,619,1005.2,0.8872,25.9179175,13.0088626620163
834,-1407,953,1699.37,1.49989,26.2181975,13.1590037583493
835,-1652,818,1843.43,1.62703,26.5184775,13.3091448299469
836,-1459,-78,1461.08,1.28957,26.8187575,13.4592858776367
837,-1184,-153,1193.84,1.0537,27.1190375,13.6094269022102
838,-1212,582,1344.5,1.18667,27.4193175,13.7595679044239
839,-990,860,1311.37,1.15743,27.7195975,13.9097088850019
840,-945,596,1117.25,0.9861,28.0198775,14.0598498446374
841,-1083,516,1199.64,1.05882,28.3201575,14.2099907839943
842,-945,610,1124.78,0.99274,28.6204375,14.3601317037084
843,170,1109,1121.95,0.99025,28.9207175,14.5102726043897
844,904,1170,1478.55,1.30499,29.2209975,14.6604134866228
845,852,1149,1430.42,1.26251,29.5212775,14.8105543509688
