sample,real,imag,amplitude,amplitude_norm
723,90,-86,124.48,0.14767
724,131,-30,134.39,0.15942
725,145,-36,149.4,0.17723
726,168,79,185.65,0.22022
727,107,101,147.14,0.17454
728,31,119,122.97,0.14587
729,-130,2,130.02,0.15423
730,-123,-58,135.99,0.16132
731,-39,-89,97.17,0.11527
732,15,23,27.46,0.03257
733,38,151,155.71,0.18471
734,101,153,183.33,0.21747
735,167,100,194.65,0.2309
736,150,100,180.28,0.21385
737,-15,156,156.72,0.18591
738,-45,98,107.84,0.12792
739,96,70,118.81,0.14094
740,93,129,159.03,0.18865
741,34,170,173.37,0.20565
742,29,196,198.13,0.23503
743,1022,2534,2732.33,3.2412
744,4381,11926,12705.22,15.07144
745,3924,15806,16285.8,19.31886
746,1217,16419,16464.04,19.5303
747,-3994,15526,16031.49,19.01719
748,-11227,724,11250.32,13.34558
749,-5197,-14633,15528.47,18.42049
750,294,-13145,13148.29,15.59702
751,4234,1911,4645.29,5.51042
752,618,5118,5155.18,6.11527
753,-4698,-3187,5676.99,6.73427
754,-4753,-7209,8634.85,10.24301
765,-3591,135,3593.54,4.2628
766,104,1848,1850.92,2.19564
767,2625,3193,4133.51,4.90333
768,-268,1999,2016.89,2.39251
769,-4796,347,4808.54,5.70408
770,-4019,-1047,4153.14,4.92662
771,-389,-32,390.31,0.46301
772,-487,872,998.78,1.18479
773,-2813,-981,2979.15,3.53398
774,-2169,-4279,4797.33,5.69079
775,1769,-3614,4023.72,4.7731
776,2838,-1074,3034.42,3.59955
777,1006,-44,1006.96,1.1945
778,468,-60,471.83,0.5597
779,975,-110,981.19,1.16392
780,1344,-553,1453.32,1.72399
781,955,-505,1080.3,1.2815
782,33,-662,662.82,0.78627
783,-766,-1350,1552.18,1.84125
784,-582,-813,999.85,1.18606
785,-191,-631,659.27,0.78206
786,80,-1644,1645.95,1.95249
787,32,-1690,1690.3,2.0051
788,68,-1227,1228.88,1.45775
789,659,-537,850.09,1.00841
790,886,-130,895.49,1.06226
791,723,-584,929.4,1.10249
792,125,-1635,1639.77,1.94516
793,-279,-2210,2227.54,2.6424
794,-9,-1560,1560.03,1.85056
795,276,-1324,1352.46,1.60434
796,49,-1185,1186.01,1.4069
797,198,-748,773.76,0.91787
798,463,-434,634.61,0.7528
799,731,-433,849.62,1.00785
800,480,-478,677.41,0.80357
801,232,-226,323.88,0.3842
802,192,-54,199.45,0.23659
803,447,-72,452.76,0.53708
804,623,-340,709.74,0.84192
805,508,-538,739.94,0.87774
806,42,-851,852.04,1.01072
807,-120,-580,592.28,0.70259
808,-523,20,523.38,0.62086
809,-676,227,713.1,0.8459
810,-802,166,819,0.97153
811,-693,-188,718.05,0.85178
812,408,-1162,1231.55,1.46091
813,1391,-729,1570.45,1.86293
814,1076,-385,1142.8,1.35564
815,177,-35,180.43,0.21403
816,-24,-245,246.17,0.29202
817,478,-654,810.06,0.96093
818,857,-785,1162.19,1.37863
819,504,-391,637.88,0.75668
820,294,-43,297.13,0.35246
821,96,-58,112.16,0.13305
822,-4,-170,170.05,0.20172
823,143,-309,340.48,0.4039
824,438,-723,845.32,1.00276
825,809,-810,1144.81,1.35801
826,1032,-536,1162.89,1.37947
827,834,-568,1009.05,1.19697
828,439,-624,762.95,0.90504
829,332,-539,633.04,0.75094
830,224,-261,343.94,0.408
831,171,-113,204.96,0.24314
832,196,-305,362.55,0.43007
833,533,-548,764.46,0.90683
834,515,-412,659.52,0.78235
835,229,-126,261.38,0.31005
836,165,-171,237.63,0.28188
837,312,-429,530.46,0.62925
838,499,-642,813.12,0.96456
839,479,-536,718.84,0.85272
840,-220,201,297.99,0.35349
841,-833,377,914.34,1.08463
842,-1002,211,1023.98,1.21468
843,-939,-191,958.23,1.13669
844,196,-1037,1055.36,1.25191
845,1386,-519,1479.99,1.75562
846,1290,-182,1302.78,1.5454
847,180,-192,263.18,0.3122
848,-37,-440,441.55,0.52379
849,567,-441,718.31,0.85209
850,980,-513,1106.15,1.31216
851,499,-177,529.46,0.62807
852,240,78,252.36,0.29936
853,186,285,340.32,0.40371
854,169,153,227.97,0.27043
855,298,-213,366.3,0.43452
856,563,-685,886.68,1.05181
857,885,-678,1114.86,1.32249
858,1011,-226,1035.95,1.22889
859,823,-98,828.81,0.98317
860,491,-348,601.82,0.7139
861,403,-418,580.63,0.68877
862,203,-93,223.29,0.26487
863,159,84,179.82,0.21332
864,149,-171,226.81,0.26905
865,359,-439,567.1,0.67272
866,373,-353,513.55,0.6092
867,189,-62,198.91,0.23595
868,109,-40,116.11,0.13773
869,260,-208,332.96,0.39497
870,444,-292,531.41,0.63038
871,556,-302,632.72,0.75056
872,941,-227,967.99,1.14827
873,1019,-220,1042.48,1.23663
874,1039,-92,1043.07,1.23733
875,993,261,1026.73,1.21795
876,268,701,750.48,0.89025
877,-550,377,666.81,0.79099
878,-512,-40,513.56,0.60921
879,248,-431,497.26,0.58987
880,443,-158,470.33,0.55793
881,75,279,288.9,0.34271
882,-150,313,347.09,0.41173
883,75,29,80.41,0.09539
884,214,-304,371.77,0.44101
885,200,-340,394.46,0.46793
886,166,-107,197.5,0.23428
887,254,42,257.45,0.3054
888,202,262,330.83,0.39244
889,-107,105,149.91,0.17783
890,-210,-262,335.77,0.39831
891,-143,-301,333.24,0.3953
892,71,71,100.41,0.11911
893,328,165,367.16,0.43554
894,294,-37,296.32,0.35151
895,311,-163,351.13,0.41652
896,296,-113,316.84,0.37584
897,250,194,316.44,0.37538
898,143,167,219.86,0.26081
899,115,35,120.21,0.1426
900,189,20,190.06,0.22545
901,214,108,239.71,0.28435
902,-45,85,96.18,0.11409
903,4,-159,159.05,0.18867
904,261,-177,315.36,0.37409
905,292,63,298.72,0.35435
906,289,67,296.66,0.35192
907,183,99,208.06,0.24681
908,-2,2,2.83,0.00336
909,-12,11,16.28,0.01931
910,109,-60,124.42,0.1476
911,270,-106,290.06,0.34408
912,270,1,270,0.32029
913,198,82,214.31,0.25422
914,43,-39,58.05,0.06886
915,29,16,33.12,0.03929
916,183,-71,196.29,0.23285
917,241,-155,286.54,0.33991
918,171,-66,183.29,0.21743
919,143,-22,144.68,0.17163
920,121,71,140.29,0.16642
921,108,57,122.12,0.14486
922,117,-111,161.28,0.19131
