sample,real,imag,amplitude,amplitude_norm
728,166,-18,166.97,0.19552
729,31,-53,61.4,0.0719
730,56,-80,97.65,0.11435
731,213,-161,267,0.31265
732,107,-86,137.28,0.16075
733,3,72,72.06,0.08438
734,-131,55,142.08,0.16637
735,-31,88,93.3,0.10925
736,72,127,145.99,0.17095
737,82,147,168.32,0.1971
738,44,74,86.09,0.10081
739,39,-2,39.05,0.04573
740,79,-4,79.1,0.09262
741,180,42,184.84,0.21643
742,225,199,300.38,0.35173
743,166,119,204.25,0.23917
744,96,141,170.58,0.19974
745,70,108,128.7,0.1507
746,139,122,184.95,0.21656
747,182,560,588.83,0.6895
748,512,4460,4489.29,5.25678
749,-2061,12606,12773.37,14.95711
750,-10419,11440,15473.5,18.11885
751,-15743,4034,16251.62,19.03
752,-16411,-1657,16494.44,19.31433
753,-14999,-6116,16198.01,18.96722
754,-3054,-9469,9949.32,11.65025
755,13401,-3412,13828.54,16.19267
756,8630,-2248,8917.98,10.4426
757,581,-1109,1251.98,1.46601
758,-554,941,1091.97,1.27865
759,1383,782,1588.78,1.86039
760,3392,-2330,4115.16,4.81869
761,4693,-4757,6682.31,7.82472
762,7326,-2329,7687.3,9.00152
763,9656,2938,10093.08,11.81859
764,5159,3781,6396.19,7.48968
765,-1967,819,2130.69,2.49496
766,-5860,-1541,6059.23,7.09512
767,-3844,-2652,4670.06,5.46845
768,-1649,-2282,2815.44,3.29677
769,-1450,-1239,1907.25,2.23332
770,-101,-986,991.16,1.16061
771,2788,-1417,3127.43,3.6621
772,3826,266,3835.24,4.49091
773,1352,3954,4178.76,4.89316
774,-1185,5468,5594.93,6.55144
775,-802,2439,2567.47,3.00641
776,935,1059,1412.69,1.65421
777,419,2329,2366.39,2.77095
778,-1747,1872,2560.55,2.9983
779,-1116,-1307,1718.63,2.01245
780,2291,-3383,4085.75,4.78425
781,4307,-1248,4484.17,5.25078
782,2781,744,2878.8,3.37096
783,1226,748,1436.17,1.6817
784,633,405,751.47,0.87995
785,730,86,735.05,0.86071
786,1969,-151,1974.78,2.31239
787,1951,-401,1991.78,2.3323
788,1970,-668,2080.17,2.4358
789,948,-134,957.42,1.1211
790,929,-150,941.03,1.10191
791,1071,-638,1246.63,1.45975
792,1228,-1394,1857.75,2.17535
793,1186,-1281,1745.73,2.04417
794,1090,-515,1205.54,1.41164
795,1096,-557,1229.42,1.4396
796,623,-1028,1202.05,1.40755
797,432,-913,1010.05,1.18272
798,759,-581,955.85,1.11926
799,1508,-105,1511.65,1.77008
800,1428,133,1434.18,1.67937
801,688,217,721.41,0.84474
802,209,8,209.15,0.24491
803,658,-184,683.24,0.80005
804,1256,-116,1261.35,1.47699
805,1097,241,1123.16,1.31518
806,1098,231,1122.04,1.31386
807,982,76,984.94,1.15332
808,1095,-103,1099.83,1.28786
809,1252,-298,1286.98,1.507
810,1075,-175,1089.15,1.27535
811,637,249,683.94,0.80086
812,312,483,575.01,0.67331
813,-119,96,152.9,0.17903
814,-130,-377,398.78,0.46696
815,100,-757,763.58,0.89412
816,366,-854,929.12,1.08797
817,713,-997,1225.72,1.43526
818,1479,-529,1570.76,1.8393
819,932,707,1169.82,1.36981
820,1127,445,1211.67,1.41882
821,592,63,595.34,0.69712
822,400,69,405.91,0.4753
823,756,119,765.31,0.89615
824,1130,-180,1144.25,1.33987
825,1265,-189,1279.04,1.49771
826,1188,195,1203.9,1.40972
827,736,610,955.93,1.11935
828,624,442,764.68,0.89541
829,753,-58,755.23,0.88434
830,1159,-162,1170.27,1.37034
831,1049,176,1063.66,1.24551
832,835,284,881.98,1.03276
833,672,180,695.69,0.81462
834,635,146,651.57,0.76296
835,965,135,974.4,1.14098
836,1085,321,1131.49,1.32493
837,637,405,754.85,0.8839
838,442,103,453.84,0.53143
839,513,72,518.03,0.60659
840,695,267,744.52,0.87181
841,668,367,762.18,0.89248
842,574,175,600.08,0.70267
843,687,127,698.64,0.81808
844,710,294,768.46,0.89984
845,46,469,471.25,0.55182
846,-272,-241,363.41,0.42554
847,-61,-770,772.41,0.90446
848,241,-940,970.4,1.1363
849,612,-972,1148.62,1.34499
850,1302,-145,1310.05,1.53402
851,961,1208,1543.63,1.80753
852,818,742,1104.39,1.2932
853,518,205,557.09,0.65233
854,373,162,406.66,0.47618
855,518,319,608.35,0.71235
856,848,299,899.17,1.05289
857,1081,211,1101.4,1.2897
858,1056,590,1209.64,1.41644
859,712,936,1176.03,1.37708
860,534,634,828.92,0.97063
861,732,-16,732.17,0.85735
862,1045,-206,1065.11,1.2472
863,985,27,985.37,1.15383
864,751,166,769.13,0.90062
865,606,91,612.79,0.71756
866,592,116,603.26,0.70639
867,825,191,846.82,0.99159
868,856,328,916.69,1.07341
869,319,247,403.45,0.47242
870,179,-10,179.28,0.20993
871,315,77,324.27,0.37971
872,491,242,547.4,0.64098
873,440,167,470.63,0.55108
874,366,-69,372.45,0.43612
875,548,-22,548.44,0.6422
876,933,94,937.72,1.09804
877,1217,494,1313.44,1.53799
878,960,880,1302.31,1.52495
879,499,1040,1153.52,1.35072
880,138,983,992.64,1.16234
881,-57,933,934.74,1.09454
882,-5,342,342.04,0.40051
883,406,-374,552.01,0.64638
884,364,-307,476.18,0.55758
885,150,126,195.9,0.22939
886,441,136,461.49,0.54039
887,414,155,442.06,0.51764
888,233,9,233.17,0.27304
889,155,-220,269.12,0.31513
890,263,-355,441.81,0.51734
891,582,-413,713.65,0.83565
892,692,-180,715.03,0.83727
893,581,146,599.06,0.70148
894,563,355,665.58,0.77937
895,468,424,631.51,0.73947
896,352,361,504.21,0.59041
897,372,314,486.81,0.57003
898,253,158,298.28,0.34928
899,164,-10,164.3,0.19239
900,275,-2,275.01,0.32202
901,567,112,577.96,0.67676
902,704,159,721.73,0.84512
903,519,127,534.31,0.62566
904,380,124,399.72,0.46806
905,507,181,538.34,0.63037
906,532,312,616.74,0.72218
907,315,276,418.81,0.49041
908,234,177,293.4,0.34356
909,313,11,313.19,0.36674
910,226,193,297.2,0.348
911,51,242,247.32,0.2896
912,-12,164,164.44,0.19255
913,-32,184,186.76,0.21869
914,214,80,228.46,0.26752
915,261,39,263.9,0.30901
916,407,-19,407.44,0.4771
917,132,134,188.1,0.22025
