sample,real,imag,amplitude,amplitude_norm
725,114,248,272.95,0.26759
726,251,226,337.75,0.33113
727,316,294,431.62,0.42315
728,304,486,573.25,0.56201
729,16,468,468.27,0.45909
730,44,143,149.62,0.14668
731,176,-164,240.57,0.23585
732,261,-168,310.39,0.30431
733,141,-110,178.83,0.17533
734,165,39,169.55,0.16622
735,147,151,210.74,0.2066
736,57,158,167.97,0.16467
737,-56,350,354.45,0.3475
738,4,278,278.03,0.27258
739,61,18,63.6,0.06235
740,120,-195,228.97,0.22448
741,69,43,81.3,0.07971
742,-3,204,204.02,0.20002
743,-45,168,173.92,0.17051
744,52,47,70.09,0.06872
745,-108,-1255,1259.64,1.23494
746,-4210,-7971,9014.49,8.83773
747,-12226,-12889,17765.17,17.41684
748,-15865,-10904,19250.86,18.87339
749,-16409,-10273,19359.49,18.97989
750,-13773,-12057,18304.83,17.94591
751,-3536,-5652,6666.96,6.53624
752,7037,11244,13264.5,13.00441
753,1339,13986,14049.95,13.77446
754,-4090,4205,5866.01,5.75099
755,-3636,-4784,6008.92,5.8911
756,672,-4190,4243.55,4.16034
757,1528,1246,1971.62,1.93296
758,-2020,5638,5988.94,5.87151
759,-7215,6177,9497.98,9.31174
760,-11597,1673,11717.05,11.48731
761,-9714,-1506,9830.05,9.6373
762,3489,2273,4164.09,4.08244
763,14950,6759,16406.91,16.0852
764,14818,8063,16869.65,16.53887
765,7241,7335,10307,10.10491
766,1291,2769,3055.17,2.99526
767,685,-369,778.07,0.76281
768,-1387,-507,1476.76,1.4478
769,-6806,1226,6915.54,6.77994
770,-5099,227,5104.05,5.00397
771,3706,-2792,4640.01,4.54903
772,9502,-3206,10028.28,9.83165
773,3875,-312,3887.54,3.81131
774,-2340,-470,2386.73,2.33994
775,-2659,-1318,2967.73,2.90954
776,466,404,616.74,0.60465
777,1473,2628,3012.66,2.95359
778,353,2339,2365.49,2.31911
779,88,299,311.68,0.30557
780,361,-305,472.59,0.46333
781,153,198,250.23,0.24532
782,-275,988,1025.56,1.00545
783,212,1867,1879,1.84215
784,1664,1229,2068.66,2.02809
785,2153,291,2172.58,2.12998
786,1542,5,1542.01,1.51177
787,1103,1054,1525.62,1.49571
788,1374,2076,2489.51,2.44069
789,1753,1853,2550.81,2.50079
790,1924,1183,2258.6,2.21431
791,2668,410,2699.32,2.64639
792,2927,942,3074.85,3.01456
793,2201,1388,2602.1,2.55108
794,1073,1048,1499.88,1.47047
795,283,654,712.6,0.69863
796,352,449,570.53,0.55934
797,1252,438,1326.4,1.3004
798,1625,222,1640.09,1.60794
799,1375,342,1416.89,1.38911
800,753,840,1128.1,1.10598
801,543,1300,1408.85,1.38122
802,949,874,1290.15,1.26485
803,1677,-18,1677.1,1.64421
804,2195,-271,2211.67,2.1683
805,1338,201,1353.01,1.32648
806,676,755,1013.41,0.99354
807,697,977,1200.14,1.17661
808,1031,687,1238.92,1.21463
809,1399,414,1458.97,1.43036
810,1810,-175,1818.44,1.78278
811,1399,-972,1703.52,1.67012
812,876,-975,1310.73,1.28502
813,800,-800,1131.37,1.10919
814,1131,-670,1314.56,1.28878
815,1894,315,1920.02,1.88237
816,1002,811,1289.08,1.2638
817,698,613,928.96,0.91075
818,923,248,955.74,0.937
819,1423,449,1492.16,1.4629
820,1177,532,1291.65,1.26632
821,883,556,1043.47,1.02301
822,513,358,625.57,0.6133
823,607,-86,613.06,0.60104
824,1208,-241,1231.81,1.20765
825,1580,0,1580,1.54902
826,1166,755,1389.09,1.36186
827,420,1397,1458.77,1.43017
828,131,1509,1514.68,1.48498
829,708,1442,1606.43,1.57493
830,810,868,1187.23,1.16395
831,744,398,843.77,0.82722
832,651,264,702.49,0.68872
833,801,73,804.32,0.78855
834,915,177,931.96,0.91369
835,1048,677,1247.65,1.22319
836,1182,1082,1602.45,1.57103
837,885,571,1053.22,1.03257
838,730,293,786.61,0.77118
839,878,281,921.87,0.90379
840,756,500,906.39,0.88861
841,882,848,1223.53,1.19954
842,1277,540,1386.48,1.35929
843,1174,-676,1354.71,1.32815
844,892,-1000,1340.02,1.31375
845,797,-1021,1295.24,1.26984
846,1105,-779,1351.99,1.32548
847,1505,507,1588.1,1.55696
848,432,1088,1170.63,1.14767
849,71,533,537.71,0.52716
850,576,161,598.08,0.58635
851,1244,519,1347.92,1.32149
852,943,883,1291.87,1.26654
853,535,691,873.9,0.85677
854,321,470,569.16,0.558
855,326,90,338.2,0.33156
856,543,-225,587.77,0.57625
857,887,-69,889.68,0.87224
858,667,760,1011.18,0.99135
859,16,1373,1373.09,1.34617
860,-125,1384,1389.63,1.36239
861,392,1179,1242.46,1.2181
862,604,705,928.35,0.91015
863,560,476,734.97,0.72056
864,538,293,612.61,0.6006
865,573,-91,580.18,0.5688
866,607,103,615.68,0.6036
867,775,669,1023.81,1.00373
868,1098,1129,1574.88,1.544
869,758,636,989.47,0.97007
870,616,248,664.05,0.65103
871,704,280,757.64,0.74278
872,411,429,594.11,0.58246
873,397,646,758.24,0.74337
874,176,776,795.71,0.78011
875,-275,866,908.61,0.8908
876,-295,1014,1056.04,1.03533
877,-326,1062,1110.91,1.08913
878,-384,932,1008.01,0.98824
879,342,630,716.84,0.70279
880,1305,134,1311.86,1.28614
881,1378,304,1411.13,1.38346
882,741,506,897.28,0.87969
883,292,608,674.48,0.66126
884,205,458,501.79,0.49195
885,242,189,307.06,0.30104
886,626,317,701.69,0.68793
887,808,749,1101.76,1.08015
888,465,1034,1133.75,1.11152
889,439,930,1028.41,1.00824
890,654,214,688.12,0.67463
891,569,-510,764.11,0.74913
892,636,-544,836.92,0.82051
893,795,47,796.39,0.78077
894,480,311,571.94,0.56073
895,251,276,373.06,0.36575
896,265,365,451.05,0.44221
897,454,667,806.85,0.79103
898,488,611,781.96,0.76663
899,206,153,256.6,0.25157
900,280,-258,380.74,0.37328
901,300,51,304.3,0.29834
902,345,446,563.86,0.55281
903,310,556,636.58,0.6241
904,263,315,410.36,0.40231
905,398,283,488.36,0.47878
906,481,459,664.86,0.65183
907,46,233,237.5,0.23284
908,-158,215,266.81,0.26158
909,-173,242,297.48,0.29164
910,-8,252,252.13,0.24718
911,626,504,803.67,0.78792
912,763,327,830.12,0.81384
913,603,280,664.84,0.6518
914,332,351,483.14,0.47367
915,409,456,612.55,0.60054
916,326,231,399.55,0.39171
917,273,169,321.08,0.31478
918,239,164,289.86,0.28417
919,332,238,408.49,0.40049
920,416,321,525.45,0.51515
921,452,355,574.74,0.56347
922,462,270,535.11,0.52462
923,298,159,337.76,0.33114
924,299,128,325.25,0.31887
