sample,real,imag,amplitude,amplitude_norm
733,166,-11,166.36,0.19595
734,111,-12,111.65,0.1315
735,84,-144,166.71,0.19636
736,80,-147,167.36,0.19712
737,128,-79,150.42,0.17717
738,39,168,172.47,0.20314
739,86,94,127.4,0.15006
740,126,-42,132.82,0.15644
741,34,29,44.69,0.05264
742,43,123,130.3,0.15347
743,94,99,136.52,0.1608
744,113,-54,125.24,0.14751
745,142,-99,173.1,0.20389
746,104,-20,105.91,0.12474
747,116,60,130.6,0.15383
748,126,94,157.2,0.18516
749,144,32,147.51,0.17375
750,111,14,111.88,0.13178
751,33,122,126.38,0.14886
752,-405,109,419.41,0.49401
753,-7018,-1553,7187.78,8.46617
754,-15057,-4089,15602.34,18.37732
755,-16088,-3702,16508.44,19.44457
756,-16416,-1888,16524.21,19.46315
757,-15813,1798,15914.89,18.74545
758,2909,3041,4208.32,4.9568
759,14050,-5722,15170.49,17.86866
760,6363,-8766,10831.92,12.75845
761,564,99,572.62,0.67447
762,3112,8207,8777.21,10.33829
763,4581,5532,7182.52,8.45998
764,990,-275,1027.48,1.21023
765,690,-1576,1720.43,2.02642
766,4319,-765,4386.23,5.16635
767,10751,1666,10879.32,12.81427
768,8838,3920,9668.33,11.38791
769,-623,3119,3180.61,3.7463
770,-6463,1378,6608.27,7.78359
771,-651,-2125,2222.48,2.61776
772,6759,-4277,7998.55,9.42114
773,3384,-1262,3611.66,4.25402
774,-1559,1055,1882.42,2.21722
775,426,878,975.89,1.14946
776,6391,1935,6677.51,7.86514
777,7206,4261,8371.53,9.86046
778,1466,2818,3176.52,3.74148
779,-722,84,726.87,0.85615
780,1484,-605,1602.59,1.88762
781,4892,1548,5131.08,6.04367
782,2268,2302,3231.57,3.80632
783,-849,-357,921,1.08481
784,537,-2764,2815.68,3.31647
785,3188,-1127,3381.34,3.98273
786,1756,1342,2210.09,2.60317
787,886,1687,1905.51,2.24442
788,640,951,1146.3,1.35018
789,1057,586,1208.57,1.42352
790,2358,108,2360.47,2.7803
791,1075,109,1080.51,1.27269
792,962,24,962.3,1.13345
793,380,62,385.02,0.4535
794,363,-101,376.79,0.4438
795,808,-462,930.76,1.0963
796,1213,-672,1386.71,1.63334
797,1213,-688,1394.53,1.64256
798,1620,-60,1621.11,1.90944
799,1501,454,1568.16,1.84706
800,1231,304,1267.98,1.4935
801,1124,-99,1128.35,1.32904
802,1478,-15,1478.08,1.74096
803,1486,460,1555.57,1.83224
804,1549,626,1670.71,1.96786
805,1040,399,1113.91,1.31203
806,748,204,775.32,0.91321
807,1033,277,1069.49,1.25971
808,1907,433,1955.54,2.30335
809,1745,513,1818.84,2.14234
810,976,377,1046.28,1.23237
811,877,438,980.29,1.15464
812,1390,648,1533.62,1.80639
813,2255,739,2373,2.79506
814,1641,542,1728.19,2.03556
815,858,355,928.54,1.09369
816,474,423,635.3,0.74829
817,510,142,529.4,0.62356
818,503,-419,654.65,0.77109
819,547,-499,740.41,0.8721
820,373,-616,720.13,0.84821
821,221,-585,625.35,0.73658
822,967,489,1083.61,1.27634
823,1268,1232,1767.95,2.08239
824,1630,589,1733.15,2.04141
825,511,337,612.12,0.72099
826,191,511,545.53,0.64255
827,850,687,1092.92,1.2873
828,1005,340,1060.95,1.24965
829,809,236,842.72,0.9926
830,1187,378,1245.73,1.4673
831,987,922,1350.65,1.59087
832,917,1050,1394.05,1.642
833,1029,541,1162.55,1.36932
834,1294,60,1295.39,1.52578
835,1236,487,1328.48,1.56476
836,1431,1075,1789.8,2.10813
837,1068,748,1303.89,1.53579
838,610,298,678.9,0.79965
839,751,358,831.96,0.97993
840,1226,870,1503.32,1.7707
841,1034,1088,1500.97,1.76792
842,694,687,976.53,1.15021
843,566,287,634.61,0.74747
844,909,575,1075.6,1.2669
845,1232,993,1582.36,1.8638
846,954,857,1282.41,1.51049
847,719,341,795.77,0.9373
848,920,355,986.12,1.1615
849,1185,90,1188.41,1.39978
850,707,-468,847.86,0.99866
851,474,-644,799.63,0.94185
852,274,-793,839,0.98822
853,135,-630,644.3,0.7589
854,730,760,1053.8,1.24123
855,993,1401,1717.22,2.02264
856,1191,818,1444.85,1.70183
857,313,496,586.5,0.69082
858,-36,684,684.95,0.80677
859,444,805,919.33,1.08283
860,582,348,678.11,0.79871
861,513,258,574.22,0.67635
862,871,631,1075.55,1.26684
863,807,1273,1507.24,1.77531
864,631,1238,1389.53,1.63667
865,580,477,750.95,0.88451
866,928,-34,928.62,1.09378
867,1039,413,1118.07,1.31693
868,1062,961,1432.26,1.68699
869,716,538,895.6,1.05489
870,481,86,488.63,0.57553
871,538,324,628.03,0.73973
872,901,954,1312.22,1.5456
873,704,1096,1302.63,1.53431
874,385,543,665.64,0.78403
875,452,221,503.14,0.59262
876,698,436,822.98,0.96935
877,776,753,1081.29,1.2736
878,524,549,758.93,0.89391
879,462,142,483.33,0.56929
880,714,276,765.49,0.90163
881,548,738,919.21,1.0827
882,69,1231,1232.93,1.45222
883,-28,1216,1216.32,1.43265
884,85,1133,1136.18,1.33826
885,435,1117,1198.71,1.41191
886,881,282,925.03,1.08956
887,71,-403,409.21,0.48199
888,-132,-38,137.36,0.16179
889,207,181,274.97,0.32388
890,657,-94,663.69,0.78173
891,608,-42,609.45,0.71784
892,266,162,311.45,0.36684
893,120,212,243.61,0.28693
894,306,-23,306.86,0.36144
895,597,-383,709.29,0.83545
896,607,-267,663.13,0.78107
897,600,270,657.95,0.77497
898,624,617,877.53,1.03361
899,372,423,563.31,0.66349
900,76,113,136.18,0.1604
901,269,171,318.75,0.37544
902,444,295,533.07,0.62788
903,304,201,364.44,0.42926
904,489,-24,489.59,0.57666
905,654,-27,654.56,0.77097
906,401,153,429.2,0.50553
907,325,288,434.25,0.51148
908,220,266,345.19,0.40658
909,424,103,436.33,0.51394
910,390,252,464.33,0.54692
