sample,real,imag,amplitude,amplitude_norm
728,237,4,237.03,0.2709
729,161,-102,190.59,0.21782
730,271,-93,286.51,0.32744
731,323,4,323.02,0.36917
732,232,86,247.43,0.28277
733,39,-45,59.55,0.06806
734,-24,-130,132.2,0.15108
735,-72,81,108.37,0.12386
736,-32,131,134.85,0.15412
737,15,123,123.91,0.14161
738,126,-5,126.1,0.14411
739,245,-16,245.52,0.2806
740,218,5,218.06,0.24921
741,123,138,184.86,0.21127
742,4,201,201.04,0.22976
743,20,146,147.36,0.16842
744,71,89,113.85,0.13012
745,120,135,180.62,0.20643
746,-17,134,135.07,0.15437
747,-457,461,649.13,0.74186
748,-3131,1648,3538.23,4.04369
749,-8592,-679,8618.79,9.85004
750,-7314,-11616,13726.84,15.68781
751,332,-16407,16410.36,18.7547
752,4589,-16097,16738.35,19.12954
753,6921,-13897,15525.04,17.7429
754,6034,271,6040.08,6.90295
755,4015,12223,12865.53,14.70347
756,4403,6858,8149.76,9.31401
757,1289,-522,1390.69,1.58935
758,-1555,-1696,2300.97,2.62967
759,-15,363,363.31,0.41521
760,5144,2185,5588.82,6.38723
761,8484,4929,9811.9,11.21359
762,5655,8692,10369.66,11.85104
763,147,9292,9293.16,10.62076
764,-2407,2207,3265.65,3.73218
765,-2857,-4977,5738.73,6.55854
766,-1610,-6283,6486,7.41257
767,47,-3338,3338.33,3.81524
768,-34,-3042,3042.19,3.47679
769,-726,-3818,3886.41,4.44161
770,1558,-984,1842.72,2.10597
771,5301,3826,6537.5,7.47143
772,2207,5622,6039.68,6.90249
773,-6107,2859,6743.09,7.70639
774,-8773,-104,8773.62,10.02699
775,-3232,319,3247.7,3.71166
776,-718,2000,2124.98,2.42854
777,-2498,690,2591.54,2.96177
778,-2773,-3295,4306.57,4.9218
779,1136,-4268,4416.6,5.04754
780,4133,-610,4177.77,4.7746
781,2971,3435,4541.59,5.19039
782,197,3212,3218.04,3.67776
783,-187,1298,1311.4,1.49874
784,-182,474,507.74,0.58027
785,-37,586,587.17,0.67105
786,491,1834,1898.59,2.16982
787,533,1506,1597.54,1.82576
788,-149,1227,1236.01,1.41259
789,-691,582,903.44,1.0325
790,-97,396,407.71,0.46595
791,639,108,648.06,0.74064
792,868,108,874.69,0.99965
793,190,320,372.16,0.42532
794,-224,653,690.35,0.78897
795,157,334,369.06,0.42178
796,469,-297,555.13,0.63443
797,199,-440,482.91,0.5519
798,6,226,226.08,0.25838
799,-33,1137,1137.48,1.29998
800,-297,1059,1099.86,1.25698
801,-476,349,590.23,0.67455
802,-58,130,142.35,0.16269
803,513,662,837.5,0.95715
804,248,1282,1305.77,1.49231
805,-699,1294,1470.73,1.68083
806,-791,1200,1437.25,1.64257
807,-239,988,1016.5,1.16171
808,377,859,938.09,1.0721
809,617,788,1000.82,1.14379
810,94,841,846.24,0.96713
811,-685,739,1007.64,1.15159
812,-1111,576,1251.44,1.43021
813,-673,243,715.53,0.81774
814,372,164,406.55,0.46462
815,899,296,946.48,1.08169
816,1005,502,1123.4,1.28389
817,1033,715,1256.31,1.43578
818,59,1226,1227.42,1.40276
819,-860,959,1288.13,1.47215
820,-486,1138,1237.43,1.41421
821,-52,690,691.96,0.79081
