sample,real,imag,amplitude,amplitude_norm
730,143,-78,162.89,0.1731
731,-8,-56,56.57,0.06012
732,33,-130,134.12,0.14253
733,312,-154,347.94,0.36975
734,513,89,520.66,0.55331
735,397,411,571.43,0.60726
736,94,415,425.51,0.45219
737,-63,226,234.62,0.24933
738,64,17,66.22,0.07037
739,237,52,242.64,0.25785
740,279,87,292.25,0.31057
741,226,-35,228.69,0.24303
742,137,7,137.18,0.14578
743,96,100,138.62,0.14731
744,2,306,306.01,0.32519
745,-24,206,207.39,0.2204
746,95,27,98.76,0.10495
747,220,28,221.77,0.23568
748,44,117,125,0.13284
749,-83,319,329.62,0.35029
750,206,2060,2070.27,2.20008
751,4284,8208,9258.72,9.83924
752,12427,9583,15692.81,16.67673
753,16324,-578,16334.23,17.35837
754,9353,-11674,14958.64,15.89653
755,-5908,-9900,11528.85,12.2517
756,-9627,895,9668.51,10.27472
757,-1650,3375,3756.74,3.99229
758,1471,524,1561.54,1.65945
759,-536,-637,832.51,0.8847
760,-1807,186,1816.55,1.93044
761,-404,-238,468.89,0.49829
762,1547,-2881,3270.07,3.4751
763,4268,-4196,5985.17,6.36043
764,9211,2101,9447.58,10.03993
765,10241,11838,15653,16.63443
766,1975,16408,16526.44,17.56263
767,-10116,12385,15991.3,16.99394
768,-14383,627,14396.66,15.29932
769,-3633,-6055,7061.28,7.50402
770,5692,477,5711.95,6.07009
771,2858,8297,8775.44,9.32565
772,-811,5908,5963.4,6.3373
773,2970,622,3034.43,3.22469
774,5947,1339,6095.88,6.47809
775,-858,3156,3270.55,3.47561
776,-8200,698,8229.65,8.74565
777,-4220,-3544,5510.75,5.85627
778,3328,-2700,4285.51,4.55421
779,2929,233,2938.25,3.12248
780,-2444,-643,2527.17,2.68562
781,-4517,-4772,6570.79,6.98277
782,-428,-4818,4836.97,5.14025
783,1787,-1332,2228.81,2.36855
784,216,298,368.05,0.39113
785,-575,-185,604.03,0.6419
786,-857,-687,1098.37,1.16724
787,270,-425,503.51,0.53508
788,1122,-401,1191.51,1.26621
789,226,-217,313.31,0.33296
790,-844,160,859.03,0.91289
791,-1225,160,1235.4,1.31286
792,-1206,-547,1324.25,1.40728
793,-641,-1156,1321.82,1.4047
794,-165,-1142,1153.86,1.2262
795,-370,-522,639.83,0.67995
796,-713,-454,845.27,0.89827
797,-253,-505,564.83,0.60025
798,-74,-443,449.14,0.4773
799,-79,-576,581.39,0.61785
800,162,-579,601.24,0.63893
801,-182,-122,219.11,0.23285
802,-777,31,777.62,0.82637
803,-588,-185,616.42,0.65507
804,-67,-596,599.75,0.63736
805,91,-840,844.91,0.89789
806,-129,-1017,1025.15,1.08942
807,-391,-486,623.76,0.66287
808,-618,32,618.83,0.65763
809,-357,-99,370.47,0.3937
810,73,-469,474.65,0.50441
811,175,-373,412.01,0.43784
812,-192,30,194.33,0.20651
813,-728,-87,733.18,0.77915
814,-805,-453,923.71,0.98162
815,-998,-538,1133.78,1.20486
816,-524,321,614.51,0.65303
817,21,571,571.39,0.60721
818,308,136,336.69,0.3578
819,202,-923,944.85,1.00409
820,-308,-1167,1206.96,1.28264
821,-344,-432,552.23,0.58686
822,-103,3,103.04,0.1095
823,-189,-169,253.54,0.26944
824,-274,-325,425.09,0.45174
825,-140,-271,305.03,0.32415
826,24,-160,161.79,0.17193
827,147,30,150.03,0.15944
828,-146,320,351.73,0.37379
829,-634,639,900.15,0.95659
830,-1145,331,1191.88,1.26661
831,-945,-530,1083.48,1.15141
832,-245,-1013,1042.21,1.10755
833,129,-525,540.62,0.57451
834,-302,53,306.62,0.32584
835,-784,-107,791.27,0.84088
836,-500,-321,594.17,0.63143
837,-80,-130,152.64,0.16221
838,-80,121,145.06,0.15415
839,-171,-144,223.56,0.23757
840,-240,-577,624.92,0.66411
841,-21,-480,480.46,0.51058
842,-42,17,45.31,0.04815
843,-196,153,248.65,0.26424
844,-134,-183,226.81,0.24104
845,-47,-588,589.88,0.62686
846,37,-557,558.23,0.59323
847,-527,-86,533.97,0.56745
848,-611,830,1030.64,1.09526
849,59,880,881.98,0.93727
850,503,279,575.2,0.61126
851,430,-703,824.08,0.87575
