sample,real,imag,amplitude,amplitude_norm
729,243,264,358.81,0.36576
730,201,388,436.97,0.44544
731,173,296,342.85,0.34949
732,101,103,144.26,0.14705
733,35,87,93.78,0.09559
734,50,103,114.49,0.11671
735,-4,78,78.1,0.07962
736,61,178,188.16,0.19181
737,220,256,337.54,0.34408
738,279,301,410.42,0.41837
739,213,253,330.72,0.33713
740,69,179,191.84,0.19555
741,15,144,144.78,0.14758
742,-78,97,124.47,0.12688
743,-79,106,132.2,0.13476
744,84,156,177.18,0.18061
745,101,186,211.65,0.21575
746,69,147,162.39,0.16553
747,-115,-54,127.05,0.12951
748,-964,-733,1211.03,1.23448
749,-2797,-5689,6339.4,6.46218
750,-7288,-14562,16283.94,16.59933
751,-11833,-13999,18330.08,18.6851
752,-16395,-8271,18363.16,18.71881
753,-15538,2046,15672.13,15.97566
754,6133,8403,10403.08,10.60457
755,16399,497,16406.53,16.72429
756,5733,-1765,5998.54,6.11472
757,-8745,4367,9774.75,9.96407
758,-9105,6391,11124.11,11.33957
759,-1082,2178,2431.96,2.47906
760,1053,571,1197.85,1.22105
761,-3739,3442,5082.07,5.1805
762,-9355,6695,11503.87,11.72668
763,-7232,7373,10327.78,10.5278
764,-76,6440,6440.45,6.56519
765,2129,1556,2637,2.68807
766,-138,-4359,4361.18,4.44565
767,-829,-3535,3630.9,3.70123
768,-168,2301,2307.12,2.35181
769,-2028,6367,6682.18,6.8116
770,-3861,6358,7438.51,7.58258
771,-2557,4453,5134.93,5.23438
772,-1067,1601,1923.98,1.96124
773,-1143,-2900,3117.12,3.17749
774,-705,-7361,7394.68,7.5379
775,928,-4042,4147.16,4.22748
776,662,1312,1469.55,1.49802
777,-1198,2747,2996.87,3.05491
778,-796,931,1224.9,1.24862
779,2391,84,2392.48,2.43881
780,4586,635,4629.75,4.71942
781,3086,1046,3258.45,3.32156
782,601,695,918.82,0.93661
783,94,667,673.59,0.68664
784,328,1118,1165.12,1.18769
785,627,1891,1992.24,2.03082
786,494,1326,1415.03,1.44244
787,179,164,242.77,0.24747
788,409,397,569.99,0.58103
789,837,1233,1490.25,1.51912
790,1614,1090,1947.59,1.98531
791,2178,211,2188.2,2.23058
792,2165,-89,2166.83,2.2088
793,1834,-32,1834.28,1.86981
794,1468,510,1554.07,1.58417
795,1148,698,1343.54,1.36956
796,1195,692,1380.9,1.40765
797,1381,453,1453.4,1.48155
798,1274,458,1353.82,1.38005
799,1120,576,1259.43,1.28383
800,1269,524,1372.93,1.39952
801,1944,695,2064.5,2.10449
802,2016,877,2198.5,2.24108
803,1547,926,1802.97,1.83789
804,986,554,1130.98,1.15288
805,752,226,785.23,0.80043
806,667,161,686.16,0.69945
807,663,577,878.92,0.89594
808,959,802,1250.15,1.27437
809,1174,579,1309.01,1.33437
810,1112,112,1117.63,1.13927
811,1098,-142,1107.14,1.12859
812,1192,-38,1192.61,1.2157
813,1458,115,1462.53,1.49085
814,1700,-444,1757.02,1.79105
815,1303,-804,1531.09,1.56074
816,935,-823,1245.61,1.26974
817,759,-241,796.34,0.81177
818,914,942,1312.54,1.33796
819,776,1287,1502.85,1.53195
820,1235,464,1319.29,1.34484
821,777,-454,899.91,0.91734
822,786,-310,844.92,0.86129
823,1166,183,1180.27,1.20313
824,1227,311,1265.8,1.29032
825,905,-30,905.5,0.92303
826,679,-41,680.24,0.69341
827,544,220,586.8,0.59817
828,698,677,972.39,0.99122
829,1027,574,1176.52,1.19931
830,1325,567,1441.22,1.46913
