sample,real,imag,amplitude,amplitude_norm,excess_path_m,reflector_off_m
699,-29,-267,268.57,0.28879,-15.229811236,NaN
700,170,35,173.57,0.18663,-14.929531236,NaN
701,232,370,436.72,0.46959,-14.629251236,NaN
702,-193,431,472.24,0.50778,-14.328971236,NaN
703,-271,33,273,0.29355,-14.028691236,NaN
704,455,-343,569.8,0.61269,-13.728411236,NaN
705,984,-281,1023.34,1.10036,-13.428131236,NaN
706,548,-24,548.53,0.58981,-13.127851236,NaN
707,29,237,238.77,0.25674,-12.827571236,NaN
708,-9,183,183.22,0.19701,-12.527291236,NaN
709,261,-14,261.38,0.28105,-12.227011236,NaN
710,584,41,585.44,0.6295,-11.926731236,NaN
711,350,33,351.55,0.37801,-11.626451236,NaN
712,101,76,126.4,0.13591,-11.326171236,NaN
713,27,60,65.8,0.07075,-11.025891236,NaN
714,83,106,134.63,0.14476,-10.725611236,NaN
715,184,243,304.8,0.32775,-10.425331236,NaN
716,240,344,419.45,0.45102,-10.125051236,NaN
717,74,402,408.75,0.43952,-9.824771236,NaN
718,-262,389,469,0.50431,-9.524491236,NaN
719,-493,402,636.12,0.684,-9.224211236,NaN
720,-364,491,611.21,0.65721,-8.923931236,NaN
721,-106,535,545.4,0.58645,-8.623651236,NaN
722,15,224,224.5,0.2414,-8.323371236,NaN
723,191,-90,211.14,0.22703,-8.023091236,NaN
724,-99,-42,107.54,0.11564,-7.722811236,NaN
725,-158,155,221.33,0.23799,-7.422531236,NaN
726,68,375,381.12,0.4098,-7.122251236,NaN
727,134,408,429.44,0.46177,-6.821971236,NaN
728,-100,361,374.59,0.40279,-6.521691236,NaN
729,-179,269,323.11,0.34743,-6.221411236,NaN
730,-172,287,334.59,0.35978,-5.921131236,NaN
731,-57,227,234.05,0.25166,-5.620851236,NaN
732,11,130,130.46,0.14028,-5.320571236,NaN
733,44,75,86.95,0.0935,-5.020291236,NaN
734,244,4,244.03,0.2624,-4.720011236,NaN
735,283,104,301.5,0.3242,-4.419731236,NaN
736,78,169,186.13,0.20014,-4.119451236,NaN
737,-136,62,149.47,0.16072,-3.819171236,NaN
738,-89,67,111.4,0.11979,-3.518891236,NaN
739,23,90,92.89,0.09988,-3.218611236,NaN
740,8,78,78.41,0.08431,-2.918331236,NaN
741,-28,128,131.03,0.14089,-2.618051236,NaN
742,-93,-34,99.02,0.10647,-2.317771236,NaN
743,-48,29,56.08,0.0603,-2.017491236,NaN
744,12,118,118.61,0.12754,-1.717211236,NaN
745,104,127,164.15,0.1765,-1.416931236,NaN
746,93,180,202.61,0.21786,-1.116651236,NaN
747,101,87,133.3,0.14334,-0.816371236000004,NaN
748,28,-94,98.08,0.10546,-0.516091236000004,NaN
749,-255,-2400,2413.51,2.59517,-0.215811236000004,NaN
750,-1871,-11476,11627.52,12.50271,0.0844687639999962,0.0775060076569654
751,-4679,-16414,17067.88,18.35256,0.384748763999996,0.237161002379989
752,-8471,-15240,17436.04,18.74843,0.685028763999996,0.389316760590705
753,-13180,-10824,17054.95,18.33866,0.985308763999996,0.540345980186584
754,-12606,1760,12728.27,13.68631,1.285588764,0.690987739204365
755,2930,9380,9826.97,10.56663,1.585868764,0.84145016035278
756,7605,-1536,7758.56,8.34254,1.886148764,0.991814865882075
757,842,-5663,5725.25,6.15619,2.186428764,1.14212045039551
758,-4256,1770,4609.39,4.95633,2.486708764,1.29238754150549
759,-3347,5336,6298.83,6.77294,2.786988764,1.44262816791631
760,-1168,266,1197.91,1.28807,3.087268764,1.59284981824795
761,-2357,-2925,3756.47,4.03922,3.387548764,1.74305739874494
762,-4632,-1023,4743.62,5.10067,3.687828764,1.89325425824067
763,-3376,938,3503.89,3.76762,3.988108764,2.04344276077736
764,364,-296,469.16,0.50447,4.288388764,2.19362462285605
765,3674,311,3687.14,3.96467,4.588668764,2.34380112096298
