sample,real,imag,amplitude,amplitude_norm,excess_path_m,reflector_off_m
698,-135,-489,507.29,0.47322,-15.192276236,NaN
699,87,-347,357.74,0.33371,-14.891996236,NaN
700,-190,198,274.42,0.25598,-14.591716236,NaN
701,-684,785,1041.19,0.97126,-14.291436236,NaN
702,-650,711,963.34,0.89864,-13.991156236,NaN
703,44,-146,152.49,0.14224,-13.690876236,NaN
704,547,-731,913,0.85168,-13.390596236,NaN
705,340,-168,379.24,0.35377,-13.090316236,NaN
706,-73,360,367.33,0.34266,-12.790036236,NaN
707,-203,165,261.6,0.24403,-12.489756236,NaN
708,40,-140,145.6,0.13582,-12.189476236,NaN
709,340,-167,378.8,0.35336,-11.889196236,NaN
710,480,-10,480.1,0.44786,-11.588916236,NaN
711,298,132,325.93,0.30404,-11.288636236,NaN
712,108,42,115.88,0.1081,-10.988356236,NaN
713,79,56,96.83,0.09033,-10.688076236,NaN
714,190,144,238.4,0.22239,-10.387796236,NaN
715,318,161,356.43,0.33249,-10.087516236,NaN
716,157,225,274.36,0.25593,-9.787236236,NaN
717,-298,645,710.51,0.66279,-9.486956236,NaN
718,-612,645,889.14,0.82942,-9.186676236,NaN
719,-361,625,721.77,0.67329,-8.886396236,NaN
720,-182,615,641.36,0.59829,-8.586116236,NaN
721,-264,251,364.28,0.33981,-8.285836236,NaN
722,117,-247,273.31,0.25495,-7.985556236,NaN
723,436,-81,443.46,0.41368,-7.685276236,NaN
724,293,29,294.43,0.27466,-7.384996236,NaN
725,207,212,296.3,0.2764,-7.084716236,NaN
726,241,269,361.17,0.33691,-6.784436236,NaN
727,257,275,376.4,0.35112,-6.484156236,NaN
728,219,286,360.22,0.33602,-6.183876236,NaN
729,285,404,494.41,0.4612,-5.883596236,NaN
730,329,563,652.08,0.60828,-5.583316236,NaN
731,302,538,616.97,0.57553,-5.283036236,NaN
732,260,99,278.21,0.25952,-4.982756236,NaN
733,516,-123,530.46,0.49483,-4.682476236,NaN
734,495,-107,506.43,0.47242,-4.382196236,NaN
735,122,81,146.44,0.13661,-4.081916236,NaN
736,-145,324,354.97,0.33113,-3.781636236,NaN
737,-71,78,105.48,0.09839,-3.481356236,NaN
738,47,-101,111.4,0.10392,-3.181076236,NaN
739,116,-9,116.35,0.10853,-2.880796236,NaN
740,117,211,241.27,0.22506,-2.580516236,NaN
741,-52,257,262.21,0.2446,-2.280236236,NaN
742,-60,144,156,0.14552,-1.979956236,NaN
743,57,139,150.23,0.14014,-1.679676236,NaN
744,93,145,172.26,0.16069,-1.379396236,NaN
745,82,130,153.7,0.14338,-1.079116236,NaN
746,112,105,153.52,0.14321,-0.778836236000004,NaN
747,-240,-213,320.89,0.29934,-0.478556236000004,NaN
748,-3034,-3184,4398.07,4.10268,-0.178276236000004,NaN
749,-11015,-10156,14982.47,13.97619,0.122003763999996,0.0991030665899976
750,-15446,-11857,19472.22,18.16438,0.422283763999996,0.256310519749972
751,-16410,-11576,20082.13,18.73333,0.722563763999996,0.408231290399769
752,-15247,-12453,19686.24,18.36403,1.022843764,0.559190959859349
753,-8835,-10217,13507.2,12.6,1.323123764,0.709803009232406
754,8203,5192,9708.04,9.05601,1.623403764,0.860250041233558
755,11916,12874,17542.26,16.36405,1.923683764,1.01060575605391
756,4769,10108,11176.54,10.42588,2.223963764,1.16090563531075
757,-1960,3533,4040.26,3.7689,2.524243764,1.31116888051205
758,-4060,1417,4300.17,4.01136,2.824523764,1.46140679194746
