sample,real,imag,amplitude,amplitude_norm,excess_path_m,reflector_off_m
697,596,45,597.7,0.61491,-15.2579775,NaN
698,320,219,387.76,0.39893,-14.9576975,NaN
699,68,229,238.88,0.24576,-14.6574175,NaN
700,-69,-250,259.35,0.26682,-14.3571375,NaN
701,228,-584,626.93,0.64499,-14.0568575,NaN
702,601,125,613.86,0.63154,-13.7565775,NaN
703,510,782,933.61,0.9605,-13.4562975,NaN
704,198,251,319.7,0.3289,-13.1560175,NaN
705,25,-310,311.01,0.31997,-12.8557375,NaN
706,146,-199,246.81,0.25392,-12.5554575,NaN
707,98,360,373.1,0.38385,-12.2551775,NaN
708,-258,824,863.45,0.88832,-11.9548975,NaN
709,-210,731,760.57,0.78248,-11.6546175,NaN
710,-102,347,361.68,0.3721,-11.3543375,NaN
711,-3,124,124.04,0.12761,-11.0540575,NaN
712,131,110,171.06,0.17599,-10.7537775,NaN
713,43,265,268.47,0.2762,-10.4534975,NaN
714,-149,296,331.39,0.34093,-10.1532175,NaN
715,-260,129,290.24,0.2986,-9.8529375,NaN
716,-289,-388,483.8,0.49774,-9.5526575,NaN
717,-186,-582,611,0.6286,-9.2523775,NaN
718,-287,-367,465.89,0.47932,-8.9520975,NaN
719,-392,-225,451.98,0.465,-8.6518175,NaN
720,19,-158,159.14,0.16372,-8.3515375,NaN
721,548,237,597.05,0.61425,-8.0512575,NaN
722,252,556,610.44,0.62803,-7.7509775,NaN
723,200,256,324.86,0.33422,-7.4506975,NaN
724,-183,205,274.8,0.28271,-7.1504175,NaN
725,-396,49,399.02,0.41051,-6.8501375,NaN
726,-344,86,354.59,0.3648,-6.5498575,NaN
727,-247,56,253.27,0.26056,-6.2495775,NaN
728,-250,11,250.24,0.25745,-5.9492975,NaN
729,-177,8,177.18,0.18228,-5.6490175,NaN
730,-74,13,75.13,0.0773,-5.3487375,NaN
731,10,66,66.75,0.06868,-5.0484575,NaN
732,227,228,321.73,0.331,-4.7481775,NaN
733,91,285,299.18,0.30779,-4.4478975,NaN
734,-8,37,37.85,0.03895,-4.1476175,NaN
735,0,-258,258,0.26543,-3.8473375,NaN
736,-25,-24,34.66,0.03565,-3.5470575,NaN
737,133,147,198.24,0.20395,-3.2467775,NaN
738,159,194,250.83,0.25806,-2.9464975,NaN
739,48,6,48.37,0.04977,-2.6462175,NaN
740,130,-260,290.69,0.29906,-2.3459375,NaN
741,248,-147,288.29,0.2966,-2.0456575,NaN
742,127,1,127,0.13066,-1.7453775,NaN
743,51,73,89.05,0.09162,-1.4450975,NaN
744,5,18,18.68,0.01922,-1.1448175,NaN
745,38,-31,49.04,0.05045,-0.8445375,NaN
746,346,79,354.9,0.36513,-0.5442575,NaN
747,2573,-178,2579.15,2.65345,-0.2439775,NaN
748,10788,-2303,11031.08,11.34885,0.0563025,0.0600634487568147
749,16406,-6062,17490.13,17.99396,0.3565825,0.22274850128915
750,16319,-8418,18362.26,18.89121,0.6568625,0.375113597429582
751,15602,-9328,18177.84,18.70148,0.9571425,0.5262010702446
752,11084,-6736,12970.3,13.34393,1.2574225,0.676867018605991
753,-6760,3386,7560.59,7.77839,1.5577025,0.827341764101488
754,-11964,4938,12943,13.31584,1.8579825,0.977713591792894
755,-4485,-1342,4681.47,4.81633,2.1582625,1.12802366097816
756,-418,-6034,6048.46,6.2227,2.4585425,1.27829375773981
757,-394,-6850,6861.32,7.05897,2.7588225,1.42853649642792
758,-1486,-5070,5283.28,5.43548,3.0591025,1.57875968765882
759,-1639,-5693,5924.24,6.09489,3.3593825,1.72896842664248
760,-1346,-7378,7499.77,7.71582,3.6596625,1.87916617904765
761,368,-5044,5057.41,5.20309,3.9599425,2.02935538430965
762,2159,-884,2332.97,2.40017,4.2602225,2.17953780934779
763,557,1628,1720.65,1.77022,4.5605025,2.32971476540081
764,-7377,969,7440.37,7.6547,4.8607825,2.47988724604095
765,-10385,-3703,11025.44,11.34305,5.1610625,2.63005601788756
766,43,-7304,7304.13,7.51453,5.4613425,2.78022168191253
767,8841,-5582,10455.72,10.75691,5.7616225,2.93038471589083
768,2929,-1438,3262.96,3.35695,6.0619025,3.08054550443206
769,-6205,-1119,6305.09,6.48672,6.3621825,3.23070436063509
770,-5485,-1775,5765.05,5.93113,6.6624625,3.38086154197071
771,3089,970,3237.72,3.33099,6.9627425,3.5310172621111
772,9660,5031,10891.58,11.20533,7.2630225,3.68117169986359
773,6935,6047,9201.11,9.46616,7.5633025,3.83132500600335
774,1166,3270,3471.66,3.57167,7.8635825,3.9814773085598
775,-159,1342,1351.39,1.39032,8.1638625,4.13162871695008
776,1108,1081,1547.97,1.59257,8.4641425,4.28177932524278
777,1716,2205,2794.04,2.87453,8.7644225,4.43192921475812
778,308,3777,3789.54,3.8987,9.0647025,4.58207845615683
779,-2173,3903,4467.14,4.59582,9.3649825,4.73222711113135
780,-3227,1509,3562.39,3.66501,9.6652625,4.88237523378494
781,-1941,-1252,2309.76,2.37629,9.9655425,5.03252287176388
782,-1262,-1755,2161.64,2.22391,10.2658225,5.18267006719283
783,-223,-846,874.9,0.9001,10.5661025,5.33281685745222
784,1109,300,1148.86,1.18196,10.8663825,5.48296327582782
785,1603,1569,2243.07,2.30769,11.1666625,5.63310935205651
786,624,1867,1968.52,2.02522,11.4669425,5.78325511278696
787,86,1618,1620.28,1.66696,11.7672225,5.93340058197039
788,-1433,2168,2598.79,2.67365,12.0675025,6.08354578119345
789,-3100,2449,3950.65,4.06445,12.3677825,6.23369072996299
790,-3111,2128,3769.18,3.87776,12.6680625,6.3838354459507
791,-1864,1209,2221.75,2.28575,12.9683425,6.53397994520388
792,-1394,543,1496.02,1.53912,13.2686225,6.68412424232798
793,-1327,973,1645.5,1.6929,13.5689025,6.8342683506449
794,-1566,1676,2293.76,2.35983,13.8691825,6.98441228233103
795,-1171,1823,2166.7,2.22911,14.1694625,7.13455604853775
796,-525,1284,1387.18,1.42714,14.4697425,7.28469965949706
797,-306,843,896.82,0.92265,14.7700225,7.43484312461444
798,-1011,964,1396.93,1.43717,15.0703025,7.58498645255063
799,-1420,853,1656.51,1.70422,15.3705825,7.73512965129393
800,-983,676,1193.01,1.22737,15.6708625,7.88527272822422
801,-529,680,861.53,0.88635,15.9711425,8.03541569016977
802,-397,616,732.85,0.75396,16.2714225,8.1855585434579
803,-639,462,788.52,0.81124,16.5717025,8.33570129396001
804,-1099,581,1243.13,1.27894,16.8719825,8.48584394713199
805,-1046,873,1362.44,1.40169,17.1722625,8.63598650805029
806,-1044,970,1425.07,1.46613,17.4725425,8.78612898144436
807,-1294,742,1491.64,1.53461,17.7728225,8.93627137172583
808,-1457,563,1561.99,1.60699,18.0731025,9.08641368301469
809,-1195,682,1375.92,1.41555,18.3733825,9.23655591916308
810,-642,1107,1279.69,1.31656,18.6736625,9.38669808377667
811,-427,1455,1516.36,1.56004,18.9739425,9.53684018023405
812,-479,1989,2045.86,2.1048,19.2742225,9.68698221170435
813,264,1802,1821.24,1.8737,19.5745025,9.83712418116324
814,543,1506,1600.9,1.64702,19.8747825,9.98726609140743
815,722,1450,1619.81,1.66647,20.1750625,10.1374079450679
816,255,1641,1660.69,1.70853,20.4753425,10.2875497446222
817,-1104,969,1468.94,1.51125,20.7756225,10.4376914924051
818,-1135,264,1165.3,1.19887,21.0759025,10.5878331906192
819,-1071,691,1274.57,1.31128,21.3761825,10.7379748413435
820,-485,1042,1149.34,1.18245,21.6764625,10.8881164465428
821,-510,1178,1283.66,1.32064,21.9767425,11.0382580080748
822,-438,753,871.12,0.89622,22.2770225,11.1883995276973
823,-163,643,663.34,0.68245,22.5773025,11.3385410070752
824,-57,726,728.23,0.74921,22.8775825,11.4886824477865
825,-294,955,999.23,1.02801,23.1778625,11.6388238513274
826,-684,1011,1220.65,1.25581,23.4781425,11.7889652191181
827,-974,1196,1542.43,1.58686,23.7784225,11.9391065525075
828,-1415,583,1530.4,1.57448,24.0787025,12.0892478527771
829,-1058,-122,1065.01,1.09569,24.3789825,12.239389121146
830,-682,407,794.21,0.81709,24.6792625,12.3895303587738
831,-685,1190,1373.07,1.41262,24.9795425,12.5396715667647
832,-862,861,1218.35,1.25344,25.2798225,12.6898127461707
833,-1192,329,1236.57,1.27219,25.5801025,12.8399538979946
834,-960,211,982.91,1.01123,25.8803825,12.9900950231927
835,-699,587,912.78,0.93908,26.1806625,13.1402361226778
836,-1212,1207,1710.49,1.75977,26.4809425,13.2903771973212
837,-1230,1164,1693.46,1.74224,26.7812225,13.4405182479556
838,-897,932,1293.54,1.3308,27.0815025,13.5906592753765
839,-733,779,1069.64,1.10045,27.3817825,13.7408002803449
840,-679,704,978.09,1.00626,27.6820625,13.8909412635889
841,-762,717,1046.29,1.07644,27.9823425,14.0410822258053
842,-951,838,1267.54,1.30405,28.2826225,14.1912231676616
843,-1233,1122,1667.09,1.71511,28.5829025,14.3413640897973
844,-783,1571,1755.31,1.80588,28.8831825,14.4915049928252
845,336,1526,1562.55,1.60756,29.1834625,14.6416458773331
846,777,1326,1536.88,1.58115,29.4837425,14.7917867438852
