sample,real,imag,amplitude,amplitude_norm,excess_path_m,reflector_off_m
701,43,-366,368.52,0.34897,-15.150056868,NaN
702,589,-174,614.16,0.58159,-14.849776868,NaN
703,356,-70,362.82,0.34358,-14.549496868,NaN
704,-425,-35,426.44,0.40382,-14.249216868,NaN
705,-767,-247,805.79,0.76306,-13.948936868,NaN
706,157,-496,520.25,0.49267,-13.648656868,NaN
707,875,-334,936.58,0.88691,-13.348376868,NaN
708,421,-100,432.71,0.40977,-13.048096868,NaN
709,11,-16,19.42,0.01839,-12.747816868,NaN
710,191,-108,219.42,0.20778,-12.447536868,NaN
711,753,-45,754.34,0.71434,-12.147256868,NaN
712,840,186,860.35,0.81472,-11.846976868,NaN
713,299,206,363.09,0.34384,-11.546696868,NaN
714,108,8,108.3,0.10255,-11.246416868,NaN
715,144,-9,144.28,0.13663,-10.946136868,NaN
716,264,54,269.47,0.25518,-10.645856868,NaN
717,347,229,415.75,0.3937,-10.345576868,NaN
718,303,364,473.61,0.44849,-10.045296868,NaN
719,-7,289,289.08,0.27375,-9.74501686799998,NaN
720,-555,178,582.85,0.55194,-9.44473686799998,NaN
721,-658,191,685.16,0.64883,-9.14445686799998,NaN
722,-236,-290,373.89,0.35407,-8.84417686799998,NaN
723,774,-26,774.44,0.73337,-8.54389686799998,NaN
724,832,-81,835.93,0.7916,-8.24361686799998,NaN
725,243,-364,437.66,0.41445,-7.94333686799998,NaN
726,-218,-66,227.77,0.21569,-7.64305686799998,NaN
727,118,167,204.48,0.19364,-7.34277686799998,NaN
728,413,414,584.78,0.55377,-7.04249686799998,NaN
729,88,520,527.39,0.49943,-6.74221686799998,NaN
730,-156,601,620.92,0.58799,-6.44193686799998,NaN
731,-210,557,595.27,0.5637,-6.14165686799999,NaN
732,-86,390,399.37,0.37819,-5.84137686799998,NaN
733,-93,282,296.94,0.28119,-5.54109686799998,NaN
734,-212,152,260.86,0.24703,-5.24081686799998,NaN
735,-13,44,45.88,0.04345,-4.94053686799998,NaN
736,281,39,283.69,0.26865,-4.64025686799998,NaN
737,360,181,402.94,0.38157,-4.33997686799998,NaN
738,77,227,239.7,0.22699,-4.03969686799998,NaN
739,-267,155,308.73,0.29236,-3.73941686799998,NaN
740,-64,60,87.73,0.08307,-3.43913686799998,NaN
741,167,92,190.66,0.18055,-3.13885686799998,NaN
742,106,94,141.68,0.13416,-2.83857686799998,NaN
743,-185,24,186.55,0.17666,-2.53829686799998,NaN
744,-198,1,198,0.1875,-2.23801686799998,NaN
745,59,22,62.97,0.05963,-1.93773686799998,NaN
746,80,160,178.89,0.1694,-1.63745686799998,NaN
747,52,148,156.87,0.14855,-1.33717686799998,NaN
748,-16,91,92.4,0.0875,-1.03689686799998,NaN
749,63,14,64.54,0.06111,-0.736616867999985,NaN
750,121,-416,433.24,0.41027,-0.436336867999985,NaN
751,-665,-4045,4099.3,3.88191,-0.136056867999985,NaN
752,-3232,-13569,13948.61,13.20891,0.164223132000015,0.122284364785423
753,-5372,-16403,17260.27,16.34495,0.464503132000015,0.277787592432521
754,-1503,-2250,2705.83,2.56234,0.764783132000015,0.429490938609814
755,7596,15588,17340.27,16.42071,1.06506313200002,0.580381792776463
756,11304,14602,18466.15,17.48689,1.36534313200002,0.730963489939753
757,6566,-502,6585.16,6.23595,1.66562313200002,0.881394497976579
758,-3458,-10604,11153.59,10.56211,1.96590313200002,1.03174073182262
759,-4298,2192,4824.69,4.56884,2.26618313200002,1.18203453991004
760,-2634,11517,11814.37,11.18785,2.56646313200002,1.33229366454203
761,-3510,2763,4467.02,4.23013,2.86674313200001,1.48252865160081
762,-7813,-6220,9986.56,9.45697,3.16702313200002,1.63274616406097
763,-11413,-4061,12113.97,11.47156,3.46730313200002,1.78295061874811
764,-10613,1492,10717.36,10.14902,3.76758313200002,1.93314505941297
765,-6239,-765,6285.73,5.95239,4.06786313200002,2.08333165189109
766,-3810,-6719,7724.06,7.31445,4.36814313200002,2.23351197937457
767,-2073,-2727,3425.47,3.24382,4.66842313200002,2.38368722601104
768,-2764,9784,10166.92,9.62777,4.96870313200002,2.53385829518675
769,-6132,12800,14193.01,13.44035,5.26898313200001,2.68402588808774
770,-9013,-873,9055.18,8.57498,5.56926313200001,2.83419055727798
