sample,real,imag,amplitude,amplitude_norm,excess_path_m,reflector_off_m
702,-416,327,529.14,0.51273,-15.225126868,NaN
703,-368,-36,369.76,0.35829,-14.924846868,NaN
704,-23,-14,26.93,0.02609,-14.624566868,NaN
705,670,557,871.29,0.84427,-14.324286868,NaN
706,677,865,1098.43,1.06437,-14.024006868,NaN
707,-128,407,426.65,0.41342,-13.723726868,NaN
708,-624,-127,636.79,0.61705,-13.423446868,NaN
709,-72,-3,72.06,0.06983,-13.123166868,NaN
710,368,362,516.21,0.5002,-12.822886868,NaN
711,122,427,444.09,0.43032,-12.522606868,NaN
712,-310,21,310.71,0.30108,-12.222326868,NaN
713,-433,-314,534.87,0.51828,-11.922046868,NaN
714,-182,-35,185.33,0.17959,-11.621766868,NaN
715,101,47,111.4,0.10795,-11.321486868,NaN
716,174,100,200.69,0.19447,-11.021206868,NaN
717,166,111,199.69,0.1935,-10.720926868,NaN
718,159,-4,159.05,0.15412,-10.420646868,NaN
719,195,-74,208.57,0.2021,-10.120366868,NaN
720,290,-63,296.76,0.28756,-9.82008686799998,NaN
721,572,247,623.05,0.60373,-9.51980686799998,NaN
722,775,442,892.18,0.86452,-9.21952686799998,NaN
723,607,444,752.05,0.72873,-8.91924686799998,NaN
724,457,536,704.38,0.68253,-8.61896686799999,NaN
725,72,780,783.32,0.75903,-8.31868686799998,NaN
726,-585,369,691.65,0.67021,-8.01840686799999,NaN
727,-204,-205,289.21,0.28024,-7.71812686799998,NaN
728,-90,58,107.07,0.10375,-7.41784686799998,NaN
729,111,-31,115.25,0.11167,-7.11756686799998,NaN
730,302,-104,319.41,0.3095,-6.81728686799998,NaN
731,347,-139,373.8,0.36221,-6.51700686799998,NaN
732,437,-39,438.74,0.42513,-6.21672686799998,NaN
733,450,11,450.13,0.43618,-5.91644686799998,NaN
734,465,-14,465.21,0.45079,-5.61616686799998,NaN
735,432,136,452.9,0.43886,-5.31588686799998,NaN
736,130,138,189.59,0.18371,-5.01560686799998,NaN
737,-158,-88,180.85,0.17525,-4.71532686799998,NaN
738,-130,-217,252.96,0.24512,-4.41504686799999,NaN
739,65,121,137.35,0.13309,-4.11476686799998,NaN
740,273,359,451.01,0.43703,-3.81448686799998,NaN
741,82,176,194.16,0.18814,-3.51420686799998,NaN
742,-87,118,146.6,0.14206,-3.21392686799998,NaN
743,115,53,126.63,0.1227,-2.91364686799998,NaN
744,333,184,380.45,0.36866,-2.61336686799998,NaN
745,390,323,506.39,0.49069,-2.31308686799998,NaN
746,155,217,266.67,0.2584,-2.01280686799998,NaN
747,116,65,132.97,0.12885,-1.71252686799998,NaN
748,119,15,119.94,0.11622,-1.41224686799998,NaN
749,148,17,148.97,0.14435,-1.11196686799998,NaN
750,149,43,155.08,0.15027,-0.811686867999985,NaN
751,-69,438,443.4,0.42965,-0.511406867999985,NaN
752,-1584,3058,3443.9,3.33711,-0.211126867999985,NaN
753,-6229,11336,12934.66,12.53358,0.0891531320000152,0.0802790560255525
754,-8875,16414,18659.72,18.08112,0.389433132000015,0.239554164386337
755,-11169,15703,19269.95,18.67243,0.689713132000015,0.391678066418479
756,-15063,11579,18999.14,18.41002,0.989993132000015,0.542698126910164
757,-15416,3188,15742.19,15.25406,1.29027313200002,0.693336026317891
758,1030,-8746,8806.44,8.53337,1.59055313200002,0.843796464219165
759,12622,-10554,16453.02,15.94285,1.89083313200002,0.994160017234272
760,10339,-6377,12147.47,11.77081,2.19111313200002,1.14446487316376
761,3147,-1151,3350.88,3.24698,2.49139313200002,1.29473147453216
762,1907,2175,2892.62,2.80293,2.79167313200002,1.44497175598096
763,4717,3834,6078.62,5.89014,3.09195313200002,1.59519315420459
764,6561,4704,8073.06,7.82273,3.39223313200001,1.74540054487778
765,5408,5700,7857.26,7.61362,3.69251313200002,1.89559725788421
766,1744,7083,7294.55,7.06836,3.99279313200002,2.04578564501187
767,-1917,7512,7752.74,7.51235,4.29307313200002,2.19596741455221
768,233,946,974.27,0.94406,4.59335313200001,2.34614383732404
769,9065,-8837,12659.65,12.26711,4.89363313200001,2.49631587829987
770,12717,-8018,15033.64,14.56748,5.19391313200001,2.64648428340139
771,5041,3934,6394.38,6.1961,5.49419313200002,2.79664963832244
772,-2863,9762,10173.17,9.85772,5.79447313200002,2.9468124093616
773,-214,1306,1323.42,1.28238,6.09475313200002,3.09697297237254
774,6177,-5077,7995.7,7.74777,6.39503313200002,3.24713163367987
775,4713,-1107,4841.26,4.69115,6.69531313200001,3.39728864544698
776,-1980,5972,6291.68,6.09659,6.99559313200001,3.5474442171402
777,-6214,8127,10230.44,9.91322,7.29587313200001,3.69759852419918
778,-2821,2787,3965.53,3.84257,7.59615313200001,3.84775171467682
779,420,-402,581.38,0.56335,7.89643313200002,3.99790391438275
780,847,-750,1131.33,1.09625,8.19671313200002,4.14805523090946
781,35,-377,378.62,0.36688,8.49699313200001,4.29820575681456
782,-256,-764,805.75,0.78076,8.79727313200002,4.44835557215836
783,-96,-1949,1951.36,1.89086,9.09755313200002,4.59850474654434
784,253,-3138,3148.18,3.05056,9.39783313200001,4.74865334077244
785,1226,-2240,2553.56,2.47438,9.69811313200002,4.89880140818831
786,2001,-234,2014.64,1.95217,9.99839313200001,5.04894899579172
787,1866,448,1919.03,1.85952,10.298673132,5.199096145153
788,752,785,1087.07,1.05337,10.598953132,5.349242893175
789,-608,1330,1462.38,1.41704,10.899233132,5.49938927273036
790,-1571,1291,2033.4,1.97035,11.199513132,5.64953531319702
791,-267,490,558.02,0.54072,11.499793132,5.79968104091067
792,-37,-134,139.01,0.1347,11.800073132,5.94982647954856
793,-141,-1657,1662.99,1.61142,12.100353132,6.09997165045672
794,-163,-3445,3448.85,3.34191,12.400633132,6.25011657292999
795,386,-3508,3529.17,3.41974,12.700913132,6.40026126445262
796,1317,-2165,2534.11,2.45553,13.001193132,6.55040574090576
797,1508,-1654,2238.25,2.16885,13.301473132,6.7005500167471
798,930,-2431,2602.82,2.52211,13.601753132,6.85069410516687
