taps_from_fp,amplitude_norm_diff,background_mean,phase2_mean,n_background,n_phase2
-50,0.0551862439640189,0.189196711865983,0.244382955830002,97,100
-49.5,0.0609291367065001,0.267175498783502,0.328104635490003,97,100
-49,0.0650200764613451,0.431298907288657,0.496318983750003,97,100
-48.5,0.0796039267692835,0.625707515690718,0.705311442460002,97,100
-48,0.0762867034644376,0.817470665185563,0.893757368650001,97,100
-47.5,0.0614849794315465,0.960810823948454,1.02229580338,97,100
-47,0.0380318565121656,1.01741950592783,1.05545136244,97,100
-46.5,0.0144643175369064,1.02381119010309,1.03827550764,97,100
-46,0.00476584891948384,0.999559846350515,1.00432569527,97,100
-45.5,0.00491189586391649,0.978042957536083,0.9829548534,97,100
-45,0.00834935392020497,0.962526169659795,0.97087552358,97,100
-44.5,0.024799507021335,0.900103409288666,0.924902916310001,97,100
-44,0.0515620486466976,0.693384693443301,0.744946742089999,97,100
-43.5,0.0602397160049453,0.416400411835053,0.476640127839998,97,100
-43,0.0185870368184493,0.250339257051551,0.26892629387,97,100
-42.5,-0.0320994684856687,0.225757609855669,0.19365814137,97,100
-42,-0.0309627185171118,0.235697963237112,0.20473524472,97,100
-41.5,-0.00521887292082651,0.196284327360825,0.191065454439998,97,100
-41,0.00164712264824429,0.158672518391754,0.160319641039998,97,100
-40.5,-0.0226485588945347,0.181366248484534,0.158717689589999,97,100
-40,-0.0493779275184515,0.253120410948452,0.20374248343,97,100
-39.5,-0.0514777507934027,0.301323105113404,0.249845354320001,97,100
-39,-0.0385882993348457,0.282595322494846,0.24400702316,97,100
-38.5,-0.0190529142673209,0.221841330577321,0.20278841631,97,100
-38,-0.00360603210763066,0.151316746587631,0.14771071448,97,100
-37.5,0.000785202185876369,0.103833068804124,0.10461827099,97,100
-37,0.00316686585226815,0.0865643032577319,0.08973116911,97,100
-36.5,0.00535738110402122,0.0829898758659791,0.0883472569700003,97,100
-36,0.00458897069670104,0.0909206564432996,0.0955096271400006,97,100
-35.5,-0.0131232945519556,0.133029023731955,0.11990572918,97,100
-35,-0.0627613384032968,0.292999842443298,0.230238504040001,97,100
-34.5,-0.119074004456179,0.547351484206181,0.428277479750002,97,100
-34,-0.131361038370302,0.794747827010303,0.663386788640001,97,100
-33.5,-0.093678014754539,0.912974429484541,0.819296414730002,97,100
-33,-0.0238715805485562,0.814403654618556,0.79053207407,97,100
-32.5,0.0602743543096864,0.602117975010313,0.662392329319999,97,100
-32,0.0849752217720527,0.389534149597945,0.474509371369998,97,100
-31.5,-0.047890353200712,0.38117860969071,0.333288256489998,97,100
-31,-0.326543784138137,0.774556020938139,0.448012236800002,97,100
-30.5,-0.553475696333504,1.24151405778351,0.688038361450003,97,100
-30,-0.62032182096783,1.44177898092783,0.821457159960001,97,100
-29.5,-0.569745721666393,1.45490216354639,0.885156441879998,97,100
-29,-0.422549529653405,1.4197102611134,0.997160731459998,97,100
-28.5,-0.295496735512272,1.37271823174227,1.07722149623,97,100
-28,-0.262753190591754,1.16233420639175,0.899581015799998,97,100
-27.5,-0.221855978118359,0.784958864278355,0.563102886159997,97,100
-27,-0.142023819394442,0.460076729814442,0.31805291042,97,100
-26.5,-0.10367076856783,0.36648866792783,0.26281789936,97,100
-26,-0.108875776213091,0.44441701810309,0.335541241889999,97,100
-25.5,-0.111118126841756,0.473042656391756,0.36192452955,97,100
-25,-0.088037187889176,0.367037249639176,0.27900006175,97,100
-24.5,-0.023366472952164,0.230713218072165,0.207346745120001,97,100
-24,0.0870555416973176,0.185721187422684,0.272776729120001,97,100
-23.5,0.175152871891855,0.195058598938146,0.370211470830001,97,100
-23,0.180396057657939,0.172518370402061,0.35291442806,97,100
-22.5,0.146280194636702,0.138092254443297,0.284372449079998,97,100
-22,0.129219062130516,0.156373837649485,0.28559289978,97,100
-21.5,0.135156910994228,0.198785851525774,0.333942762520001,97,100
-21,0.139252575965774,0.207172656474225,0.34642523244,97,100
-20.5,0.128797923407526,0.185363994082473,0.314161917489999,97,100
-20,0.0734214783305138,0.191978094649485,0.265399572979999,97,100
-19.5,0.00124271350391522,0.219560038536084,0.220802752039999,97,100
-19,-0.0219521597539182,0.199698613463918,0.177746453709999,97,100
-18.5,-0.000780635625773823,0.153898880525773,0.153118244899999,97,100
-18,0.0359474633294835,0.143789742350516,0.17973720568,97,100
-17.5,0.0451149842298987,0.181203858670102,0.2263188429,97,100
-17,0.0135704564684556,0.246190281051545,0.259760737520001,97,100
-16.5,-0.0146751821486614,0.279746553288662,0.26507137114,97,100
-16,-0.0139069122398985,0.260621827329898,0.246714915089999,97,100
