taps_from_fp,amplitude_norm_diff,background_mean,phase2_mean,n_background,n_phase2
-50,0.103064107479226,0.435544999278351,0.538609106757577,97,99
-49.5,0.0600155253180297,0.381711398257731,0.441726923575761,97,99
-49,0.0277352700184328,0.263648803587629,0.291384073606062,97,99
-48.5,0.0102532579330392,0.205784341814435,0.216037599747474,97,99
-48,0.0195184077729859,0.271156838237113,0.290675246010099,97,99
-47.5,0.0476637300116631,0.356567526422679,0.404231256434342,97,99
-47,0.0599050245858576,0.345527928000001,0.405432952585859,97,99
-46.5,0.0499749785910684,0.262836014742267,0.312810993333335,97,99
-46,0.0422833258524448,0.202027851804122,0.244311177656567,97,99
-45.5,0.032618827850045,0.232118645422682,0.264737473272727,97,99
-45,0.0264169088504625,0.340567520402062,0.366984429252525,97,99
-44.5,0.0340797563605114,0.45095450815464,0.485034264515151,97,99
-44,0.0229379242165978,0.531807765278352,0.55474568949495,97,99
-43.5,0.00214280222201402,0.57600531701031,0.578148119232324,97,99
-43,-0.00719255416120002,0.562346687979382,0.555154133818182,97,99
-42.5,-0.00139429713578948,0.479558172721648,0.478163875585859,97,99
-42,0.0217769323030312,0.340037419999999,0.36181435230303,97,99
-41.5,0.0370740369954171,0.232066832226804,0.269140869222221,97,99
-41,0.0296142467331051,0.226581415711339,0.256195662444444,97,99
-40.5,0.00799120915849255,0.269731137154639,0.277722346313131,97,99
-40,-0.0169086048284913,0.29966117701031,0.282752572181818,97,99
-39.5,-0.041453012969904,0.320985556010309,0.279532543040405,97,99
-39,-0.0543554958390077,0.350241207030928,0.29588571119192,97,99
-38.5,-0.0548514339300219,0.386676110536082,0.33182467660606,97,99
-38,-0.0612005735260859,0.405482992041237,0.344282418515151,97,99
-37.5,-0.0667234563838379,0.379121991999999,0.312398535616162,97,99
-37,-0.0597628171212113,0.305355745,0.245592927878789,97,99
-36.5,-0.0463093817445583,0.227857485855671,0.181548104111113,97,99
-36,-0.0280946326294902,0.190600118659794,0.162505486030303,97,99
-35.5,-0.0125759119201304,0.188727061546392,0.176151149626262,97,99
-35,-0.0123757095189019,0.197543411185568,0.185167701666666,97,99
-34.5,-0.013311091369053,0.201084511268042,0.187773419898989,97,99
-34,0.000241528723209983,0.234521719701031,0.234763248424241,97,99
-33.5,0.0136819939388724,0.296731955525773,0.310413949464645,97,99
-33,0.00761924408393155,0.308765856845362,0.316385100929294,97,99
-32.5,-0.0221964472461696,0.269282199185567,0.247085751939397,97,99
-32,-0.0396500195805447,0.275651157237111,0.236001137656566,97,99
-31.5,-0.0293382041526628,0.356996274556701,0.327658070404039,97,99
-31,-0.0099538438302641,0.40684407459794,0.396890230767676,97,99
-30.5,0.0195299944989064,0.368404672804124,0.38793466730303,97,99
-30,0.0479797204511104,0.319812349670102,0.367792070121213,97,99
-29.5,0.0530254787621578,0.330687691773196,0.383713170535354,97,99
-29,0.0390993654299696,0.398695423216495,0.437794788646464,97,99
-28.5,0.0322666910684138,0.468755565113403,0.501022256181817,97,99
-28,0.0214818869927088,0.490505049360826,0.511986936353535,97,99
-27.5,0.0121944414644387,0.464200843010309,0.476395284474748,97,99
-27,0.0158612553503081,0.424031214659794,0.439892470010102,97,99
-26.5,0.0133281297520587,0.379597718773195,0.392925848525253,97,99
-26,0.0349916821397481,0.323163754082474,0.358155436222222,97,99
-25.5,0.0819000885266045,0.311959310432991,0.393859398959596,97,99
-25,0.114924317806414,0.362686696082475,0.477611013888889,97,99
-24.5,0.131963263581694,0.382384298206185,0.514347561787879,97,99
-24,0.116331463361347,0.306073250113402,0.422404713474749,97,99
-23.5,0.0646098326348039,0.19972598957732,0.264335822212123,97,99
-23,0.0305290119399161,0.155552751474227,0.186081763414143,97,99
-22.5,0.0376312509945827,0.175643684268043,0.213274935262625,97,99
