FRAME,RX_TS,FP_INDEX,FP_INT,RXPACC,RXPWR,STD_NOISE,NTM,NOISE_THRESH,PEAK_IDX,PEAK_AMPL,START,elapsed_s,tag_anchor_dist_m,n_samples,aligned_csv
1,2717973295,745.8281,745,886,-59.98,80,13,1040,751,17284,695,0.3961069,1.5,150,02_lde_aligned\frame_0001_aligned.csv
2,9107793059,751.5156,751,981,-61.58,96,13,1248,754,18417,701,0.4938292,1.5,150,02_lde_aligned\frame_0002_aligned.csv
3,15497589766,749.6875,749,1056,-62.09,112,13,1456,752,19221,699,0.6120158,1.5,150,02_lde_aligned\frame_0003_aligned.csv
4,21887397222,747.5625,747,879,-61.68,80,13,1040,749,16963,697,0.6897994,1.5,150,02_lde_aligned\frame_0004_aligned.csv
5,28277193889,751.6094,751,930,-61.05,92,13,1196,753,17845,701,0.8000241,1.5,150,02_lde_aligned\frame_0005_aligned.csv
6,34667001269,748.0469,748,1002,-62.16,100,13,1300,751,18221,698,0.9063458,1.5,150,02_lde_aligned\frame_0006_aligned.csv
7,41056797341,751.6719,751,1036,-62.34,96,13,1248,753,18896,701,1.0011831,1.5,150,02_lde_aligned\frame_0007_aligned.csv
8,47446587235,746.5156,746,882,-61.06,76,13,988,749,16925,696,1.0977839,1.5,150,02_lde_aligned\frame_0008_aligned.csv
9,53836401146,749.125,749,894,-61.02,80,13,1040,751,17397,699,1.2012866,1.5,150,02_lde_aligned\frame_0009_aligned.csv
10,60226190961,751.6094,751,1040,-61.82,92,13,1196,753,18911,701,1.2963395,1.5,150,02_lde_aligned\frame_0010_aligned.csv
11,66616010436,752.7812,752,997,-62.6,108,13,1404,756,17634,702,1.3926587,1.5,150,02_lde_aligned\frame_0011_aligned.csv
12,73005806834,753.875,753,894,-61.15,80,13,1040,756,17417,703,1.5058942,1.5,150,02_lde_aligned\frame_0012_aligned.csv
13,79395613943,753.8281,753,863,-61.1,76,13,988,756,16671,703,1.6025315,1.5,150,02_lde_aligned\frame_0013_aligned.csv
14,85785409766,752.4375,752,913,-61.14,80,13,1040,754,17690,702,1.6913794,1.5,150,02_lde_aligned\frame_0014_aligned.csv
15,92175199392,752.4687,752,883,-61.56,76,13,988,754,17068,702,1.8012465,1.5,150,02_lde_aligned\frame_0015_aligned.csv
16,98565013047,750.7031,750,915,-61.22,80,13,1040,753,17730,700,1.8966703,1.5,150,02_lde_aligned\frame_0016_aligned.csv
17,104954802598,748.5625,748,986,-61.14,100,13,1300,750,18479,698,1.9930065,1.5,150,02_lde_aligned\frame_0017_aligned.csv
18,111344621804,753.9062,753,884,-61.04,96,13,1248,756,17154,703,2.0901125,1.5,150,02_lde_aligned\frame_0018_aligned.csv
19,117734417943,750.3281,750,882,-61.24,76,13,988,752,17107,700,2.2016328,1.5,150,02_lde_aligned\frame_0019_aligned.csv
20,124124224785,746.1094,746,914,-61.13,84,13,1092,748,17705,696,2.3052566,1.5,150,02_lde_aligned\frame_0020_aligned.csv
21,130514020329,749.9844,749,1078,-62.32,120,13,1560,753,18615,699,2.4010481,1.5,150,02_lde_aligned\frame_0021_aligned.csv
22,136903809706,752.875,752,879,-60.61,84,13,1092,758,17185,702,2.4961661,1.5,150,02_lde_aligned\frame_0022_aligned.csv
23,143293623105,746.9844,746,953,-61.65,84,13,1092,749,17554,696,2.6072406,1.5,150,02_lde_aligned\frame_0023_aligned.csv
24,149683412414,748.1875,748,928,-61.34,84,13,1092,750,17407,698,2.7060636,1.5,150,02_lde_aligned\frame_0024_aligned.csv
25,156073231363,750.1406,750,906,-60.64,80,13,1040,752,17611,700,2.794794,1.5,150,02_lde_aligned\frame_0025_aligned.csv
26,162463027249,749.8594,749,988,-60.93,80,13,1040,755,18583,699,2.9055718,1.5,150,02_lde_aligned\frame_0026_aligned.csv
27,168852833838,751.0625,751,863,-60.51,84,13,1092,753,16552,701,3.0003369,1.5,150,02_lde_aligned\frame_0027_aligned.csv
28,175242629134,750.1875,750,967,-61.28,80,13,1040,755,18131,700,3.0953479,1.5,150,02_lde_aligned\frame_0028_aligned.csv
29,181632418239,749.2031,749,882,-60.52,96,13,1248,751,17114,699,3.2061503,1.5,150,02_lde_aligned\frame_0029_aligned.csv
30,188022237011,747.2656,747,887,-60.29,76,13,988,749,17199,697,3.2954681,1.5,150,02_lde_aligned\frame_0030_aligned.csv
31,194412020413,752.5469,752,893,-60.01,72,13,936,754,17323,702,3.39045,1.5,150,02_lde_aligned\frame_0031_aligned.csv
32,200801839100,750.1562,750,936,-61.17,88,13,1144,752,17861,700,3.5015291,1.5,150,02_lde_aligned\frame_0032_aligned.csv
33,207191634202,746.625,746,884,-60.37,84,13,1092,752,17182,696,3.596938,1.5,150,02_lde_aligned\frame_0033_aligned.csv
34,213581423631,750.0781,750,869,-60.25,72,13,936,752,16875,700,3.6932547,1.5,150,02_lde_aligned\frame_0034_aligned.csv
35,219971224297,753.7344,753,995,-60.97,92,13,1196,756,18656,703,3.805181,1.5,150,02_lde_aligned\frame_0035_aligned.csv
36,226361024932,748.6562,748,877,-59.75,72,13,936,750,16891,698,3.8909887,1.5,150,02_lde_aligned\frame_0036_aligned.csv
37,232750843445,751.0469,751,960,-61.04,100,13,1300,753,17639,701,4.0021382,1.5,150,02_lde_aligned\frame_0037_aligned.csv
38,239140626595,752.2656,752,898,-60.41,76,13,988,754,17246,702,4.0976003,1.5,150,02_lde_aligned\frame_0038_aligned.csv
39,245530445048,745.7187,745,878,-59.76,84,13,1092,747,16817,695,4.1923052,1.5,150,02_lde_aligned\frame_0039_aligned.csv
40,251920240410,746.375,746,893,-60.89,72,13,936,748,17333,696,4.3036895,1.5,150,02_lde_aligned\frame_0040_aligned.csv
41,258310046494,745.8125,745,937,-60.49,76,13,988,748,18036,695,4.3925709,1.5,150,02_lde_aligned\frame_0041_aligned.csv
42,264699841276,745.9062,745,946,-60.71,76,13,988,748,18165,695,4.4894177,1.5,150,02_lde_aligned\frame_0042_aligned.csv
43,271089629883,753.2656,753,904,-61.16,76,13,988,755,17521,703,4.6024904,1.5,150,02_lde_aligned\frame_0043_aligned.csv
44,277479442520,750.9687,750,951,-60.65,76,13,988,753,18246,700,4.6965054,1.5,150,02_lde_aligned\frame_0044_aligned.csv
45,283869231056,748.4687,748,890,-60.09,80,13,1040,750,17329,698,4.7912914,1.5,150,02_lde_aligned\frame_0045_aligned.csv
