sample,taps_from_fp,excess_path_m,reflector_off_m,real,imag,amplitude,amplitude_norm
697,-50.7187,-15.229811236,NaN,91,22,93.62,0.07472
698,-49.7187,-14.929531236,NaN,97,63,115.66,0.09231
699,-48.7187,-14.629251236,NaN,58,27,63.98,0.05106
700,-47.7187,-14.328971236,NaN,140,78,160.26,0.1279
701,-46.7187,-14.028691236,NaN,168,167,236.88,0.18905
702,-45.7187,-13.728411236,NaN,187,137,231.81,0.18501
703,-44.7187,-13.428131236,NaN,145,120,188.22,0.15021
704,-43.7187,-13.127851236,NaN,145,3,145.03,0.11575
705,-42.7187,-12.827571236,NaN,131,31,134.62,0.10744
706,-41.7187,-12.527291236,NaN,190,115,222.09,0.17725
707,-40.7187,-12.227011236,NaN,112,206,234.48,0.18713
708,-39.7187,-11.926731236,NaN,46,176,181.91,0.14518
709,-38.7187,-11.626451236,NaN,61,43,74.63,0.05956
710,-37.7187,-11.326171236,NaN,279,1,279,0.22267
711,-36.7187,-11.025891236,NaN,282,52,286.75,0.22885
712,-35.7187,-10.725611236,NaN,284,259,384.37,0.30676
713,-34.7187,-10.425331236,NaN,201,208,289.25,0.23085
714,-33.7187,-10.125051236,NaN,193,152,245.67,0.19606
715,-32.7187,-9.824771236,NaN,-40,252,255.15,0.20364
716,-31.7187,-9.524491236,NaN,-74,476,481.72,0.38445
717,-30.7187,-9.224211236,NaN,158,576,597.28,0.47668
718,-29.7187,-8.923931236,NaN,505,351,615,0.49082
719,-28.7187,-8.623651236,NaN,622,205,654.91,0.52267
720,-27.7187,-8.323371236,NaN,606,6,606.03,0.48366
721,-26.7187,-8.023091236,NaN,478,-71,483.24,0.38567
722,-25.7187,-7.722811236,NaN,426,-172,459.41,0.36665
723,-24.7187,-7.422531236,NaN,411,-195,454.91,0.36306
724,-23.7187,-7.122251236,NaN,343,-21,343.64,0.27426
725,-22.7187,-6.821971236,NaN,153,147,212.17,0.16933
726,-21.7187,-6.521691236,NaN,142,279,313.06,0.24985
727,-20.7187,-6.221411236,NaN,240,327,405.62,0.32372
728,-19.7187,-5.921131236,NaN,362,305,473.36,0.37778
729,-18.7187,-5.620851236,NaN,218,151,265.19,0.21164
730,-17.7187,-5.320571236,NaN,139,117,181.69,0.145
731,-16.7187,-5.020291236,NaN,173,29,175.41,0.14
732,-15.7187,-4.720011236,NaN,119,130,176.24,0.14066
733,-14.7187,-4.419731236,NaN,159,168,231.31,0.18461
734,-13.7187,-4.119451236,NaN,141,161,214.01,0.1708
735,-12.7187,-3.819171236,NaN,105,207,232.11,0.18524
736,-11.7187,-3.518891236,NaN,149,152,212.85,0.16987
737,-10.7187,-3.218611236,NaN,173,231,288.6,0.23033
738,-9.71870000000001,-2.918331236,NaN,183,270,326.17,0.26031
739,-8.71870000000001,-2.618051236,NaN,62,186,196.06,0.15647
740,-7.71870000000001,-2.317771236,NaN,84,-2,84.02,0.06706
741,-6.71870000000001,-2.017491236,NaN,21,76,78.85,0.06293
742,-5.71870000000001,-1.717211236,NaN,-38,42,56.64,0.0452
743,-4.71870000000001,-1.416931236,NaN,-73,102,125.43,0.1001
744,-3.71870000000001,-1.116651236,NaN,-107,148,182.63,0.14575
745,-2.71870000000001,-0.816371236000004,NaN,-2,102,102.02,0.08142
746,-1.71870000000001,-0.516091236000004,NaN,-341,-91,352.93,0.28167
747,-0.718700000000013,-0.215811236000004,NaN,-2319,-1117,2573.99,2.05427
748,0.281299999999987,0.0844687639999962,0.177053128814264,-6447,-2653,6971.53,5.56387
749,1.28129999999999,0.384748763999996,0.414330749824195,-10326,-247,10328.95,8.24338
750,2.28129999999999,0.685028763999996,0.597558506990604,-9981,8319,12993.31,10.36976
751,3.28129999999999,0.985308763999996,0.766528804092709,-4701,15514,16210.6,12.93743
752,4.28129999999999,1.285588764,0.929053650189675,2408,16409,16584.74,13.23603
753,5.28129999999999,1.585868764,1.08802527615755,9245,12558,15594.02,12.44534
754,6.28129999999999,1.886148764,1.24480575086424,12927,9239,15889.19,12.68092
755,7.28129999999999,2.186428764,1.40013133398679,12090,8349,14692.65,11.72598
756,8.28129999999999,2.486708764,1.55443822220074,6694,4347,7981.61,6.37
757,9.28129999999999,2.786988764,1.70800253514611,366,-659,753.81,0.60161
758,10.2813,3.087268764,1.86100810656282,-4411,-271,4419.32,3.52699
759,11.2813,3.387548764,2.01358231133457,-8123,5173,9630.32,7.68581
760,12.2813,3.687828764,2.16581631620653,-6493,7657,10039.36,8.01226
761,13.2813,3.988108764,2.31777715619371,-920,4087,4189.27,3.34339
762,14.2813,4.288388764,2.4695152591552,2492,996,2683.67,2.1418
763,15.2813,4.588668764,2.62106930923761,1915,236,1929.49,1.53989
764,16.2813,4.888948764,2.77246948976076,117,-133,177.14,0.14137
765,17.2813,5.189228764,2.92373970433095,-24,-822,822.35,0.65631
766,18.2813,5.489508764,3.07489913410313,621,-1495,1618.85,1.29198
767,19.2813,5.789788764,3.22596335229264,465,-1202,1288.81,1.02858
768,20.2813,6.090068764,3.37694513650461,-957,-647,1155.19,0.92194
769,21.2813,6.390348764,3.52785507054769,-2577,-645,2656.49,2.12011
770,22.2813,6.690628764,3.67870199687553,-2147,-1164,2442.23,1.94911
771,23.2813,6.990908764,3.82949336127418,678,-987,1197.44,0.95566
772,24.2813,7.291188764,3.9802354786457,4207,-461,4232.18,3.37764
773,25.2813,7.591468764,4.13093374022108,6732,-1343,6864.65,5.47857
774,26.2813,7.891748764,4.28159277675071,7087,-5110,8737.14,6.97298
775,27.2813,8.192028764,4.43221658822658,6347,-8461,10577,8.44134
776,28.2813,8.492308764,4.58280864789026,4456,-7359,8602.95,6.86589
777,29.2813,8.792588764,4.73337198629104,1163,-2457,2718.35,2.16947
778,30.2813,9.092868764,4.88390925972542,-1824,-491,1888.93,1.50753
779,31.2813,9.393148764,5.03442280634619,-3191,-1987,3759.08,3.00006
780,32.2813,9.693428764,5.18491469245981,-2266,-3309,4010.52,3.20073
781,33.2813,9.993708764,5.33538675095935,-1233,-1272,1771.52,1.41382
782,34.2813,10.293988764,5.48584061341008,-1401,1130,1799.92,1.43649
783,35.2813,10.594268764,5.63627773697912,-534,1707,1788.58,1.42744
784,36.2813,10.894548764,5.78669942715132,1445,1718,2244.89,1.79162
785,37.2813,11.194828764,5.93710685698181,1707,1778,2464.78,1.9671
786,38.2813,11.495108764,6.08750108348634,397,1313,1371.71,1.09474
787,39.2813,11.795388764,6.23788306165436,-344,256,428.8,0.34222
788,40.2813,12.095668764,6.38825365647775,-207,-8,207.15,0.16533
789,41.2813,12.395948764,6.53861365331583,72,865,867.99,0.69273
790,42.2813,12.696228764,6.6889637668592,-43,1372,1372.67,1.09551
791,43.2813,12.996508764,6.83930464890855,236,636,678.37,0.5414
792,44.2813,13.296788764,6.98963689514764,1487,-639,1618.48,1.29169
793,45.2813,13.597068764,7.13996105105876,2630,-1087,2845.78,2.27117
794,46.2813,13.897348764,7.29027761710506,3105,-357,3125.46,2.49438
795,47.2813,14.197628764,7.4405870532835,2571,521,2623.26,2.09358
796,48.2813,14.497908764,7.5908897831359,1638,343,1673.53,1.33562
797,49.2813,14.798188764,7.74118619729198,1467,-363,1511.24,1.2061
798,50.2813,15.098468764,7.89147665660685,2054,-625,2146.98,1.71347
799,51.2813,15.398748764,8.04176149494611,2180,-234,2192.52,1.74982
800,52.2813,15.699028764,8.19204102166394,1377,-387,1430.35,1.14154
801,53.2813,15.999308764,8.34231552381302,587,-1463,1576.37,1.25808
802,54.2813,16.299588764,8.4925852681194,517,-2183,2243.39,1.79041
803,55.2813,16.599868764,8.64285050275114,1110,-2300,2553.84,2.03818
804,56.2813,16.900148764,8.79311145890535,1591,-2673,3110.66,2.48257
805,57.2813,17.200428764,8.94336835223506,1021,-3347,3499.26,2.79271
806,58.2813,17.500708764,9.09362138413441,-458,-3685,3713.35,2.96357
807,59.2813,17.800988764,9.24387074289843,-1682,-3133,3555.95,2.83795
808,60.2813,18.101268764,9.39411660477133,-2211,-1914,2924.37,2.33389
809,61.2813,18.401548764,9.54435913489572,-2206,-642,2297.52,1.83362
810,62.2813,18.701828764,9.69459848817342,-2018,-136,2022.58,1.61419
811,63.2813,19.002108764,9.84483481004742,-1002,-482,1111.9,0.88739
812,64.2813,19.302388764,9.99506823721321,1285,-1125,1707.88,1.36303
813,65.2813,19.602668764,10.1452988982669,2579,-979,2758.57,2.20157
814,66.2813,19.902948764,10.2955269142964,1441,-168,1450.76,1.15783
815,67.2813,20.203228764,10.4457523994219,-984,201,1004.32,0.80153
816,68.2813,20.503508764,10.5959754612898,-2372,75,2373.19,1.894
817,69.2813,20.803788764,10.7461962015256,-1143,-724,1353.01,1.07981
818,70.2813,21.104068764,10.8964147161491,539,-1102,1226.75,0.97905
819,71.2813,21.404348764,11.0466310959558,777,-373,861.89,0.68786
820,72.2813,21.704628764,11.1968454268675,-8,639,639.05,0.51002
821,73.2813,22.004908764,11.3470577902552,-155,898,911.28,0.72728
822,74.2813,22.305188764,11.4972682632362,740,554,924.4,0.73775
823,75.2813,22.605468764,11.6474769189488,1497,-91,1499.76,1.19694
824,76.2813,22.905748764,11.7976838268057,1725,-961,1974.63,1.57592
825,77.2813,23.206028764,11.947889052728,1420,-2003,2455.28,1.95952
826,78.2813,23.506308764,12.0980926593627,695,-2698,2786.08,2.22353
827,79.2813,23.806588764,12.2482947062827,-90,-2478,2479.63,1.97896
828,80.2813,24.106868764,12.3984952501737,-275,-939,978.44,0.78088
829,81.2813,24.407148764,12.5486943450068,9,682,682.06,0.54434
830,82.2813,24.707428764,12.6988920421993,219,1333,1350.87,1.07811
831,83.2813,25.007708764,12.8490883907638,171,386,422.18,0.33694
832,84.2813,25.307988764,12.9992834374471,13,-1023,1023.08,0.81651
833,85.2813,25.608268764,13.1494772268602,68,-1429,1430.62,1.14175
834,86.2813,25.908548764,13.2996698015981,100,-748,754.65,0.60228
835,87.2813,26.208828764,13.4498612023533,-150,96,178.09,0.14213
836,88.2813,26.509108764,13.6000514680201,-450,737,863.52,0.68916
837,89.2813,26.809388764,13.7502406357933,433,1612,1669.14,1.33212
838,90.2813,27.109668764,13.9004287412601,1791,2619,3172.83,2.53219
839,91.2813,27.409948764,14.0506158184855,2025,2616,3308.18,2.64021
840,92.2813,27.710228764,14.2008019000936,846,1550,1765.85,1.4093
841,93.2813,28.010508764,14.3509870173424,-153,261,302.54,0.24145
842,94.2813,28.310788764,14.5011712001947,-177,138,224.44,0.17912
843,95.2813,28.611068764,14.6513544773848,-520,737,901.98,0.71986
844,96.2813,28.911348764,14.8015368764805,-1862,1214,2222.8,1.77398
845,97.2813,29.211628764,14.9517184239417,-2528,1016,2724.53,2.1744
846,98.2813,29.511908764,15.1018991451759,-2482,501,2532.06,2.0208
