sample,taps_from_fp,excess_path_m,reflector_off_m,real,imag,amplitude,amplitude_norm
700,-50.6094000000001,-15.196990632,NaN,5,206,206.06,0.13415
701,-49.6094000000001,-14.896710632,NaN,-7,107,107.23,0.06981
702,-48.6094000000001,-14.596430632,NaN,-80,161,179.78,0.11704
703,-47.6094000000001,-14.296150632,NaN,129,63,143.56,0.09346
704,-46.6094000000001,-13.995870632,NaN,154,26,156.18,0.10168
705,-45.6094000000001,-13.695590632,NaN,135,163,211.65,0.13779
706,-44.6094000000001,-13.395310632,NaN,124,47,132.61,0.08633
707,-43.6094000000001,-13.095030632,NaN,155,66,168.47,0.10968
708,-42.6094000000001,-12.794750632,NaN,114,106,155.67,0.10135
709,-41.6094000000001,-12.494470632,NaN,42,192,196.54,0.12796
710,-40.6094000000001,-12.194190632,NaN,181,287,339.31,0.2209
711,-39.6094000000001,-11.893910632,NaN,104,123,161.07,0.10487
712,-38.6094000000001,-11.593630632,NaN,78,108,133.22,0.08673
713,-37.6094000000001,-11.293350632,NaN,189,62,198.91,0.1295
714,-36.6094000000001,-10.993070632,NaN,184,77,199.46,0.12986
715,-35.6094000000001,-10.692790632,NaN,236,148,278.57,0.18136
716,-34.6094000000001,-10.392510632,NaN,112,96,147.51,0.09604
717,-33.6094000000001,-10.092230632,NaN,169,318,360.12,0.23445
718,-32.6094000000001,-9.79195063200001,NaN,215,363,421.89,0.27467
719,-31.6094000000001,-9.49167063200001,NaN,332,88,343.46,0.22361
720,-30.6094000000001,-9.19139063200002,NaN,393,-242,461.53,0.30048
721,-29.6094000000001,-8.89111063200001,NaN,72,-295,303.66,0.19769
722,-28.6094000000001,-8.59083063200002,NaN,-222,-178,284.55,0.18525
723,-27.6094000000001,-8.29055063200001,NaN,-145,-3,145.03,0.09442
724,-26.6094000000001,-7.99027063200001,NaN,-186,11,186.32,0.12131
725,-25.6094000000001,-7.68999063200001,NaN,-345,39,347.2,0.22604
726,-24.6094000000001,-7.38971063200001,NaN,-332,-36,333.95,0.21741
727,-23.6094000000001,-7.08943063200002,NaN,-273,141,307.26,0.20004
728,-22.6094000000001,-6.78915063200002,NaN,192,618,647.14,0.42131
729,-21.6094000000001,-6.48887063200002,NaN,461,566,729.98,0.47525
730,-20.6094000000001,-6.18859063200001,NaN,288,262,389.34,0.25348
731,-19.6094000000001,-5.88831063200001,NaN,190,74,203.9,0.13275
732,-18.6094000000001,-5.58803063200001,NaN,73,25,77.16,0.05024
733,-17.6094000000001,-5.28775063200001,NaN,194,314,369.1,0.2403
734,-16.6094000000001,-4.98747063200002,NaN,216,297,367.24,0.23909
735,-15.6094000000001,-4.68719063200002,NaN,20,266,266.75,0.17367
736,-14.6094000000001,-4.38691063200002,NaN,51,22,55.54,0.03616
737,-13.6094000000001,-4.08663063200002,NaN,45,-14,47.13,0.03068
738,-12.6094000000001,-3.78635063200002,NaN,2,67,67.03,0.04364
739,-11.6094000000001,-3.48607063200002,NaN,114,41,121.15,0.07887
740,-10.6094000000001,-3.18579063200001,NaN,343,166,381.06,0.24808
741,-9.60940000000005,-2.88551063200002,NaN,327,263,419.64,0.2732
742,-8.60940000000005,-2.58523063200002,NaN,108,175,205.64,0.13388
743,-7.60940000000005,-2.28495063200002,NaN,-10,323,323.15,0.21039
744,-6.60940000000005,-1.98467063200002,NaN,2,362,362.01,0.23568
745,-5.60940000000005,-1.68439063200002,NaN,136,309,337.6,0.21979
746,-4.60940000000005,-1.38411063200002,NaN,257,256,362.75,0.23616
747,-3.60940000000005,-1.08383063200002,NaN,197,211,288.67,0.18794
748,-2.60940000000005,-0.783550632000015,NaN,202,197,282.16,0.1837
749,-1.60940000000005,-0.483270632000015,NaN,170,1003,1017.3,0.66231
750,-0.609400000000051,-0.182990632000015,NaN,373,4593,4608.12,3.00008
751,0.390599999999949,0.117289367999985,0.21092766001986,1533,10948,11054.81,7.19714
752,1.39059999999995,0.417569367999985,0.435591922644316,6423,14094,15488.57,10.0837
753,2.39059999999995,0.717849367999985,0.61650158765772,13028,10539,16757.07,10.90955
754,3.39059999999995,1.01812936799998,0.784533065776075,15114,2899,15389.52,10.01922
755,4.39059999999995,1.31840936799998,0.946569645724774,8583,-4016,9476.08,6.16932
756,5.39059999999995,1.61868936799998,1.10525114626452,1966,-8639,8859.88,5.76815
757,6.39059999999995,1.91896936799998,1.26184394345361,2331,-13790,13985.62,9.10522
758,7.39059999999995,2.21924936799998,1.41704065507736,4532,-14618,15304.41,9.96381
759,8.39059999999995,2.51952936799998,1.57125501999313,-1242,-5159,5306.4,3.45469
760,9.39059999999995,2.81980936799998,1.72475056073773,-8768,8634,12305.44,8.01135
761,10.3905999999999,3.12008936799998,1.8777035694903,-6583,16418,17688.6,11.51602
762,11.3905999999999,3.42036936799998,2.03023666900885,3534,15245,15649.25,10.18832
763,12.3905999999999,3.72064936799998,2.18243790488977,8566,8876,12335.3,8.0308
764,13.3905999999999,4.02092936799998,2.33437219063524,3543,2624,4408.88,2.87036
765,14.3905999999999,4.32120936799998,2.48608846972965,-2158,-650,2253.77,1.4673
766,15.3905999999999,4.62148936799998,2.63762436170017,-2425,-2464,3457.16,2.25075
767,16.3905999999999,4.92176936799998,2.78900926974898,1361,-3742,3981.82,2.59233
768,17.3905999999999,5.22204936799998,2.94026651500459,3077,-4018,5060.85,3.29483
769,18.3905999999999,5.52232936799998,3.0914148364412,996,-2242,2453.28,1.59719
770,19.3905999999999,5.82260936799999,3.24246946660725,-773,-100,779.44,0.50745
771,20.3905999999999,6.12288936799998,3.39344291715535,104,2150,2152.51,1.40138
772,21.3905999999999,6.42316936799998,3.54434556177912,2314,3680,4347.07,2.83012
773,22.3905999999999,6.72344936799998,3.69518607512732,2308,2167,3165.87,2.06112
774,23.3905999999999,7.02372936799998,3.84597176764551,-418,-1799,1846.92,1.20242
775,24.3905999999999,7.32400936799998,3.99670884409133,-4781,-5508,7293.56,4.74841
776,25.3905999999999,7.62428936799998,4.14740260531208,-8890,-4917,10159.18,6.61405
777,26.3905999999999,7.92456936799998,4.29805760732228,-10494,-750,10520.77,6.84946
778,27.3905999999999,8.22484936799999,4.4486777878795,-7562,1719,7754.92,5.04878
779,28.3905999999999,8.52512936799998,4.59926656806104,-2305,269,2320.64,1.51084
780,29.3905999999999,8.82540936799998,4.74982693442566,1193,-1111,1630.21,1.06133
781,30.3905999999999,9.12568936799998,4.90036150596127,2857,-303,2873.02,1.87046
782,31.3905999999999,9.42596936799998,5.05087258901059,3388,1278,3621.03,2.35744
783,32.3905999999999,9.72624936799999,5.20136222262303,4818,397,4834.33,3.14735
784,33.3905999999999,10.026529368,5.35183221622666,7479,-2145,7780.52,5.06544
785,34.3905999999999,10.326809368,5.50228418109725,8237,-4018,9164.74,5.96663
786,35.3905999999999,10.627089368,5.65271955678544,5779,-5004,7644.4,4.97682
787,36.3905999999999,10.927369368,5.80313963342052,3041,-5621,6390.88,4.16073
788,37.3905999999999,11.227649368,5.95354557062324,1292,-4752,4924.51,3.20606
789,38.3905999999999,11.527929368,6.10393841361453,-143,-2562,2565.99,1.67057
790,39.3905999999999,11.828209368,6.25431910699403,-2229,-2232,3154.4,2.05365
791,40.3905999999999,12.128489368,6.40468850657252,-3452,-4032,5307.86,3.45564
792,41.3905999999999,12.428769368,6.55504738957192,-2487,-3846,4580.05,2.98181
793,42.3905999999999,12.729049368,6.70539646344981,-613,-1268,1408.4,0.91693
794,43.3905999999999,13.029329368,6.85573637356023,66,702,705.1,0.45905
795,44.3905999999999,13.329609368,7.00606770982612,-312,537,621.06,0.40433
796,45.3905999999999,13.629889368,7.1563910125691,-181,-1905,1913.58,1.24582
797,46.3905999999999,13.930169368,7.30670677761817,497,-4107,4136.96,2.69333
798,47.3905999999999,14.230449368,7.4570154607995,750,-3619,3695.9,2.40618
799,48.3905999999999,14.530729368,7.60731748189296,333,-697,772.46,0.50291
800,49.3905999999999,14.831009368,7.75761322812795,154,1973,1979,1.28841
801,50.3905999999999,15.131289368,7.90790305727993,704,2048,2165.62,1.40991
802,51.3905999999999,15.431569368,8.05818730041992,846,657,1071.15,0.69736
803,52.3905999999999,15.731849368,8.20846626436147,111,-1108,1113.55,0.72496
804,53.3905999999999,16.032129368,8.35874023384337,-1015,-2340,2550.65,1.66058
805,54.3905999999999,16.332409368,8.50900947348065,-2033,-2196,2992.57,1.94829
806,55.3905999999999,16.632689368,8.65927422951225,-3102,-2226,3818.05,2.48571
807,56.3905999999999,16.932969368,8.80953473136955,-4254,-2643,5008.19,3.26054
808,57.3905999999999,17.233249368,8.95979119308692,-3441,-1026,3590.7,2.3377
809,58.3905999999999,17.533529368,9.11004381457244,-1333,1924,2340.65,1.52386
810,59.3905999999999,17.833809368,9.26029278275482,247,3662,3670.32,2.38953
811,60.3905999999999,18.134089368,9.41053827262036,826,2698,2821.61,1.83699
812,61.3905999999999,18.434369368,9.56078044815192,488,743,888.93,0.57873
813,62.3905999999999,18.734649368,9.71101946318076,-689,-918,1147.8,0.74727
814,63.3905999999999,19.034929368,9.86125546216034,-2566,-2068,3295.6,2.14557
815,64.3905999999999,19.335209368,10.0114885808704,-3412,-1995,3952.44,2.5732
816,65.3905999999999,19.635489368,10.1617189470586,-2318,-1058,2548.04,1.65888
817,66.3905999999999,19.935769368,10.3119466810259,-608,-189,636.7,0.41452
818,67.3905999999999,20.236049368,10.4621718961616,121,886,894.22,0.58218
819,68.3905999999999,20.536329368,10.6123946994326,-530,1548,1636.22,1.06525
820,69.3905999999999,20.836609368,10.7626151918321,-1458,1451,2056.98,1.33918
821,70.3905999999999,21.136889368,10.9128334687911,-1305,389,1361.74,0.88655
822,71.3905999999999,21.437169368,11.0630496205558,213,484,528.8,0.34427
823,72.3905999999999,21.737449368,11.2132637325353,1410,1757,2252.81,1.46667
824,73.3905999999999,22.037729368,11.3634758856215,1289,2011,2388.65,1.55511
825,74.3905999999999,22.338009368,11.5136861564841,-14,472,472.21,0.30743
826,75.3905999999999,22.638289368,11.6638946178421,-1049,-1698,1995.9,1.29941
827,76.3905999999999,22.938569368,11.8141013387154,-1950,-3553,4052.94,2.63863
828,77.3905999999999,23.238849368,11.9643063846572,-2660,-3160,4130.52,2.68914
829,78.3905999999999,23.539129368,12.1145098179687,-3174,-1822,3659.78,2.38267
830,79.3905999999999,23.839409368,12.2647116978986,-2863,-829,2980.61,1.9405
831,80.3905999999999,24.139689368,12.4149120808278,-1063,-455,1156.28,0.75279
832,81.3905999999999,24.439969368,12.5651110204405,393,-299,493.81,0.32149
833,82.3905999999999,24.740249368,12.7153085678841,496,565,751.83,0.48947
834,83.3905999999999,25.040529368,12.8655047719169,-333,1409,1447.82,0.94259
835,84.3905999999999,25.340809368,13.0156996790464,-1097,1611,1949.03,1.2689
836,85.3905999999999,25.641089368,13.1658933336573,-938,1581,1838.32,1.19682
837,86.3905999999999,25.941369368,13.3160857781313,-395,1450,1502.84,0.97841
838,87.3905999999999,26.241649368,13.4662770529595,-15,1331,1331.08,0.86659
839,88.3905999999999,26.541929368,13.6164671968457,145,333,363.2,0.23646
840,89.3905999999999,26.842209368,13.7666562468047,357,-1958,1990.28,1.29576
841,90.3905999999999,27.142489368,13.9168442382531,767,-3064,3158.54,2.05634
842,91.3905999999999,27.442769368,14.0670312050948,1070,-1122,1550.41,1.00938
843,92.3905999999999,27.743049368,14.2172171798007,717,1561,1717.79,1.11835
844,93.3905999999999,28.043329368,14.3674021934841,221,2373,2383.27,1.55161
845,94.3905999999999,28.343609368,14.5175862759704,169,1465,1474.72,0.9601
846,95.3905999999999,28.643889368,14.6677694558633,999,803,1281.72,0.83445
847,96.3905999999999,28.944169368,14.8179517606067,1980,1004,2220,1.44531
848,97.3905999999999,29.244449368,14.968133216543,1988,998,2224.44,1.44821
849,98.3905999999999,29.544729368,15.1183138489678,1656,725,1807.75,1.17692
