sample,taps_from_fp,excess_path_m,reflector_off_m,real,imag,amplitude,amplitude_norm
697,-50.7030999999999,-15.225126868,NaN,150,108,184.84,0.14024
698,-49.7030999999999,-14.924846868,NaN,159,164,228.42,0.17331
699,-48.7030999999999,-14.624566868,NaN,188,256,317.62,0.24098
700,-47.7030999999999,-14.324286868,NaN,159,163,227.71,0.17277
701,-46.7030999999999,-14.024006868,NaN,171,118,207.76,0.15763
702,-45.7030999999999,-13.723726868,NaN,184,37,187.68,0.1424
703,-44.7030999999999,-13.423446868,NaN,168,123,208.21,0.15798
704,-43.7030999999999,-13.123166868,NaN,123,125,175.37,0.13306
705,-42.7030999999999,-12.822886868,NaN,45,204,208.9,0.1585
706,-41.7030999999999,-12.522606868,NaN,106,144,178.81,0.13567
707,-40.7030999999999,-12.222326868,NaN,131,45,138.51,0.10509
708,-39.7030999999999,-11.922046868,NaN,183,93,205.28,0.15575
709,-38.7030999999999,-11.621766868,NaN,68,105,125.1,0.09491
710,-37.7030999999999,-11.321486868,NaN,58,129,141.44,0.10731
711,-36.7030999999999,-11.021206868,NaN,63,117,132.88,0.10082
712,-35.7030999999999,-10.720926868,NaN,40,69,79.76,0.06051
713,-34.7030999999999,-10.420646868,NaN,91,55,106.33,0.08068
714,-33.7030999999999,-10.120366868,NaN,25,-13,28.18,0.02138
715,-32.7030999999999,-9.82008686799998,NaN,188,34,191.05,0.14495
716,-31.7030999999999,-9.51980686799998,NaN,510,-2,510,0.38695
717,-30.7030999999999,-9.21952686799998,NaN,450,-281,530.53,0.40253
718,-29.7030999999999,-8.91924686799998,NaN,127,-295,321.18,0.24368
719,-28.7030999999999,-8.61896686799999,NaN,-108,-244,266.83,0.20245
720,-27.7030999999999,-8.31868686799998,NaN,-174,-155,233.03,0.1768
721,-26.7030999999999,-8.01840686799999,NaN,-193,197,275.79,0.20925
722,-25.7030999999999,-7.71812686799998,NaN,-287,364,463.54,0.3517
723,-24.7030999999999,-7.41784686799998,NaN,-272,352,444.85,0.33752
724,-23.7030999999999,-7.11756686799998,NaN,-158,200,254.88,0.19338
725,-22.7030999999999,-6.81728686799998,NaN,56,173,181.84,0.13796
726,-21.7030999999999,-6.51700686799998,NaN,187,47,192.82,0.14629
727,-20.7030999999999,-6.21672686799998,NaN,211,-193,285.95,0.21696
728,-19.7030999999999,-5.91644686799998,NaN,94,-249,266.15,0.20194
729,-18.7030999999999,-5.61616686799998,NaN,10,-10,14.14,0.01073
730,-17.7030999999999,-5.31588686799998,NaN,105,84,134.47,0.10202
731,-16.7030999999999,-5.01560686799998,NaN,24,101,103.81,0.07877
732,-15.7030999999999,-4.71532686799998,NaN,116,103,155.13,0.1177
733,-14.7030999999999,-4.41504686799999,NaN,119,78,142.28,0.10796
734,-13.7030999999999,-4.11476686799998,NaN,131,78,152.46,0.11568
735,-12.7030999999999,-3.81448686799998,NaN,114,105,154.99,0.11759
736,-11.7030999999999,-3.51420686799998,NaN,238,-44,242.03,0.18364
737,-10.7030999999999,-3.21392686799998,NaN,236,16,236.54,0.17947
738,-9.70309999999995,-2.91364686799998,NaN,229,-47,233.77,0.17737
739,-8.70309999999995,-2.61336686799998,NaN,194,124,230.24,0.17469
740,-7.70309999999995,-2.31308686799998,NaN,108,220,245.08,0.18595
741,-6.70309999999995,-2.01280686799998,NaN,156,262,304.93,0.23136
742,-5.70309999999995,-1.71252686799998,NaN,269,295,399.23,0.30291
743,-4.70309999999995,-1.41224686799998,NaN,253,289,384.1,0.29142
744,-3.70309999999995,-1.11196686799998,NaN,281,237,367.6,0.27891
745,-2.70309999999995,-0.811686867999985,NaN,221,183,286.93,0.2177
746,-1.70309999999995,-0.511406867999985,NaN,392,429,581.12,0.44091
747,-0.703099999999949,-0.211126867999985,NaN,1214,2075,2404.04,1.82401
748,0.296900000000051,0.0891531320000152,0.182183057489873,3515,5818,6797.38,5.15734
749,1.29690000000005,0.389433132000015,0.417392066617036,7809,7505,10830.77,8.21758
750,2.29690000000005,0.689713132000015,0.60027131141953,12732,1550,12826,9.73141
751,3.29690000000005,0.989993132000015,0.769102851738183,13660,-8425,16049.18,12.17692
752,4.29690000000005,1.29027313200002,0.931556109416007,8557,-14758,17059.33,12.94335
753,5.29690000000005,1.59055313200002,1.09048540229971,-70,-16411,16411.15,12.45155
754,6.29690000000005,1.89083313200002,1.2472385816143,-6464,-15615,16900.04,12.82249
755,7.29690000000005,2.19111313200002,1.4025454664665,-7135,-14468,16131.68,12.23952
756,8.29690000000005,2.49139313200002,1.55683895465916,-4482,-9121,10162.72,7.71072
757,9.29690000000005,2.79167313200002,1.71039332177798,-1536,-215,1550.97,1.17676
758,10.2969000000001,3.09195313200002,1.8633913005113,2500,3773,4526.09,3.43406
759,11.2969000000001,3.39223313200001,2.01595957341899,9033,2172,9290.46,7.04891
760,12.2969000000001,3.69251313200002,2.16818885332854,10873,-1384,10960.73,8.31618
761,13.2969000000001,3.99279313200002,2.32014586716797,4749,-2486,5360.34,4.06702
762,14.2969000000001,4.29307313200002,2.47188082750263,-1047,-1912,2179.9,1.65394
763,15.2969000000001,4.59335313200001,2.62343226423203,-2210,-1150,2491.3,1.89022
764,16.2969000000001,4.89363313200001,2.77483024775428,-879,126,887.98,0.67374
765,17.2969000000001,5.19391313200001,2.92609859743149,-409,902,990.4,0.75144
766,18.2969000000001,5.49419313200002,3.07725643051226,-738,1353,1541.19,1.16934
767,19.2969000000001,5.79447313200002,3.22831927100891,-666,1194,1367.18,1.03732
768,20.2969000000001,6.09475313200002,3.37929985813719,224,956,981.89,0.74499
769,21.2969000000001,6.39503313200002,3.53020874539233,1297,1303,1838.48,1.3949
770,22.2969000000001,6.69531313200001,3.68105475103033,1310,1462,1963.04,1.48941
771,23.2969000000001,6.99559313200001,3.83184530132956,-298,460,548.09,0.41585
772,24.2969000000001,7.29587313200001,3.98258669532252,-2854,-1820,3384.92,2.56823
773,25.2969000000001,7.59615313200001,4.13328431122254,-5546,-3128,6367.3,4.83103
774,26.2969000000001,7.89643313200002,4.28394276901978,-8019,-496,8034.32,6.09585
775,27.2969000000001,8.19671313200002,4.43456605974873,-10030,3112,10501.69,7.9679
776,28.2969000000001,8.49699313200001,4.5851576491451,-8645,3629,9375.8,7.11366
777,29.2969000000001,8.79727313200002,4.73572056143016,-3123,1360,3406.28,2.58443
778,30.2969000000001,9.09755313200002,4.88625744753496,1233,1147,1684.01,1.2777
779,31.2969000000001,9.39783313200001,5.03677064103869,2233,3263,3953.92,2.99994
780,32.2969000000001,9.69811313200002,5.18726220432974,841,4058,4144.23,3.14433
781,33.2969000000001,9.99839313200001,5.33773396692887,733,1462,1635.46,1.24087
782,34.2969000000001,10.298673132,5.48818755748606,2466,-767,2582.53,1.95943
783,35.2969000000001,10.598953132,5.6386244306376,2332,-806,2467.36,1.87205
784,36.2969000000001,10.899233132,5.7890458896628,-124,-1093,1100.01,0.83461
785,37.2969000000001,11.199513132,5.93945310568744,-1313,-1488,1984.47,1.50567
786,38.2969000000001,11.499793132,6.08984713403372,-787,-1399,1605.17,1.21788
787,39.2969000000001,11.800073132,6.24022892819944,-745,-738,1048.65,0.79564
788,40.2969000000001,12.100353132,6.39059935185861,-1426,-809,1639.5,1.24393
789,41.2969000000001,12.400633132,6.54095918920261,-873,-1012,1336.52,1.01405
790,42.2969000000001,12.700913132,6.69130915388406,149,-808,821.62,0.62339
791,43.2969000000001,13.001193132,6.84164989677863,234,17,234.62,0.17801
792,44.2969000000001,13.301473132,6.99198201274357,-1005,477,1112.45,0.84405
793,45.2969000000001,13.601753132,7.14230604652083,-2109,97,2111.23,1.60184
794,46.2969000000001,13.902033132,7.29262249790887,-1983,-1034,2236.39,1.69681
795,47.2969000000001,14.202313132,7.44293182630642,-1330,-1771,2214.8,1.68043
796,48.2969000000001,14.502593132,7.59323445471582,-732,-1051,1280.79,0.97177
797,49.2969000000001,14.802873132,7.7435307732792,-1062,74,1064.58,0.80772
798,50.2969000000001,15.103153132,7.89382114241009,-1729,523,1806.37,1.37054
799,51.2969000000001,15.403433132,8.04410589557341,-1660,-124,1664.62,1.26299
800,52.2969000000001,15.703713132,8.19438534175916,-1117,-389,1182.8,0.89742
801,53.2969000000001,16.003993132,8.34465976768831,-784,379,870.8,0.6607
802,54.2969000000001,16.304273132,8.49492943978432,-778,1460,1654.35,1.2552
803,55.2969000000001,16.604553132,8.64519460593877,-1011,2325,2535.3,1.9236
804,56.2969000000001,16.904833132,8.79545549709572,-1481,3037,3378.87,2.56363
805,57.2969000000001,17.205113132,8.94571232867623,-1646,3836,4174.23,3.1671
806,58.2969000000001,17.505393132,9.0959653018615,-1413,4717,4924.09,3.73603
807,59.2969000000001,17.805673132,9.24621460475079,-709,4778,4830.32,3.66488
808,60.2969000000001,18.105953132,9.39646041340809,383,3893,3911.79,2.96798
809,61.2969000000001,18.406233132,9.54670289280984,1703,2392,2936.3,2.22785
810,62.2969000000001,18.706513132,9.6969421977045,1963,1705,2600.08,1.97274
811,63.2969000000001,19.006793132,9.84717847339332,568,1679,1772.47,1.34482
812,64.2969000000001,19.307073132,9.99741185644061,-1986,1538,2511.9,1.90584
813,65.2969000000001,19.607353132,10.1476424753209,-2874,1255,3136.06,2.37941
814,66.2969000000001,19.907633132,10.2978704510096,-865,1094,1394.65,1.05816
815,67.2969000000001,20.207913132,10.4480958975219,1917,1338,2337.76,1.77372
816,68.2969000000001,20.508193132,10.5983189224071,3350,1771,3789.32,2.87505
817,69.2969000000001,20.808473132,10.7485396272001,2240,1697,2810.23,2.13219
818,70.2969000000001,21.108753132,10.8987581078364,330,1308,1348.99,1.02351
819,71.2969000000001,21.409033132,11.0489744550329,135,849,859.67,0.65225
820,72.2969000000001,21.709313132,11.1991887546379,1245,474,1332.18,1.01076
821,73.2969000000001,22.009593132,11.3494010879537,1151,57,1152.41,0.87436
822,74.2969000000001,22.309873132,11.4996115320338,-29,-383,384.1,0.29142
823,75.2969000000001,22.610153132,11.6498201599562,-1269,-502,1364.68,1.03542
824,76.2969000000001,22.910433132,11.8000270410775,-1715,-104,1718.15,1.3036
825,77.2969000000001,23.210713132,11.9502322412663,-2001,877,2184.75,1.65762
826,78.2969000000001,23.510993132,12.1004358231197,-1723,1847,2525.89,1.91646
827,79.2969000000001,23.811273132,12.2506378461644,-1320,2680,2987.44,2.26665
828,80.2969000000001,24.111553132,12.4008383670426,-545,1834,1913.26,1.45164
829,81.2969000000001,24.411833132,12.5510374396842,356,174,396.25,0.30064
830,82.2969000000001,24.712113132,12.7012351154678,1267,-761,1477.97,1.12138
831,83.2969000000001,25.012393132,12.8514314433697,1181,-64,1182.73,0.89737
832,84.2969000000001,25.312673132,13.0016264701025,504,1167,1271.18,0.96448
833,85.2969000000001,25.612953132,13.1518202402446,-73,1589,1590.68,1.20689
834,86.2969000000001,25.913233132,13.3020127963608,-133,1221,1228.22,0.93188
835,87.2969000000001,26.213513132,13.4522041791145,334,969,1024.95,0.77765
836,88.2969000000001,26.513793132,13.6023944273728,822,758,1118.14,0.84836
837,89.2969000000001,26.814073132,13.7525835783049,730,-573,928.02,0.70412
838,90.2969000000001,27.114353132,13.9027716674734,300,-2494,2511.98,1.9059
839,91.2969000000001,27.414633132,14.0529587289203,-12,-3041,3041.02,2.3073
840,92.2969000000001,27.714913132,14.2031447952479,107,-1775,1778.22,1.34918
841,93.2969000000001,28.015193132,14.3533298976933,135,-94,164.5,0.12481
842,94.2969000000001,28.315473132,14.5035140661997,-82,100,129.32,0.09812
843,95.2969000000001,28.615753132,14.6536973294828,562,-314,643.77,0.48844
844,96.2969000000001,28.916033132,14.8038797150926,2343,-198,2351.35,1.78403
845,97.2969000000001,29.216313132,14.9540612494723,3466,341,3482.73,2.64244
846,98.2969000000001,29.516593132,15.1042419580132,3091,874,3212.19,2.43717
