sample,taps_from_fp,excess_path_m,reflector_off_m,real,imag,amplitude,amplitude_norm
700,-50.8437,-15.267346236,NaN,105,103,147.09,0.1268
701,-49.8437,-14.967066236,NaN,-47,226,230.84,0.199
702,-48.8437,-14.666786236,NaN,-49,234,239.08,0.2061
703,-47.8437,-14.366506236,NaN,120,12,120.6,0.10396
704,-46.8437,-14.066226236,NaN,108,21,110.02,0.09485
705,-45.8437,-13.765946236,NaN,123,77,145.11,0.1251
706,-44.8437,-13.465666236,NaN,85,40,93.94,0.08098
707,-43.8437,-13.165386236,NaN,89,84,122.38,0.1055
708,-42.8437,-12.865106236,NaN,162,211,266.02,0.22932
709,-41.8437,-12.564826236,NaN,152,176,232.55,0.20048
710,-40.8437,-12.264546236,NaN,200,151,250.6,0.21604
711,-39.8437,-11.964266236,NaN,166,65,178.27,0.15368
712,-38.8437,-11.663986236,NaN,43,59,73.01,0.06294
713,-37.8437,-11.363706236,NaN,15,63,64.76,0.05583
714,-36.8437,-11.063426236,NaN,25,38,45.49,0.03921
715,-35.8437,-10.763146236,NaN,-7,4,8.06,0.00695
716,-34.8437,-10.462866236,NaN,50,52,72.14,0.06219
717,-33.8437,-10.162586236,NaN,261,178,315.92,0.27234
718,-32.8437,-9.862306236,NaN,259,282,382.89,0.33008
719,-31.8437,-9.562026236,NaN,210,67,220.43,0.19003
720,-30.8437,-9.261746236,NaN,-52,-144,153.1,0.13198
721,-29.8437,-8.961466236,NaN,-176,-120,213.02,0.18363
722,-28.8437,-8.661186236,NaN,-33,-155,158.47,0.13662
723,-27.8437,-8.360906236,NaN,-52,-31,60.54,0.05219
724,-26.8437,-8.060626236,NaN,57,309,314.21,0.27087
725,-25.8437,-7.760346236,NaN,-35,452,453.35,0.39082
726,-24.8437,-7.460066236,NaN,-153,318,352.89,0.30422
727,-23.8437,-7.159786236,NaN,219,-4,219.04,0.18882
728,-22.8437,-6.859506236,NaN,362,-161,396.19,0.34154
729,-21.8437,-6.559226236,NaN,349,-211,407.83,0.35157
730,-20.8437,-6.258946236,NaN,239,-250,345.86,0.29816
731,-19.8437,-5.958666236,NaN,114,-177,210.54,0.1815
732,-18.8437,-5.658386236,NaN,-114,88,144.01,0.12415
733,-17.8437,-5.358106236,NaN,180,242,301.6,0.26
734,-16.8437,-5.057826236,NaN,97,237,256.08,0.22076
735,-15.8437,-4.757546236,NaN,74,139,157.47,0.13575
736,-14.8437,-4.457266236,NaN,48,58,75.29,0.0649
737,-13.8437,-4.156986236,NaN,50,116,126.32,0.10889
738,-12.8437,-3.856706236,NaN,47,87,98.88,0.08524
739,-11.8437,-3.556426236,NaN,-6,8,10,0.00862
740,-10.8437,-3.256146236,NaN,132,18,133.22,0.11485
741,-9.84370000000001,-2.955866236,NaN,256,87,270.38,0.23309
742,-8.84370000000001,-2.655586236,NaN,120,208,240.13,0.20701
743,-7.84370000000001,-2.355306236,NaN,70,431,436.65,0.37642
744,-6.84370000000001,-2.055026236,NaN,199,444,486.56,0.41945
745,-5.84370000000001,-1.754746236,NaN,209,364,419.73,0.36184
746,-4.84370000000001,-1.454466236,NaN,268,405,485.64,0.41866
747,-3.84370000000001,-1.154186236,NaN,225,210,307.77,0.26532
748,-2.84370000000001,-0.853906236000004,NaN,223,126,256.13,0.22081
749,-1.84370000000001,-0.553626236000004,NaN,803,497,944.36,0.8141
750,-0.843700000000013,-0.253346236000004,NaN,3213,2267,3932.26,3.38988
751,0.156299999999987,0.0469337639999962,0.130297781833769,8177,5348,9770.59,8.42292
752,1.15629999999999,0.347213763999996,0.389440838739031,13301,4523,14048.99,12.1112
753,2.15629999999999,0.647493763999996,0.575703796239628,14627,-2393,14821.46,12.77712
754,3.15629999999999,0.947773763999996,0.74584823813674,9519,-9137,13194.55,11.37461
755,4.15629999999999,1.248053764,0.908971048416086,-1355,-9397,9494.19,8.18465
756,5.15629999999999,1.548333764,1.06829358258187,-11133,-6797,13043.88,11.24473
757,6.15629999999999,1.848613764,1.22529915919034,-13504,-7663,15526.74,13.38512
758,7.15629999999999,2.148893764,1.38077837455528,-7219,-8590,11220.61,9.67294
759,8.15629999999999,2.449173764,1.53519505241727,2734,-1623,3179.45,2.7409
760,9.15629999999999,2.749453764,1.68884067261937,10195,6553,12119.4,10.44776
761,10.1563,3.049733764,1.8419082021698,14873,6875,16385.11,14.12509
762,11.1563,3.350013764,1.99453073983515,16404,-32,16404.03,14.14141
763,12.1563,3.650293764,2.1468031950494,11989,-3908,12609.86,10.87057
764,13.1563,3.950573764,2.29879513737116,2811,-1359,3122.28,2.69162
765,14.1563,4.250853764,2.45055876243118,-2594,958,2765.25,2.38383
766,15.1563,4.551133764,2.60213401881133,-2473,523,2527.7,2.17905
767,16.1563,4.851413764,2.75355201417772,464,-1883,1939.33,1.67183
768,17.1563,5.151693764,2.90483734086938,1801,-3643,4063.87,3.50334
769,18.1563,5.451973764,3.05600970192113,1011,-3346,3495.4,3.01328
770,19.1563,5.752253764,3.207085071956,-92,-2081,2083.03,1.79572
771,20.1563,6.052533764,3.3580765414877,170,-980,994.64,0.85744
772,21.1563,6.352813764,3.50899494120709,1123,-92,1126.76,0.97135
773,22.1563,6.653093764,3.6598493104968,946,154,958.45,0.82625
774,23.1563,6.953373764,3.81064725379703,-1751,-338,1783.32,1.53735
775,24.1563,7.253653764,3.96139521499658,-6174,-106,6174.91,5.3232
776,25.1563,7.553933764,4.11209869107306,-8875,2691,9274,7.99483
777,26.1563,7.854213764,4.26276240014052,-7889,6464,10199,8.79224
778,27.1563,8.154493764,4.41339041488272,-4750,7403,8795.85,7.58263
779,28.1563,8.454773764,4.56398626942563,-1937,4003,4447.02,3.83364
780,29.1563,8.755053764,4.71455304562719,-611,440,752.94,0.64909
781,30.1563,9.055333764,4.86509344327111,471,-1467,1540.76,1.32824
782,31.1563,9.355613764,5.01560983756577,1721,-2143,2748.51,2.3694
783,32.1563,9.655893764,5.16610432655144,2246,-3677,4308.69,3.71439
784,33.1563,9.956173764,5.31657877042563,2844,-6105,6734.94,5.80598
785,34.1563,10.256453764,5.46703482435108,2303,-7121,7484.15,6.45185
786,35.1563,10.556733764,5.61747396597389,508,-5674,5696.7,4.91094
787,36.1563,10.857013764,5.76789751862161,-1705,-3515,3906.69,3.36784
788,37.1563,11.157293764,5.91830667095313,-1802,-1418,2293.02,1.97674
789,38.1563,11.457573764,6.06870249367814,-1575,-166,1583.72,1.36528
790,39.1563,11.757853764,6.2190859538442,-4155,75,4155.68,3.58248
791,40.1563,12.058133764,6.36945792709467,-7161,-196,7163.68,6.17559
792,41.1563,12.358413764,6.51981920822626,-6364,-188,6366.78,5.4886
793,42.1563,12.658693764,6.67017052031529,-2784,594,2846.66,2.45402
794,43.1563,12.958973764,6.82051252263421,-718,1839,1974.19,1.70189
