sample,taps_from_fp,excess_path_m,reflector_off_m,real,imag,amplitude,amplitude_norm
702,-50.25,-15.08907,NaN,174,25,175.79,0.14234
703,-49.25,-14.78879,NaN,168,78,185.22,0.14998
704,-48.25,-14.48851,NaN,89,134,160.86,0.13025
705,-47.25,-14.18823,NaN,27,77,81.6,0.06607
706,-46.25,-13.88795,NaN,125,54,136.17,0.11026
707,-45.25,-13.58767,NaN,67,110,128.8,0.10429
708,-44.25,-13.28739,NaN,26,48,54.59,0.0442
709,-43.25,-12.98711,NaN,179,150,233.54,0.1891
710,-42.25,-12.68683,NaN,129,220,255.03,0.2065
711,-41.25,-12.38655,NaN,80,285,296.02,0.23969
712,-40.25,-12.08627,NaN,1,217,217,0.17571
713,-39.25,-11.78599,NaN,54,236,242.1,0.19603
714,-38.25,-11.48571,NaN,152,156,217.81,0.17636
715,-37.25,-11.18543,NaN,120,119,169,0.13684
716,-36.25,-10.88515,NaN,136,51,145.25,0.11761
717,-35.25,-10.58487,NaN,172,45,177.79,0.14396
718,-34.25,-10.28459,NaN,210,190,283.2,0.22931
719,-33.25,-9.98431,NaN,191,185,265.91,0.21531
720,-32.25,-9.68403,NaN,412,162,442.71,0.35847
721,-31.25,-9.38375,NaN,658,85,663.47,0.53722
722,-30.25,-9.08347,NaN,446,-134,465.7,0.37708
723,-29.25,-8.78319,NaN,-13,-329,329.26,0.2666
724,-28.25,-8.48291,NaN,-225,-253,338.58,0.27415
725,-27.25,-8.18263,NaN,-264,-102,283.02,0.22917
726,-26.25,-7.88235,NaN,-198,3,198.02,0.16034
727,-25.25,-7.58207,NaN,-168,-52,175.86,0.1424
728,-24.25,-7.28179,NaN,-140,-166,217.15,0.17583
729,-23.25,-6.98151,NaN,-41,-6,41.44,0.03355
730,-22.25,-6.68123,NaN,91,83,123.17,0.09973
731,-21.25,-6.38095,NaN,-36,-39,53.08,0.04298
732,-20.25,-6.08067,NaN,-59,-244,251.03,0.20326
733,-19.25,-5.78039,NaN,116,-201,232.07,0.18791
734,-18.25,-5.48011,NaN,255,-50,259.86,0.21041
735,-17.25,-5.17983,NaN,211,120,242.74,0.19655
736,-16.25,-4.87955,NaN,146,139,201.59,0.16323
737,-15.25,-4.57927,NaN,148,114,186.82,0.15127
738,-14.25,-4.27899,NaN,147,208,254.7,0.20624
739,-13.25,-3.97871,NaN,147,214,259.62,0.21022
740,-12.25,-3.67843,NaN,199,142,244.47,0.19795
741,-11.25,-3.37815,NaN,230,139,268.74,0.2176
742,-10.25,-3.07787,NaN,234,124,264.82,0.21443
743,-9.25,-2.77759,NaN,108,154,188.1,0.1523
744,-8.25,-2.47731,NaN,121,218,249.33,0.20189
745,-7.25,-2.17703,NaN,151,226,271.8,0.22008
746,-6.25,-1.87675,NaN,290,204,354.56,0.2871
747,-5.25,-1.57647,NaN,293,301,420.06,0.34013
748,-4.25,-1.27619,NaN,157,356,389.08,0.31505
749,-3.25,-0.97591,NaN,156,256,299.79,0.24274
750,-2.25,-0.67563,NaN,250,136,284.6,0.23044
751,-1.25,-0.37535,NaN,877,1229,1509.82,1.22253
752,-0.25,-0.07507,NaN,2347,4714,5265.95,4.26393
753,0.75,0.22521,0.302495266119984,5887,8879,10653.33,8.62618
754,1.75,0.52549,0.502947745819583,11292,6572,13065.24,10.57914
755,2.75,0.82577,0.677859515847495,14915,-3447,15308.14,12.39525
756,3.75,1.12605,0.843276141382525,12337,-12749,17740.87,14.36508
757,4.75,1.42633,1.00390229466069,5374,-16410,17267.54,13.98181
758,5.75,1.72661,1.16172674197722,-344,-15935,15938.71,12.90584
759,6.75,2.02689,1.31775652835605,19,-14972,14972.01,12.12309
