sample,taps_from_fp,excess_path_m,reflector_off_m,real,imag,amplitude,amplitude_norm
697,-50.1405999999999,-15.056219368,NaN,347,202,401.51,0.23549
698,-49.1405999999999,-14.755939368,NaN,398,324,513.21,0.301
699,-48.1405999999999,-14.455659368,NaN,169,275,322.78,0.18931
700,-47.1405999999999,-14.155379368,NaN,42,154,159.62,0.09362
701,-46.1405999999999,-13.855099368,NaN,148,190,240.84,0.14126
702,-45.1405999999999,-13.554819368,NaN,123,237,267.02,0.15661
703,-44.1405999999999,-13.254539368,NaN,86,250,264.38,0.15506
704,-43.1405999999999,-12.954259368,NaN,166,123,206.6,0.12118
705,-42.1405999999999,-12.653979368,NaN,179,241,300.2,0.17607
706,-41.1405999999999,-12.353699368,NaN,166,160,230.56,0.13522
707,-40.1405999999999,-12.053419368,NaN,136,93,164.76,0.09663
708,-39.1405999999999,-11.753139368,NaN,19,99,100.81,0.05912
709,-38.1405999999999,-11.452859368,NaN,85,165,185.61,0.10886
710,-37.1405999999999,-11.152579368,NaN,191,293,349.76,0.20514
711,-36.1405999999999,-10.852299368,NaN,154,368,398.92,0.23397
712,-35.1405999999999,-10.552019368,NaN,-63,262,269.47,0.15805
713,-34.1405999999999,-10.251739368,NaN,96,72,120,0.07038
714,-33.1405999999999,-9.95145936799998,NaN,335,-101,349.89,0.20522
715,-32.1405999999999,-9.65117936799999,NaN,309,-42,311.84,0.1829
716,-31.1405999999999,-9.35089936799998,NaN,-144,134,196.7,0.11537
717,-30.1405999999999,-9.05061936799999,NaN,-461,202,503.31,0.2952
718,-29.1405999999999,-8.75033936799998,NaN,-399,194,443.66,0.26021
719,-28.1405999999999,-8.45005936799998,NaN,-202,255,325.31,0.1908
720,-27.1405999999999,-8.14977936799998,NaN,61,345,350.35,0.20548
721,-26.1405999999999,-7.84949936799998,NaN,144,463,484.88,0.28438
722,-25.1405999999999,-7.54921936799998,NaN,73,558,562.75,0.33006
723,-24.1405999999999,-7.24893936799998,NaN,37,593,594.15,0.34848
724,-23.1405999999999,-6.94865936799998,NaN,280,433,515.64,0.30243
725,-22.1405999999999,-6.64837936799998,NaN,354,329,483.28,0.28345
726,-21.1405999999999,-6.34809936799998,NaN,312,149,345.75,0.20279
727,-20.1405999999999,-6.04781936799998,NaN,224,78,237.19,0.13912
728,-19.1405999999999,-5.74753936799998,NaN,157,306,343.93,0.20172
729,-18.1405999999999,-5.44725936799999,NaN,278,283,396.7,0.23267
730,-17.1405999999999,-5.14697936799998,NaN,337,183,383.48,0.22492
731,-16.1405999999999,-4.84669936799998,NaN,354,180,397.13,0.23292
732,-15.1405999999999,-4.54641936799998,NaN,206,164,263.31,0.15443
733,-14.1405999999999,-4.24613936799998,NaN,160,180,240.83,0.14125
734,-13.1405999999999,-3.94585936799998,NaN,322,0,322,0.18886
735,-12.1405999999999,-3.64557936799998,NaN,385,22,385.63,0.22617
736,-11.1405999999999,-3.34529936799998,NaN,318,74,326.5,0.19149
737,-10.1405999999999,-3.04501936799998,NaN,209,83,224.88,0.13189
738,-9.14059999999995,-2.74473936799998,NaN,29,86,90.76,0.05323
739,-8.14059999999995,-2.44445936799998,NaN,66,279,286.7,0.16815
740,-7.14059999999995,-2.14417936799998,NaN,254,324,411.69,0.24146
741,-6.14059999999995,-1.84389936799998,NaN,282,189,339.48,0.19911
742,-5.14059999999995,-1.54361936799998,NaN,194,72,206.93,0.12137
743,-4.14059999999995,-1.24333936799998,NaN,120,-73,140.46,0.08238
744,-3.14059999999995,-0.943059367999985,NaN,199,30,201.25,0.11803
745,-2.14059999999995,-0.642779367999985,NaN,348,-65,354.02,0.20764
746,-1.14059999999995,-0.342499367999985,NaN,1820,-340,1851.49,1.08592
747,-0.140599999999949,-0.0422193679999848,NaN,6693,-1326,6823.09,4.00181
748,0.859400000000051,0.258060632000015,0.327062751849041,12719,-4500,13491.59,7.91296
749,1.85940000000005,0.558340632000015,0.522833899566152,12361,-10786,16405.25,9.62185
750,2.85940000000005,0.858620632000015,0.6962934500798,5380,-16410,17269.41,10.12869
751,3.85940000000005,1.15890063200002,0.861033036481478,-3038,-15451,15746.84,9.23568
752,4.85940000000005,1.45918063200002,1.02128118087087,-7865,-6450,10171.56,5.96573
753,5.85940000000005,1.75946063200002,1.17887092172531,-10908,-440,10916.87,6.40286
754,6.85940000000005,2.05974063200002,1.33474420357534,-14721,-3138,15051.74,8.828
755,7.85940000000005,2.36002063200001,1.4894400179485,-14711,-5025,15545.55,9.11763
756,8.85940000000005,2.66030063200002,1.64329093113634,-7165,721,7201.19,4.22357
757,9.85940000000005,2.96058063200002,1.79651402467206,2366,4519,5100.91,2.99174
758,10.8594000000001,3.26086063200002,1.94925735513089,7838,-905,7890.07,4.62761
759,11.8594000000001,3.56114063200001,2.101625530731,6773,-8847,11141.95,6.53487
760,12.8594000000001,3.86142063200002,2.25369464335984,2189,-8012,8305.65,4.87135
761,13.8594000000001,4.16170063200001,2.40552141100372,-1731,-268,1751.62,1.02735
762,14.8594000000001,4.46198063200002,2.55714900060318,-3365,4650,5739.84,3.36647
763,15.8594000000001,4.76226063200002,2.70861086222704,-2812,4097,4969.18,2.91448
764,16.8594000000001,5.06254063200002,2.85993332682124,-2692,2245,3505.27,2.05587
765,17.8594000000001,5.36282063200002,3.01113741034036,-2549,2272,3414.58,2.00269
