sample,taps_from_fp,excess_path_m,reflector_off_m,real,imag,amplitude,amplitude_norm
703,-50.1719000000001,-15.065618132,NaN,216,266,342.65,0.22632
704,-49.1719000000001,-14.765338132,NaN,63,327,333.01,0.21996
705,-48.1719000000001,-14.465058132,NaN,-6,190,190.09,0.12556
706,-47.1719000000001,-14.164778132,NaN,-17,79,80.81,0.05337
707,-46.1719000000001,-13.864498132,NaN,46,60,75.6,0.04994
708,-45.1719000000001,-13.564218132,NaN,14,149,149.66,0.09885
709,-44.1719000000001,-13.263938132,NaN,58,123,135.99,0.08982
710,-43.1719000000001,-12.963658132,NaN,57,79,97.42,0.06434
711,-42.1719000000001,-12.663378132,NaN,158,116,196.01,0.12947
712,-41.1719000000001,-12.363098132,NaN,287,112,308.08,0.20349
713,-40.1719000000001,-12.062818132,NaN,240,17,240.6,0.15892
714,-39.1719000000001,-11.762538132,NaN,320,-39,322.37,0.21292
715,-38.1719000000001,-11.462258132,NaN,170,17,170.85,0.11285
716,-37.1719000000001,-11.161978132,NaN,15,133,133.84,0.0884
717,-36.1719000000001,-10.861698132,NaN,-87,184,203.53,0.13443
718,-35.1719000000001,-10.561418132,NaN,-47,152,159.1,0.10509
719,-34.1719000000001,-10.261138132,NaN,104,24,106.73,0.0705
720,-33.1719000000001,-9.96085813200001,NaN,340,-50,343.66,0.22699
721,-32.1719000000001,-9.66057813200002,NaN,224,-96,243.7,0.16097
722,-31.1719000000001,-9.36029813200001,NaN,-21,-327,327.67,0.21643
723,-30.1719000000001,-9.06001813200002,NaN,-291,-357,460.58,0.30421
724,-29.1719000000001,-8.75973813200001,NaN,-256,-241,351.59,0.23223
725,-28.1719000000001,-8.45945813200001,NaN,-189,-80,205.23,0.13556
726,-27.1719000000001,-8.15917813200002,NaN,-83,52,97.94,0.06469
727,-26.1719000000001,-7.85889813200002,NaN,17,317,317.46,0.20968
728,-25.1719000000001,-7.55861813200001,NaN,125,391,410.49,0.27113
729,-24.1719000000001,-7.25833813200001,NaN,140,479,499.04,0.32962
730,-23.1719000000001,-6.95805813200001,NaN,242,587,634.93,0.41937
731,-22.1719000000001,-6.65777813200001,NaN,423,481,640.54,0.42308
732,-21.1719000000001,-6.35749813200002,NaN,117,167,203.91,0.13468
733,-20.1719000000001,-6.05721813200002,NaN,-54,244,249.9,0.16506
734,-19.1719000000001,-5.75693813200002,NaN,-82,353,362.4,0.23937
735,-18.1719000000001,-5.45665813200002,NaN,77,296,305.85,0.20202
736,-17.1719000000001,-5.15637813200001,NaN,82,122,147,0.09709
737,-16.1719000000001,-4.85609813200001,NaN,-52,44,68.12,0.04499
738,-15.1719000000001,-4.55581813200001,NaN,-155,34,158.69,0.10481
739,-14.1719000000001,-4.25553813200001,NaN,-246,2,246.01,0.16249
740,-13.1719000000001,-3.95525813200002,NaN,-130,-64,144.9,0.09571
741,-12.1719000000001,-3.65497813200002,NaN,51,-122,132.23,0.08734
742,-11.1719000000001,-3.35469813200001,NaN,122,-119,170.43,0.11257
743,-10.1719000000001,-3.05441813200001,NaN,80,-15,81.39,0.05376
744,-9.17190000000005,-2.75413813200002,NaN,-4,70,70.11,0.04631
745,-8.17190000000005,-2.45385813200002,NaN,-8,345,345.09,0.22793
746,-7.17190000000005,-2.15357813200001,NaN,99,345,358.92,0.23707
747,-6.17190000000005,-1.85329813200002,NaN,137,348,374,0.24703
748,-5.17190000000005,-1.55301813200002,NaN,213,209,298.41,0.1971
749,-4.17190000000005,-1.25273813200002,NaN,111,86,140.42,0.09275
750,-3.17190000000005,-0.952458132000015,NaN,139,123,185.61,0.12259
751,-2.17190000000005,-0.652178132000015,NaN,486,205,527.47,0.34839
752,-1.17190000000005,-0.351898132000015,NaN,2444,617,2520.68,1.66491
753,-0.171900000000051,-0.0516181320000152,NaN,7275,1736,7479.26,4.94007
754,0.828099999999949,0.248661867999985,0.320140336335966,13429,289,13432.11,8.87193
755,1.82809999999995,0.548941867999985,0.51716916711152,15435,-7157,17013.58,11.2375
756,2.82809999999995,0.849221867999985,0.691029738196802,11128,-15383,18986.02,12.54031
757,3.82809999999995,1.14950186799998,0.855958112254249,2662,-16395,16609.71,10.97074
758,4.82809999999995,1.44978186799998,1.01631221580545,-6249,-9353,11248.49,7.42965
759,5.82809999999995,1.75006186799998,1.17396796773034,-12209,-4476,13003.62,8.58892
760,6.82809999999995,2.05034186799998,1.32988537014226,-13561,-3354,13969.61,9.22696
761,7.82809999999995,2.35062186799998,1.48461222054108,-9447,1178,9520.16,6.28809
762,8.82809999999995,2.65090186799998,1.63848583522759,-3637,9057,9759.97,6.44648
763,9.82809999999995,2.95118186799998,1.79172605559638,3031,10586,11011.37,7.27303
764,10.8280999999999,3.25146186799998,1.94448263647801,7655,2472,8044.24,5.31324
765,11.8280999999999,3.55174186799998,2.09686128011035,8373,-4557,9532.75,6.2964
766,12.8280999999999,3.85202186799998,2.24893881012524,3883,-3673,5344.96,3.53036
767,13.8280999999999,4.15230186799998,2.4007724495564,-788,141,800.52,0.52874
768,14.8280999999999,4.45258186799999,2.55240572335406,-1877,1242,2250.71,1.4866
769,15.8280999999999,4.75286186799999,2.70387234126763,-929,-374,1001.46,0.66146
770,16.8280999999999,5.05314186799998,2.8551988264101,-1085,-1460,1819.02,1.20146
771,17.8280999999999,5.35342186799998,3.00640633946829,-2019,-857,2193.36,1.44872
772,18.8280999999999,5.65370186799998,3.15751197255951,-1462,-99,1465.35,0.96787
773,19.8280999999999,5.95398186799998,3.30852968475698,758,-491,903.13,0.59652
774,20.8280999999999,6.25426186799998,3.45947099022085,2703,-1273,2987.76,1.97342
775,21.8280999999999,6.55454186799998,3.61034547220085,1551,-1303,2025.69,1.33797
776,22.8280999999999,6.85482186799999,3.76116117233797,-2342,-953,2528.47,1.67006
777,23.8280999999999,7.15510186799998,3.91192488925391,-5997,-276,6003.35,3.96522
778,24.8280999999999,7.45538186799998,4.06264241020862,-5347,1801,5642.16,3.72666
779,25.8280999999999,7.75566186799998,4.21331869272753,-1967,4143,4586.23,3.02922
780,26.8280999999999,8.05594186799999,4.36395800838514,148,5406,5408.03,3.57201
781,27.8280999999999,8.35622186799998,4.51456405764834,-80,3733,3733.86,2.46622
782,28.8280999999999,8.65650186799999,4.66514006236381,-658,687,951.28,0.62832
783,29.8280999999999,8.95678186799998,4.81568884081326,558,-1351,1461.7,0.96546
784,30.8280999999999,9.25706186799998,4.96621286905775,2929,-2177,3649.43,2.41046
785,31.8280999999999,9.55734186799998,5.11671433140999,3963,-3017,4980.73,3.28978
786,32.8280999999999,9.85762186799998,5.26719516222039,2876,-5410,6126.95,4.04686
787,33.8280999999999,10.157901868,5.41765708067421,1071,-6970,7051.8,4.65773
788,34.8280999999999,10.458181868,5.56810161992765,-1110,-5501,5611.87,3.70665
789,35.8280999999999,10.758461868,5.71853015163009,-3264,-3365,4687.95,3.0964
790,36.8280999999999,11.058741868,5.86894390666361,-4319,-2296,4891.36,3.23075
791,37.8280999999999,11.359021868,6.01934399276412,-3454,-1130,3634.15,2.40036
792,38.8280999999999,11.659301868,6.16973140955803,-2653,-308,2670.82,1.76408
793,39.8280999999999,11.959581868,6.3201070614467,-3735,307,3747.6,2.47529
794,40.8280999999999,12.259861868,6.47047176868967,-3898,27,3898.09,2.5747
795,41.8280999999999,12.560141868,6.62082627697416,-2490,-1475,2894.08,1.91155
796,42.8280999999999,12.860421868,6.77117126570677,-411,-1481,1536.97,1.01517
797,43.8280999999999,13.160701868,6.92150735522217,179,-1003,1018.85,0.67295
798,44.8280999999999,13.460981868,7.07183511307045,-1329,-461,1406.68,0.92912
799,45.8280999999999,13.761261868,7.22215505951773,-2932,-750,3026.4,1.99895
800,46.8280999999999,14.061541868,7.3724676723726,-2475,-1098,2707.62,1.78839
801,47.8280999999999,14.361821868,7.52277339123282,-152,-348,379.75,0.25082
802,48.8280999999999,14.662101868,7.67307262123213,2136,572,2211.26,1.46054
803,49.8280999999999,14.962381868,7.82336573635438,2754,28,2754.14,1.81912
804,50.8280999999999,15.262661868,7.97365308237229,1250,-1179,1718.3,1.13494
805,51.8280999999999,15.562941868,8.12393497945957,-784,-1239,1466.21,0.96844
806,52.8280999999999,15.863221868,8.27421172451782,-2240,-156,2245.43,1.48311
807,53.8280999999999,16.163501868,8.42448359325423,-2489,783,2609.25,1.72342
808,54.8280999999999,16.463781868,8.57475084204032,-2574,1384,2922.49,1.93031
809,55.8280999999999,16.764061868,8.7250137095785,-3586,2383,4305.59,2.84385
810,56.8280999999999,17.064341868,8.87527241839902,-3363,3253,4678.87,3.0904
811,57.8280999999999,17.364621868,9.02552717620726,-680,3048,3122.93,2.0627
812,58.8280999999999,17.664901868,9.17577817709851,2342,2409,3359.8,2.21915
813,59.8280999999999,17.965181868,9.32602560265512,3208,1521,3550.31,2.34499
814,60.8280999999999,18.265461868,9.47626962293921,1957,857,2136.42,1.41111
815,61.8280999999999,18.565741868,9.62651039739229,51,825,826.57,0.54595
816,62.8280999999999,18.866021868,9.77674807565191,-1453,1272,1931.11,1.2755
817,63.8280999999999,19.166301868,9.926982798294,-2334,1919,3021.61,1.99578
818,64.8280999999999,19.466581868,10.0772146975088,-1591,1952,2518.25,1.66331
819,65.8280999999999,19.766861868,10.227443897717,18,984,984.16,0.65004
820,66.8280999999999,20.067141868,10.3776705161327,1384,-121,1389.28,0.91762
821,67.8280999999999,20.367421868,10.5278946632777,2055,93,2057.1,1.35872
822,68.8280999999999,20.667701868,10.6781164434526,1514,1559,2173.17,1.43538
823,69.8280999999999,20.967981868,10.8283359551685,183,2492,2498.71,1.6504
824,70.8280999999999,21.268261868,10.9785532915433,-357,2166,2195.22,1.44995
825,71.8280999999999,21.568541868,11.128768540666,785,725,1068.57,0.7058
826,72.8280999999999,21.868821868,11.2789817859317,1637,-370,1678.29,1.10852
827,73.8280999999999,22.169101868,11.4291931063501,853,-10,853.06,0.56345
828,74.8280999999999,22.469381868,11.5794025768302,-1087,925,1427.3,0.94274
829,75.8280999999999,22.769661868,11.729610268443,-3078,2347,3870.72,2.55662
830,76.8280999999999,23.069941868,11.8798162486641,-3362,3163,4616.02,3.04889
831,77.8280999999999,23.370221868,12.0300205815986,-2495,3271,4113.94,2.71726
832,78.8280999999999,23.670501868,12.1802233281885,-1068,3007,3191.03,2.10768
833,79.8280999999999,23.970781868,12.3304245464059,155,1721,1727.97,1.14132
834,80.8280999999999,24.271061868,12.4806242914315,805,6,805.02,0.53172
835,81.8280999999999,24.571341868,12.6308226158209,1501,-1163,1898.83,1.25418
836,82.8280999999999,24.871621868,12.7810195696585,1706,-766,1870.08,1.23519
837,83.8280999999999,25.171901868,12.9312152007016,1162,373,1220.4,0.80608
838,84.8280999999999,25.472181868,13.0814095545135,170,1063,1076.51,0.71104
839,85.8280999999999,25.772461868,13.2316026745885,-145,864,876.08,0.57865
840,86.8280999999999,26.072741868,13.3817946024679,738,614,960.02,0.6341
841,87.8280999999999,26.373021868,13.5319853778483,1897,587,1985.74,1.31159
842,88.8280999999999,26.673301868,13.6821750386831,1110,334,1159.16,0.76563
843,89.8280999999999,26.973581868,13.8323636212769,-409,-311,513.81,0.33937
844,90.8280999999999,27.273861868,13.9825511603743,-692,-1093,1293.64,0.85445
845,91.8280999999999,27.574141868,14.1327376892429,919,-677,1141.44,0.75392
846,92.8280999999999,27.874421868,14.2829232397506,2232,172,2238.62,1.47861
847,93.8280999999999,28.174701868,14.4331078424389,2222,368,2252.27,1.48763
848,94.8280999999999,28.474981868,14.5832915265907,1926,-251,1942.29,1.28288
849,95.8280999999999,28.775261868,14.733474320295,2162,-1074,2414.07,1.5945
850,96.8280999999999,29.075541868,14.883656250507,2348,-1245,2657.65,1.75539
851,97.8280999999999,29.375821868,15.0338373431043,1840,-734,1981,1.30845
852,98.8280999999999,29.676101868,15.1840176229408,1159,-344,1208.97,0.79853
