sample,taps_from_fp,excess_path_m,reflector_off_m,real,imag,amplitude,amplitude_norm
700,-50.5625,-15.1829075,NaN,223,119,252.76,0.14485
701,-49.5625,-14.8826275,NaN,227,188,294.74,0.16891
702,-48.5625,-14.5823475,NaN,232,179,293.03,0.16792
703,-47.5625,-14.2820675,NaN,63,219,227.88,0.13059
704,-46.5625,-13.9817875,NaN,136,100,168.81,0.09674
705,-45.5625,-13.6815075,NaN,240,119,267.88,0.15351
706,-44.5625,-13.3812275,NaN,316,152,350.66,0.20095
707,-43.5625,-13.0809475,NaN,377,190,422.17,0.24193
708,-42.5625,-12.7806675,NaN,271,327,424.7,0.24338
709,-41.5625,-12.4803875,NaN,276,222,354.2,0.20298
710,-40.5625,-12.1801075,NaN,303,-37,305.25,0.17493
711,-39.5625,-11.8798275,NaN,231,94,249.39,0.14292
712,-38.5625,-11.5795475,NaN,157,252,296.91,0.17015
713,-37.5625,-11.2792675,NaN,158,265,308.53,0.17681
714,-36.5625,-10.9789875,NaN,124,229,260.42,0.14924
715,-35.5625,-10.6787075,NaN,215,184,282.99,0.16217
716,-34.5625,-10.3784275,NaN,331,86,341.99,0.19598
717,-33.5625,-10.0781475,NaN,350,-12,350.21,0.20069
718,-32.5625,-9.7778675,NaN,421,114,436.16,0.24995
719,-31.5625,-9.4775875,NaN,184,86,203.11,0.11639
720,-30.5625,-9.1773075,NaN,-162,147,218.75,0.12536
721,-29.5625,-8.8770275,NaN,-195,343,394.56,0.22611
722,-28.5625,-8.5767475,NaN,-118,434,449.76,0.25774
723,-27.5625,-8.2764675,NaN,247,497,554.99,0.31805
724,-26.5625,-7.9761875,NaN,417,331,532.4,0.3051
725,-25.5625,-7.6759075,NaN,546,362,655.1,0.37542
726,-24.5625,-7.3756275,NaN,643,240,686.33,0.39331
727,-23.5625,-7.0753475,NaN,567,-102,576.1,0.33014
728,-22.5625,-6.7750675,NaN,339,-344,482.97,0.27677
729,-21.5625,-6.4747875,NaN,92,-352,363.82,0.2085
730,-20.5625,-6.1745075,NaN,-48,-210,215.42,0.12345
731,-19.5625,-5.8742275,NaN,-112,106,154.21,0.08837
732,-18.5625,-5.5739475,NaN,204,234,310.44,0.1779
733,-17.5625,-5.2736675,NaN,349,239,422.99,0.2424
734,-16.5625,-4.9733875,NaN,276,217,351.09,0.2012
735,-15.5625,-4.6731075,NaN,228,202,304.61,0.17456
736,-14.5625,-4.3728275,NaN,334,216,397.76,0.22794
737,-13.5625,-4.0725475,NaN,173,219,279.09,0.15994
738,-12.5625,-3.7722675,NaN,182,311,360.34,0.2065
739,-11.5625,-3.4719875,NaN,139,168,218.05,0.12496
740,-10.5625,-3.1717075,NaN,247,-82,260.26,0.14914
741,-9.5625,-2.8714275,NaN,292,-71,300.51,0.17221
742,-8.5625,-2.5711475,NaN,208,307,370.83,0.21251
743,-7.5625,-2.2708675,NaN,196,239,309.09,0.17713
744,-6.5625,-1.9705875,NaN,328,97,342.04,0.19601
745,-5.5625,-1.6703075,NaN,262,-53,267.31,0.15318
746,-4.5625,-1.3700275,NaN,284,-57,289.66,0.166
747,-3.5625,-1.0697475,NaN,262,143,298.48,0.17105
748,-2.5625,-0.7694675,NaN,250,135,284.12,0.16282
749,-1.5625,-0.4691875,NaN,645,-366,741.61,0.42499
750,-0.5625,-0.1689075,NaN,3183,-1842,3677.56,2.10748
751,0.4375,0.1313725,0.224265597983869,8200,-5309,9768.6,5.59805
752,1.4375,0.4316525,0.444588962063907,9207,-10257,13783.14,7.89865
753,2.4375,0.7319325,0.624585999794314,2143,-13619,13786.57,7.90062
754,3.4375,1.0322125,0.792237361078776,-7342,-11158,13356.87,7.65437
755,4.4375,1.3324925,0.954073603365622,-11440,-2098,11630.79,6.66521
756,5.4375,1.6327725,1.11263510828531,-10636,8520,13627.73,7.80959
757,6.4375,1.9330525,1.26914985992162,-8996,14438,17011.29,9.74859
758,7.4375,2.2333325,1.42429276796909,-5315,15468,16355.68,9.37288
759,8.4375,2.5336125,1.57846838740567,5171,12757,13765.18,7.88836
760,9.4375,2.8338925,1.73193505951842,15664,5548,16617.5,9.52292
761,10.4375,3.1341725,1.88486596073542,16412,-6569,17677.83,10.13056
762,11.4375,3.4344525,2.03738174348576,8746,-15581,17867.85,10.23946
763,12.4375,3.7347325,2.18956915548221,1606,-14485,14573.76,8.35172
764,13.4375,4.0350125,2.3414922258656,-450,-3451,3480.22,1.99439
765,14.4375,4.3352925,2.49319927806404,254,4048,4055.96,2.32433
766,15.4375,4.6355725,2.64472748609173,247,4091,4098.45,2.34868
767,16.4375,4.9358525,2.7961059261836,-736,581,937.69,0.53736
768,17.4375,5.2361325,2.9473576750013,-1748,-907,1969.3,1.12854
769,18.4375,5.5364125,3.0985012857088,-1959,196,1968.78,1.12824
770,19.4375,5.8366925,3.24955184754591,-1634,1049,1941.74,1.11275
771,20.4375,6.1369725,3.40052176017726,-928,25,928.34,0.532
772,21.4375,6.4372525,3.55142130874233,179,-2171,2178.37,1.24835
773,22.4375,6.7375325,3.70225909711072,493,-1851,1915.53,1.09772
774,23.4375,7.0378125,3.8530423786002,-362,2643,2667.68,1.52875
775,24.4375,7.3380925,4.00377731144466,-862,8147,8192.48,4.69483
776,25.4375,7.6383725,4.15446915829075,1766,11195,11333.44,6.49481
