sample,taps_from_fp,excess_path_m,reflector_off_m,real,imag,amplitude,amplitude_norm
695,-50.1875,-15.0703025,NaN,70,202,213.78,0.15034
696,-49.1875,-14.7700225,NaN,16,212,212.6,0.14951
697,-48.1875,-14.4697425,NaN,52,211,217.31,0.15282
698,-47.1875,-14.1694625,NaN,217,138,257.16,0.18085
699,-46.1875,-13.8691825,NaN,195,92,215.61,0.15163
700,-45.1875,-13.5689025,NaN,109,52,120.77,0.08493
701,-44.1875,-13.2686225,NaN,60,118,132.38,0.09309
702,-43.1875,-12.9683425,NaN,80,211,225.66,0.15869
703,-42.1875,-12.6680625,NaN,74,213,225.49,0.15857
704,-41.1875,-12.3677825,NaN,142,124,188.52,0.13257
705,-40.1875,-12.0675025,NaN,123,196,231.4,0.16273
706,-39.1875,-11.7672225,NaN,90,195,214.77,0.15103
707,-38.1875,-11.4669425,NaN,159,158,224.15,0.15763
708,-37.1875,-11.1666625,NaN,80,140,161.25,0.11339
709,-36.1875,-10.8663825,NaN,105,127,164.78,0.11588
710,-35.1875,-10.5661025,NaN,128,149,196.43,0.13814
711,-34.1875,-10.2658225,NaN,112,111,157.69,0.11089
712,-33.1875,-9.9655425,NaN,126,78,148.19,0.10421
713,-32.1875,-9.6652625,NaN,363,178,404.29,0.28431
714,-31.1875,-9.3649825,NaN,592,185,620.23,0.43617
715,-30.1875,-9.0647025,NaN,645,-99,652.55,0.4589
716,-29.1875,-8.7644225,NaN,258,-341,427.6,0.30071
717,-28.1875,-8.4641425,NaN,-39,-351,353.16,0.24835
718,-27.1875,-8.1638625,NaN,-143,-191,238.6,0.16779
719,-26.1875,-7.8635825,NaN,-216,-120,247.1,0.17377
720,-25.1875,-7.5633025,NaN,-239,-76,250.79,0.17637
721,-24.1875,-7.2630225,NaN,-313,-51,317.13,0.22302
722,-23.1875,-6.9627425,NaN,-157,-20,158.27,0.1113
723,-22.1875,-6.6624625,NaN,39,138,143.41,0.10085
724,-21.1875,-6.3621825,NaN,180,51,187.09,0.13157
725,-20.1875,-6.0619025,NaN,265,19,265.68,0.18684
726,-19.1875,-5.7616225,NaN,173,-16,173.74,0.12218
727,-18.1875,-5.4613425,NaN,78,140,160.26,0.1127
728,-17.1875,-5.1610625,NaN,33,234,236.32,0.16619
729,-16.1875,-4.8607825,NaN,99,148,178.06,0.12522
730,-15.1875,-4.5605025,NaN,79,110,135.43,0.09524
731,-14.1875,-4.2602225,NaN,79,179,195.66,0.13759
732,-13.1875,-3.9599425,NaN,196,165,256.2,0.18017
733,-12.1875,-3.6596625,NaN,130,157,203.84,0.14334
734,-11.1875,-3.3593825,NaN,189,101,214.29,0.1507
735,-10.1875,-3.0591025,NaN,219,128,253.66,0.17838
736,-9.1875,-2.7588225,NaN,156,130,203.07,0.1428
737,-8.1875,-2.4585425,NaN,42,256,259.42,0.18243
738,-7.1875,-2.1582625,NaN,15,402,402.28,0.2829
739,-6.1875,-1.8579825,NaN,18,286,286.57,0.20152
740,-5.1875,-1.5577025,NaN,104,321,337.43,0.23729
741,-4.1875,-1.2574225,NaN,157,427,454.95,0.31994
742,-3.1875,-0.9571425,NaN,209,286,354.23,0.24911
743,-2.1875,-0.6568625,NaN,165,305,346.77,0.24386
744,-1.1875,-0.3565825,NaN,15,1552,1552.07,1.09147
745,-0.1875,-0.0563025,NaN,-775,5271,5327.67,3.7466
746,0.8125,0.2439775,0.316659722930723,108,10330,10330.56,7.26481
747,1.8125,0.5442575,0.514338586513361,6829,10898,12860.86,9.0442
748,2.8125,0.8445375,0.688403241005272,14540,4795,15310.25,10.7667
749,3.8125,1.1448175,0.853427151007374,16400,-2838,16643.74,11.70446
750,4.8125,1.4450975,1.01383471094975,12867,-9651,16084.2,11.31097
751,5.8125,1.7453775,1.17152369987831,7283,-13841,15640.18,10.99872
752,6.8125,2.0456575,1.32746328643265,4617,-14538,15253.53,10.72681
753,7.8125,2.3459375,1.48220572576028,3664,-10683,11293.87,7.94224
754,8.8125,2.6462175,1.63609073383066,335,-2938,2957.04,2.07949
755,9.8125,2.9464975,1.78933954418287,-904,2335,2503.89,1.76082
756,10.8125,3.2467775,1.94210276726711,3485,5249,6300.57,4.43078
757,11.8125,3.5470575,2.09448665597959,8620,4975,9952.64,6.99904
758,12.8125,3.8473375,2.24656840196923,6533,1068,6619.72,4.65522
759,13.8125,4.1476175,2.39840548210192,1155,-2736,2969.8,2.08847
760,14.8125,4.4478975,2.55004160115606,-2070,-3624,4173.52,2.93497
761,15.8125,4.7481775,2.70151059925305,-2762,-1305,3054.78,2.14823
762,16.8125,5.0484575,2.85283909594049,-2545,489,2591.55,1.82247
763,17.8125,5.3487375,3.00404832450754,-2631,1036,2827.62,1.98848
764,18.8125,5.6490175,3.15515543259386,-1739,1065,2039.2,1.43404
765,19.8125,5.9492975,3.30617442233113,-710,1732,1871.88,1.31637
766,20.8125,6.2495775,3.45711684169433,-52,2872,2872.47,2.02002
767,21.8125,6.5498575,3.60799230079231,-26,2572,2572.13,1.80881
768,22.8125,6.8501375,3.75880886282165,-469,66,473.62,0.33307
769,23.8125,7.1504175,3.90957334386715,-931,-3445,3568.58,2.50955
