sample,taps_from_fp,excess_path_m,reflector_off_m,real,imag,amplitude,amplitude_norm
703,-50.2655999999999,-15.093754368,NaN,-3,130,130.03,0.09222
704,-49.2655999999999,-14.793474368,NaN,-77,362,370.1,0.26248
705,-48.2655999999999,-14.493194368,NaN,-15,327,327.34,0.23216
706,-47.2655999999999,-14.192914368,NaN,157,161,224.88,0.15949
707,-46.2655999999999,-13.892634368,NaN,144,163,217.5,0.15425
708,-45.2655999999999,-13.592354368,NaN,105,131,167.89,0.11907
709,-44.2655999999999,-13.292074368,NaN,133,92,161.72,0.11469
710,-43.2655999999999,-12.991794368,NaN,243,86,257.77,0.18282
711,-42.2655999999999,-12.691514368,NaN,255,78,266.66,0.18912
712,-41.2655999999999,-12.391234368,NaN,244,100,263.7,0.18702
713,-40.2655999999999,-12.090954368,NaN,221,-3,221.02,0.15675
714,-39.2655999999999,-11.790674368,NaN,-6,201,201.09,0.14262
715,-38.2655999999999,-11.490394368,NaN,2,306,306.01,0.21703
716,-37.2655999999999,-11.190114368,NaN,-53,202,208.84,0.14811
717,-36.2655999999999,-10.889834368,NaN,115,281,303.62,0.21533
718,-35.2655999999999,-10.589554368,NaN,121,208,240.63,0.17066
719,-34.2655999999999,-10.289274368,NaN,96,97,136.47,0.09679
720,-33.2655999999999,-9.98899436799998,NaN,277,61,283.64,0.20116
721,-32.2655999999999,-9.68871436799999,NaN,338,17,338.43,0.24002
722,-31.2655999999999,-9.38843436799998,NaN,159,-111,193.91,0.13753
723,-30.2655999999999,-9.08815436799999,NaN,-173,-24,174.66,0.12387
724,-29.2655999999999,-8.78787436799998,NaN,-363,140,389.06,0.27593
725,-28.2655999999999,-8.48759436799998,NaN,-285,199,347.6,0.24653
726,-27.2655999999999,-8.18731436799998,NaN,50,237,242.22,0.17178
727,-26.2655999999999,-7.88703436799999,NaN,250,403,474.25,0.33634
728,-25.2655999999999,-7.58675436799998,NaN,112,433,447.25,0.3172
729,-24.2655999999999,-7.28647436799998,NaN,65,318,324.58,0.2302
730,-23.2655999999999,-6.98619436799998,NaN,246,-110,269.47,0.19112
731,-22.2655999999999,-6.68591436799998,NaN,230,-243,334.59,0.2373
732,-21.2655999999999,-6.38563436799998,NaN,70,-236,246.16,0.17458
733,-20.2655999999999,-6.08535436799998,NaN,-145,-184,234.27,0.16615
734,-19.2655999999999,-5.78507436799998,NaN,-246,30,247.82,0.17576
735,-18.2655999999999,-5.48479436799999,NaN,71,145,161.45,0.1145
736,-17.2655999999999,-5.18451436799998,NaN,388,182,428.57,0.30395
737,-16.2655999999999,-4.88423436799998,NaN,205,305,367.49,0.26063
738,-15.2655999999999,-4.58395436799998,NaN,11,304,304.2,0.21574
739,-14.2655999999999,-4.28367436799998,NaN,-17,158,158.91,0.1127
