FRAME,RX_TS,FP_INDEX,FP_INT,RXPACC,RXPWR,STD_NOISE,NTM,NOISE_THRESH,PEAK_IDX,PEAK_AMPL,START,elapsed_s,tag_anchor_dist_m,n_samples,aligned_csv
1,3353118109,750.2969,750,895,-60.13,88,13,1144,752,17270,700,0.4199022,1.5,150,02_lde_aligned\frame_0001_aligned.csv
2,9742925516,746.4062,746,916,-60.68,96,13,1248,748,17586,696,0.5192001,1.5,150,02_lde_aligned\frame_0002_aligned.csv
3,16132720131,751.2656,751,968,-60.86,92,13,1196,753,18307,701,0.6224049,1.5,150,02_lde_aligned\frame_0003_aligned.csv
4,22522503459,747.7656,747,1091,-61.35,112,13,1456,749,18938,697,0.716146,1.5,150,02_lde_aligned\frame_0004_aligned.csv
5,28912310315,752.5156,752,883,-60.34,88,13,1144,754,16660,702,0.8111689,1.5,150,02_lde_aligned\frame_0005_aligned.csv
6,35302105364,748.1562,748,967,-61.37,100,13,1300,750,18262,698,0.9165644,1.5,150,02_lde_aligned\frame_0006_aligned.csv
7,41691900381,751.2969,751,945,-60.49,96,13,1248,753,17530,701,1.01141,1.5,150,02_lde_aligned\frame_0007_aligned.csv
8,48081700974,753.4375,753,939,-60.84,96,13,1248,755,17846,703,1.1158605,1.5,150,02_lde_aligned\frame_0008_aligned.csv
9,54471477988,747.6562,747,977,-61.37,92,13,1196,749,18180,697,1.2105266,1.5,150,02_lde_aligned\frame_0009_aligned.csv
10,60861290826,749.125,749,1043,-61.47,124,13,1612,752,18140,699,1.3064645,1.5,150,02_lde_aligned\frame_0010_aligned.csv
11,67251067784,749.5937,749,901,-60.7,96,13,1248,752,17084,699,1.4160669,1.5,150,02_lde_aligned\frame_0011_aligned.csv
12,73640862635,749.7656,749,878,-61.01,88,13,1144,752,16622,699,1.5117552,1.5,150,02_lde_aligned\frame_0012_aligned.csv
13,80030657451,750.7656,750,879,-60.95,104,13,1352,753,16527,700,1.6080083,1.5,150,02_lde_aligned\frame_0013_aligned.csv
14,86420464015,750.2031,750,885,-60.35,92,13,1196,752,17020,700,1.7108897,1.5,150,02_lde_aligned\frame_0014_aligned.csv
15,92810247004,748.6562,748,916,-61.03,96,13,1248,751,17353,698,1.8069135,1.5,150,02_lde_aligned\frame_0015_aligned.csv
16,99200041735,748.3281,748,938,-60.5,100,13,1300,750,17828,698,1.9191022,1.5,149,02_lde_aligned\frame_0016_aligned.csv
17,105589836448,746.3437,746,944,-61.69,96,13,1248,749,17098,696,2.0069079,1.5,150,02_lde_aligned\frame_0017_aligned.csv
18,111979630601,751.9844,751,1056,-61.28,116,13,1508,753,18586,701,2.114758,1.5,150,02_lde_aligned\frame_0018_aligned.csv
19,118369443177,749.2344,749,907,-60.37,96,13,1248,751,17436,699,2.2197221,1.5,150,02_lde_aligned\frame_0019_aligned.csv
20,124759219879,746.5781,746,972,-61.5,96,13,1248,749,18091,696,2.3161483,1.5,150,02_lde_aligned\frame_0020_aligned.csv
21,131149014471,750.8281,750,908,-60.76,100,13,1300,753,17433,700,2.4107323,1.5,150,02_lde_aligned\frame_0021_aligned.csv
22,137538809035,747.3906,747,983,-61.79,104,13,1352,750,18116,697,2.521873,1.5,150,02_lde_aligned\frame_0022_aligned.csv
23,143928615367,751.0781,751,1007,-60.8,112,13,1456,753,18603,701,2.6090495,1.5,150,02_lde_aligned\frame_0023_aligned.csv
24,150318398097,746.3594,746,976,-62.02,108,13,1404,749,17948,696,2.7214045,1.5,150,02_lde_aligned\frame_0024_aligned.csv
25,156708192600,748.8437,748,1053,-61.25,108,13,1404,751,18112,698,2.8156652,1.5,150,02_lde_aligned\frame_0025_aligned.csv
26,163097986561,751.3594,751,876,-60.71,96,13,1248,753,16365,701,2.9137186,1.5,150,02_lde_aligned\frame_0026_aligned.csv
27,169487798933,745.6719,745,942,-61.03,120,13,1560,747,17671,695,3.0067736,1.5,150,02_lde_aligned\frame_0027_aligned.csv
28,175877575432,748.5937,748,1063,-61.24,116,13,1508,750,19080,698,3.1185389,1.5,150,02_lde_aligned\frame_0028_aligned.csv
29,182267382142,749.5625,749,946,-61.77,100,13,1300,752,17631,699,3.2127473,1.5,150,02_lde_aligned\frame_0029_aligned.csv
30,188657175993,751.2344,751,876,-60.91,96,13,1248,753,16537,701,3.3174939,1.5,150,02_lde_aligned\frame_0030_aligned.csv
31,195046958576,751.8437,751,880,-60.78,96,13,1248,754,16763,701,3.4137196,1.5,150,02_lde_aligned\frame_0031_aligned.csv
32,201436764684,752.2812,752,883,-60.52,96,13,1248,754,17006,702,3.5081816,1.5,150,02_lde_aligned\frame_0032_aligned.csv
33,207826558994,752.25,752,885,-61.18,96,13,1248,754,16498,702,3.619052,1.5,150,02_lde_aligned\frame_0033_aligned.csv
34,214216358914,752,752,943,-60.97,108,13,1404,754,17976,702,3.7132861,1.5,150,02_lde_aligned\frame_0034_aligned.csv
35,220606135255,750.9531,750,947,-60.85,100,13,1300,753,17978,700,3.814805,1.5,150,02_lde_aligned\frame_0035_aligned.csv
36,226995941792,750.2187,750,945,-60.56,100,13,1300,752,18002,700,3.9197309,1.5,150,02_lde_aligned\frame_0036_aligned.csv
37,233385735512,749.3437,749,1050,-61.27,112,13,1456,751,18469,699,4.01453,1.5,150,02_lde_aligned\frame_0037_aligned.csv
38,239775517928,747.8437,747,986,-60.71,108,13,1404,749,18036,697,4.1089882,1.5,150,02_lde_aligned\frame_0038_aligned.csv
39,246165323890,753.5,753,896,-60.7,100,13,1300,755,16790,703,4.2192523,1.5,150,02_lde_aligned\frame_0039_aligned.csv
40,252555118047,751.0781,751,1023,-61.11,112,13,1456,754,17517,701,4.3199591,1.5,150,02_lde_aligned\frame_0040_aligned.csv
41,258944917814,749.4375,749,894,-60.78,92,13,1196,751,16864,699,4.414365,1.5,150,02_lde_aligned\frame_0041_aligned.csv
42,265334694011,745.2656,745,1021,-60.97,128,13,1664,747,18749,695,4.5191777,1.5,150,02_lde_aligned\frame_0042_aligned.csv
43,271724500397,751.1719,751,989,-60.81,112,13,1456,753,18290,701,4.6149164,1.5,150,02_lde_aligned\frame_0043_aligned.csv
44,278114293960,746.4687,746,893,-60.4,100,13,1300,748,16647,696,4.7092692,1.5,150,02_lde_aligned\frame_0044_aligned.csv
45,284504076237,751.2969,751,926,-60.07,92,13,1196,753,17758,701,4.8207938,1.5,150,02_lde_aligned\frame_0045_aligned.csv
46,290893882057,747.4844,747,957,-61.46,96,13,1248,750,17698,697,4.9171868,1.5,150,02_lde_aligned\frame_0046_aligned.csv
47,297283676067,750.0156,750,990,-61.29,108,13,1404,752,18009,700,5.0116187,1.5,150,02_lde_aligned\frame_0047_aligned.csv
48,303673475694,746.0625,746,960,-60.83,108,13,1404,748,18160,696,5.1165887,1.5,150,02_lde_aligned\frame_0048_aligned.csv
49,310063251742,748.5625,748,886,-60.48,100,13,1300,751,16755,698,5.2111862,1.5,150,02_lde_aligned\frame_0049_aligned.csv
50,316453057977,751.2344,751,959,-61.24,104,13,1352,754,17193,701,5.310535,1.5,150,02_lde_aligned\frame_0050_aligned.csv
51,322842851387,752.6406,752,1073,-60.99,116,13,1508,754,19096,702,5.4129622,1.5,150,02_lde_aligned\frame_0051_aligned.csv
52,329232633520,746.8437,746,1024,-60.87,112,13,1456,748,18429,696,5.523732,1.5,150,02_lde_aligned\frame_0052_aligned.csv
53,335622427402,748.625,748,992,-61.3,100,13,1300,751,18376,698,5.6201296,1.5,150,02_lde_aligned\frame_0053_aligned.csv
54,342012220763,749.6406,749,905,-60.28,100,13,1300,751,17061,699,5.7149456,1.5,150,02_lde_aligned\frame_0054_aligned.csv
55,348402026894,749.5625,749,918,-60.88,100,13,1300,752,17044,699,5.8102574,1.5,150,02_lde_aligned\frame_0055_aligned.csv
56,354791820193,750.6094,750,906,-60.2,100,13,1300,753,17024,700,5.9161418,1.5,150,02_lde_aligned\frame_0056_aligned.csv
57,361181602208,750.2187,750,928,-60.24,100,13,1300,752,17786,700,6.008686,1.5,150,02_lde_aligned\frame_0057_aligned.csv
58,367571407756,749.9062,749,935,-60.27,104,13,1352,752,17590,699,6.1190659,1.5,150,02_lde_aligned\frame_0058_aligned.csv
59,373961201490,749.75,749,971,-60.63,112,13,1456,751,17977,699,6.2134493,1.5,150,02_lde_aligned\frame_0059_aligned.csv
60,380351000849,748.6094,748,905,-60.17,96,13,1248,750,17101,698,6.3206395,1.5,150,02_lde_aligned\frame_0060_aligned.csv
61,386740776623,746.4531,746,895,-60.02,96,13,1248,748,16809,696,6.4162377,1.5,150,02_lde_aligned\frame_0061_aligned.csv
62,393130570307,753.0156,753,1059,-61.05,104,13,1352,755,18018,703,6.5102678,1.5,150,02_lde_aligned\frame_0062_aligned.csv
