sample,real,imag,amplitude,amplitude_norm
728,-138,396,419.36,0.41936
729,-43,505,506.83,0.50683
730,27,294,295.24,0.29524
731,295,109,314.49,0.31449
732,499,206,539.85,0.53985
733,399,196,444.54,0.44454
734,186,71,199.09,0.19909
735,-57,-164,173.62,0.17362
736,-137,-416,437.98,0.43798
737,26,-482,482.7,0.4827
738,479,-196,517.55,0.51755
739,583,178,609.57,0.60957
740,496,244,552.77,0.55277
741,272,85,284.97,0.28497
742,149,118,190.07,0.19007
743,-60,50,78.1,0.0781
744,-147,61,159.15,0.15915
745,-21,81,83.68,0.08368
746,119,14,119.82,0.11982
747,-85,348,358.23,0.35823
748,-1482,3056,3396.39,3.39639
749,-4708,11433,12364.42,12.36442
750,-4711,16402,17065.14,17.06514
751,-1051,13638,13678.44,13.67844
752,1059,-337,1111.33,1.11133
753,-3368,-10373,10906.08,10.90608
754,-10117,-10503,14583.1,14.5831
755,-8761,-6418,10860.29,10.86029
756,2251,-3108,3837.53,3.83753
757,12000,-2496,12256.84,12.25684
758,12102,-605,12117.11,12.11711
759,2939,3301,4419.77,4.41976
760,-9856,4994,11049.02,11.04902
761,-14318,642,14332.39,14.33239
762,-5434,-2542,5999.18,5.99918
763,3494,326,3509.18,3.50918
764,5032,3969,6408.9,6.4089
765,3370,3627,4950.96,4.95096
766,1723,969,1976.79,1.97679
767,-2784,-418,2815.21,2.81521
768,-8130,-2366,8467.28,8.46728
769,-2618,-4477,5186.28,5.18628
770,8351,-2983,8867.78,8.86778
771,10984,682,11005.15,11.00515
772,3517,721,3590.14,3.59014
773,304,-1429,1460.98,1.46098
774,2960,383,2984.68,2.98468
775,5768,6925,9012.52,9.01252
776,2316,8625,8930.54,8.93054
777,-466,2533,2575.51,2.57551
778,1159,-1503,1897.97,1.89797
779,2906,-1579,3307.28,3.30728
780,2083,-111,2085.96,2.08596
781,1244,-340,1289.63,1.28963
782,1682,-721,1830.02,1.83002
783,3031,398,3057.02,3.05702
784,2462,4262,4922,4.922
785,1292,5565,5713.01,5.71301
786,1486,951,1764.26,1.76426
787,3714,-4570,5888.86,5.88886
788,3953,-5100,6452.61,6.45261
789,736,-1928,2063.71,2.06371
790,-3383,-681,3450.86,3.45086
791,-5458,-942,5538.69,5.53869
792,-2765,145,2768.8,2.7688
793,-392,1305,1362.6,1.3626
794,-106,1315,1319.27,1.31927
795,619,1015,1188.86,1.18886
796,2402,1592,2881.68,2.88168
797,3242,2152,3891.23,3.89123
798,1364,1104,1754.8,1.7548
799,-1175,-1401,1828.5,1.8285
800,-1815,-4529,4879.15,4.87915
801,-57,-4632,4632.35,4.63235
802,1414,-1971,2425.74,2.42574
803,949,150,960.78,0.96078
804,298,-203,360.57,0.36057
805,426,-2099,2141.79,2.14179
806,820,-1760,1941.65,1.94165
807,-625,840,1047.01,1.04701
808,-2526,2655,3664.66,3.66466
809,-1707,1243,2111.61,2.11161
810,-11,-476,476.13,0.47613
811,-26,-570,570.59,0.57059
812,-1134,-271,1165.93,1.16593
813,-666,-468,813.99,0.81399
814,1451,95,1454.11,1.45411
815,2707,494,2751.71,2.75171
816,1287,-1132,1714,1.714
817,-742,-3367,3447.79,3.44779
818,-1501,-2596,2998.7,2.9987
819,-2073,-403,2111.81,2.11181
820,-1420,1786,2281.71,2.28171
821,242,1248,1271.25,1.27125
822,1914,-686,2033.22,2.03322
823,3316,-1584,3674.9,3.6749
824,2293,-1321,2646.3,2.6463
825,81,-1212,1214.7,1.2147
826,-1463,-1829,2342.14,2.34214
827,-1161,-1421,1834.98,1.83498
828,-284,-239,371.18,0.37118
829,-42,1286,1286.69,1.28669
830,-592,1557,1665.75,1.66575
831,-709,1694,1836.39,1.83639
832,-235,2410,2421.43,2.42143
833,81,2335,2336.4,2.3364
834,-253,1366,1389.23,1.38923
835,-578,-355,678.31,0.67831
836,-631,-2077,2170.73,2.17073
837,-27,-2828,2828.13,2.82813
838,766,-1262,1476.28,1.47628
839,572,1027,1175.55,1.17555
840,-405,1551,1603.01,1.60301
841,-897,350,962.86,0.96286
842,-720,-503,878.3,0.8783
843,-385,-370,533.97,0.53397
844,-257,366,447.22,0.44722
845,-435,950,1044.86,1.04486
846,25,567,567.55,0.56755
847,972,-111,978.32,0.97832
848,1476,-1292,1961.59,1.96159
849,1212,-1837,2200.8,2.2008
850,683,-795,1048.1,1.0481
851,166,265,312.7,0.3127
852,121,692,702.5,0.7025
853,114,-221,248.67,0.24867
854,-69,-1091,1093.18,1.09318
855,-363,-1336,1384.44,1.38444
856,-103,-1385,1388.82,1.38882
857,298,-1758,1783.08,1.78308
858,651,-1132,1305.84,1.30584
859,736,305,796.69,0.79669
860,275,1332,1360.09,1.36009
861,-581,1433,1546.3,1.5463
862,-723,741,1035.28,1.03528
863,-252,-364,442.72,0.44272
864,162,-1478,1486.85,1.48685
865,-30,-638,638.7,0.6387
866,-871,849,1216.32,1.21632
867,-1372,1187,1814.21,1.81421
868,-1030,354,1089.14,1.08914
869,-47,-529,531.08,0.53108
870,658,-512,833.73,0.83373
871,599,13,599.14,0.59914
872,469,163,496.52,0.49652
873,786,117,794.66,0.79466
874,927,230,955.11,0.95511
875,569,12,569.13,0.56913
876,-382,-221,441.32,0.44132
877,-449,-205,493.58,0.49358
878,443,353,566.44,0.56644
879,1161,875,1453.8,1.4538
880,448,492,665.41,0.66541
881,-291,217,363,0.363
882,-108,538,548.73,0.54873
883,483,1275,1363.42,1.36342
884,750,1148,1371.28,1.37128
885,659,228,697.33,0.69733
886,259,-674,722.05,0.72205
887,-292,-940,984.31,0.98431
888,-909,-213,933.62,0.93362
889,-1052,412,1129.8,1.1298
890,-763,265,807.71,0.80771
891,414,-79,421.47,0.42147
892,598,-465,757.52,0.75752
893,-150,-609,627.2,0.6272
894,-56,-516,519.03,0.51903
895,470,-370,598.16,0.59816
896,524,-442,685.52,0.68552
897,-101,-418,430.03,0.43003
898,-683,-120,693.46,0.69346
899,-553,389,676.11,0.67611
900,66,994,996.19,0.99619
901,163,1194,1205.07,1.20507
902,-172,495,524.03,0.52403
903,-233,-388,452.58,0.45258
904,99,-662,669.36,0.66936
905,291,-359,462.13,0.46213
906,76,-77,108.19,0.10819
907,-199,-82,215.23,0.21523
908,-526,-200,562.74,0.56274
909,-537,-296,613.18,0.61318
910,-434,11,434.14,0.43414
911,-431,148,455.7,0.4557
912,166,52,173.95,0.17395
913,690,536,873.73,0.87373
914,317,266,413.82,0.41382
915,-428,-168,459.79,0.45979
916,-387,-156,417.26,0.41726
917,209,101,232.12,0.23212
918,368,484,608.01,0.60801
919,407,897,985.02,0.98502
920,213,717,747.97,0.74797
921,-53,121,132.1,0.1321
922,-679,-182,702.97,0.70297
923,-787,220,817.17,0.81717
924,-586,432,728.02,0.72802
925,19,237,237.76,0.23776
926,185,-112,216.26,0.21626
927,-406,222,462.73,0.46273
