sample,taps_from_fp,amplitude,amplitude_norm
698,-50.2344000000001,303.05,0.30642
699,-49.2344000000001,142.3,0.14388
700,-48.2344000000001,241.07,0.24376
701,-47.2344000000001,262.07,0.26499
702,-46.2344000000001,325.34,0.32896
703,-45.2344000000001,671.43,0.6789
704,-44.2344000000001,770.75,0.77932
705,-43.2344000000001,371.43,0.37556
706,-42.2344000000001,348.14,0.35201
707,-41.2344000000001,388.46,0.39279
708,-40.2344000000001,154.94,0.15666
709,-39.2344000000001,279.87,0.28299
710,-38.2344000000001,506.02,0.51165
711,-37.2344000000001,538.1,0.54408
712,-36.2344000000001,716.36,0.72433
713,-35.2344000000001,717.79,0.72577
714,-34.2344000000001,170.75,0.17265
715,-33.2344000000001,77.88,0.07874
716,-32.2344000000001,345.03,0.34887
717,-31.2344000000001,639.53,0.64664
718,-30.2344000000001,687.79,0.69544
719,-29.2344000000001,335.17,0.3389
720,-28.2344000000001,144.84,0.14646
721,-27.2344000000001,143.62,0.14521
722,-26.2344000000001,142.52,0.14411
723,-25.2344000000001,426.69,0.43144
724,-24.2344000000001,498.53,0.50407
725,-23.2344000000001,170.59,0.17249
726,-22.2344000000001,319.48,0.32303
727,-21.2344000000001,579.31,0.58575
728,-20.2344000000001,482.34,0.4877
729,-19.2344000000001,364.01,0.36805
730,-18.2344000000001,508.25,0.5139
731,-17.2344000000001,246.46,0.2492
732,-16.2344000000001,212.81,0.21518
733,-15.2344000000001,376.56,0.38075
734,-14.2344000000001,360.07,0.36407
735,-13.2344000000001,465.64,0.47082
736,-12.2344000000001,538.92,0.54492
737,-11.2344000000001,406.24,0.41076
738,-10.2344000000001,242.14,0.24484
739,-9.23440000000005,142.62,0.1442
740,-8.23440000000005,70.6,0.07139
741,-7.23440000000005,176.46,0.17842
742,-6.23440000000005,329.32,0.33298
743,-5.23440000000005,187.18,0.18926
744,-4.23440000000005,397.43,0.40185
745,-3.23440000000005,295.85,0.29914
746,-2.23440000000005,56.61,0.05724
747,-1.23440000000005,840.62,0.84997
748,-0.234400000000051,6304.76,6.37489
749,0.765599999999949,14905.06,15.07084
750,1.76559999999995,16817.41,17.00446
751,2.76559999999995,14437.48,14.59806
752,3.76559999999995,15224.61,15.39394
753,4.76559999999995,13604.95,13.75627
754,5.76559999999995,4316.23,4.36424
755,6.76559999999995,3550.07,3.58956
756,7.76559999999995,1488.74,1.5053
757,8.76559999999995,1776.39,1.79615
758,9.76559999999995,1140.05,1.15273
759,10.7655999999999,2011.09,2.03346
760,11.7655999999999,1001.52,1.01265
761,12.7655999999999,1814.08,1.83425
762,13.7655999999999,2073.56,2.09662
763,14.7655999999999,2019.46,2.04192
764,15.7655999999999,1796.54,1.81652
765,16.7655999999999,910.97,0.9211
766,17.7655999999999,2189.29,2.21364
767,18.7655999999999,8233.9,8.32548
768,19.7655999999999,10931.99,11.05358
769,20.7655999999999,6210.23,6.27931
770,21.7655999999999,4767.8,4.82083
771,22.7655999999999,4496.34,4.54635
772,23.7655999999999,3019.62,3.05321
773,24.7655999999999,7393.66,7.4759
774,25.7655999999999,8335.84,8.42855
775,26.7655999999999,2141.11,2.16492
776,27.7655999999999,6777.83,6.85321
777,28.7655999999999,6936.93,7.01408
778,29.7655999999999,1835.99,1.85641
779,30.7655999999999,1009.73,1.02096
780,31.7655999999999,2225.11,2.24986
781,32.7655999999999,5390.1,5.45005
782,33.7655999999999,4324.02,4.37211
783,34.7655999999999,2028.14,2.0507
784,35.7655999999999,896.06,0.90602
785,36.7655999999999,1664.25,1.68276
786,37.7655999999999,1808.69,1.8288
787,38.7655999999999,6202.49,6.27148
788,39.7655999999999,8232.65,8.32421
789,40.7655999999999,3891.87,3.93516
790,41.7655999999999,1761.69,1.78128
791,42.7655999999999,6486.62,6.55876
792,43.7655999999999,5543.39,5.60505
793,44.7655999999999,3298.08,3.33476
794,45.7655999999999,5979.27,6.04577
795,46.7655999999999,3131.39,3.16622
796,47.7655999999999,1430.65,1.44656
797,48.7655999999999,2719.66,2.74991
798,49.7655999999999,2507.17,2.53505
799,50.7655999999999,2556.38,2.58481
800,51.7655999999999,1872.93,1.89376
801,52.7655999999999,1256.39,1.27036
802,53.7655999999999,1399,1.41456
803,54.7655999999999,404.94,0.40944
804,55.7655999999999,2088.84,2.11207
805,56.7655999999999,3108.37,3.14294
806,57.7655999999999,1940.19,1.96177
807,58.7655999999999,2208.57,2.23313
808,59.7655999999999,4439.07,4.48844
809,60.7655999999999,4103.35,4.14899
810,61.7655999999999,1212.49,1.22597
811,62.7655999999999,1064.71,1.07655
812,63.7655999999999,2071.63,2.09468
813,64.7655999999999,2733.78,2.76418
814,65.7655999999999,2412.19,2.43902
815,66.7655999999999,1639.36,1.65759
816,67.7655999999999,3322.75,3.35971
817,68.7655999999999,3894.07,3.93738
818,69.7655999999999,2357.4,2.38362
819,70.7655999999999,3057.1,3.0911
820,71.7655999999999,2291.36,2.31685
821,72.7655999999999,1301.53,1.316
822,73.7655999999999,1093.69,1.10586
823,74.7655999999999,1018.4,1.02973
824,75.7655999999999,605.07,0.6118
825,76.7655999999999,741.42,0.74967
826,77.7655999999999,232.78,0.23537
827,78.7655999999999,1586.02,1.60366
828,79.7655999999999,1413.56,1.42928
829,80.7655999999999,367.02,0.3711
830,81.7655999999999,1169.18,1.18218
831,82.7655999999999,980.48,0.99138
832,83.7655999999999,2204.59,2.22911
833,84.7655999999999,1535.09,1.55216
834,85.7655999999999,966.43,0.97718
835,86.7655999999999,884.7,0.89454
836,87.7655999999999,1136.37,1.14901
837,88.7655999999999,1292.12,1.30649
838,89.7655999999999,1266.6,1.28069
839,90.7655999999999,1817.32,1.83754
840,91.7655999999999,1380.44,1.3958
841,92.7655999999999,448.26,0.45325
842,93.7655999999999,388.51,0.39283
843,94.7655999999999,123.13,0.1245
844,95.7655999999999,915.08,0.92526
845,96.7655999999999,954.86,0.96548
846,97.7655999999999,720.91,0.72893
847,98.7655999999999,960.96,0.97165
