sample,taps_from_fp,amplitude,amplitude_norm
695,-50.8594000000001,205.41,0.21806
696,-49.8594000000001,274.37,0.29127
697,-48.8594000000001,559.93,0.59441
698,-47.8594000000001,121.08,0.12853
699,-46.8594000000001,406.72,0.43177
700,-45.8594000000001,228.02,0.24206
701,-44.8594000000001,118.6,0.1259
702,-43.8594000000001,130.15,0.13816
703,-42.8594000000001,267.07,0.28351
704,-41.8594000000001,647.15,0.687
705,-40.8594000000001,1109.66,1.17798
706,-39.8594000000001,993.91,1.05511
707,-38.8594000000001,78.49,0.08332
708,-37.8594000000001,710.07,0.75379
709,-36.8594000000001,710.68,0.75444
710,-35.8594000000001,512.89,0.54447
711,-34.8594000000001,500.82,0.53166
712,-33.8594000000001,217.82,0.23123
713,-32.8594000000001,192.35,0.20419
714,-31.8594000000001,106.1,0.11264
715,-30.8594000000001,521.46,0.55357
716,-29.8594000000001,1068.18,1.13395
717,-28.8594000000001,421.94,0.44792
718,-27.8594000000001,646.62,0.68643
719,-26.8594000000001,913.19,0.96941
720,-25.8594000000001,387.66,0.41153
721,-24.8594000000001,517.45,0.54931
722,-23.8594000000001,391.15,0.41524
723,-22.8594000000001,11.7,0.01243
724,-21.8594000000001,123.33,0.13092
725,-20.8594000000001,137.3,0.14575
726,-19.8594000000001,228.05,0.2421
727,-18.8594000000001,217.19,0.23056
728,-17.8594000000001,355.88,0.37779
729,-16.8594000000001,327.81,0.34799
730,-15.8594000000001,71.87,0.07629
731,-14.8594000000001,63.53,0.06744
732,-13.8594000000001,151.21,0.16052
733,-12.8594000000001,324.69,0.34468
734,-11.8594000000001,270.3,0.28694
735,-10.8594000000001,151.33,0.16064
736,-9.85940000000005,131.88,0.14
737,-8.85940000000005,411.6,0.43694
738,-7.85940000000005,361.71,0.38398
739,-6.85940000000005,268.54,0.28508
740,-5.85940000000005,508.63,0.53995
741,-4.85940000000005,395.83,0.42021
742,-3.85940000000005,68.18,0.07238
743,-2.85940000000005,176.03,0.18687
744,-1.85940000000005,582.16,0.618
745,-0.859400000000051,1849.93,1.96383
746,0.140599999999949,9981.84,10.59643
747,1.14059999999995,16426.75,17.43816
748,2.14059999999995,15314.2,16.25711
749,3.14059999999995,11553.97,12.26536
750,4.14059999999995,15051.96,15.97872
751,5.14059999999995,11157.44,11.84442
752,6.14059999999995,3426.16,3.63711
753,7.14059999999995,3891.78,4.1314
754,8.14059999999995,908.45,0.96439
755,9.14059999999995,1278.46,1.35717
756,10.1405999999999,898.44,0.95376
757,11.1405999999999,1592.1,1.69013
758,12.1405999999999,2162.98,2.29616
759,13.1405999999999,940.18,0.99806
760,14.1405999999999,5354.68,5.68437
761,15.1405999999999,8148.89,8.65063
762,16.1405999999999,1137.97,1.20804
763,17.1405999999999,6145.89,6.5243
764,18.1405999999999,5341.43,5.67031
765,19.1405999999999,5711.52,6.06319
766,20.1405999999999,5124.86,5.4404
767,21.1405999999999,3538.77,3.75666
768,22.1405999999999,9228.49,9.7967
769,23.1405999999999,16436.03,17.44801
770,24.1405999999999,14758.51,15.66721
771,25.1405999999999,493.3,0.52367
772,26.1405999999999,12063.46,12.80622
773,27.1405999999999,12150.82,12.89895
774,28.1405999999999,8791.82,9.33314
775,29.1405999999999,8250.14,8.75811
776,30.1405999999999,5258.65,5.58243
777,31.1405999999999,1037.62,1.10151
778,32.1405999999999,2845.75,3.02096
779,33.1405999999999,3908.03,4.14865
780,34.1405999999999,6042.35,6.41438
781,35.1405999999999,4891.15,5.1923
782,36.1405999999999,3392.16,3.60102
783,37.1405999999999,6466.5,6.86465
784,38.1405999999999,2650.88,2.8141
785,39.1405999999999,4530.45,4.80939
786,40.1405999999999,4407.07,4.67842
787,41.1405999999999,1248.25,1.3251
788,42.1405999999999,397.31,0.42178
789,43.1405999999999,925.81,0.98281
790,44.1405999999999,1417.58,1.50486
791,45.1405999999999,952.22,1.01084
792,46.1405999999999,453.71,0.48165
793,47.1405999999999,1743.9,1.85128
794,48.1405999999999,2002.57,2.12587
795,49.1405999999999,1311.24,1.39197
796,50.1405999999999,623.04,0.6614
797,51.1405999999999,1113.45,1.18201
798,52.1405999999999,651.68,0.6918
799,53.1405999999999,577.82,0.61339
800,54.1405999999999,572.49,0.60774
801,55.1405999999999,617.36,0.65537
802,56.1405999999999,484.93,0.51478
803,57.1405999999999,965.75,1.02521
804,58.1405999999999,2273.43,2.41341
805,59.1405999999999,1669.86,1.77267
806,60.1405999999999,1226.12,1.30162
