sample,taps_from_fp,excess_path_m,reflector_off_m,amplitude,amplitude_norm
729,-20.9687,-6.296481236,NaN,715.6,0.66879
730,-19.9687,-5.996201236,NaN,404.19,0.37775
731,-18.9687,-5.695921236,NaN,197.69,0.18476
732,-17.9687,-5.395641236,NaN,462.47,0.43222
733,-16.9687,-5.095361236,NaN,329.51,0.30795
734,-15.9687,-4.795081236,NaN,81.74,0.0764
735,-14.9687,-4.494801236,NaN,115.02,0.10749
736,-13.9687,-4.194521236,NaN,206.04,0.19256
737,-12.9687,-3.894241236,NaN,286.17,0.26745
738,-11.9687,-3.593961236,NaN,389.42,0.36395
739,-10.9687,-3.293681236,NaN,282.12,0.26366
740,-9.96870000000001,-2.993401236,NaN,102,0.09533
741,-8.96870000000001,-2.693121236,NaN,179.6,0.16785
742,-7.96870000000001,-2.392841236,NaN,196.84,0.18396
743,-6.96870000000001,-2.092561236,NaN,198.15,0.18519
744,-5.96870000000001,-1.792281236,NaN,333.8,0.31197
745,-4.96870000000001,-1.492001236,NaN,313.83,0.2933
746,-3.96870000000001,-1.191721236,NaN,133.15,0.12444
747,-2.96870000000001,-0.891441236000004,NaN,776.35,0.72556
748,-1.96870000000001,-0.591161236000004,NaN,2212.88,2.06811
749,-0.968700000000013,-0.290881236000004,NaN,1151.22,1.07591
750,0.0312999999999874,0.00939876399999623,0.0687129259395928,5500.72,5.14086
751,1.03129999999999,0.309678763999996,0.422864772969018,9541.03,8.91685
752,2.03129999999999,0.609958763999996,0.630865917168695,3387.92,3.16628
753,3.03129999999999,0.910238763999996,0.813789305577346,7313.42,6.83497
754,4.03129999999999,1.210518764,0.985696860854805,13517.33,12.63301
755,5.03129999999999,1.510798764,1.15153272134403,9170.46,8.57053
756,6.03129999999999,1.811078764,1.31359847531616,4818.15,4.50294
757,7.03129999999999,2.111358764,1.47313894103031,5354.75,5.00444
758,8.03129999999999,2.411638764,1.63089538720509,3056.91,2.85692
759,9.03129999999999,2.711918764,1.78734026632698,14356.09,13.4169
760,10.0313,3.012198764,1.94279044944656,17324.5,16.19112
761,11.0313,3.312478764,2.09746710879759,11036.11,10.31412
762,12.0313,3.612758764,2.25152966973893,1928.4,1.80224
763,13.0313,3.913038764,2.40509614654834,7111.49,6.64625
764,14.0313,4.213318764,2.55825587730559,7402.28,6.91802
765,15.0313,4.513598764,2.7110777990673,11040.65,10.31836
766,16.0313,4.813878764,2.86361599566397,16414.25,15.34042
767,17.0313,5.114158764,3.01591351796591,16684.76,15.59323
768,18.0313,5.414438764,3.16800507642845,9129.96,8.53267
769,19.0313,5.714718764,3.31991897791247,4839.07,4.5225
770,20.0313,6.014998764,3.47167854426794,3275.01,3.06076
771,21.0313,6.315278764,3.62330316820954,799.08,0.7468
772,22.0313,6.615558764,3.77480911066828,5230.88,4.88868
773,23.0313,6.915838764,3.92621011083351,5776.26,5.39838
774,24.0313,7.216118764,4.0775178584573,4966.89,4.64195
775,25.0313,7.516398764,4.22874236350066,9441.05,8.82341
776,26.0313,7.816678764,4.37989224831983,7677.08,7.17484
777,27.0313,8.116958764,4.53097498074301,1802.07,1.68418
778,28.0313,8.417238764,4.68199706156957,3129.4,2.92468
779,29.0313,8.717518764,4.83296417658697,4118.01,3.84861
780,30.0313,9.017798764,4.98388132071782,2600.13,2.43003
781,31.0313,9.318078764,5.13475290009431,1876.82,1.75404
782,32.0313,9.618358764,5.28558281651644,4289.29,4.00868
783,33.0313,9.918638764,5.43637453774856,4220.76,3.94464
784,34.0313,10.218918764,5.58713115635456,1449.42,1.3546
785,35.0313,10.519198764,5.73785543919806,766.16,0.71603
786,36.0313,10.819478764,5.88854986929394,2523.58,2.35848
787,37.0313,11.119758764,6.03921668135766,6059.63,5.66321
788,38.0313,11.420038764,6.18985789213417,5895.68,5.50998
789,39.0313,11.720318764,6.34047532638071,1996.27,1.86567
790,40.0313,12.020598764,6.49107063921427,954.39,0.89195
791,41.0313,12.320878764,6.64164533540421,2443.1,2.28327
792,42.0313,12.621158764,6.79220078608719,5212.78,4.87176
793,43.0313,12.921438764,6.94273824329784,7758.52,7.25096
794,44.0313,13.221718764,7.09325885264153,5334.56,4.98557
795,45.0313,13.521998764,7.24376366438085,3005.32,2.80871
796,46.0313,13.822278764,7.39425364316314,3497.76,3.26894
797,47.0313,14.122558764,7.54472967657942,2155.24,2.01425
798,48.0313,14.422838764,7.69519258271586,888.14,0.83004
799,49.0313,14.723118764,7.8456431168332,1533.47,1.43315
800,50.0313,15.023398764,7.99608197728982,387.96,0.36258
801,51.0313,15.323678764,8.14650981080647,2471.65,2.30995
802,52.0313,15.623958764,8.29692721715655,2808.61,2.62487
803,53.0313,15.924238764,8.44733475335387,1410.07,1.31782
804,54.0313,16.224518764,8.59773293739966,882.61,0.82487
805,55.0313,16.524798764,8.748122251642,1665.4,1.55645
806,56.0313,16.825078764,8.89850314579373,1710.81,1.59889
807,57.0313,17.125358764,9.04887603964867,1768.32,1.65264
808,58.0313,17.425638764,9.19924132553086,350.96,0.328
809,59.0313,17.725918764,9.34959937050683,1020.44,0.95368
810,60.0313,18.026198764,9.49995051838738,934.69,0.87355
811,61.0313,18.326478764,9.6502950915418,403.77,0.37735
812,62.0313,18.626758764,9.80063339254472,608.4,0.5686
813,63.0313,18.927038764,9.95096570567348,695.52,0.65002
814,64.0313,19.227318764,10.1012922982714,643.54,0.60144
815,65.0313,19.527598764,10.2516134219909,1905.18,1.78054
816,66.0313,19.827878764,10.4019293139288,1535.85,1.43537
817,67.0313,20.128158764,10.5522401976641,885.19,0.82728
818,68.0313,20.428438764,10.7025462842085,631.52,0.59021
819,69.0313,20.728718764,10.8528477728775,1029.33,0.962
820,70.0313,21.028998764,11.0031448520902,1511.34,1.41247
821,71.0313,21.329278764,11.1534377001042,1108.06,1.03557
822,72.0313,21.629558764,11.3037264856919,1431.8,1.33813
823,73.0313,21.929838764,11.4540113687633,2025.89,1.89336
824,74.0313,22.230118764,11.6042925009406,1039.99,0.97195
825,75.0313,22.530398764,11.7545700260883,895.69,0.83709
826,76.0313,22.830678764,11.9048440808034,2208.16,2.0637
827,77.0313,23.130958764,12.0551147948689,1232.64,1.152
828,78.0313,23.431238764,12.2053822916734,910.66,0.85108
829,79.0313,23.731518764,12.3556466886004,906.24,0.84696
830,80.0313,24.031798764,12.5059080973893,1099.45,1.02752
831,81.0313,24.332078764,12.656166624471,1907.34,1.78256
832,82.0313,24.632358764,12.8064223712793,1803.59,1.6856
833,83.0313,24.932638764,12.9566754345406,2256.54,2.10891
834,84.0313,25.232918764,13.1069259065448,1891.62,1.76787
835,85.0313,25.533198764,13.257173875396,855.33,0.79937
836,86.0313,25.833478764,13.4074194252477,1933.31,1.80683
837,87.0313,26.133758764,13.5576626365217,2611.44,2.4406
838,88.0313,26.434038764,13.7079035861128,2022.91,1.89057
839,89.0313,26.734318764,13.85814234758,633.55,0.5921
840,90.0313,27.034598764,14.0083789913258,1875.25,1.75257
841,91.0313,27.334878764,14.1586135847633,2080.89,1.94475
842,92.0313,27.635158764,14.3088461924738,821.81,0.76805
843,93.0313,27.935438764,14.4590768763534,1075.23,1.00489
844,94.0313,28.235718764,14.6093056957518,1905.67,1.781
845,95.0313,28.535998764,14.7595327076013,1796.36,1.67885
846,96.0313,28.836278764,14.9097579665392,1789.96,1.67286
847,97.0313,29.136558764,15.0599815250221,1369.11,1.27954
848,98.0313,29.436838764,15.2102034334335,716.55,0.66968
849,99.0313,29.737118764,15.3604237401857,688,0.64299
850,100.0313,30.037398764,15.5106424918147,1513.55,1.41453
851,101.0313,30.337678764,15.6608597330707,2111.64,1.97349
852,102.0313,30.637958764,15.8110755070027,1220.7,1.14084
853,103.0313,30.938238764,15.9612898550389,583.3,0.54514
854,104.0313,31.238518764,16.1115028170619,1025.88,0.95877
855,105.0313,31.538798764,16.2617144314805,1267.52,1.18459
856,106.0313,31.839078764,16.4119247352969,1529.87,1.42979
857,107.0313,32.139358764,16.5621337641705,1088.24,1.01704
