sample,taps_from_fp,amplitude,amplitude_norm
702,-50.5155999999999,444.25,0.49915
703,-49.5155999999999,289.52,0.3253
704,-48.5155999999999,220.74,0.24802
705,-47.5155999999999,81.3,0.09135
706,-46.5155999999999,148.34,0.16667
707,-45.5155999999999,148.95,0.16736
708,-44.5155999999999,123,0.13821
709,-43.5155999999999,152.59,0.17145
710,-42.5155999999999,100.13,0.11251
711,-41.5155999999999,269.01,0.30226
712,-40.5155999999999,450.69,0.50639
713,-39.5155999999999,315.99,0.35505
714,-38.5155999999999,168.77,0.18963
715,-37.5155999999999,42.38,0.04762
716,-36.5155999999999,165.46,0.18591
717,-35.5155999999999,126.13,0.14172
718,-34.5155999999999,331.87,0.37289
719,-33.5155999999999,521.43,0.58588
720,-32.5155999999999,270.74,0.3042
721,-31.5155999999999,408,0.45843
722,-30.5155999999999,905.35,1.01724
723,-29.5155999999999,336.18,0.37773
724,-28.5155999999999,90.6,0.1018
725,-27.5155999999999,562.18,0.63167
726,-26.5155999999999,231.66,0.26029
727,-25.5155999999999,522.01,0.58653
728,-24.5155999999999,319.45,0.35894
729,-23.5155999999999,623.67,0.70075
730,-22.5155999999999,381.69,0.42887
731,-21.5155999999999,147.61,0.16586
732,-20.5155999999999,157.16,0.17658
733,-19.5155999999999,180.77,0.20311
734,-18.5155999999999,265.38,0.29818
735,-17.5155999999999,418.65,0.47039
736,-16.5155999999999,268.31,0.30147
737,-15.5155999999999,103.47,0.11626
738,-14.5155999999999,27.2,0.03057
739,-13.5155999999999,201.66,0.22658
740,-12.5155999999999,204.92,0.23025
741,-11.5155999999999,230.85,0.25938
742,-10.5155999999999,55.33,0.06216
743,-9.51559999999995,279.26,0.31377
744,-8.51559999999995,590.37,0.66334
745,-7.51559999999995,547,0.6146
746,-6.51559999999995,104.66,0.1176
747,-5.51559999999995,48.37,0.05435
748,-4.51559999999995,142.13,0.1597
749,-3.51559999999995,107.62,0.12092
750,-2.51559999999995,72.95,0.08196
751,-1.51559999999995,351.01,0.39439
752,-0.515599999999949,3576.65,4.01871
753,0.484400000000051,13298.49,14.94212
754,1.48440000000005,16816.07,18.89446
755,2.48440000000005,16837.26,18.91827
756,3.48440000000005,11590.09,13.02257
757,4.48440000000005,12996.09,14.60235
758,5.48440000000005,3866.24,4.34409
759,6.48440000000005,15010.18,16.86537
760,7.48440000000005,11450.13,12.86532
761,8.48440000000005,7329.58,8.23548
762,9.48440000000005,13024.6,14.63438
763,10.4844000000001,5505.89,6.18639
764,11.4844000000001,3351.39,3.7656
765,12.4844000000001,2322.67,2.60974
766,13.4844000000001,3791.59,4.26021
767,14.4844000000001,3435.28,3.85986
768,15.4844000000001,1174.94,1.32016
769,16.4844000000001,1537.8,1.72787
770,17.4844000000001,885.53,0.99498
771,18.4844000000001,1164.29,1.30819
772,19.4844000000001,1137.02,1.27755
773,20.4844000000001,1470.68,1.65245
774,21.4844000000001,1730.85,1.94478
775,22.4844000000001,3550.57,3.9894
776,23.4844000000001,7618.51,8.56012
777,24.4844000000001,9052.37,10.17121
778,25.4844000000001,4905.02,5.51125
779,26.4844000000001,1192.62,1.34002
780,27.4844000000001,1349.97,1.51682
781,28.4844000000001,1355.4,1.52292
782,29.4844000000001,3743.4,4.20606
783,30.4844000000001,4980.52,5.59609
784,31.4844000000001,2127.54,2.39049
785,32.4844000000001,3052.8,3.43011
786,33.4844000000001,4468.97,5.02131
787,34.4844000000001,1037.11,1.16529
788,35.4844000000001,3275.51,3.68035
789,36.4844000000001,3425.52,3.8489
790,37.4844000000001,2976.5,3.34438
791,38.4844000000001,2782.29,3.12617
792,39.4844000000001,1669.36,1.87568
793,40.4844000000001,5500.53,6.18037
794,41.4844000000001,2777.96,3.1213
795,42.4844000000001,2283.66,2.56591
796,43.4844000000001,3224.74,3.6233
797,44.4844000000001,1476.25,1.6587
798,45.4844000000001,2362.83,2.65486
799,46.4844000000001,3653.19,4.1047
800,47.4844000000001,1826.37,2.05211
801,48.4844000000001,801.54,0.90061
802,49.4844000000001,1314.56,1.47704
803,50.4844000000001,321.77,0.36154
804,51.4844000000001,1179.85,1.32567
805,52.4844000000001,2032.48,2.28368
806,53.4844000000001,2244.98,2.52245
807,54.4844000000001,983.74,1.10533
808,55.4844000000001,2076.27,2.33289
809,56.4844000000001,1544.13,1.73498
810,57.4844000000001,968.83,1.08857
811,58.4844000000001,1805.36,2.02849
812,59.4844000000001,1717.4,1.92966
813,60.4844000000001,1127.11,1.26642
814,61.4844000000001,1110.88,1.24818
815,62.4844000000001,959.82,1.07844
816,63.4844000000001,453.16,0.50917
817,64.4844000000001,827.51,0.92978
818,65.4844000000001,708.49,0.79605
819,66.4844000000001,850.84,0.95601
820,67.4844000000001,1527.49,1.71628
821,68.4844000000001,192.63,0.21643
822,69.4844000000001,1593.17,1.79008
823,70.4844000000001,1167.95,1.31231
824,71.4844000000001,428.51,0.48147
825,72.4844000000001,1303.84,1.46499
826,73.4844000000001,960.94,1.07971
827,74.4844000000001,964.57,1.08379
828,75.4844000000001,572.41,0.64316
829,76.4844000000001,2402.44,2.69937
830,77.4844000000001,2841.45,3.19264
831,78.4844000000001,1676.8,1.88404
832,79.4844000000001,1054.27,1.18458
833,80.4844000000001,616.46,0.69265
834,81.4844000000001,1573.06,1.76749
835,82.4844000000001,1280.23,1.43846
836,83.4844000000001,1028.69,1.15584
837,84.4844000000001,817.18,0.91818
838,85.4844000000001,227.48,0.25559
839,86.4844000000001,1240.86,1.39423
840,87.4844000000001,1930.03,2.16858
841,88.4844000000001,1922.97,2.16064
842,89.4844000000001,1498.56,1.68377
843,90.4844000000001,718.52,0.80733
844,91.4844000000001,1130.34,1.27005
845,92.4844000000001,879.66,0.98838
846,93.4844000000001,435.29,0.48909
847,94.4844000000001,1719.74,1.93229
848,95.4844000000001,1335.08,1.50009
849,96.4844000000001,164.35,0.18466
850,97.4844000000001,378.45,0.42523
851,98.4844000000001,959.21,1.07776
