sample,taps_from_fp,amplitude,amplitude_norm
699,-50.3437,246.68,0.28289
700,-49.3437,370.57,0.42496
701,-48.3437,194.83,0.22343
702,-47.3437,140.07,0.16063
703,-46.3437,91.3,0.1047
704,-45.3437,50,0.05734
705,-44.3437,79.65,0.09134
706,-43.3437,218.93,0.25107
707,-42.3437,240.83,0.27618
708,-41.3437,407.95,0.46784
709,-40.3437,467.52,0.53615
710,-39.3437,499.04,0.57229
711,-38.3437,365.58,0.41925
712,-37.3437,54.92,0.06298
713,-36.3437,140.07,0.16063
714,-35.3437,186.21,0.21354
715,-34.3437,324.39,0.37201
716,-33.3437,300.96,0.34514
717,-32.3437,186.98,0.21443
718,-31.3437,735.44,0.84339
719,-30.3437,878.95,1.00797
720,-29.3437,437.94,0.50222
721,-28.3437,184.89,0.21204
722,-27.3437,427.81,0.49061
723,-26.3437,280.06,0.32117
724,-25.3437,272.09,0.31203
725,-24.3437,136.8,0.15688
726,-23.3437,257.78,0.29562
727,-22.3437,362.08,0.41523
728,-21.3437,428.03,0.49086
729,-20.3437,439.42,0.50392
730,-19.3437,156.49,0.17946
731,-18.3437,193.79,0.22223
732,-17.3437,332.34,0.38112
733,-16.3437,357.25,0.40969
734,-15.3437,163.77,0.18781
735,-14.3437,156.21,0.17914
736,-13.3437,116.09,0.13313
737,-12.3437,84.9,0.09736
738,-11.3437,44.28,0.05078
739,-10.3437,178.37,0.20455
740,-9.34370000000001,441.23,0.50599
741,-8.34370000000001,620.61,0.71171
742,-7.34370000000001,445.15,0.51049
743,-6.34370000000001,184.07,0.21109
744,-5.34370000000001,138.84,0.15922
745,-4.34370000000001,98.01,0.11239
746,-3.34370000000001,41.77,0.04791
747,-2.34370000000001,299.9,0.34392
748,-1.34370000000001,705.77,0.80936
749,-0.343700000000013,5070,5.81422
750,0.656299999999987,14383.91,16.4953
751,1.65629999999999,16663.44,19.10945
752,2.65629999999999,16151.59,18.52246
753,3.65629999999999,9688.89,11.11111
754,4.65629999999999,14502.97,16.63185
755,5.65629999999999,6287.46,7.21039
756,6.65629999999999,11696.3,13.41319
757,7.65629999999999,9476.48,10.86753
758,8.65629999999999,4326.25,4.96129
759,9.65629999999999,7406.72,8.49394
760,10.6563,2730.2,3.13097
761,11.6563,1293.43,1.48329
762,12.6563,147.65,0.16932
763,13.6563,1874.41,2.14955
764,14.6563,2493.69,2.85974
765,15.6563,1965.24,2.25372
766,16.6563,1061.77,1.21763
767,17.6563,152.35,0.17471
768,18.6563,610.34,0.69994
769,19.6563,919.97,1.05501
770,20.6563,1166.36,1.33757
771,21.6563,1759.2,2.01743
772,22.6563,4296.7,4.92741
773,23.6563,8126.62,9.31951
774,24.6563,8699.41,9.97639
775,25.6563,3870.26,4.43837
776,26.6563,877.02,1.00576
777,27.6563,1810.11,2.07581
778,28.6563,2184.8,2.50551
779,29.6563,3611.62,4.14177
780,30.6563,3673.78,4.21305
781,31.6563,1377.86,1.58012
782,32.6563,3956.02,4.53672
783,33.6563,3882.09,4.45194
784,34.6563,455.72,0.52262
785,35.6563,4934.47,5.6588
786,36.6563,3696.97,4.23965
787,37.6563,2288.32,2.62422
788,38.6563,3241.24,3.71702
789,39.6563,2659.26,3.04961
790,40.6563,7310.7,8.38383
791,41.6563,3071.78,3.52268
792,42.6563,3087.72,3.54097
793,43.6563,3592.3,4.11961
794,44.6563,768.8,0.88165
795,45.6563,4673.29,5.35928
796,46.6563,7328.94,8.40474
797,47.6563,4351.72,4.9905
798,48.6563,1209.09,1.38657
799,49.6563,1087.45,1.24708
800,50.6563,911.72,1.04555
801,51.6563,981.03,1.12503
802,52.6563,905.13,1.038
803,53.6563,1694.95,1.94375
804,54.6563,478.71,0.54898
805,55.6563,1850.16,2.12174
806,56.6563,1804.16,2.06899
807,57.6563,1525.91,1.7499
808,58.6563,1592.8,1.8266
809,59.6563,2418.61,2.77364
810,60.6563,1362.79,1.56283
811,61.6563,1122.3,1.28704
812,62.6563,666.27,0.76407
813,63.6563,871.74,0.9997
814,64.6563,967.73,1.10978
815,65.6563,524.32,0.60129
816,66.6563,961.53,1.10268
817,67.6563,1512.22,1.7342
818,68.6563,393.69,0.45148
819,69.6563,2908.52,3.33546
820,70.6563,2274.16,2.60798
821,71.6563,900.15,1.03228
822,72.6563,2917.27,3.3455
823,73.6563,2367.43,2.71494
824,74.6563,1235.04,1.41633
825,75.6563,359.71,0.41251
826,76.6563,1741.7,1.99736
827,77.6563,2792.07,3.20192
828,78.6563,2356.93,2.7029
829,79.6563,1358.96,1.55844
830,80.6563,452.36,0.51876
831,81.6563,1223.04,1.40257
832,82.6563,1312.71,1.5054
833,83.6563,1066.88,1.22349
834,84.6563,529.06,0.60672
835,85.6563,814.68,0.93426
836,86.6563,2233.54,2.5614
837,87.6563,2590.96,2.97129
838,88.6563,1890.94,2.16851
839,89.6563,1084.17,1.24331
840,90.6563,834.33,0.9568
841,91.6563,1571.19,1.80183
842,92.6563,854.7,0.98016
843,93.6563,955.32,1.09555
844,94.6563,1673.39,1.91902
845,95.6563,810.35,0.92931
846,96.6563,64.35,0.0738
847,97.6563,492.49,0.56478
848,98.6563,1119.3,1.2836
