taps_from_fp,excess_path_m,reflector_off_m,amplitude_norm_mean,amplitude_norm_sd,n_frames
-20,-6.0056,NaN,0.494869731875005,0.0994183585735223,8
-19.5,-5.85546,NaN,0.577950254125004,0.0834384794046053,8
-19,-5.70532,NaN,0.557261877624997,0.0897180145717432,8
-18.5,-5.55518,NaN,0.438362710124995,0.124939189629779,8
-18,-5.40504,NaN,0.341211131124997,0.121987690875565,8
-17.5,-5.2549,NaN,0.294391569374997,0.0776686290914279,8
-17,-5.10476,NaN,0.239034207374998,0.0473252728617404,8
-16.5,-4.95462,NaN,0.196956033375,0.0691421841443814,8
-16,-4.80448,NaN,0.235301695375004,0.0835334941975307,8
-15.5,-4.65434,NaN,0.316012787625002,0.0806569748167574,8
-15,-4.5042,NaN,0.319287269499998,0.0864494070804173,8
-14.5,-4.35406,NaN,0.241226732999995,0.0716706431089874,8
-14,-4.20392,NaN,0.174794932249997,0.0303184620748337,8
-13.5,-4.05378,NaN,0.171986688500001,0.0766948853349989,8
-13,-3.90364,NaN,0.235870236375004,0.083292731213333,8
-12.5,-3.7535,NaN,0.300859255125003,0.0822927189548422,8
-12,-3.60336,NaN,0.368034515750004,0.090002754120972,8
-11.5,-3.45322,NaN,0.473043812500004,0.108972043027254,8
-11,-3.30308,NaN,0.552279857250002,0.101714335884702,8
-10.5,-3.15294,NaN,0.566384005250001,0.104884446417284,8
-10,-3.0028,NaN,0.538273343,0.0968709664109594,8
-9.5,-2.85266,NaN,0.503993399999999,0.0690109694009302,8
-9,-2.70252,NaN,0.423084864499993,0.0597972362068535,8
-8.5,-2.55238,NaN,0.289563689499993,0.0516476275167681,8
-8,-2.40224,NaN,0.197061063999998,0.0499814371557721,8
-7.5,-2.2521,NaN,0.164650581499999,0.0431146467787239,8
-7,-2.10196,NaN,0.151858795499999,0.0368663685331389,8
-6.5,-1.95182,NaN,0.14781021375,0.0345160631693429,8
-6,-1.80168,NaN,0.164476982875001,0.035893987328015,8
-5.5,-1.65154,NaN,0.202737782125,0.0678865095738345,8
-5,-1.5014,NaN,0.236931909500001,0.10175945317133,8
-4.5,-1.35126,NaN,0.261469067250001,0.134034842183595,8
-4,-1.20112,NaN,0.274844689625001,0.130504556999902,8
-3.5,-1.05098,NaN,0.249959549374999,0.0794995733712597,8
-3,-0.90084,NaN,0.204404814374998,0.0527552506724453,8
-2.5,-0.7507,NaN,0.186561894875001,0.0360081145510099,8
-2,-0.60056,NaN,0.326515652625012,0.0454121621100178,8
-1.5,-0.45042,NaN,0.76223331462503,0.16507338329569,8
-1,-0.30028,NaN,2.14912202612509,0.138956946045034,8
-0.5,-0.15014,NaN,4.72726338062513,0.361784149498519,8
0,0,0,8.44909442275018,0.304096534468548,8
0.5,0.15014,0.284087143144494,12.5381228072502,0.340806841560043,8
1,0.30028,0.415550261219988,15.2332974660001,0.405139511137123,8
1.5,0.45042,0.525289961925792,16.2147369865,0.611137887333758,8
2,0.60056,0.624858446690128,15.0066593662499,0.650930915293681,8
2.5,0.7507,0.718496779742262,11.6246068272498,1.34816960508509,8
3,0.90084,0.80826862886048,8.71846902312493,1.25832258267502,8
3.5,1.05098,0.895337779890919,8.70311739937505,1.40433714185121,8
4,1.20112,0.980424557831963,10.9833623485001,0.811503208798304,8
4.5,1.35126,1.06400465078871,13.0169274910001,1.10174764106389,8
5,1.5014,1.14640764564792,12.9616175132499,1.37149892749762,8
