sample,real,imag,amplitude,amplitude_norm,excess_path_m,reflector_off_m
698,188,-301,354.89,0.40559,-15.154741236,NaN
699,370,345,505.89,0.57816,-14.854461236,NaN
700,422,216,474.07,0.54179,-14.554181236,NaN
701,336,-255,421.81,0.48206,-14.253901236,NaN
702,457,-437,632.31,0.72264,-13.953621236,NaN
703,413,-56,416.78,0.47632,-13.653341236,NaN
704,598,545,809.09,0.92468,-13.353061236,NaN
705,543,522,753.22,0.86082,-13.052781236,NaN
706,165,61,175.91,0.20105,-12.752501236,NaN
707,6,-35,35.51,0.04058,-12.452221236,NaN
708,64,8,64.5,0.07371,-12.151941236,NaN
709,385,105,399.06,0.45607,-11.851661236,NaN
710,528,241,580.4,0.66332,-11.551381236,NaN
711,226,140,265.85,0.30383,-11.251101236,NaN
712,-41,73,83.73,0.09569,-10.950821236,NaN
713,-59,13,60.42,0.06905,-10.650541236,NaN
714,91,45,101.52,0.11602,-10.350261236,NaN
715,261,127,290.26,0.33172,-10.049981236,NaN
716,312,375,487.82,0.55751,-9.749701236,NaN
717,678,419,797.02,0.91088,-9.449421236,NaN
718,561,132,576.32,0.65865,-9.149141236,NaN
719,517,-37,518.32,0.59237,-8.848861236,NaN
720,453,-92,462.25,0.52828,-8.548581236,NaN
721,-41,73,83.73,0.09569,-8.248301236,NaN
722,-225,397,456.33,0.52152,-7.948021236,NaN
723,-17,620,620.23,0.70884,-7.647741236,NaN
724,126,673,684.69,0.78251,-7.347461236,NaN
725,243,321,402.6,0.46012,-7.047181236,NaN
726,144,-394,419.49,0.47942,-6.746901236,NaN
727,177,-373,412.87,0.47185,-6.446621236,NaN
728,-5,162,162.08,0.18523,-6.146341236,NaN
729,0,434,434,0.496,-5.846061236,NaN
730,87,101,133.3,0.15235,-5.545781236,NaN
731,441,-195,482.19,0.55107,-5.245501236,NaN
732,323,-169,364.54,0.41662,-4.945221236,NaN
733,-78,-59,97.8,0.11177,-4.644941236,NaN
734,-203,-53,209.8,0.23978,-4.344661236,NaN
735,-75,-124,144.92,0.16562,-4.044381236,NaN
736,-63,-251,258.79,0.29575,-3.744101236,NaN
737,95,-236,254.4,0.29075,-3.443821236,NaN
738,52,41,66.22,0.07568,-3.143541236,NaN
739,43,22,48.3,0.0552,-2.843261236,NaN
740,68,24,72.11,0.08241,-2.542981236,NaN
