sample,real,imag,amplitude,amplitude_norm,excess_path_m,reflector_off_m
702,-436,1046,1133.23,1.28194,-15.304881236,NaN
703,-878,213,903.47,1.02202,-15.004601236,NaN
704,-664,-513,839.09,0.94919,-14.704321236,NaN
705,-134,-227,263.6,0.29819,-14.404041236,NaN
706,193,210,285.22,0.32264,-14.103761236,NaN
707,192,242,308.91,0.34945,-13.803481236,NaN
708,25,13,28.18,0.03188,-13.503201236,NaN
709,-191,-173,257.7,0.29152,-13.202921236,NaN
710,-330,-165,368.95,0.41737,-12.902641236,NaN
711,-235,-115,261.63,0.29596,-12.602361236,NaN
712,-18,-17,24.76,0.02801,-12.302081236,NaN
713,77,25,80.96,0.09158,-12.001801236,NaN
714,46,49,67.21,0.07603,-11.701521236,NaN
715,5,-57,57.22,0.06473,-11.401241236,NaN
716,40,-264,267.01,0.30205,-11.100961236,NaN
717,80,-126,149.25,0.16884,-10.800681236,NaN
718,143,50,151.49,0.17137,-10.500401236,NaN
719,107,109,152.74,0.17278,-10.200121236,NaN
720,122,202,235.98,0.26695,-9.899841236,NaN
721,131,176,219.4,0.24819,-9.599561236,NaN
722,269,-284,391.17,0.4425,-9.299281236,NaN
723,436,-497,661.14,0.7479,-8.999001236,NaN
724,380,-526,648.9,0.73405,-8.698721236,NaN
725,61,-251,258.31,0.2922,-8.398441236,NaN
726,-509,285,583.36,0.65991,-8.098161236,NaN
727,-580,190,610.33,0.69042,-7.797881236,NaN
728,-525,113,537.02,0.60749,-7.497601236,NaN
729,-499,147,520.2,0.58846,-7.197321236,NaN
730,-95,316,329.97,0.37327,-6.897041236,NaN
731,82,514,520.5,0.5888,-6.596761236,NaN
732,130,366,388.4,0.43937,-6.296481236,NaN
733,227,-117,255.38,0.28889,-5.996201236,NaN
734,357,-224,421.46,0.47676,-5.695921236,NaN
735,559,219,600.37,0.67915,-5.395641236,NaN
736,413,577,709.58,0.80269,-5.095361236,NaN
737,153,235,280.42,0.31721,-4.795081236,NaN
738,105,-12,105.68,0.11955,-4.494801236,NaN
739,82,-23,85.16,0.09634,-4.194521236,NaN
740,26,74,78.43,0.08873,-3.894241236,NaN
741,156,114,193.21,0.21857,-3.593961236,NaN
742,227,115,254.47,0.28786,-3.293681236,NaN
743,157,181,239.6,0.27105,-2.993401236,NaN
744,56,121,133.33,0.15083,-2.693121236,NaN
745,33,51,60.75,0.06872,-2.392841236,NaN
746,14,34,36.77,0.04159,-2.092561236,NaN
747,8,65,65.49,0.07408,-1.792281236,NaN
748,-35,175,178.47,0.20188,-1.492001236,NaN
749,-54,61,81.47,0.09216,-1.191721236,NaN
750,12,3,12.37,0.01399,-0.891441236000004,NaN
751,105,55,118.53,0.13409,-0.591161236000004,NaN
752,1084,986,1465.35,1.65764,-0.290881236000004,NaN
753,7221,5412,9024,10.20815,0.00939876399999623,0.0378404385701506
754,13716,7403,15586.31,17.63157,0.309678763999996,0.265380950367845
755,15855,5402,16750,18.94797,0.609958763999996,0.429541893236388
756,16417,3915,16877.36,19.09203,0.910238763999996,0.586233286731536
757,14512,-13,14512.01,16.4163,1.210518764,0.740213978589312
758,-252,-11312,11314.81,12.79955,1.510798764,0.892887473831937
759,-6400,-15053,16357.04,18.50344,1.811078764,1.04482696507744
760,-2986,-16032,16307.7,18.44763,2.111358764,1.19631215499129
761,-4163,-12632,13300.3,15.04559,2.411638764,1.34749626960777
762,-12275,917,12309.2,13.92444,2.711918764,1.49847044022691
763,-14166,5458,15181.08,17.17317,3.012198764,1.64929232189469
764,-8914,3279,9497.96,10.7443,3.312478764,1.80000019585769
765,6629,2940,7251.71,8.20329,3.612758764,1.95062048751537
766,11131,8609,14071.75,15.91826,3.913038764,2.10117203168652
767,-451,12824,12831.93,14.51576,4.213318764,2.2516686182404
768,-9672,8740,13035.92,14.74651,4.513598764,2.40212057673955
769,-4762,2409,5336.66,6.03694,4.813878764,2.55253579861724
770,2166,-696,2275.08,2.57362,5.114158764,2.7029204169656
771,2506,-1039,2712.85,3.06884,5.414438764,2.85327927074734
772,-709,149,724.49,0.81956,5.714718764,3.00361622923159
773,-3976,2389,4638.52,5.2472,6.014998764,3.15393442343533
774,-4814,4459,6561.8,7.42286,6.315278764,3.30423641426538
775,-3467,2886,4511,5.10294,6.615558764,3.45452431668736
776,-1484,349,1524.49,1.72453,6.915838764,3.6047998927834
777,-97,-426,436.9,0.49424,7.216118764,3.75506462243171
778,211,-225,308.46,0.34893,7.516398764,3.90531975764663
779,-1100,76,1102.62,1.24731,7.816678764,4.05556636482405
780,-3629,-226,3636.03,4.11316,8.116958764,4.20580535792125
781,-1948,-641,2050.75,2.31986,8.417238764,4.35603752476331
782,376,-603,710.62,0.80387,8.717518764,4.50626354808205
783,773,-257,814.6,0.9215,9.017798764,4.65648402247876
784,277,585,647.27,0.7322,9.318078764,4.80669946820341
785,-294,1072,1111.58,1.25745,9.618358764,4.95691034242641
786,-144,-126,191.34,0.21645,9.918638764,5.10711704851973
787,-61,-1321,1322.41,1.49594,10.218918764,5.25731994374584
