sample,real,imag,amplitude,amplitude_norm,excess_path_m,reflector_off_m
697,270,339,433.38,0.48531,-15.074986868,NaN
698,-144,347,375.69,0.42071,-14.774706868,NaN
699,48,407,409.82,0.45893,-14.474426868,NaN
700,346,636,724.02,0.81078,-14.174146868,NaN
701,208,622,655.86,0.73444,-13.873866868,NaN
702,-240,355,428.51,0.47986,-13.573586868,NaN
703,-475,204,516.95,0.5789,-13.273306868,NaN
704,-220,281,356.88,0.39964,-12.973026868,NaN
705,-37,183,186.7,0.20907,-12.672746868,NaN
706,-29,36,46.23,0.05177,-12.372466868,NaN
707,9,-5,10.3,0.01153,-12.072186868,NaN
708,82,115,141.24,0.15816,-11.771906868,NaN
709,199,514,551.18,0.61722,-11.471626868,NaN
710,72,483,488.34,0.54685,-11.171346868,NaN
711,-15,138,138.81,0.15545,-10.871066868,NaN
712,-93,19,94.92,0.10629,-10.570786868,NaN
713,-21,114,115.92,0.12981,-10.270506868,NaN
714,38,219,222.27,0.24891,-9.97022686799999,NaN
715,-165,351,387.85,0.43432,-9.66994686799998,NaN
716,-472,339,581.12,0.65075,-9.36966686799999,NaN
717,-483,385,617.67,0.69168,-9.06938686799998,NaN
718,-394,522,654,0.73237,-8.76910686799998,NaN
719,-195,623,652.8,0.73102,-8.46882686799998,NaN
720,302,-56,307.15,0.34395,-8.16854686799998,NaN
721,83,-348,357.76,0.40063,-7.86826686799998,NaN
722,-350,-184,395.42,0.4428,-7.56798686799998,NaN
723,-495,-36,496.31,0.55578,-7.26770686799998,NaN
724,-6,290,290.06,0.32482,-6.96742686799998,NaN
725,575,394,697.04,0.78056,-6.66714686799998,NaN
726,455,464,649.86,0.72773,-6.36686686799998,NaN
727,-30,114,117.88,0.13201,-6.06658686799998,NaN
728,-212,-239,319.48,0.35776,-5.76630686799998,NaN
729,34,-1,34.01,0.03809,-5.46602686799999,NaN
730,253,292,386.36,0.43265,-5.16574686799998,NaN
731,256,155,299.27,0.33513,-4.86546686799998,NaN
732,315,-140,344.71,0.38601,-4.56518686799998,NaN
733,348,-41,350.41,0.39239,-4.26490686799998,NaN
734,329,167,368.96,0.41317,-3.96462686799998,NaN
735,394,321,508.21,0.5691,-3.66434686799998,NaN
736,240,296,381.07,0.42673,-3.36406686799998,NaN
737,82,81,115.26,0.12907,-3.06378686799998,NaN
738,105,32,109.77,0.12292,-2.76350686799998,NaN
739,31,71,77.47,0.08676,-2.46322686799998,NaN
740,48,74,88.2,0.09877,-2.16294686799998,NaN
741,152,4,152.05,0.17027,-1.86266686799998,NaN
742,172,32,174.95,0.19591,-1.56238686799998,NaN
743,51,52,72.84,0.08156,-1.26210686799998,NaN
744,31,94,98.98,0.11084,-0.961826867999985,NaN
745,77,74,106.79,0.11959,-0.661546867999985,NaN
746,-51,-199,205.43,0.23005,-0.361266867999985,NaN
747,-2348,-5366,5857.22,6.55904,-0.0609868679999848,NaN
748,-7202,-13361,15178.44,16.99714,0.239293132000015,0.224074252326314
749,-9958,-13468,16749.59,18.75654,0.539573132000015,0.3920723925426
750,-12116,-11534,16728.14,18.73252,0.839853132000015,0.549832966120222
751,-11576,-6047,13060.24,14.62513,1.14013313200002,0.704269734882199
752,7143,8413,11036.35,12.35873,1.44041313200002,0.857181117098088
753,15218,2615,15441.04,17.2912,1.74069313200002,1.00926067730196
754,8813,-12979,15688.32,17.56811,2.04097313200002,1.16083538935824
755,1901,-16412,16521.73,18.50138,2.34125313200001,1.31208022880652
756,-2917,-2890,4106.21,4.59822,2.64153313200002,1.4630974990285
757,-6894,14577,16125.02,18.05713,2.94181313200002,1.6139510821899
758,-9134,13269,16108.89,18.03907,3.24209313200002,1.76468295706068
759,-5326,3635,6448.22,7.22085,3.54237313200001,1.91532185842978
