sample,real,imag,amplitude,amplitude_norm,excess_path_m,reflector_off_m
696,67,122,139.19,0.16091,-15.300196868,NaN
697,-339,442,557.03,0.64397,-14.999916868,NaN
698,-493,467,679.07,0.78505,-14.699636868,NaN
699,-49,523,525.29,0.60727,-14.399356868,NaN
700,-11,324,324.19,0.37478,-14.099076868,NaN
701,-263,31,264.82,0.30615,-13.798796868,NaN
702,-260,-173,312.3,0.36104,-13.498516868,NaN
703,-201,-13,201.42,0.23286,-13.198236868,NaN
704,-208,132,246.35,0.2848,-12.897956868,NaN
705,-145,20,146.37,0.16922,-12.597676868,NaN
706,-2,-78,78.03,0.0902,-12.297396868,NaN
707,25,134,136.31,0.15759,-11.997116868,NaN
708,-241,445,506.07,0.58505,-11.696836868,NaN
709,-611,340,699.23,0.80836,-11.396556868,NaN
710,-273,328,426.75,0.49335,-11.096276868,NaN
711,50,41,64.66,0.07475,-10.795996868,NaN
712,40,-16,43.08,0.0498,-10.495716868,NaN
713,-50,61,78.87,0.09118,-10.195436868,NaN
714,-44,217,221.42,0.25597,-9.89515686799998,NaN
715,-351,122,371.6,0.42959,-9.59487686799998,NaN
716,-570,-58,572.94,0.66236,-9.29459686799999,NaN
717,-549,100,558.03,0.64513,-8.99431686799998,NaN
718,-513,259,574.67,0.66436,-8.69403686799999,NaN
719,-405,238,469.75,0.54307,-8.39375686799998,NaN
720,271,-17,271.53,0.31391,-8.09347686799998,NaN
721,95,-221,240.55,0.2781,-7.79319686799998,NaN
722,-406,-224,463.69,0.53606,-7.49291686799998,NaN
723,-521,-124,535.55,0.61914,-7.19263686799999,NaN
724,-120,219,249.72,0.2887,-6.89235686799998,NaN
725,261,567,624.19,0.7216,-6.59207686799998,NaN
726,66,456,460.75,0.53266,-6.29179686799998,NaN
727,-34,51,61.29,0.07086,-5.99151686799998,NaN
728,27,31,41.11,0.04753,-5.69123686799998,NaN
729,105,-16,106.21,0.12279,-5.39095686799998,NaN
