taps_from_fp,excess_path_m,reflector_off_m,amplitude_norm_mean,amplitude_norm_sd,n_frames
-50,-15.014,NaN,0.594011558357145,0.339735800758589,14
-49.5,-14.86386,NaN,0.601345466714288,0.317359360546003,14
-49,-14.71372,NaN,0.632727610785712,0.29758083917589,14
-48.5,-14.56358,NaN,0.578276297714282,0.266842880725677,14
-48,-14.41344,NaN,0.49197822642857,0.234255677011596,14
-47.5,-14.2633,NaN,0.454629882000002,0.155075107390966,14
-47,-14.11316,NaN,0.424674937357142,0.197234547342467,14
-46.5,-13.96302,NaN,0.380627410785714,0.237962718520172,14
-46,-13.81288,NaN,0.366567258500002,0.241671063605953,14
-45.5,-13.66274,NaN,0.368909477357141,0.22144779870826,14
-45,-13.5126,NaN,0.405013917642856,0.210508724566393,14
-44.5,-13.36246,NaN,0.470346952928571,0.194159012186327,14
-44,-13.21232,NaN,0.487439885642856,0.176794634123332,14
-43.5,-13.06218,NaN,0.464199135285714,0.198380631238592,14
-43,-12.91204,NaN,0.416498481357145,0.172320401459623,14
-42.5,-12.7619,NaN,0.360574246357146,0.182393030192816,14
-42,-12.61176,NaN,0.293504576071429,0.18886893937238,14
-41.5,-12.46162,NaN,0.227790767214285,0.184339053476804,14
-41,-12.31148,NaN,0.195874869714284,0.178522884212344,14
-40.5,-12.16134,NaN,0.178730558214285,0.141687813289629,14
-40,-12.0112,NaN,0.178451767142857,0.104221764265825,14
-39.5,-11.86106,NaN,0.199613650499999,0.127246118633525,14
-39,-11.71092,NaN,0.244905763357142,0.185324501128194,14
-38.5,-11.56078,NaN,0.315727730642856,0.231946975421587,14
-38,-11.41064,NaN,0.357285077571429,0.243190722410757,14
-37.5,-11.2605,NaN,0.359155315000001,0.216337128509638,14
-37,-11.11036,NaN,0.321322629357144,0.181374227918446,14
-36.5,-10.96022,NaN,0.24553618307143,0.142066368192316,14
-36,-10.81008,NaN,0.184302448714285,0.125887952235393,14
-35.5,-10.65994,NaN,0.159942835071428,0.122209440431393,14
-35,-10.5098,NaN,0.160770998642856,0.11816978708953,14
-34.5,-10.35966,NaN,0.162291538857141,0.118394571005815,14
-34,-10.20952,NaN,0.189462918999999,0.129044693966965,14
-33.5,-10.05938,NaN,0.234561698214284,0.147584093796537,14
-33,-9.90924,NaN,0.274092260428573,0.147103935090986,14
-32.5,-9.7591,NaN,0.348503641142859,0.1347264638498,14
-32,-9.60896,NaN,0.477128059928575,0.161671759069395,14
-31.5,-9.45882,NaN,0.631332542928575,0.192851460596906,14
-31,-9.30868,NaN,0.701817281142856,0.167426922847716,14
-30.5,-9.15854,NaN,0.7055312045,0.151559537692528,14
-30,-9.0084,NaN,0.702835584428572,0.112363798463519,14
-29.5,-8.85826,NaN,0.684513725214285,0.0797655355728571,14
-29,-8.70812,NaN,0.65818305742857,0.0720795210349349,14
-28.5,-8.55798,NaN,0.581023245999998,0.114712769869481,14
-28,-8.40784,NaN,0.471288011428571,0.133485505695457,14
-27.5,-8.2577,NaN,0.411259890357145,0.138390574645529,14
-27,-8.10756,NaN,0.430824303857147,0.164595060966119,14
-26.5,-7.95742,NaN,0.469890761785717,0.14804400703663,14
-26,-7.80728,NaN,0.502502103214287,0.15243624487222,14
-25.5,-7.65714,NaN,0.542625973714285,0.128570664010495,14
-25,-7.507,NaN,0.571490887785712,0.101682454746831,14
-24.5,-7.35686,NaN,0.575109586785712,0.119282707611025,14
-24,-7.20672,NaN,0.539049254071427,0.152966329010316,14
-23.5,-7.05658,NaN,0.48635236564286,0.132960516104883,14
-23,-6.90644,NaN,0.44672991292857,0.109547490577794,14
-22.5,-6.7563,NaN,0.463305872785709,0.116349491427204,14
-22,-6.60616,NaN,0.524203286499997,0.158201200871915,14
-21.5,-6.45602,NaN,0.520183824071427,0.18124983153432,14
-21,-6.30588,NaN,0.450628845857148,0.147641637834398,14
-20.5,-6.15574,NaN,0.37259059478572,0.108982795467996,14
-20,-6.0056,NaN,0.328037262499999,0.134183682356682,14
-19.5,-5.85546,NaN,0.331212059357141,0.134927988538283,14
-19,-5.70532,NaN,0.310272687357145,0.122393413127495,14
-18.5,-5.55518,NaN,0.27452126757143,0.138218281792584,14
-18,-5.40504,NaN,0.303186779357141,0.146623079065809,14
-17.5,-5.2549,NaN,0.375525765714284,0.167970746076271,14
-17,-5.10476,NaN,0.41205162292857,0.163162219096876,14
-16.5,-4.95462,NaN,0.375461712714284,0.114272167028496,14
-16,-4.80448,NaN,0.300241271571427,0.0735735337661656,14
-15.5,-4.65434,NaN,0.245701116428572,0.0916688609651683,14
-15,-4.5042,NaN,0.227660070642858,0.14232736757145,14
-14.5,-4.35406,NaN,0.221522501785714,0.153427876763173,14
-14,-4.20392,NaN,0.2202215485,0.143554306807663,14
-13.5,-4.05378,NaN,0.232089408214285,0.131886494818753,14
-13,-3.90364,NaN,0.253741601785713,0.111258989449996,14
-12.5,-3.7535,NaN,0.274033740999999,0.100549744588818,14
-12,-3.60336,NaN,0.271475989714285,0.115568449675933,14
-11.5,-3.45322,NaN,0.238849688071429,0.121147257715653,14
-11,-3.30308,NaN,0.204723571428573,0.103975870535148,14
