sample,real,imag,amplitude,amplitude_norm
728,-153,-98,181.69,0.19923
729,-190,-197,273.7,0.3001
730,-19,-203,203.89,0.22356
731,332,-181,378.13,0.41462
732,503,125,518.3,0.56831
733,346,311,465.23,0.51012
734,231,94,249.39,0.27346
735,399,54,402.64,0.44149
736,469,265,538.69,0.59067
737,105,200,225.89,0.24768
738,-44,12,45.61,0.05001
739,33,34,47.38,0.05195
740,114,47,123.31,0.13521
741,41,59,71.85,0.07878
742,47,8,47.68,0.05228
743,57,86,103.17,0.11313
744,85,120,147.05,0.16124
745,86,137,161.76,0.17736
746,-203,35,206,0.22587
747,-825,-55,826.83,0.90661
748,218,832,860.09,0.94308
749,8995,4617,10110.72,11.08632
750,15276,4543,15937.22,17.47502
751,10796,-2104,10999.11,12.06043
752,-5180,-9634,10938.3,11.99375
753,-9813,-7184,12161.61,13.3351
754,679,1728,1856.62,2.03576
755,5976,6237,8637.87,9.47135
756,-770,1368,1569.82,1.72129
757,-6864,-1576,7042.6,7.72215
758,-4210,-1540,4482.82,4.91538
759,2400,-7520,7893.69,8.65537
760,8494,-13887,16278.72,17.84948
761,12763,-11552,17214.61,18.87567
762,16403,-3996,16882.73,18.51176
763,11018,10477,15204.07,16.67113
764,-451,15907,15913.39,17.44889
765,3214,8067,8683.68,9.52158
766,12732,938,12766.51,13.99836
767,9538,6239,11397.3,12.49704
768,-2690,10561,10898.2,11.94978
769,-7409,4655,8749.99,9.59429
770,-4300,-1132,4446.51,4.87556
771,-2094,-1395,2516.12,2.7589
772,-897,34,897.64,0.98426
773,-23,947,947.28,1.03868
774,808,549,976.86,1.07112
775,638,-824,1042.12,1.14268
776,-1000,-1232,1586.77,1.73987
777,-3447,276,3458.03,3.7917
778,-3841,1074,3988.33,4.37317
779,-1640,215,1654.03,1.81363
780,-715,-324,784.98,0.86073
781,-1614,-658,1742.97,1.91116
782,-1985,133,1989.45,2.18142
783,-4157,2022,4622.68,5.06872
784,-4773,4504,6562.59,7.19582
785,-2263,3274,3979.98,4.36401
786,192,-12,192.37,0.21094
787,1010,-1530,1833.3,2.0102
788,-370,-260,452.22,0.49585
789,-2030,1014,2269.16,2.48812
790,-1330,1231,1812.25,1.98712
791,-203,753,779.88,0.85514
792,-324,-224,393.89,0.4319
793,-527,-550,761.73,0.83523
794,-156,-269,310.96,0.34097
795,108,169,200.56,0.21991
796,157,355,388.17,0.42562
797,-236,717,754.84,0.82768
798,-211,599,635.08,0.69636
799,359,543,650.95,0.71376
800,288,457,540.18,0.5923
801,-774,33,774.7,0.84946
802,-1367,-471,1445.87,1.58538
803,-685,-265,734.47,0.80534
804,-209,149,256.67,0.28144
805,-276,236,363.14,0.39818
806,-462,107,474.23,0.51999
807,-354,74,361.65,0.39655
808,-158,-116,196.01,0.21492
809,-433,-201,477.38,0.52344
810,-947,-127,955.48,1.04767
811,-891,-37,891.77,0.97782
812,-545,133,560.99,0.61512
813,-960,563,1112.91,1.2203
814,-686,840,1084.53,1.18917
815,-642,543,840.84,0.92197
816,265,-261,371.95,0.40784
817,85,-546,552.58,0.6059
818,-697,-231,734.28,0.80513
819,-922,-77,925.21,1.01448
820,-394,-185,435.27,0.47727
821,-554,-449,713.1,0.78191
822,-635,-259,685.79,0.75196
823,-14,18,22.8,0.025
824,504,252,563.49,0.61786
825,533,482,718.62,0.78796
826,292,758,812.3,0.89068
827,-617,818,1024.6,1.12347
828,-1169,207,1187.19,1.30174
829,-770,334,839.32,0.92031
830,-321,686,757.39,0.83047
831,-811,523,965.01,1.05813
832,-1184,-71,1186.13,1.30058
833,-770,-313,831.19,0.91139
834,-481,-379,612.37,0.67146
835,-359,-325,484.26,0.53098
836,-267,-34,269.16,0.29513
837,-216,28,217.81,0.23882
838,-162,7,162.15,0.1778
839,24,-51,56.36,0.0618
840,-118,-194,227.07,0.24898
841,-565,-218,605.6,0.66403
842,-803,-183,823.59,0.90306
843,-524,-177,553.09,0.60645
844,-365,-163,399.74,0.43831
845,-555,381,673.19,0.73815
846,-446,835,946.65,1.03799
847,-410,375,555.63,0.60924
848,-375,-709,802.06,0.87946
849,-119,-846,854.33,0.93676
850,-497,-173,526.25,0.57703
851,-784,150,798.22,0.87524
852,-372,-231,437.89,0.48014
853,-462,-726,860.53,0.94357
854,-427,-520,672.85,0.73778
855,167,-10,167.3,0.18344
856,736,359,818.89,0.8979
857,734,631,967.94,1.06134
858,328,1009,1060.97,1.16335
