sample,real,imag,amplitude,amplitude_norm
728,-64,185,195.76,0.21394
729,-226,118,254.95,0.27863
730,-248,-49,252.79,0.27628
731,-79,-311,320.88,0.35069
732,286,-302,415.93,0.45457
733,361,182,404.28,0.44184
734,-73,246,256.6,0.28044
735,-85,-18,86.88,0.09496
736,112,-26,114.98,0.12566
737,237,146,278.36,0.30422
738,161,184,244.49,0.26721
739,69,96,118.22,0.12921
740,70,33,77.39,0.08458
741,156,102,186.39,0.2037
742,63,98,116.5,0.12733
743,14,84,85.16,0.09307
744,40,-125,131.24,0.14344
745,78,-50,92.65,0.10126
746,33,100,105.3,0.11509
747,-358,1016,1077.23,1.1773
748,-1609,4762,5026.48,5.49342
749,-1582,12491,12590.78,13.76042
750,-442,15176,15182.44,16.59282
751,-6425,10064,11940.05,13.04923
752,-13976,-475,13984.07,15.28314
753,-10834,-8773,13940.63,15.23566
754,556,-9211,9227.77,10.08499
755,5031,-1875,5369.04,5.8678
756,784,2524,2642.96,2.88848
757,-2381,2833,3700.68,4.04446
758,-2170,645,2263.83,2.47413
759,-7722,-3476,8468.29,9.25496
760,-11364,-11389,16088.81,17.5834
761,-4384,-16419,16994.21,18.5729
762,6357,-15735,16970.61,18.54712
763,15472,-6055,16614.63,18.15806
764,14186,7750,16164.93,17.66659
765,1570,5363,5588.08,6.10719
766,-4079,-10454,11221.6,12.26405
767,2430,-8580,8917.47,9.74587
768,1336,3463,3711.77,4.05658
769,-6263,7627,9868.96,10.78574
770,-8322,2101,8583.12,9.38046
771,-1937,-434,1985.03,2.16943
772,988,861,1310.52,1.43226
773,2268,2430,3323.96,3.63275
774,1159,504,1263.84,1.38125
775,1115,-3866,4023.58,4.39735
776,1634,-6296,6504.58,7.10883
777,1015,-1516,1824.41,1.99389
778,415,1804,1851.12,2.02308
779,108,3257,3258.79,3.56152
780,347,2284,2310.21,2.52482
781,654,775,1014.07,1.10827
782,-355,723,805.45,0.88028
783,-1051,3525,3678.35,4.02005
784,-302,5630,5638.09,6.16185
785,605,3382,3435.69,3.75485
786,1097,620,1260.08,1.37714
787,794,-231,826.92,0.90374
788,391,1317,1373.82,1.50144
789,241,2184,2197.26,2.40137
790,570,1171,1302.36,1.42334
791,779,443,896.15,0.9794
792,232,109,256.33,0.28014
793,-43,125,132.19,0.14447
794,-73,-7,73.33,0.08015
795,65,-314,320.66,0.35044
796,680,-396,786.9,0.86
797,1059,1058,1496.95,1.63601
798,363,1387,1433.71,1.5669
799,-101,670,677.57,0.74051
800,164,120,203.21,0.22209
801,423,325,533.44,0.58299
802,430,548,696.57,0.76127
803,234,300,380.47,0.41581
804,243,284,373.77,0.40849
805,465,607,764.64,0.83567
806,279,492,565.6,0.61814
807,30,518,518.87,0.56707
808,90,-60,108.17,0.11821
809,73,-79,107.56,0.11756
810,70,409,414.95,0.45349
811,18,1126,1126.14,1.23076
812,-241,1314,1335.92,1.46002
813,-518,652,832.72,0.91008
814,-685,204,714.73,0.78113
815,-422,-215,473.61,0.51761
