sample,real,imag,amplitude,amplitude_norm
725,129,-204,241.36,0.26235
726,23,-102,104.56,0.11365
727,334,46,337.15,0.36647
728,391,281,481.5,0.52337
729,13,240,240.35,0.26125
730,-299,148,333.62,0.36263
731,-231,99,251.32,0.27317
732,192,208,283.07,0.30768
733,271,288,395.46,0.42984
734,69,252,261.28,0.284
735,-32,53,61.91,0.06729
736,147,-73,164.13,0.1784
737,213,-177,276.94,0.30103
738,145,-98,175.01,0.19023
739,-5,-64,64.2,0.06978
740,25,88,91.48,0.09944
741,151,224,270.14,0.29363
742,119,176,212.45,0.23093
743,72,88,113.7,0.12359
744,39,38,54.45,0.05919
745,1404,-193,1417.2,1.54044
746,7501,-2545,7920.99,8.60977
747,10640,-7511,13024.01,14.15653
748,829,-10337,10370.19,11.27194
749,-8316,-6089,10306.88,11.20313
750,-4811,2244,5308.6,5.77022
751,1099,8004,8079.1,8.78163
752,376,5695,5707.4,6.20369
753,-2474,700,2571.12,2.7947
754,-1926,-1593,2499.43,2.71677
755,655,-1865,1976.68,2.14856
756,2345,-2610,3508.72,3.81383
757,3919,-1278,4122.12,4.48056
758,4834,8167,9490.39,10.31564
759,-823,16402,16422.63,17.85069
760,-8141,14035,16225.2,17.63609
761,-11720,-2554,11995.05,13.0381
762,-5092,-15518,16332.08,17.75226
763,-1832,-11724,11866.27,12.89812
764,-4574,5320,7015.97,7.62606
765,-9865,11013,14785.28,16.07095
766,-9677,4218,10556.32,11.47426
767,-679,-527,859.52,0.93426
768,8487,1290,8584.48,9.33095
769,11808,2817,12139.37,13.19497
770,6466,-2820,7054.19,7.66759
771,936,-8964,9012.74,9.79645
772,-2423,-4000,4676.64,5.0833
773,-3397,6878,7671.15,8.3382
774,-2456,10525,10807.75,11.74756
775,-491,1323,1411.17,1.53388
776,-70,-5346,5346.46,5.81137
777,47,-3872,3872.29,4.20901
778,20,-206,206.97,0.22497
779,592,-29,592.71,0.64425
780,2431,-795,2557.69,2.7801
781,3931,-196,3935.88,4.27813
782,3531,-646,3589.61,3.90175
783,1688,-1701,2396.4,2.60479
784,275,-1232,1262.32,1.37209
785,-623,538,823.15,0.89473
786,-277,1153,1185.81,1.28892
787,591,42,592.49,0.64401
788,1282,-1554,2014.56,2.18974
789,20,-1374,1374.15,1.49364
790,-1478,-356,1520.27,1.65247
791,-380,190,424.85,0.4618
792,485,212,529.31,0.57534
793,456,-51,458.84,0.49874
794,-106,128,166.19,0.18064
795,-169,314,356.59,0.3876
796,537,310,620.06,0.67397
797,603,403,725.27,0.78834
798,161,251,298.2,0.32413
799,-21,-57,60.75,0.06603
800,342,-359,495.83,0.53894
801,608,-441,751.1,0.81641
802,583,-320,665.05,0.72288
803,306,-229,382.2,0.41543
804,296,138,326.59,0.35499
805,119,476,490.65,0.53331
806,-239,536,586.87,0.6379
807,-213,350,409.72,0.44535
808,-43,172,177.29,0.19271
