sample,real,imag,amplitude,amplitude_norm
729,-30,-64,70.68,0.07472
730,226,-158,275.75,0.29149
731,434,-49,436.76,0.46169
732,312,211,376.65,0.39815
733,-95,336,349.17,0.3691
734,-62,168,179.08,0.1893
735,175,15,175.64,0.18567
736,163,63,174.75,0.18473
737,-97,138,168.68,0.17831
738,20,41,45.62,0.04822
739,247,-57,253.49,0.26796
740,185,-47,190.88,0.20177
741,5,37,37.34,0.03947
742,-53,118,129.36,0.13674
743,-48,35,59.41,0.0628
744,65,50,82.01,0.08669
745,84,101,131.37,0.13886
746,64,134,148.5,0.15698
747,14,-13,19.1,0.0202
748,44,-528,529.83,0.56007
749,-3358,-3977,5205.06,5.50218
750,-12369,-9791,15775.17,16.67565
751,-14605,-10415,17938.18,18.96213
752,-12004,-12344,17218.31,18.20118
753,3948,-8317,9206.48,9.732
754,15412,5430,16340.58,17.27334
755,5594,5872,8110.07,8.57301
756,-9572,-3785,10293.17,10.88073
757,-7819,-5342,9469.62,10.01017
758,867,168,883.13,0.93354
759,4174,2039,4645.41,4.91058
760,6933,603,6959.17,7.35642
761,14034,4228,14657.05,15.49371
762,13124,11760,17622.06,18.62797
763,6242,16404,17551.46,18.55334
764,-6543,12444,14059.3,14.86184
765,-13465,-3559,13927.41,14.72242
766,-3722,-2788,4650.4,4.91586
767,5397,10747,12026.04,12.71251
768,1456,12470,12554.71,13.27137
769,-4402,257,4409.5,4.6612
770,-2901,-6681,7283.65,7.69942
771,2661,-3518,4411.04,4.66283
772,4069,-628,4117.18,4.3522
773,1125,-781,1369.52,1.4477
774,-1410,-2278,2679.06,2.83199
775,-2484,-1339,2821.91,2.98299
776,-766,1107,1346.18,1.42303
777,600,1979,2067.96,2.186
778,648,-10,648.08,0.68507
779,479,-2941,2979.75,3.14984
780,284,-2655,2670.15,2.82256
781,221,188,290.15,0.30671
782,-150,985,996.36,1.05323
783,59,145,156.54,0.16548
784,262,-1110,1140.5,1.2056
785,-1214,-3470,3676.23,3.88608
786,-575,-1753,1844.89,1.95021
787,190,636,663.77,0.70166
788,683,2152,2257.78,2.38666
789,22,1162,1162.21,1.22855
790,-570,-720,918.31,0.97073
791,-1166,-1576,1960.44,2.07235
792,-936,-317,988.22,1.04463
793,-157,847,861.43,0.9106
794,363,270,452.4,0.47823
795,766,-48,767.5,0.81131
796,557,302,633.6,0.66977
797,1,587,587,0.62051
798,97,624,631.49,0.66754
799,107,340,356.44,0.37679
800,-159,383,414.69,0.43836
801,-149,596,614.34,0.64941
802,526,576,780.03,0.82456
803,955,130,963.81,1.01882
804,1050,266,1083.17,1.145
805,136,482,500.82,0.52941
806,-155,433,459.91,0.48616
807,-166,-32,169.06,0.17871
808,227,4,227.04,0.23999
809,460,488,670.63,0.70891
810,342,488,595.91,0.62993
811,127,362,383.63,0.40553
812,96,-105,142.27,0.15039
813,479,-219,526.69,0.55675
814,748,-637,982.48,1.03857
815,619,-791,1004.41,1.06175
816,729,-590,937.84,0.99137
817,879,574,1049.82,1.10974
818,-106,1085,1090.17,1.15239
819,55,646,648.34,0.68535
820,633,-100,640.85,0.67743
821,804,101,810.32,0.85657
822,411,429,594.11,0.62802
823,519,640,823.99,0.87103
824,666,616,907.2,0.95899
825,195,1045,1063.04,1.12372
826,-385,927,1003.77,1.06107
827,-609,535,810.62,0.85689
828,-378,55,381.98,0.40378
829,327,-299,443.09,0.46838
830,418,249,486.54,0.51432
831,-298,703,763.55,0.80714
832,-411,458,615.37,0.6505
833,263,156,305.79,0.32324
834,668,349,753.67,0.7967
835,338,508,610.17,0.645
836,278,478,552.96,0.58453
837,252,163,300.12,0.31725
838,430,244,494.4,0.52263
839,417,136,438.62,0.46365
840,151,182,236.48,0.24998
841,186,425,463.92,0.4904
842,192,233,301.92,0.31915
843,308,189,361.37,0.38199
844,317,271,417.05,0.44086
845,598,112,608.4,0.64313
846,839,-651,1061.94,1.12256
847,684,-888,1120.89,1.18488
848,1008,-758,1261.2,1.33319
849,1216,454,1297.99,1.37208
850,40,1257,1257.64,1.32943
851,-69,606,609.92,0.64473
852,569,-261,626,0.66174
853,689,-126,700.43,0.74041
854,294,227,371.44,0.39264
855,308,417,518.41,0.54801
856,483,597,767.92,0.81175
857,66,1137,1138.91,1.20393
858,-585,1065,1215.09,1.28445
859,-925,575,1089.15,1.15132
860,-661,-241,703.56,0.74372
861,441,-730,852.87,0.90155
862,482,3,482.01,0.50952
863,-407,533,670.63,0.70891
864,-542,289,614.24,0.6493
865,363,0,363,0.38372
866,753,220,784.48,0.82926
867,393,539,667.06,0.70514
868,368,521,637.86,0.67427
869,227,166,281.22,0.29727
870,373,99,385.91,0.40794
871,434,35,435.41,0.46026
872,145,92,171.72,0.18153
873,50,208,213.93,0.22614
874,108,168,199.72,0.21112
875,339,293,448.07,0.47365
876,292,359,462.76,0.48917
877,18,411,411.39,0.43488
878,-406,790,888.22,0.93892
879,-438,868,972.25,1.02775
880,-376,762,849.72,0.89822
881,74,-89,115.75,0.12235
882,584,-749,949.77,1.00398
883,496,-215,540.59,0.57145
884,-49,672,673.78,0.71225
885,-75,688,692.08,0.73158
886,236,125,267.06,0.2823
887,457,-38,458.58,0.48475
888,314,-147,346.71,0.3665
889,323,-597,678.78,0.71752
890,675,-613,911.81,0.96386
891,938,-256,972.31,1.02781
892,894,529,1038.79,1.09808
893,-13,968,968.09,1.02335
894,22,462,462.52,0.48893
895,669,-105,677.19,0.71585
896,838,56,839.87,0.88781
897,235,415,476.92,0.50414
898,-147,479,501.05,0.52965
899,-86,128,154.21,0.16301
900,75,-52,91.26,0.09647
901,48,54,72.25,0.07637
902,56,318,322.89,0.34132
903,101,297,313.7,0.33161
904,143,107,178.6,0.1888
905,146,56,156.37,0.1653
906,55,95,109.77,0.11604
907,-13,186,186.45,0.1971
908,-40,125,131.24,0.13874
909,174,216,277.37,0.2932
910,23,207,208.27,0.22016
911,-107,201,227.71,0.2407
912,-146,162,218.08,0.23053
913,22,340,340.71,0.36016
914,86,89,123.76,0.13083
915,251,208,325.98,0.34459
916,180,227,289.71,0.30624
917,140,262,297.06,0.31402
918,213,257,333.79,0.35285
919,335,323,465.35,0.49192
920,340,216,402.81,0.4258
921,242,75,253.36,0.26782
922,204,-24,205.41,0.21713
923,240,-10,240.21,0.25392
924,282,277,395.29,0.41785
925,88,298,310.72,0.32846
926,153,205,255.8,0.2704
927,225,140,265,0.28013
928,295,167,338.99,0.35834
