sample,real,imag,amplitude,amplitude_norm
730,6,27,27.66,0.0319
731,139,-71,156.08,0.18003
732,435,-33,436.25,0.50317
733,441,152,466.46,0.53802
734,317,343,467.05,0.5387
735,51,420,423.09,0.48799
736,-85,386,395.25,0.45588
737,50,188,194.54,0.22438
738,170,149,226.06,0.26073
739,-175,186,255.38,0.29456
740,-76,115,137.84,0.15899
741,186,141,233.4,0.26921
742,174,54,182.19,0.21013
743,46,8,46.69,0.05385
744,-91,24,94.11,0.10855
745,23,29,37.01,0.04269
746,136,41,142.05,0.16384
747,94,33,99.62,0.11491
748,-37,133,138.05,0.15923
749,25,68,72.45,0.08356
750,881,-472,999.47,1.15279
751,2320,-1628,2834.22,3.26899
752,1674,-2854,3308.71,3.81628
753,-1358,-1859,2302.18,2.65534
754,-499,3773,3805.85,4.38968
755,6111,11346,12887.05,14.86395
756,7774,11987,14287.17,16.47886
757,1322,2856,3147.13,3.62991
758,-4488,-8899,9966.66,11.49557
759,-1379,-9045,9149.52,10.55308
760,2510,-2741,3716.61,4.28675
761,1635,-624,1750.03,2.01849
762,3960,701,4021.57,4.63849
763,10536,9144,13950.63,16.09069
764,6235,15257,16481.85,19.0102
765,-2066,16410,16539.54,19.07675
766,-11342,11122,15885.21,18.32204
767,-15700,-1126,15740.33,18.15493
768,-13896,-5514,14950.02,17.24339
769,-11685,4747,12612.42,14.5472
770,-10813,8474,13737.89,15.84532
771,-7617,-981,7679.91,8.85803
772,587,-5108,5141.62,5.93036
773,3649,-455,3677.26,4.24136
774,1318,864,1575.95,1.81771
775,-498,-442,665.86,0.768
776,-1792,-2600,3157.73,3.64213
777,-1486,-1690,2250.4,2.59562
778,-476,548,725.86,0.83721
779,290,926,970.35,1.1192
780,1094,-1049,1515.66,1.74817
781,2525,-3742,4514.22,5.20671
782,3279,-3118,4524.79,5.21891
783,2223,-1380,2616.51,3.01789
784,931,-1048,1401.81,1.61685
785,1028,-1349,1696.05,1.95623
786,1792,-2645,3194.88,3.68499
787,1864,-3523,3985.73,4.59715
788,1060,-2826,3018.26,3.48127
789,69,-1710,1711.39,1.97392
