sample,real,imag,amplitude,amplitude_norm
733,-56,23,60.54,0.06524
734,318,-200,375.66,0.40481
735,441,-83,448.74,0.48356
736,376,193,422.64,0.45543
737,79,403,410.67,0.44253
738,-137,285,316.22,0.34075
739,80,-1,80.01,0.08621
740,169,101,196.88,0.21216
741,-64,138,152.12,0.16392
742,-78,10,78.64,0.08474
743,59,9,59.68,0.06431
744,142,-23,143.85,0.15501
745,-4,72,72.11,0.07771
746,-125,-38,130.65,0.14078
747,31,-52,60.54,0.06524
748,65,14,66.49,0.07165
749,76,76,107.48,0.11582
750,50,113,123.57,0.13315
751,-21,22,30.41,0.03277
752,174,-511,539.81,0.58169
753,-690,-1665,1802.31,1.94215
754,-7410,-1853,7638.17,8.23079
755,-11877,7753,14183.52,15.28396
756,-3401,16050,16406.38,17.67929
757,6821,13652,15261.17,16.44522
758,9198,-1791,9370.75,10.09779
759,1994,-11469,11641.05,12.54423
760,-1470,-3676,3959.02,4.26619
761,-404,2024,2063.93,2.22406
762,611,372,715.34,0.77084
763,678,-3731,3792.1,4.08632
764,2177,-3299,3952.56,4.25922
765,10477,4293,11322.43,12.20089
766,12156,12135,17176.34,18.50899
767,6104,16413,17511.29,18.86993
768,-4995,15519,16303.05,17.56794
769,-15122,2599,15343.72,16.53418
770,-11596,-5292,12746.47,13.73542
771,-479,4067,4095.11,4.41283
772,605,12108,12123.11,13.06369
773,-3789,3534,5181.28,5.58328
774,-3494,-7551,8320.19,8.96573
775,1050,-8729,8791.92,9.47406
776,2140,-3854,4408.28,4.7503
777,188,-2482,2489.11,2.68223
778,-1300,-3295,3542.18,3.817
779,-552,-867,1027.81,1.10755
780,983,1867,2109.97,2.27368
781,1631,1951,2542.94,2.74024
782,142,-1765,1770.7,1.90809
783,-1017,-6454,6533.64,7.04056
784,290,-4295,4304.78,4.63877
785,1243,-472,1329.6,1.43276
786,1233,-36,1233.53,1.32923
787,293,-2163,2182.75,2.35211
788,168,-3073,3077.59,3.31637
789,-68,-3566,3566.65,3.84337
790,-2211,-3387,4044.79,4.35861
791,-2055,-826,2214.79,2.38663
792,-230,628,668.79,0.72068
793,704,-75,707.98,0.76291
794,724,-1469,1637.72,1.76479
795,0,-2527,2527,2.72306
796,-1161,-1063,1574.13,1.69626
797,-1270,212,1287.57,1.38747
798,185,-125,223.27,0.24059
799,827,-308,882.49,0.95096
800,529,-3,529.01,0.57005
801,19,109,110.64,0.11923
802,-235,-149,278.26,0.29984
803,-338,-933,992.34,1.06933
804,-686,-898,1130.04,1.21772
805,-774,-587,971.41,1.04678
806,-30,-839,839.54,0.90467
807,953,-1094,1450.88,1.56345
808,820,-824,1162.49,1.25268
809,-65,-353,358.93,0.38678
810,-758,-819,1115.94,1.20252
811,-333,-800,866.54,0.93377
812,207,-792,818.6,0.88212
813,358,-293,462.62,0.49851
814,290,24,290.99,0.31357
815,227,-338,407.15,0.43874
816,326,-1046,1095.62,1.18063
817,417,-1062,1140.94,1.22946
818,477,-1319,1402.6,1.51142
819,-140,-1305,1312.49,1.41432
820,-710,-505,871.28,0.93888
821,-517,18,517.31,0.55745
822,311,2,311.01,0.33514
823,835,-460,953.32,1.02729
824,486,-593,766.71,0.8262
825,184,-267,324.26,0.34942
826,95,-216,235.97,0.25428
827,174,-650,672.89,0.72509
828,406,-475,624.87,0.67335
829,245,272,366.07,0.39447
830,-294,596,664.57,0.71613
831,-697,412,809.66,0.87248
832,-836,-224,865.49,0.93264
833,-175,-1056,1070.4,1.15345
834,330,-981,1035.02,1.11532
835,-160,-488,513.56,0.55341
836,-437,-404,595.13,0.64131
837,71,-585,589.29,0.63501
838,482,-595,765.73,0.82514
839,640,-461,788.75,0.84994
840,526,-442,687.05,0.74036
841,315,-452,550.93,0.59368
842,240,-540,590.93,0.63678
843,68,-276,284.25,0.30631
844,42,-60,73.24,0.07892
845,150,-63,162.69,0.17532
846,299,-294,419.33,0.45186
847,525,-821,974.51,1.05012
848,454,-594,747.63,0.80564
849,355,-357,503.46,0.54252
850,444,-786,902.74,0.97278
851,-195,-999,1017.85,1.09683
852,-573,-371,682.62,0.73558
853,-349,161,384.35,0.41417
854,641,16,641.2,0.69095
855,1073,-321,1119.99,1.20688
856,437,-324,544.01,0.58622
857,98,-260,277.86,0.29941
858,237,-110,261.28,0.28156
859,624,-292,688.94,0.74239
860,617,-319,694.59,0.74848
861,112,340,357.97,0.38575
862,-543,742,919.46,0.9908
863,-854,488,983.6,1.05991
864,-886,-311,939,1.01185
865,-65,-1336,1337.58,1.44136
866,621,-1126,1285.89,1.38566
867,-31,-373,374.29,0.40333
868,-493,-299,576.58,0.62132
869,187,-554,584.71,0.63007
870,722,-446,848.65,0.91449
871,806,-186,827.18,0.89136
872,477,-121,492.11,0.53029
873,350,-248,428.96,0.46224
874,417,-428,597.56,0.64392
875,254,-204,325.78,0.35106
876,6,-205,205.09,0.221
877,-19,-60,62.94,0.06782
878,253,-165,302.05,0.32548
879,541,-400,672.82,0.72502
880,430,-117,445.63,0.48021
881,109,26,112.06,0.12075
882,141,301,332.39,0.35818
883,719,625,952.67,1.02659
884,1371,177,1382.38,1.48963
885,1326,-492,1414.33,1.52407
886,260,-840,879.32,0.94754
887,-466,-341,577.44,0.62224
888,-84,-83,118.09,0.12725
889,249,-117,275.12,0.29646
890,194,-36,197.31,0.21262
891,57,-2,57.04,0.06146
892,53,-209,215.62,0.23234
893,340,-735,809.83,0.87266
894,779,-698,1045.97,1.12712
895,1025,-347,1082.14,1.1661
896,917,241,948.14,1.0217
897,219,715,747.79,0.80581
898,-133,648,661.51,0.71283
899,396,-92,406.55,0.43809
900,811,-177,830.09,0.89449
901,369,27,369.99,0.39869
902,-294,129,321.06,0.34597
903,-382,-47,384.88,0.41474
904,-114,-87,143.41,0.15453
905,-21,-80,82.71,0.08913
906,-62,-73,95.78,0.10321
907,72,-2,72.03,0.07762
908,240,-201,313.05,0.33734
909,186,-178,257.45,0.27742
910,9,-41,41.98,0.04523
911,-189,-7,189.13,0.2038
912,-100,-51,112.25,0.12096
913,66,-200,210.61,0.22695
914,188,-133,230.29,0.24816
915,31,161,163.96,0.17668
916,134,271,302.32,0.32578
917,202,133,241.85,0.26062
918,152,14,152.64,0.16449
919,131,5,131.1,0.14127
920,186,-78,201.69,0.21734
921,178,-116,212.46,0.22895
922,35,-60,69.46,0.07485
923,-64,-14,65.51,0.0706
924,189,-85,207.23,0.22331
925,366,-164,401.06,0.43218
926,326,-120,347.38,0.37434
927,289,-13,289.29,0.31174
928,237,144,277.32,0.29883
929,91,92,129.4,0.13944
930,118,4,118.07,0.12723
931,214,-124,247.33,0.26652
932,261,-45,264.85,0.2854
