taps_from_fp,excess_path_m,reflector_off_m,amplitude_norm_mean,amplitude_norm_sd,n_frames
-50,-15.014,NaN,0.127246840163636,0.0489100484436288,55
-49.5,-14.86386,NaN,0.135803964327273,0.0527934535093486,55
-49,-14.71372,NaN,0.142372332254546,0.0531481890708252,55
-48.5,-14.56358,NaN,0.141156258618182,0.0486484854634114,55
-48,-14.41344,NaN,0.1358791992,0.0436439938239939,55
-47.5,-14.2633,NaN,0.1316975016,0.0431616731871563,55
-47,-14.11316,NaN,0.1297314766,0.0454629683121013,55
-46.5,-13.96302,NaN,0.129924163836364,0.042623381294865,55
-46,-13.81288,NaN,0.130484199018182,0.0397460952355961,55
-45.5,-13.66274,NaN,0.128057848254546,0.0404345509830113,55
-45,-13.5126,NaN,0.129709723727273,0.0422317363248868,55
-44.5,-13.36246,NaN,0.139691609872727,0.0433479757453466,55
-44,-13.21232,NaN,0.149044306072727,0.0493596165047326,55
-43.5,-13.06218,NaN,0.155290662272727,0.0556604162514498,55
-43,-12.91204,NaN,0.157404311781819,0.0636224594857198,55
-42.5,-12.7619,NaN,0.153420269472727,0.0622421475179964,55
-42,-12.61176,NaN,0.145356760490909,0.0581099827531099,55
-41.5,-12.46162,NaN,0.134002729963636,0.0497463298547033,55
-41,-12.31148,NaN,0.127428234636364,0.0455535154487013,55
-40.5,-12.16134,NaN,0.127730772309091,0.0433124367062606,55
-40,-12.0112,NaN,0.1288918224,0.0413251876920216,55
-39.5,-11.86106,NaN,0.130976964181818,0.0356428615304389,55
-39,-11.71092,NaN,0.133613406236363,0.0328200128459819,55
-38.5,-11.56078,NaN,0.131930866836363,0.0326703866377253,55
-38,-11.41064,NaN,0.125912244418182,0.0370742844121244,55
-37.5,-11.2605,NaN,0.121462534636363,0.0389662184309218,55
-37,-11.11036,NaN,0.122489157163637,0.045152915402031,55
-36.5,-10.96022,NaN,0.128021450436364,0.0447411387201074,55
-36,-10.81008,NaN,0.132164426218182,0.0430366078944405,55
-35.5,-10.65994,NaN,0.133145652072727,0.0434359364502222,55
-35,-10.5098,NaN,0.1345763204,0.043429119569739,55
-34.5,-10.35966,NaN,0.134833518072727,0.0414835235346401,55
-34,-10.20952,NaN,0.134157647763636,0.045012834428149,55
-33.5,-10.05938,NaN,0.136334806909091,0.0514732214770043,55
-33,-9.90924,NaN,0.147357557,0.0654475703038523,55
-32.5,-9.7591,NaN,0.179607928163636,0.0846541906097784,55
-32,-9.60896,NaN,0.227920480527273,0.105884551583862,55
-31.5,-9.45882,NaN,0.289856814345455,0.117379937219877,55
-31,-9.30868,NaN,0.350931379509092,0.118182052232205,55
-30.5,-9.15854,NaN,0.401532389345455,0.114211272286961,55
-30,-9.0084,NaN,0.44083102890909,0.114438660913775,55
-29.5,-8.85826,NaN,0.457175479436363,0.11270193187013,55
-29,-8.70812,NaN,0.453085876345455,0.115783264726626,55
-28.5,-8.55798,NaN,0.4308939698,0.109567217564806,55
-28,-8.40784,NaN,0.408140704472727,0.108497131982253,55
-27.5,-8.2577,NaN,0.402085525363637,0.104046059137506,55
-27,-8.10756,NaN,0.419746180781818,0.105215695597845,55
-26.5,-7.95742,NaN,0.444100458036363,0.101395198128431,55
-26,-7.80728,NaN,0.44723434710909,0.107290804383059,55
-25.5,-7.65714,NaN,0.420588708236363,0.118971900566591,55
-25,-7.507,NaN,0.379720244872728,0.117043138519358,55
-24.5,-7.35686,NaN,0.333006250018182,0.10240146449421,55
-24,-7.20672,NaN,0.285776293581818,0.0938516523254741,55
-23.5,-7.05658,NaN,0.251917461054546,0.0992011106266303,55
-23,-6.90644,NaN,0.218441076181818,0.109231374026127,55
-22.5,-6.7563,NaN,0.181056821,0.103451819290924,55
-22,-6.60616,NaN,0.159413825727272,0.0906091705971692,55
-21.5,-6.45602,NaN,0.153612583236364,0.071718994956856,55
-21,-6.30588,NaN,0.155905392854545,0.0559462411278243,55
-20.5,-6.15574,NaN,0.158093356018182,0.0495976136125599,55
-20,-6.0056,NaN,0.154073623763637,0.0494675382788466,55
