sample,taps_from_fp,excess_path_m,reflector_off_m,real,imag,amplitude,amplitude_norm
696,-50.1719000000001,-15.065618132,NaN,85,69,109.48,0.10786
697,-49.1719000000001,-14.765338132,NaN,133,55,143.92,0.1418
698,-48.1719000000001,-14.465058132,NaN,171,61,181.55,0.17887
699,-47.1719000000001,-14.164778132,NaN,127,153,198.84,0.1959
700,-46.1719000000001,-13.864498132,NaN,92,164,188.04,0.18526
701,-45.1719000000001,-13.564218132,NaN,54,121,132.5,0.13054
702,-44.1719000000001,-13.263938132,NaN,129,122,177.55,0.17493
703,-43.1719000000001,-12.963658132,NaN,99,135,167.41,0.16494
704,-42.1719000000001,-12.663378132,NaN,165,136,213.82,0.21066
705,-41.1719000000001,-12.363098132,NaN,163,137,212.93,0.20978
706,-40.1719000000001,-12.062818132,NaN,23,127,129.07,0.12716
707,-39.1719000000001,-11.762538132,NaN,63,126,140.87,0.13879
708,-38.1719000000001,-11.462258132,NaN,10,92,92.54,0.09117
709,-37.1719000000001,-11.161978132,NaN,42,87,96.61,0.09518
710,-36.1719000000001,-10.861698132,NaN,129,146,194.83,0.19195
711,-35.1719000000001,-10.561418132,NaN,64,200,209.99,0.20689
712,-34.1719000000001,-10.261138132,NaN,54,181,188.88,0.18609
713,-33.1719000000001,-9.96085813200001,NaN,90,118,148.4,0.14621
714,-32.1719000000001,-9.66057813200002,NaN,34,203,205.83,0.20279
715,-31.1719000000001,-9.36029813200001,NaN,39,419,420.81,0.41459
716,-30.1719000000001,-9.06001813200002,NaN,266,499,565.47,0.55711
717,-29.1719000000001,-8.75973813200001,NaN,488,366,610,0.60099
718,-28.1719000000001,-8.45945813200001,NaN,544,106,554.23,0.54604
719,-27.1719000000001,-8.15917813200002,NaN,181,-247,306.22,0.30169
720,-26.1719000000001,-7.85889813200002,NaN,-76,-293,302.7,0.29822
721,-25.1719000000001,-7.55861813200001,NaN,-218,-158,269.24,0.26526
722,-24.1719000000001,-7.25833813200001,NaN,-271,150,309.74,0.30517
723,-23.1719000000001,-6.95805813200001,NaN,-107,269,289.5,0.28522
724,-22.1719000000001,-6.65777813200001,NaN,62,220,228.57,0.22519
725,-21.1719000000001,-6.35749813200002,NaN,116,166,202.51,0.19952
726,-20.1719000000001,-6.05721813200002,NaN,157,40,162.02,0.15962
727,-19.1719000000001,-5.75693813200002,NaN,155,99,183.92,0.1812
728,-18.1719000000001,-5.45665813200002,NaN,184,121,220.22,0.21697
729,-17.1719000000001,-5.15637813200001,NaN,61,107,123.17,0.12135
730,-16.1719000000001,-4.85609813200001,NaN,75,-2,75.03,0.07392
731,-15.1719000000001,-4.55581813200001,NaN,92,-30,96.77,0.09534
732,-14.1719000000001,-4.25553813200001,NaN,88,37,95.46,0.09405
733,-13.1719000000001,-3.95525813200002,NaN,115,81,140.66,0.13858
734,-12.1719000000001,-3.65497813200002,NaN,42,167,172.2,0.16966
735,-11.1719000000001,-3.35469813200001,NaN,25,95,98.23,0.09678
736,-10.1719000000001,-3.05441813200001,NaN,93,106,141.01,0.13893
737,-9.17190000000005,-2.75413813200002,NaN,161,45,167.17,0.1647
738,-8.17190000000005,-2.45385813200002,NaN,127,67,143.59,0.14147
739,-7.17190000000005,-2.15357813200001,NaN,133,143,195.29,0.1924
740,-6.17190000000005,-1.85329813200002,NaN,118,72,138.23,0.13619
741,-5.17190000000005,-1.55301813200002,NaN,95,129,160.21,0.15784
742,-4.17190000000005,-1.25273813200002,NaN,138,131,190.28,0.18746
743,-3.17190000000005,-0.952458132000015,NaN,23,76,79.4,0.07823
744,-2.17190000000005,-0.652178132000015,NaN,-237,-161,286.51,0.28228
745,-1.17190000000005,-0.351898132000015,NaN,-1681,-1584,2309.72,2.27559
746,-0.171900000000051,-0.0516181320000152,NaN,-5862,-3891,7035.83,6.93185
747,0.828099999999949,0.248661867999985,0.320140336335966,-11833,-1601,11940.82,11.76435
748,1.82809999999995,0.548941867999985,0.51716916711152,-13697,8003,15863.66,15.62923
749,2.82809999999995,0.849221867999985,0.691029738196802,-9172,15349,17880.64,17.6164
750,3.82809999999995,1.14950186799998,0.855958112254249,-49,16413,16413.07,16.17052
751,4.82809999999995,1.44978186799998,1.01631221580545,12905,4910,13807.5,13.60345
752,5.82809999999995,1.75006186799998,1.17396796773034,15105,-8389,17278.21,17.02286
753,6.82809999999995,2.05034186799998,1.32988537014226,8543,-14265,16627.48,16.38175
754,7.82809999999995,2.35062186799998,1.48461222054108,-2914,-13200,13517.82,13.31805
755,8.82809999999995,2.65090186799998,1.63848583522759,-9514,-5100,10794.73,10.6352
756,9.82809999999995,2.95118186799998,1.79172605559638,-6116,1412,6276.88,6.18412
757,10.8280999999999,3.25146186799998,1.94448263647801,-293,2289,2307.68,2.27357
758,11.8280999999999,3.55174186799998,2.09686128011035,2361,979,2555.93,2.51815
759,12.8280999999999,3.85202186799998,2.24893881012524,1737,965,1987.06,1.95769
760,13.8280999999999,4.15230186799998,2.4007724495564,-166,2018,2024.82,1.99489
761,14.8280999999999,4.45258186799999,2.55240572335406,-227,2110,2122.18,2.09081
762,15.8280999999999,4.75286186799999,2.70387234126763,1981,864,2161.22,2.12928
763,16.8280999999999,5.05314186799998,2.8551988264101,3721,-194,3726.05,3.67099
764,17.8280999999999,5.35342186799998,3.00640633946829,2554,-103,2556.08,2.5183
765,18.8280999999999,5.65370186799998,3.15751197255951,-162,366,400.25,0.39433
766,19.8280999999999,5.95398186799998,3.30852968475698,-2161,481,2213.88,2.18117
767,20.8280999999999,6.25426186799998,3.45947099022085,-2765,63,2765.72,2.72484
768,21.8280999999999,6.55454186799998,3.61034547220085,-1933,-53,1933.73,1.90515
769,22.8280999999999,6.85482186799999,3.76116117233797,-792,453,912.4,0.89892
770,23.8280999999999,7.15510186799998,3.91192488925391,-157,887,900.79,0.88748
771,24.8280999999999,7.45538186799998,4.06264241020862,234,450,507.2,0.49971
772,25.8280999999999,7.75566186799998,4.21331869272753,699,-668,966.86,0.95257
773,26.8280999999999,8.05594186799999,4.36395800838514,880,-1720,1932.05,1.90349
774,27.8280999999999,8.35622186799998,4.51456405764834,476,-1923,1981.04,1.95176
775,28.8280999999999,8.65650186799999,4.66514006236381,190,-1147,1162.63,1.14545
776,29.8280999999999,8.95678186799998,4.81568884081326,331,-261,421.52,0.41529
777,30.8280999999999,9.25706186799998,4.96621286905775,641,523,827.29,0.81506
778,31.8280999999999,9.55734186799998,5.11671433140999,129,1143,1150.26,1.13326
779,32.8280999999999,9.85762186799998,5.26719516222039,-655,1264,1423.63,1.40259
780,33.8280999999999,10.157901868,5.41765708067421,-481,642,802.2,0.79034
781,34.8280999999999,10.458181868,5.56810161992765,317,388,501.03,0.49363
782,35.8280999999999,10.758461868,5.71853015163009,1026,825,1316.55,1.29709
