taps_from_fp,transition_1_to_2,transition_2_to_3,transition_3_to_4,transition_4_to_5,transition_5_to_6,transition_6_to_7,transition_7_to_8,transition_8_to_9,transition_9_to_10,transition_10_to_11,transition_11_to_12,transition_12_to_13,transition_13_to_14,transition_14_to_15,transition_15_to_16,transition_16_to_17,transition_17_to_18,transition_18_to_19,transition_19_to_20,transition_20_to_21,transition_21_to_22,transition_22_to_23,transition_23_to_24,transition_24_to_25,transition_25_to_26,transition_26_to_27,transition_27_to_28,transition_28_to_29,transition_29_to_30,transition_30_to_31,transition_31_to_32,transition_32_to_33,transition_33_to_34,transition_34_to_35,transition_35_to_36,transition_36_to_37,transition_37_to_38,transition_38_to_39,transition_39_to_40,transition_40_to_41,transition_41_to_42,transition_42_to_43,transition_43_to_44,transition_44_to_45,transition_45_to_46,transition_46_to_47,transition_47_to_48,transition_48_to_49,transition_49_to_50,transition_50_to_51,transition_51_to_52,transition_52_to_53,transition_53_to_54,transition_54_to_55
-17,0.0776129709838396,0.0330503591511366,0.115535055900249,0.132788562184578,0.248309919641503,0.0529353784707871,0.0930403012212887,0.135140917633696,0.163314076662183,0.243144476510415,0.0393550613428234,0.0212374117544409,0.128102686967886,0.202802241811475,0.119221703940895,0.0239680406451593,0.072323325295369,0.133908841407099,0.126963077513048,0.0931519661229195,0.108528367313911,0.176431695928523,0.0773899490051271,0.0350788305045403,0.0246517193362983,0.0974558847836943,0.125909183034153,0.0536861341661865,0.0530343969645482,0.0382762098161363,0.0726408291548754,0.15879675322538,0.0344354004492758,0.120908163979017,0.050741968190496,0.0848762757975184,0.100580414232318,0.0760423238709586,0.113371891228313,0.151624224007614,0.100193789716369,0.156625044540295,0.109056044741515,0.102322793258933,0.0596766375066209,0.0539893953295516,0.128084473297296,0.126168794396974,0.0307235760298138,0.066723002304765,0.0324799193275296,0.0921602334565873,0.049874172916357,0.12315769533852
-16.5,0.0640315849594914,0.0338792559953252,0.127521201422009,0.176516398313785,0.18917429697786,0.0285638044784596,0.0738884767942511,0.10683146842542,0.177389952374012,0.236583421258248,0.0277395020652428,0.0499535919376702,0.120708227827309,0.234756997650289,0.146469558079451,0.0465819711866295,0.0633346153485831,0.0962907120925972,0.113589986759117,0.164958619471329,0.143771316984536,0.174845489936688,0.114743866259355,0.065001851760521,0.0663553281033923,0.100240105015896,0.0837091299135243,0.106192781547352,0.110304452284132,0.0858041665306911,0.040619119281977,0.146850153783672,0.0571600070778776,0.101270454330586,0.0846083769056863,0.12033768413364,0.0900084984106021,0.0270085955053569,0.0585018148621934,0.0941799322902856,0.0332580187523003,0.182625687726377,0.13146128405918,0.119781760672459,0.0759562814655429,0.0967717258716095,0.131033054331255,0.0742705465529657,0.0153632050765281,0.0817360563187772,0.0999622355920452,0.0730521856414627,0.0647870090412959,0.149716376066646
-16,0.0918478956557127,0.0590261800849101,0.0959696844255245,0.152459981978077,0.113857819713534,0.0639241062115488,0.0440565011908925,0.122294379595218,0.246947636885007,0.240428444885302,0.027014180554805,0.0842402577424064,0.142112659371959,0.246098351188869,0.123304293141208,0.0676735784394048,0.12223633279442,0.0781839510161023,0.129116963072655,0.199417784992348,0.18684928378909,0.218257641059083,0.142874588347942,0.114805281160022,0.154728309821395,0.139858338196114,0.0578029738339553,0.158194631282083,0.146758203467067,0.137545800428108,0.095105241660488,0.113731416157231,0.0498417480055658,0.131014640738134,0.123593232736495,0.154944391418269,0.106857343509258,0.0653838555912994,0.0118870728693871,0.0767264646995667,0.0238696113163363,0.175542012755516,0.0938114244124502,0.148393650050746,0.108324510884031,0.120479853346148,0.113188496409197,0.043091311493811,0.0252186706763242,0.114651433570768,0.16717739685659,0.041161374819719,0.161668038835766,0.187737886359324
-15.5,0.105292818500573,0.0939910486777062,0.0473118859910954,0.111043422662111,0.0881498057921024,0.0804643660569276,0.0676463628291018,0.120291793669899,0.193843921499564,0.195869783865559,0.0267012152493018,0.0835567385509448,0.105642208290542,0.16780604871084,0.066168456047026,0.0543825248577756,0.206626331221563,0.112561396764234,0.200922155649725,0.227997746395286,0.184852116911542,0.218168483356879,0.14185250359056,0.11567139337907,0.201444673661213,0.15909542940406,0.0430835237588805,0.192889849841022,0.158937661766442,0.146340470091409,0.156058885026341,0.157136216664855,0.0207821441534547,0.148947327798179,0.172501822844534,0.160717081694963,0.102134954873871,0.106503044843596,0.103234515064926,0.137194909632002,0.0269427796739478,0.163817666781555,0.0457683369624132,0.163510498699209,0.110746590222641,0.144857715607738,0.0837120130602448,0.0405694556713882,0.0273681522142498,0.155315857236909,0.217983276371347,0.0127589958765597,0.215431316243011,0.186851109849471
-15,0.102836558107084,0.0931373982217514,0.0456383981607914,0.0919330557970286,0.0846599299217073,0.0547778211657651,0.091762561250948,0.0797150427757238,0.121091849202356,0.165854592656934,0.0380274899546035,0.0573967891714273,0.0200586533309246,0.110628910656899,0.0731219224143359,0.0721937766369482,0.233166817394628,0.153207156874258,0.232687692779978,0.191567483574503,0.141605860387626,0.184902961993533,0.11133106227829,0.0979281768282367,0.232855044932077,0.174406427238496,0.0633870241593367,0.153082737782724,0.173621482687622,0.137356264511257,0.219061176944034,0.18836792515514,0.0528217275871759,0.165178653436238,0.202221718177436,0.163866220042471,0.0856970673357839,0.109001548209148,0.190869419911774,0.25324723203612,0.0405464502259815,0.136395004474713,0.132946950911419,0.174802277906438,0.0998114536844203,0.130256849069166,0.0760568486926382,0.0510471909993554,0.0172570468545043,0.149355745041,0.210463350703788,0.0352605460591227,0.239054096606085,0.165473323273212
-14.5,0.0644478339803413,0.0777740596441945,0.0769479841601267,0.0676925569292983,0.0858838688010846,0.0290676567135515,0.0737660379185669,0.0546718216418719,0.0682790292903324,0.117498298762593,0.0523587256840131,0.0554849800608095,0.0292682247000773,0.107760601626394,0.0749508543422907,0.106448388542229,0.210675728658599,0.150201810781807,0.22462470511878,0.12294244835936,0.0816543216630274,0.0839243667147427,0.0472863390896359,0.0901182096476823,0.202599326406172,0.155900843547864,0.0748402753548107,0.112440333405766,0.219650037434206,0.0829496036400395,0.180991674561608,0.136865957254479,0.0870762724205184,0.147197167440236,0.198796141657306,0.150387597218284,0.0498543825907532,0.0769497948920744,0.165793486150845,0.192311388838755,0.0586592965422154,0.0856862017840095,0.182374017469743,0.145920897087553,0.0288864588016379,0.0882230201489981,0.115176730746597,0.115269338162822,0.0069079804701067,0.111962629915747,0.142747153825831,0.0318562193082411,0.172100632733338,0.145495592740432
-14,0.075005338084598,0.0438495371284527,0.0674537082458847,0.055874672217954,0.00961151374908074,0.0316931509974817,0.0422794443465834,0.043894031566619,0.0237453050294049,0.0813109918912275,0.0630202169995308,0.0463206540746881,0.0521631414672767,0.0930774323668545,0.0984179740577359,0.0687447529479273,0.130844839031641,0.136367853717506,0.164793855277173,0.0954334561184176,0.0242686643632652,0.0564201402945473,0.0523255122178771,0.0751525784767323,0.162178177233717,0.106985012761823,0.0465821297360257,0.0820340744299813,0.192745055460577,0.0881147056981237,0.146430029693124,0.112688514153504,0.116382850529471,0.104533156345426,0.155798079641432,0.133090348294143,0.0202162399262639,0.0417803781453979,0.122250833013267,0.127765595915472,0.0823331950283002,0.0717661630210229,0.180847341161021,0.118782345717013,0.0441293392240341,0.0440455207320837,0.13816697832553,0.149008721730778,0.0244172106324527,0.0685363307695645,0.0768605918193358,0.0144140186838901,0.0855949136010201,0.0943357828753821
-13.5,0.103567219015812,0.0466690643852066,0.073379407194087,0.0926041505959503,0.0684341686840686,0.0402261847696975,0.033510403230792,0.0691674384615601,0.0321173690847373,0.0418166055040994,0.064808286851744,0.0520639478165491,0.062074163558382,0.0788930950760213,0.098845275696249,0.0428536192920311,0.0899695244554229,0.104220236922026,0.0880061807053402,0.1231394754786,0.0522770667095304,0.1199266490597,0.114618482332305,0.0463788467248326,0.085493600816668,0.0237305227551932,0.046400279323366,0.0472368636883901,0.0655518315618892,0.0301038065575762,0.0949002965281379,0.106499691531774,0.112850556176326,0.0560971097213819,0.0861864558064229,0.115620953593946,0.0658992298720492,0.0579563217423054,0.0604402502482368,0.0678208949403641,0.0849126672465649,0.0980881268942132,0.170843480300755,0.0952078723076192,0.0816645094529473,0.018206824972702,0.124320124243254,0.123955032527964,0.0384829035596073,0.0579562732438142,0.0431806245664644,0.0140257994784065,0.0348344742085917,0.0608686719260523
-13,0.0892511187290178,0.0002588745525226,0.024924521346425,0.0832348695346769,0.1190378752439,0.0453478846367842,0.0210156694096842,0.148526540654628,0.0787556387150667,0.0360578241419489,0.0751218398288967,0.0457452421542905,0.0576405560403789,0.061747560613116,0.0877902557687074,0.0364467142440647,0.0430659489898666,0.0647081057158284,0.0236327268484015,0.116262063872906,0.056119352079255,0.161802072230887,0.136067102739634,0.0471896285797132,0.023889298979653,0.106270196946669,0.0848135329684065,0.073204197714041,0.0420432295636373,0.0368544816739266,0.0740239445990729,0.121851949781411,0.095262626720979,0.0801656761089945,0.066533614465132,0.141420722344185,0.10842907534941,0.124450801957423,0.0321357989235251,0.0725894258597585,0.0854067655875235,0.100804536136315,0.191614769532757,0.0876865920977715,0.0990820885645533,0.0270165061964969,0.107087521626758,0.122492104810741,0.0305169075170394,0.0377487427967031,0.0498869236088825,0.0365056358782847,0.0431473895869405,0.0518344281852722
-12.5,0.0710141486421854,0.00790241124395099,0.0752746228260094,0.0829982636415866,0.175944001537369,0.0638432183471174,0.0450180070258391,0.202500336767976,0.0983167691380182,0.0328457013237606,0.0237021908735101,0.0286826308197571,0.0754857408315176,0.104980319153331,0.0674367516555076,0.0479108057054952,0.0619335546017353,0.00717723321965489,0.0318311002536963,0.101902386066687,0.106158307300685,0.206776408589989,0.146584454990354,0.0912673245175229,0.0709413856650856,0.173610989944078,0.108685058049459,0.111007682742885,0.0693865594156906,0.0597842076882399,0.0816901658583524,0.156726137963941,0.120585235220542,0.156407198441358,0.103058261539099,0.136402221160532,0.114359916841828,0.196671311829696,0.127655528681121,0.121417688223852,0.053541838581343,0.140664624793262,0.154579925879786,0.0491796311168061,0.103667618205897,0.0434792211146241,0.098904339779732,0.163285038900639,0.0283603775400888,0.0527695897965458,0.125132453785585,0.0410055576957557,0.0692173392912054,0.0300096882893668
-12,0.0515724666643315,0.0455283448907754,0.101830925982638,0.0993105481263197,0.228773879456774,0.0837474661993786,0.0813864207069009,0.211571893947933,0.0989391512607808,0.045662920414252,0.0633880881053061,0.0692530478237823,0.129024417472381,0.166495917218195,0.0458620099176544,0.0811262239461387,0.0998878109616659,0.0569228912967133,0.0543562387336263,0.0755880646597605,0.141170135547102,0.256105869592775,0.150040633112759,0.161118272388911,0.139474242812005,0.206949252411315,0.127593380996556,0.129310378639046,0.0698617996144379,0.0913552459377151,0.0968944207148553,0.17976202840294,0.15215769721505,0.216396836372478,0.145103704949414,0.130034429090144,0.112938935206586,0.224623833382731,0.190390228913114,0.184178496248333,0.0275262153679731,0.192897160840985,0.108020667646316,0.0869542316669716,0.0980780130065324,0.0698232268610646,0.104393820177565,0.185537370467772,0.034075499683268,0.090346603603918,0.196807880035899,0.0515334719976581,0.128208859850992,0.0599951642890254
-11.5,0.0552193581534196,0.0454779619559066,0.0931959007417535,0.101415781598198,0.259760214151252,0.0859321722528884,0.0925846970262252,0.172631585485952,0.0859698071186247,0.0838177710402497,0.112162859642329,0.108781436737525,0.1641456884655,0.187874062493943,0.0513622823598747,0.137521737157606,0.1613293777456,0.137626745600504,0.10240466483688,0.0710583144024463,0.138161588050528,0.27206922468135,0.146393338306945,0.222679687308775,0.217845912133117,0.230703337825811,0.151361625808631,0.124055329230142,0.0891159806176706,0.167683828259335,0.141723078817148,0.181139099320808,0.11926459225529,0.252047785679994,0.168281941541278,0.121381101936214,0.140533016429634,0.196941712087064,0.19931061666125,0.242071611154277,0.0292909729556894,0.214775810261997,0.0803012631395145,0.0966904860575957,0.0731105995499404,0.107006728870911,0.0888887118792911,0.169617761962949,0.039066190145882,0.111888114019572,0.228087493341778,0.0705811658191821,0.155598866208356,0.0560466700505908
-11,0.0577902197440003,0.0208335172614663,0.108363566572381,0.102403146276942,0.239648223875125,0.0613728096137725,0.109952728721371,0.121653235167515,0.0653237532819795,0.127714672036405,0.165339001237254,0.148396503602953,0.177949543658011,0.174820900137497,0.080409594072103,0.187204525720267,0.196216223815593,0.174132211210935,0.116985533130386,0.112581182167687,0.12831661393472,0.276482895815863,0.139922794420432,0.243060229864966,0.265799120669982,0.245702170143953,0.172371704005898,0.0720777032180432,0.119502496237608,0.244363201035606,0.187857080355209,0.169535479781675,0.142778146386687,0.298225174059654,0.190034272375007,0.139188114855521,0.173066074776678,0.176334140983634,0.207108432858148,0.312364338005518,0.038881956877763,0.202668058415302,0.0393570811146185,0.108258069076693,0.0614745266502171,0.086106102240955,0.0824587252142354,0.142988640763263,0.0429783097670766,0.105795884056323,0.205133480116347,0.0761268246112177,0.170832130863381,0.0895911808297028
-10.5,0.0819378715030335,0.0420567959271581,0.119031573483719,0.12439051003911,0.214361616339507,0.0438459051829754,0.0911221245751629,0.0654130929076675,0.0537729352703963,0.153852702127947,0.175909639475571,0.159617985865961,0.174213852329842,0.133208737831472,0.0946529861955414,0.192119010600485,0.198629971612679,0.142777301834927,0.0791699411755053,0.163150645559947,0.13935305095256,0.264526848687775,0.15012997552755,0.213092191262783,0.241073334936928,0.227840292181245,0.187974141576502,0.0526380932294139,0.155622591480691,0.229244219471426,0.124217545644921,0.139759710341646,0.182624528015114,0.29505941892405,0.186309386619031,0.115970904063676,0.198590698288411,0.181646729646996,0.184553959387309,0.322204615882561,0.0858463848777956,0.137106952407956,0.0155105816628552,0.0477415918508343,0.0778029305825534,0.0293235439806679,0.0639882059046738,0.0977585699627305,0.03879761908788,0.110139798982283,0.137247733679008,0.0158974577084131,0.131321053337704,0.159888328870504
-10,0.107518294291272,0.0368823405201591,0.0876222500951902,0.13664254627473,0.17895703733322,0.0422699059101818,0.0809632774345992,0.0368010432868069,0.0650046259925869,0.140788692674687,0.193038556338705,0.123871861460067,0.0877008702440266,0.0905657374454967,0.0989483360099683,0.166791927990679,0.159388547774046,0.134014994849315,0.0245362176314649,0.195958648458257,0.179484293700745,0.256363314903065,0.176644033227419,0.181202404179425,0.204211220438054,0.200217874877751,0.203414426927776,0.0639402627008147,0.139650658492013,0.188046381853471,0.0629358814346629,0.06636327035366,0.160552583838378,0.256802782660317,0.179094298887931,0.107262207598241,0.222986270953091,0.177837764975429,0.158370676358463,0.323587554885732,0.130174259895119,0.0611973437009367,0.0391849752394226,0.0157170243077228,0.0821680870208137,0.0308576902458204,0.0989327382821101,0.0813096218847871,0.0408960852393127,0.111102445291234,0.0668987440658251,0.0786697258288386,0.082070643061104,0.182578833477548
-9.5,0.120930970972318,0.0487446564129491,0.0835935699631349,0.148482785654293,0.139692672765515,0.050481045532023,0.0965040222408989,0.00882857042967783,0.033604828826818,0.129962364063824,0.160143994118495,0.0495565262840131,0.0393071468213253,0.0379702278039866,0.0776887868479431,0.151562332233554,0.0896053257976301,0.144518158984138,0.11241538606909,0.227518228791889,0.200806326799572,0.192568499939104,0.156393938454105,0.120845817068077,0.129205093085817,0.14033490529065,0.180053497020548,0.0459318216116784,0.057256980259492,0.0971931938467249,0.0132422156588477,0.0661836534678362,0.119981192828577,0.188600711941375,0.205536015052069,0.0872023554148737,0.192663451151786,0.164621056656147,0.0694351289710997,0.180292895783582,0.137328747834826,0.0853546366305854,0.0845576929933261,0.0517427578000544,0.0488414832643051,0.0945045700113189,0.181219194845812,0.0998976798110731,0.0429414000296884,0.108854260774366,0.109117605205914,0.0659095041962407,0.0333290376790158,0.160665051840685
-9,0.0993576022811555,0.0486639593374726,0.114480831390084,0.164425700635367,0.097634462974671,0.0394867512056503,0.0890631799423134,0.058971607149439,0.0115360621284693,0.125422716844206,0.128745322432364,0.00839511998573718,0.0181615306381249,0.0278115235916338,0.0572793875554387,0.136879857668374,0.0634485402706014,0.136618674881345,0.180375797359763,0.221957202914923,0.223316200102754,0.146700520344087,0.0860372793963735,0.0522023000651536,0.0718943845033248,0.0370968237935269,0.108845538577161,0.0478546548855182,0.0162906067598293,0.0348946985707343,0.0390948080607655,0.0856508415007084,0.0586754923372123,0.042693630291794,0.154023837710197,0.135386295528598,0.161040638238215,0.12978602462576,0.0493292438570086,0.0317626529729606,0.141924858357584,0.164629033273704,0.111187263978487,0.0820073749600258,0.0209081791055136,0.107603665372097,0.202203843012871,0.119350853269335,0.0480135386936975,0.0898126823415375,0.138044004665591,0.040422409692975,0.0790575965834862,0.132243156578588
-8.5,0.0470750266253585,0.0541040338846288,0.123465219679297,0.169881477235517,0.0941684184077794,0.0492311903348515,0.0909586356911672,0.0821216738237775,0.0565379752150797,0.144839717154493,0.109212261670142,0.0841962968770476,0.0612179451743061,0.0340508067261423,0.0588439978795915,0.15662945324857,0.0743244280886147,0.105028491085801,0.209717474429598,0.19900918851059,0.140122961406989,0.101512589793395,0.0665322551395845,0.0200910083738716,0.0552132212684369,0.0170310311051885,0.0705897579202034,0.0624572090652286,0.0363904490265147,0.0641142277064424,0.0583426982304008,0.0915087102692042,0.05422267791331,0.0369587656776494,0.0949625262956578,0.104860409228793,0.106743297361899,0.0903313027008014,0.0791655382611648,0.074234234797274,0.137366599330177,0.218572591736319,0.135982078600095,0.0771107307146334,0.0322017717341442,0.100241133959529,0.179236942295155,0.121550582450248,0.0644754171343237,0.062568289388526,0.100319360375196,0.0232853272532541,0.153917842286642,0.130453274460853
-8,0.0211495470570366,0.0318240596720443,0.116302066108442,0.155632435263197,0.0725157874335096,0.0699776627945866,0.106073775326913,0.0644268754582237,0.0969060861907077,0.13580424743193,0.0647533620662323,0.117535726465484,0.101692202611799,0.0151447231335882,0.0556790955437496,0.126793613626449,0.096440914617317,0.0641863550876142,0.164488045582468,0.106991433960654,0.0291918762458308,0.0532425284292174,0.0457896467582443,0.0313069290414705,0.0449544812833326,0.0287007023050189,0.0118010701021617,0.0158975091529725,0.0612291408042909,0.122347615409986,0.0779992348161763,0.0844625817612186,0.035868204832949,0.0519770120171691,0.0779763480796526,0.109307771846606,0.0689202734202265,0.0921240762755115,0.0874597038314225,0.153921870640737,0.128912985027509,0.24389537317017,0.161298102438366,0.0796418476088467,0.0619541791653422,0.0783338742185099,0.142883999955751,0.116102281799213,0.0814875574302129,0.0578535458194597,0.0875248514301635,0.0828757239080486,0.212186688430254,0.14457619503596
-7.5,0.0593171348552945,0.0452103096916755,0.0916901776899125,0.120331237291409,0.0498658473089733,0.0466801273586977,0.104551518786009,0.0131091209616795,0.0785392524118607,0.040781876015572,0.0248163665295465,0.114904580521201,0.132026023753561,0.0717477992356682,0.0490534551112417,0.0589010085576896,0.148657477600899,0.0784773377023759,0.0980534409882011,0.0270861562301326,0.0436633440932069,0.09485723155221,0.0270364766814055,0.0535684190871513,0.0495897894525687,0.0118626381468278,0.0372342680076976,0.061513000434851,0.0690053311817345,0.113612640604981,0.0485342480484301,0.103996925386658,0.0258393839001244,0.042926069481325,0.0955922217980246,0.106311084146941,0.059010206441364,0.0615186516762478,0.0783671318572024,0.12938190544166,0.102714931596471,0.197240679441435,0.1838039048481,0.0888328485128868,0.0625045398665485,0.0527865878927225,0.110254486881328,0.0943160979756545,0.117188280526022,0.0658426128652301,0.106756486536448,0.0631879564365548,0.184582408233952,0.150938698357552
-7,0.0681639941288069,0.0535669827683699,0.055213451404976,0.0897031248836239,0.0355568391853738,0.0344981321209912,0.105495429275623,0.0628458819513842,0.064815280280899,0.00843757759444587,0.0158604711783474,0.0836052137774901,0.132022832042469,0.111287371639091,0.0545391468442854,0.0180794729807518,0.143973933551792,0.101159533892099,0.0947760490026361,0.0978438160179522,0.0901444389055206,0.114556447256899,0.0532991070158566,0.061667427648175,0.0528868643223529,0.0565793274849638,0.0193583090273824,0.0781849872793093,0.0725772666924978,0.0976486121590251,0.0188816642323999,0.120954863153156,0.0280705242145817,0.0133008091466044,0.141746511561793,0.106347852263935,0.0496535526297317,0.021410207235936,0.0711038613835535,0.103237859411969,0.0681943460002986,0.117484713973066,0.177869942071189,0.102638717160371,0.0461297244717785,0.0292440686259239,0.102322541772584,0.0514616193777539,0.10943493409192,0.057437894305902,0.101766297197907,0.0333244184842669,0.145673344902858,0.145631273289343
-6.5,0.0460398465267294,0.0435695067359117,0.0347798920814913,0.0612889418627162,0.0428061250364452,0.0808232398509515,0.0864314780573719,0.0845838812081967,0.0613222090093129,0.0282490355634431,0.0293584069986439,0.0759635202122236,0.131328721048601,0.129830678348185,0.0323656328496719,0.0280314157100149,0.0662155625075831,0.0634588073097589,0.137291406490335,0.161648028042865,0.0918887399270621,0.0799020213387389,0.0726464869711208,0.0369929333175197,0.0424945513454669,0.0955744714220574,0.0161600364693402,0.0903311114722431,0.0675598447523714,0.0153086542175142,0.0421370457717673,0.101578222028093,0.0498329395669912,0.0819074732490606,0.165507478219126,0.111310480202891,0.0506461416693737,0.0494687078838972,0.0432303497231459,0.061452555246939,0.00203819020337895,0.0441819062946971,0.132973673497469,0.117375199424757,0.0355647868142568,0.0105033989615237,0.0935065069397313,0.0476261039021558,0.0668527520511858,0.0898616981067647,0.0602427299932674,0.00931497398049145,0.121170618321714,0.138591002165004
-6,0.0619933309308628,0.0264257691335582,0.00885863061334778,0.0533490844419281,0.0784478718311154,0.103706615963981,0.0426350689203296,0.0998393790042548,0.0536474507165607,0.0759909936720916,0.0478074744601075,0.0599969015879636,0.121991602105631,0.155849097334336,0.0322190546549307,0.0351799128882822,0.0545765289303237,0.0848821332508743,0.161406042170145,0.159913806723702,0.0707940745080928,0.0221173672393924,0.0956653681278904,0.0843250708223301,0.0779573511303808,0.112079149535167,0.0522657093215395,0.0554253639192733,0.0502564487208516,0.0766792862024566,0.0973769210860015,0.0953103729767372,0.0661414350472642,0.152964431351915,0.17132799131052,0.119295913959246,0.119836899608136,0.106269985993967,0.0433646982829662,0.0219123129488709,0.0440828035655489,0.108870785519517,0.0941504000258894,0.129612533166504,0.0797933925741326,0.0170262237451589,0.0667218875518152,0.079177648624362,0.0723777777068899,0.0902577955818537,0.00940261303167213,0.0235608894145894,0.080939137590099,0.104701138269134
-5.5,0.118026097631139,0.0631003193081605,0.0301893432473594,0.0669778823224549,0.113694336344272,0.109484318802324,0.0147880897823343,0.117215503332223,0.0404110333627673,0.154540389585525,0.0957660014411403,0.0534563073906194,0.0861445939804211,0.154263349759578,0.0626967887273293,0.0817965645585118,0.104563563378065,0.134026760688695,0.187970779935874,0.145240167908064,0.0607956198390434,0.0605411485432058,0.109681638903655,0.122093061444513,0.111325747146948,0.131011959646196,0.0506139250682862,0.0112814086104927,0.0882670439065847,0.127958883666305,0.150905391016504,0.166136478802075,0.0429029613813337,0.154266638695947,0.162976672151957,0.108892666310455,0.118229174053201,0.120254758288144,0.0930025295785807,0.0666387858928281,0.0333266111893626,0.106544501697565,0.122448485574483,0.125430411272206,0.0599632646274824,0.0447174199402529,0.0403969538573733,0.0586102186955737,0.0727595060326122,0.101303402138629,0.0382715643255132,0.0179680596399563,0.0431403697958418,0.0392601881139905
-5,0.163861213345697,0.0877035307373199,0.047564083886538,0.0828924348632718,0.138819839314454,0.100229575794174,0.034141889068469,0.166188971366116,0.0719883326845631,0.207335368981113,0.133731399688275,0.0716403063704377,0.0427269573534067,0.14226776573254,0.067895678890278,0.0918588497580045,0.125015578397984,0.139061054762052,0.162275118706661,0.111128212399471,0.0699697916991416,0.120237165457093,0.164737475485986,0.16214582189094,0.154847704771731,0.168904522683581,0.0598029338467829,0.0382674157236642,0.134409887001527,0.190978022281693,0.233331340400239,0.2210220522076,0.0405591590857261,0.126468854603616,0.154429424330058,0.109000216249352,0.128050678479401,0.116398142139635,0.14552704197122,0.146922002741989,0.0938664254745638,0.0818959466225127,0.132656746006817,0.153357002670865,0.0321554436336922,0.0649242813962087,0.0551725620592762,0.060108582519417,0.0718917459124457,0.117625113464229,0.0503039915972935,0.0465525749689853,0.0103857901229778,0.029599559403091
-4.5,0.182672826765303,0.0875089910112642,0.0841411027306531,0.0963089003233602,0.156973427988964,0.0745636876609328,0.0650167483553625,0.180602581933923,0.119526126762449,0.228107215409028,0.165079221756622,0.104513357009618,0.0171618151943566,0.14547191683047,0.0468984150175985,0.0831402339871801,0.126735919520534,0.0738335342162265,0.108072812481318,0.134715763540801,0.0747632868989704,0.119258947554475,0.196196444595657,0.214410748733795,0.223743280181984,0.172582344971574,0.0894758293859567,0.0745798662828182,0.178278578052109,0.219086683417143,0.229145510364457,0.17830247716426,0.0435018616929216,0.13988089304857,0.11756965832488,0.0790947042169049,0.11854597329136,0.0967260442399586,0.130338407956402,0.151302779128866,0.0984437570576591,0.0647220007703114,0.0952454232021089,0.121798365971182,0.0273676940916376,0.111863222801179,0.0578406014591751,0.0678908613146165,0.0594794097973205,0.111594373080161,0.0463476956707649,0.0615738236438693,0.0347138789281708,0.0533223385964005
-4,0.119766717636797,0.0471900574871319,0.118205320602531,0.0513891268797572,0.145348231065353,0.0179108129106285,0.0831378947087699,0.187413935339496,0.149149495576774,0.229186765828012,0.172129119534561,0.0989442927460963,0.0364795623359089,0.13466776775121,0.0419357224672484,0.074021783659095,0.153565910689571,0.0505183208598054,0.0887971803919166,0.127706267284762,0.0863026538930929,0.140453743140886,0.222940441409467,0.219484180083946,0.263242347684336,0.139511195128656,0.0526845938963426,0.0604776467080034,0.168429685721137,0.248912578184086,0.213623901104821,0.137727429458104,0.0402293529480762,0.14603097403669,0.0538275791085074,0.0380498070822555,0.101886272393079,0.0832377632540424,0.120752521762021,0.153928772304602,0.0991936496886548,0.0897535122796686,0.131182478588383,0.109857086333614,0.0445057802754123,0.147483645996764,0.105814704626253,0.125404390882422,0.10107473920189,0.0929893488904128,0.0616889569256874,0.0678407954071708,0.0345651193960768,0.0263891181886097
-3.5,0.0668409417892288,0.0238714984322379,0.202151330590918,0.0934961736850226,0.163621979976373,0.025635707078604,0.0973829151736344,0.290468033845661,0.227689942598673,0.213589997660401,0.128649521994724,0.0640904156856794,0.0615408294499736,0.1452947839783,0.0320026122903153,0.117929571197767,0.244860543938457,0.0863776829447402,0.108385789967515,0.0912454088022591,0.0687581623107225,0.216605887052369,0.265317400797263,0.205941772189557,0.248389111061606,0.157401963773121,0.0674247822768571,0.02299332807179,0.121879427869354,0.240820200056914,0.183696661947073,0.139767463514855,0.0148253035106632,0.148498607166569,0.15289032423146,0.161509094995957,0.038111864094284,0.0788575417674446,0.15310165247232,0.194960438271374,0.0830565436911048,0.121967875607454,0.26793634452098,0.148277440018134,0.10306824952049,0.219216717326081,0.181877262319946,0.263364263940189,0.214766315751637,0.17754961889696,0.13192783964479,0.0152295077626334,0.0663278432447502,0.108700473476854
-3,0.0642788999108074,0.0723605880802984,0.431421851704613,0.277965637035002,0.255480967962332,0.0386874344013739,0.231622003330628,0.572339129660362,0.338651911426235,0.249004581792033,0.119917640250673,0.101249240751199,0.113256006370268,0.314164317725732,0.122185367823891,0.354908789858625,0.59742843682647,0.258143218094025,0.360770426588911,0.132401984506209,0.095838702820336,0.5102104572773,0.484252294608384,0.260675322135277,0.286305721179129,0.245482696940318,0.155936523093818,0.143950546261917,0.251861741669701,0.28839692794897,0.154448379738107,0.220336302378853,0.095844031984388,0.176898064551828,0.354658889626946,0.407728768084884,0.0426725445261927,0.0941287349763627,0.152916112377635,0.268014861537147,0.0942679627367695,0.232746346516596,0.429085856070674,0.237787331563536,0.224065159007672,0.500347575496195,0.508442050999528,0.709288800985072,0.494757605181663,0.342407749952875,0.491989975534063,0.0901771792593211,0.138732317685666,0.410125816318312
